sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ganemuth | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.200 | Public IP: 14.140.224.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:14:50 IST Sat Jul 18 2020 | Duration: 1d 14h:15m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 42160968 | Bytes Rx: 25982086 | IP Addr: 10.149.232.200 | Public IP: 14.140.224.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:14:50 IST Sat Jul 18 2020 | Duration: 1d 14h:15m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 42160968 | Bytes Rx: 25982086 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 13968 | Audit Session ID: 0a95072a036900005f12eec2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 13968 | Audit Session ID: 0a95072a036900005f12eec2 | Security Group Tag: none | EasyVPN: 0 ||
Username: satreddy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.207 | Public IP: 157.47.118.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:52 IST Mon Jul 20 2020 | Duration: 0h:33m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 58068867 | Bytes Rx: 5961730 | IP Addr: 10.149.232.207 | Public IP: 157.47.118.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:56:52 IST Mon Jul 20 2020 | Duration: 0h:33m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 58068867 | Bytes Rx: 5961730 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15222 | Audit Session ID: 0a95072a03b760005f1500ec | Security Group Tag: none | EasyVPN: 0 |Session ID: 15222 | Audit Session ID: 0a95072a03b760005f1500ec | Security Group Tag: none | EasyVPN: 0 ||
Username: MGajula | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.208 | Public IP: 157.48.153.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:57:06 IST Mon Jul 20 2020 | Duration: 0h:33m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 269034073 | Bytes Rx: 12488989 | IP Addr: 10.149.232.208 | Public IP: 157.48.153.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:57:06 IST Mon Jul 20 2020 | Duration: 0h:33m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 269034073 | Bytes Rx: 12488989 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15223 | Audit Session ID: 0a95072a03b770005f1500fa | Security Group Tag: none | EasyVPN: 0 |Session ID: 15223 | Audit Session ID: 0a95072a03b770005f1500fa | Security Group Tag: none | EasyVPN: 0 ||
Username: shobmura | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.153 | Public IP: 106.208.105.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:02:49 IST Mon Jul 20 2020 | Duration: 0h:27m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 23955374 | Bytes Rx: 3229383 | IP Addr: 10.149.232.153 | Public IP: 106.208.105.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:02:49 IST Mon Jul 20 2020 | Duration: 0h:27m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 23955374 | Bytes Rx: 3229383 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15226 | Audit Session ID: 0a95072a03b7a0005f150251 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15226 | Audit Session ID: 0a95072a03b7a0005f150251 | Security Group Tag: none | EasyVPN: 0 ||
Username: komathis | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.203 | Public IP: 106.198.30.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:08:41 IST Mon Jul 20 2020 | Duration: 0h:21m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 12558467 | Bytes Rx: 7533436 | IP Addr: 10.149.232.203 | Public IP: 106.198.30.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:08:41 IST Mon Jul 20 2020 | Duration: 0h:21m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 12558467 | Bytes Rx: 7533436 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15227 | Audit Session ID: 0a95072a03b7b0005f1503b1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15227 | Audit Session ID: 0a95072a03b7b0005f1503b1 | Security Group Tag: none | EasyVPN: 0 ||
Username: purnimam | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.230 | Public IP: 106.201.128.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:09:36 IST Mon Jul 20 2020 | Duration: 0h:20m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 60750205 | Bytes Rx: 13739192 | IP Addr: 10.149.232.230 | Public IP: 106.201.128.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:09:36 IST Mon Jul 20 2020 | Duration: 0h:20m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 60750205 | Bytes Rx: 13739192 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15228 | Audit Session ID: 0a95072a03b7c0005f1503e8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15228 | Audit Session ID: 0a95072a03b7c0005f1503e8 | Security Group Tag: none | EasyVPN: 0 ||
Username: KAkula | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.118 | Public IP: 157.46.224.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:10:51 IST Mon Jul 20 2020 | Duration: 0h:19m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 16614557 | Bytes Rx: 6289167 | IP Addr: 10.149.232.118 | Public IP: 157.46.224.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:10:51 IST Mon Jul 20 2020 | Duration: 0h:19m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 16614557 | Bytes Rx: 6289167 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15229 | Audit Session ID: 0a95072a03b7d0005f150433 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15229 | Audit Session ID: 0a95072a03b7d0005f150433 | Security Group Tag: none | EasyVPN: 0 ||
Username: sbalagar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.120 | Public IP: 157.46.31.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:11:18 IST Mon Jul 20 2020 | Duration: 0h:18m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 9597638 | Bytes Rx: 3036458 | IP Addr: 10.149.232.120 | Public IP: 157.46.31.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:11:18 IST Mon Jul 20 2020 | Duration: 0h:18m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 9597638 | Bytes Rx: 3036458 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15230 | Audit Session ID: 0a95072a03b7e0005f15044e | Security Group Tag: none | EasyVPN: 0 |Session ID: 15230 | Audit Session ID: 0a95072a03b7e0005f15044e | Security Group Tag: none | EasyVPN: 0 ||
Username: jjayakum | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.100 | Public IP: 27.5.136.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:18:55 IST Mon Jul 20 2020 | Duration: 0h:11m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 27366060 | Bytes Rx: 8274689 | IP Addr: 10.149.232.100 | Public IP: 27.5.136.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:18:55 IST Mon Jul 20 2020 | Duration: 0h:11m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 27366060 | Bytes Rx: 8274689 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15232 | Audit Session ID: 0a95072a03b800005f150617 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15232 | Audit Session ID: 0a95072a03b800005f150617 | Security Group Tag: none | EasyVPN: 0 ||
Username: VicRaja | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.102 | Public IP: 49.207.128.231 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:19:17 IST Mon Jul 20 2020 | Duration: 0h:10m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 5029648 | Bytes Rx: 1495831 | IP Addr: 10.149.232.102 | Public IP: 49.207.128.231 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:19:17 IST Mon Jul 20 2020 | Duration: 0h:10m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 5029648 | Bytes Rx: 1495831 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15233 | Audit Session ID: 0a95072a03b810005f15062d | Security Group Tag: none | EasyVPN: 0 |Session ID: 15233 | Audit Session ID: 0a95072a03b810005f15062d | Security Group Tag: none | EasyVPN: 0 ||
Username: mansoomo | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.109 | Public IP: 60.243.86.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:20:25 IST Mon Jul 20 2020 | Duration: 0h:09m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 23793261 | Bytes Rx: 8136197 | IP Addr: 10.149.232.109 | Public IP: 60.243.86.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:20:25 IST Mon Jul 20 2020 | Duration: 0h:09m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 23793261 | Bytes Rx: 8136197 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15234 | Audit Session ID: 0a95072a03b820005f150671 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15234 | Audit Session ID: 0a95072a03b820005f150671 | Security Group Tag: none | EasyVPN: 0 ||
Username: jayaprasad.k | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.222 | Public IP: 157.48.48.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:25:30 IST Mon Jul 20 2020 | Duration: 0h:04m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 19910948 | Bytes Rx: 3650891 | IP Addr: 10.149.232.222 | Public IP: 157.48.48.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:25:30 IST Mon Jul 20 2020 | Duration: 0h:04m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 19910948 | Bytes Rx: 3650891 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15235 | Audit Session ID: 0a95072a03b830005f1507a2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15235 | Audit Session ID: 0a95072a03b830005f1507a2 | Security Group Tag: none | EasyVPN: 0 ||
Username: vivekkk | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.228 | Public IP: 157.50.17.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:25:36 IST Mon Jul 20 2020 | Duration: 0h:04m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 11017258 | Bytes Rx: 1314791 | IP Addr: 10.149.232.228 | Public IP: 157.50.17.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:25:36 IST Mon Jul 20 2020 | Duration: 0h:04m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 11017258 | Bytes Rx: 1314791 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15236 | Audit Session ID: 0a95072a03b840005f1507a8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15236 | Audit Session ID: 0a95072a03b840005f1507a8 | Security Group Tag: none | EasyVPN: 0 ||
Username: mr.madhusudhan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.234 | Public IP: 106.51.242.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:25:47 IST Mon Jul 20 2020 | Duration: 0h:04m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 827973 | Bytes Rx: 353662 | IP Addr: 10.149.232.234 | Public IP: 106.51.242.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:25:47 IST Mon Jul 20 2020 | Duration: 0h:04m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 827973 | Bytes Rx: 353662 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15237 | Audit Session ID: 0a95072a03b850005f1507b3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15237 | Audit Session ID: 0a95072a03b850005f1507b3 | Security Group Tag: none | EasyVPN: 0 ||
INCHNACVPN01# 
