sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: risharma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.173 | Public IP: 219.91.250.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:23 IST Mon Jun 22 2020 | Duration: 3d 2h:32m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 3719469090 | Bytes Rx: 1810827525 | IP Addr: 10.150.244.173 | Public IP: 219.91.250.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:23 IST Mon Jun 22 2020 | Duration: 3d 2h:32m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 3719469090 | Bytes Rx: 1810827525 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47851 | Audit Session ID: 0a96cf690baeb0005ef03a33 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47851 | Audit Session ID: 0a96cf690baeb0005ef03a33 | Security Group Tag: none | EasyVPN: 0 ||
Username: snehraut | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.153 | Public IP: 106.210.165.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:42:41 IST Thu Jun 25 2020 | Duration: 0h:17m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 5932816 | Bytes Rx: 4116500 | IP Addr: 10.150.237.153 | Public IP: 106.210.165.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:42:41 IST Thu Jun 25 2020 | Duration: 0h:17m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 5932816 | Bytes Rx: 4116500 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60590 | Audit Session ID: 0a96cf690ecae0005ef44e69 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60590 | Audit Session ID: 0a96cf690ecae0005ef44e69 | Security Group Tag: none | EasyVPN: 0 ||
Username: jessiean | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.102 | Public IP: 157.46.33.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:42:59 IST Thu Jun 25 2020 | Duration: 0h:17m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 106454435 | Bytes Rx: 6639597 | IP Addr: 10.150.236.102 | Public IP: 157.46.33.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:42:59 IST Thu Jun 25 2020 | Duration: 0h:17m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 106454435 | Bytes Rx: 6639597 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60595 | Audit Session ID: 0a96cf690ecb30005ef44e7b | Security Group Tag: none | EasyVPN: 0 |Session ID: 60595 | Audit Session ID: 0a96cf690ecb30005ef44e7b | Security Group Tag: none | EasyVPN: 0 ||
Username: SanBheke | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.45 | Public IP: 49.35.204.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:44:12 IST Thu Jun 25 2020 | Duration: 0h:16m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 43708299 | Bytes Rx: 6701577 | IP Addr: 10.150.237.45 | Public IP: 49.35.204.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:44:12 IST Thu Jun 25 2020 | Duration: 0h:16m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 43708299 | Bytes Rx: 6701577 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60624 | Audit Session ID: 0a96cf690ecd00005ef44ec4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60624 | Audit Session ID: 0a96cf690ecd00005ef44ec4 | Security Group Tag: none | EasyVPN: 0 ||
Username: sursarka | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.143 | Public IP: 106.206.63.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:44:22 IST Thu Jun 25 2020 | Duration: 0h:16m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 40609339 | Bytes Rx: 4970372 | IP Addr: 10.150.237.143 | Public IP: 106.206.63.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:44:22 IST Thu Jun 25 2020 | Duration: 0h:16m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 40609339 | Bytes Rx: 4970372 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60626 | Audit Session ID: 0a96cf690ecd20005ef44ece | Security Group Tag: none | EasyVPN: 0 |Session ID: 60626 | Audit Session ID: 0a96cf690ecd20005ef44ece | Security Group Tag: none | EasyVPN: 0 ||
Username: mkalamka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.223 | Public IP: 223.229.183.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:44:30 IST Thu Jun 25 2020 | Duration: 0h:15m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 9428443 | Bytes Rx: 8267314 | IP Addr: 10.150.237.223 | Public IP: 223.229.183.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:44:30 IST Thu Jun 25 2020 | Duration: 0h:15m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 9428443 | Bytes Rx: 8267314 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60627 | Audit Session ID: 0a96cf690ecd30005ef44ed6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60627 | Audit Session ID: 0a96cf690ecd30005ef44ed6 | Security Group Tag: none | EasyVPN: 0 ||
Username: leesingh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.31 | Public IP: 45.127.45.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:45:13 IST Thu Jun 25 2020 | Duration: 0h:15m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 50559471 | Bytes Rx: 5133087 | IP Addr: 10.150.237.31 | Public IP: 45.127.45.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:45:13 IST Thu Jun 25 2020 | Duration: 0h:15m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 50559471 | Bytes Rx: 5133087 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60630 | Audit Session ID: 0a96cf690ecd60005ef44f01 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60630 | Audit Session ID: 0a96cf690ecd60005ef44f01 | Security Group Tag: none | EasyVPN: 0 ||
Username: LKannuru | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.244 | Public IP: 223.238.36.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:45:33 IST Thu Jun 25 2020 | Duration: 0h:14m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 1676374 | Bytes Rx: 745002 | IP Addr: 10.150.236.244 | Public IP: 223.238.36.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:45:33 IST Thu Jun 25 2020 | Duration: 0h:14m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 1676374 | Bytes Rx: 745002 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60633 | Audit Session ID: 0a96cf690ecd90005ef44f15 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60633 | Audit Session ID: 0a96cf690ecd90005ef44f15 | Security Group Tag: none | EasyVPN: 0 ||
Username: khumrask | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC6 | IP Addr: 10.150.245.15 | Public IP: 49.33.183.84 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:45:50 IST Thu Jun 25 2020 | Duration: 0h:14m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 30664555 | Bytes Rx: 7631668 | IP Addr: 10.150.245.15 | Public IP: 49.33.183.84 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:45:50 IST Thu Jun 25 2020 | Duration: 0h:14m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 30664555 | Bytes Rx: 7631668 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60643 | Audit Session ID: 0a96cf690ece30005ef44f26 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60643 | Audit Session ID: 0a96cf690ece30005ef44f26 | Security Group Tag: none | EasyVPN: 0 ||
Username: prkadlag | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.246 | Public IP: 103.137.50.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:45:56 IST Thu Jun 25 2020 | Duration: 0h:14m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 47351574 | Bytes Rx: 4574635 | IP Addr: 10.150.244.246 | Public IP: 103.137.50.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:45:56 IST Thu Jun 25 2020 | Duration: 0h:14m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 47351574 | Bytes Rx: 4574635 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60644 | Audit Session ID: 0a96cf690ece40005ef44f2c | Security Group Tag: none | EasyVPN: 0 |Session ID: 60644 | Audit Session ID: 0a96cf690ece40005ef44f2c | Security Group Tag: none | EasyVPN: 0 ||
Username: sanket.apate | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.153 | Public IP: 116.75.60.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:46:13 IST Thu Jun 25 2020 | Duration: 0h:14m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 37097600 | Bytes Rx: 5497754 | IP Addr: 10.150.244.153 | Public IP: 116.75.60.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:46:13 IST Thu Jun 25 2020 | Duration: 0h:14m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 37097600 | Bytes Rx: 5497754 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60656 | Audit Session ID: 0a96cf690ecf00005ef44f3d | Security Group Tag: none | EasyVPN: 0 |Session ID: 60656 | Audit Session ID: 0a96cf690ecf00005ef44f3d | Security Group Tag: none | EasyVPN: 0 ||
Username: norkey | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.189 | Public IP: 106.220.92.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:46:24 IST Thu Jun 25 2020 | Duration: 0h:13m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 18585995 | Bytes Rx: 4917244 | IP Addr: 10.150.244.189 | Public IP: 106.220.92.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:46:24 IST Thu Jun 25 2020 | Duration: 0h:13m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 18585995 | Bytes Rx: 4917244 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60669 | Audit Session ID: 0a96cf690ecfd0005ef44f48 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60669 | Audit Session ID: 0a96cf690ecfd0005ef44f48 | Security Group Tag: none | EasyVPN: 0 ||
Username: sharmjay | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.251 | Public IP: 106.208.90.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:46:41 IST Thu Jun 25 2020 | Duration: 0h:13m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 9196337 | Bytes Rx: 2327035 | IP Addr: 10.150.236.251 | Public IP: 106.208.90.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:46:41 IST Thu Jun 25 2020 | Duration: 0h:13m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 9196337 | Bytes Rx: 2327035 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60674 | Audit Session ID: 0a96cf690ed020005ef44f59 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60674 | Audit Session ID: 0a96cf690ed020005ef44f59 | Security Group Tag: none | EasyVPN: 0 ||
Username: gurdsing | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.48 | Public IP: 223.185.19.243 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 12:46:54 IST Thu Jun 25 2020 | Duration: 0h:13m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 638814834 | Bytes Rx: 18708532 | IP Addr: 10.150.236.48 | Public IP: 223.185.19.243 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 12:46:54 IST Thu Jun 25 2020 | Duration: 0h:13m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 638814834 | Bytes Rx: 18708532 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60675 | Audit Session ID: 0a96cf690ed030005ef44f66 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60675 | Audit Session ID: 0a96cf690ed030005ef44f66 | Security Group Tag: none | EasyVPN: 0 ||
Username: gsanghi | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.243 | Public IP: 106.193.239.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:15 IST Thu Jun 25 2020 | Duration: 0h:13m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 32454838 | Bytes Rx: 7433688 | IP Addr: 10.150.236.243 | Public IP: 106.193.239.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:15 IST Thu Jun 25 2020 | Duration: 0h:13m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 32454838 | Bytes Rx: 7433688 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60676 | Audit Session ID: 0a96cf690ed040005ef44f7b | Security Group Tag: none | EasyVPN: 0 |Session ID: 60676 | Audit Session ID: 0a96cf690ed040005ef44f7b | Security Group Tag: none | EasyVPN: 0 ||
Username: SamadPaw | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.163 | Public IP: 106.210.177.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:23 IST Thu Jun 25 2020 | Duration: 0h:13m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 3174518 | Bytes Rx: 972594 | IP Addr: 10.150.237.163 | Public IP: 106.210.177.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:23 IST Thu Jun 25 2020 | Duration: 0h:13m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 3174518 | Bytes Rx: 972594 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60677 | Audit Session ID: 0a96cf690ed050005ef44f83 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60677 | Audit Session ID: 0a96cf690ed050005ef44f83 | Security Group Tag: none | EasyVPN: 0 ||
Username: kaussing | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.54 | Public IP: 27.63.36.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:37 IST Thu Jun 25 2020 | Duration: 0h:12m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 1354000 | Bytes Rx: 865217 | IP Addr: 10.150.236.54 | Public IP: 27.63.36.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:37 IST Thu Jun 25 2020 | Duration: 0h:12m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 1354000 | Bytes Rx: 865217 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60678 | Audit Session ID: 0a96cf690ed060005ef44f91 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60678 | Audit Session ID: 0a96cf690ed060005ef44f91 | Security Group Tag: none | EasyVPN: 0 ||
Username: Ajjagtap | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.212 | Public IP: 49.35.212.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:41 IST Thu Jun 25 2020 | Duration: 0h:12m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 5710472 | Bytes Rx: 2607626 | IP Addr: 10.150.244.212 | Public IP: 49.35.212.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:41 IST Thu Jun 25 2020 | Duration: 0h:12m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 5710472 | Bytes Rx: 2607626 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60679 | Audit Session ID: 0a96cf690ed070005ef44f95 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60679 | Audit Session ID: 0a96cf690ed070005ef44f95 | Security Group Tag: none | EasyVPN: 0 ||
Username: skaginka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.223 | Public IP: 103.213.213.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:50 IST Thu Jun 25 2020 | Duration: 0h:12m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 53375793 | Bytes Rx: 6987542 | IP Addr: 10.150.244.223 | Public IP: 103.213.213.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:50 IST Thu Jun 25 2020 | Duration: 0h:12m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 53375793 | Bytes Rx: 6987542 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60681 | Audit Session ID: 0a96cf690ed090005ef44f9e | Security Group Tag: none | EasyVPN: 0 |Session ID: 60681 | Audit Session ID: 0a96cf690ed090005ef44f9e | Security Group Tag: none | EasyVPN: 0 ||
Username: shadabs | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.238 | Public IP: 106.193.112.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:54 IST Thu Jun 25 2020 | Duration: 0h:12m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 4617406 | Bytes Rx: 2164737 | IP Addr: 10.150.244.238 | Public IP: 106.193.112.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:54 IST Thu Jun 25 2020 | Duration: 0h:12m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 4617406 | Bytes Rx: 2164737 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60682 | Audit Session ID: 0a96cf690ed0a0005ef44fa2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60682 | Audit Session ID: 0a96cf690ed0a0005ef44fa2 | Security Group Tag: none | EasyVPN: 0 ||
Username: cjoga | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.240 | Public IP: 103.195.202.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:48:10 IST Thu Jun 25 2020 | Duration: 0h:12m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 85156341 | Bytes Rx: 8755663 | IP Addr: 10.150.244.240 | Public IP: 103.195.202.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:48:10 IST Thu Jun 25 2020 | Duration: 0h:12m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 85156341 | Bytes Rx: 8755663 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 60683 | Audit Session ID: 0a96cf690ed0b0005ef44fb2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 60683 | Audit Session ID: 0a96cf690ed0b0005ef44fb2 | Security Group Tag: none | EasyVPN: 0 ||
