sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: vandana.mehra | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.222 | Public IP: 122.177.64.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:49 IST Wed Jun 17 2020 | Duration: 1d 21h:23m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 880001198 | Bytes Rx: 423660098 | IP Addr: 10.147.96.222 | Public IP: 122.177.64.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:49 IST Wed Jun 17 2020 | Duration: 1d 21h:23m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 880001198 | Bytes Rx: 423660098 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 31919 | Audit Session ID: 0a96cf6907caf0005ee9c8c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 31919 | Audit Session ID: 0a96cf6907caf0005ee9c8c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: sreejinc | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.152 | Public IP: 106.200.109.240 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:50 IST Fri Jun 19 2020 | Duration: 0h:24m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 50681114 | Bytes Rx: 16870296 | IP Addr: 10.150.237.152 | Public IP: 106.200.109.240 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:50 IST Fri Jun 19 2020 | Duration: 0h:24m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 50681114 | Bytes Rx: 16870296 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38442 | Audit Session ID: 0a96cf690962a0005eec415a | Security Group Tag: none | EasyVPN: 0 |Session ID: 38442 | Audit Session ID: 0a96cf690962a0005eec415a | Security Group Tag: none | EasyVPN: 0 ||
Username: TMarne | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.66 | Public IP: 106.193.138.249 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:10:11 IST Fri Jun 19 2020 | Duration: 0h:23m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 84084433 | Bytes Rx: 9524634 | IP Addr: 10.150.236.66 | Public IP: 106.193.138.249 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:10:11 IST Fri Jun 19 2020 | Duration: 0h:23m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 84084433 | Bytes Rx: 9524634 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38449 | Audit Session ID: 0a96cf69096310005eec41ab | Security Group Tag: none | EasyVPN: 0 |Session ID: 38449 | Audit Session ID: 0a96cf69096310005eec41ab | Security Group Tag: none | EasyVPN: 0 ||
Username: sdavies | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.138 | Public IP: 1.38.54.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:10:52 IST Fri Jun 19 2020 | Duration: 0h:22m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 10632037 | Bytes Rx: 12446278 | IP Addr: 10.150.236.138 | Public IP: 1.38.54.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:10:52 IST Fri Jun 19 2020 | Duration: 0h:22m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 10632037 | Bytes Rx: 12446278 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38451 | Audit Session ID: 0a96cf69096330005eec41d4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38451 | Audit Session ID: 0a96cf69096330005eec41d4 | Security Group Tag: none | EasyVPN: 0 ||
Username: arinsaha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.58 | Public IP: 42.110.131.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:09 IST Fri Jun 19 2020 | Duration: 0h:22m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 19952967 | Bytes Rx: 5604982 | IP Addr: 10.150.236.58 | Public IP: 42.110.131.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:09 IST Fri Jun 19 2020 | Duration: 0h:22m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 19952967 | Bytes Rx: 5604982 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38452 | Audit Session ID: 0a96cf69096340005eec41e5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38452 | Audit Session ID: 0a96cf69096340005eec41e5 | Security Group Tag: none | EasyVPN: 0 ||
Username: vsalunke | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.107 | Public IP: 49.35.79.23 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:11:20 IST Fri Jun 19 2020 | Duration: 0h:22m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 138037284 | Bytes Rx: 13880637 | IP Addr: 10.150.236.107 | Public IP: 49.35.79.23 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:11:20 IST Fri Jun 19 2020 | Duration: 0h:22m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 138037284 | Bytes Rx: 13880637 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38454 | Audit Session ID: 0a96cf69096360005eec41f0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38454 | Audit Session ID: 0a96cf69096360005eec41f0 | Security Group Tag: none | EasyVPN: 0 ||
Username: amolkada | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.131 | Public IP: 106.193.115.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:20 IST Fri Jun 19 2020 | Duration: 0h:22m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 27854247 | Bytes Rx: 6233301 | IP Addr: 10.150.237.131 | Public IP: 106.193.115.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:20 IST Fri Jun 19 2020 | Duration: 0h:22m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 27854247 | Bytes Rx: 6233301 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38455 | Audit Session ID: 0a96cf69096370005eec41f0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38455 | Audit Session ID: 0a96cf69096370005eec41f0 | Security Group Tag: none | EasyVPN: 0 ||
Username: Nilkumb | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.98 | Public IP: 106.210.216.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:23 IST Fri Jun 19 2020 | Duration: 0h:22m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 18164513 | Bytes Rx: 6119847 | IP Addr: 10.150.237.98 | Public IP: 106.210.216.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:23 IST Fri Jun 19 2020 | Duration: 0h:22m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 18164513 | Bytes Rx: 6119847 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38457 | Audit Session ID: 0a96cf69096390005eec41f3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38457 | Audit Session ID: 0a96cf69096390005eec41f3 | Security Group Tag: none | EasyVPN: 0 ||
Username: chitrarp | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.154 | Public IP: 103.86.180.201 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:29 IST Fri Jun 19 2020 | Duration: 0h:22m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 562858024 | Bytes Rx: 16027881 | IP Addr: 10.150.237.154 | Public IP: 103.86.180.201 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:29 IST Fri Jun 19 2020 | Duration: 0h:22m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 562858024 | Bytes Rx: 16027881 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38460 | Audit Session ID: 0a96cf690963c0005eec41f9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38460 | Audit Session ID: 0a96cf690963c0005eec41f9 | Security Group Tag: none | EasyVPN: 0 ||
Username: AshwinSh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.155 | Public IP: 106.193.228.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:33 IST Fri Jun 19 2020 | Duration: 0h:21m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 62562316 | Bytes Rx: 13837270 | IP Addr: 10.150.237.155 | Public IP: 106.193.228.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:33 IST Fri Jun 19 2020 | Duration: 0h:21m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 62562316 | Bytes Rx: 13837270 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38461 | Audit Session ID: 0a96cf690963d0005eec41fd | Security Group Tag: none | EasyVPN: 0 |Session ID: 38461 | Audit Session ID: 0a96cf690963d0005eec41fd | Security Group Tag: none | EasyVPN: 0 ||
Username: moroman | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.157 | Public IP: 106.193.224.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:35 IST Fri Jun 19 2020 | Duration: 0h:21m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 11120318 | Bytes Rx: 4536352 | IP Addr: 10.150.237.157 | Public IP: 106.193.224.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:35 IST Fri Jun 19 2020 | Duration: 0h:21m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 11120318 | Bytes Rx: 4536352 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38462 | Audit Session ID: 0a96cf690963e0005eec41ff | Security Group Tag: none | EasyVPN: 0 |Session ID: 38462 | Audit Session ID: 0a96cf690963e0005eec41ff | Security Group Tag: none | EasyVPN: 0 ||
Username: PoBagade | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.156 | Public IP: 157.33.144.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:35 IST Fri Jun 19 2020 | Duration: 0h:21m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 28067411 | Bytes Rx: 4069272 | IP Addr: 10.150.237.156 | Public IP: 157.33.144.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:35 IST Fri Jun 19 2020 | Duration: 0h:21m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 28067411 | Bytes Rx: 4069272 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38463 | Audit Session ID: 0a96cf690963f0005eec41ff | Security Group Tag: none | EasyVPN: 0 |Session ID: 38463 | Audit Session ID: 0a96cf690963f0005eec41ff | Security Group Tag: none | EasyVPN: 0 ||
Username: sanjitsi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.158 | Public IP: 47.31.55.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:43 IST Fri Jun 19 2020 | Duration: 0h:21m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 17257296 | Bytes Rx: 12867832 | IP Addr: 10.150.237.158 | Public IP: 47.31.55.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:43 IST Fri Jun 19 2020 | Duration: 0h:21m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 17257296 | Bytes Rx: 12867832 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38466 | Audit Session ID: 0a96cf69096420005eec4207 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38466 | Audit Session ID: 0a96cf69096420005eec4207 | Security Group Tag: none | EasyVPN: 0 ||
Username: shgawade | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.172 | Public IP: 103.252.53.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:13 IST Fri Jun 19 2020 | Duration: 0h:21m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 126096908 | Bytes Rx: 10016232 | IP Addr: 10.150.236.172 | Public IP: 103.252.53.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:13 IST Fri Jun 19 2020 | Duration: 0h:21m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 126096908 | Bytes Rx: 10016232 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38468 | Audit Session ID: 0a96cf69096440005eec4225 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38468 | Audit Session ID: 0a96cf69096440005eec4225 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajshree | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.36 | Public IP: 1.23.253.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:18 IST Fri Jun 19 2020 | Duration: 0h:21m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 9142652 | Bytes Rx: 11950646 | IP Addr: 10.150.237.36 | Public IP: 1.23.253.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:18 IST Fri Jun 19 2020 | Duration: 0h:21m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 9142652 | Bytes Rx: 11950646 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38469 | Audit Session ID: 0a96cf69096450005eec422a | Security Group Tag: none | EasyVPN: 0 |Session ID: 38469 | Audit Session ID: 0a96cf69096450005eec422a | Security Group Tag: none | EasyVPN: 0 ||
Username: mangnank | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.205 | Public IP: 106.210.196.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:21 IST Fri Jun 19 2020 | Duration: 0h:21m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 20331738 | Bytes Rx: 4160982 | IP Addr: 10.150.237.205 | Public IP: 106.210.196.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:21 IST Fri Jun 19 2020 | Duration: 0h:21m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 20331738 | Bytes Rx: 4160982 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38470 | Audit Session ID: 0a96cf69096460005eec422d | Security Group Tag: none | EasyVPN: 0 |Session ID: 38470 | Audit Session ID: 0a96cf69096460005eec422d | Security Group Tag: none | EasyVPN: 0 ||
Username: atheeque.ahmed | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.206 | Public IP: 106.220.163.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:33 IST Fri Jun 19 2020 | Duration: 0h:20m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 24682889 | Bytes Rx: 10062217 | IP Addr: 10.150.237.206 | Public IP: 106.220.163.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:33 IST Fri Jun 19 2020 | Duration: 0h:20m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 24682889 | Bytes Rx: 10062217 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38471 | Audit Session ID: 0a96cf69096470005eec4239 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38471 | Audit Session ID: 0a96cf69096470005eec4239 | Security Group Tag: none | EasyVPN: 0 ||
Username: Avdhpati | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.207 | Public IP: 157.33.129.213 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:12:38 IST Fri Jun 19 2020 | Duration: 0h:20m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 8877923 | Bytes Rx: 8703301 | IP Addr: 10.150.237.207 | Public IP: 157.33.129.213 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:12:38 IST Fri Jun 19 2020 | Duration: 0h:20m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 8877923 | Bytes Rx: 8703301 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38472 | Audit Session ID: 0a96cf69096480005eec423e | Security Group Tag: none | EasyVPN: 0 |Session ID: 38472 | Audit Session ID: 0a96cf69096480005eec423e | Security Group Tag: none | EasyVPN: 0 ||
Username: ShalGhag | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.208 | Public IP: 223.178.149.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:43 IST Fri Jun 19 2020 | Duration: 0h:20m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 46597430 | Bytes Rx: 9937500 | IP Addr: 10.150.237.208 | Public IP: 223.178.149.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:43 IST Fri Jun 19 2020 | Duration: 0h:20m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 46597430 | Bytes Rx: 9937500 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38473 | Audit Session ID: 0a96cf69096490005eec4243 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38473 | Audit Session ID: 0a96cf69096490005eec4243 | Security Group Tag: none | EasyVPN: 0 ||
Username: niraj.kumar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.210 | Public IP: 103.86.180.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:44 IST Fri Jun 19 2020 | Duration: 0h:20m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 220460261 | Bytes Rx: 14809489 | IP Addr: 10.150.237.210 | Public IP: 103.86.180.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:44 IST Fri Jun 19 2020 | Duration: 0h:20m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 220460261 | Bytes Rx: 14809489 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38474 | Audit Session ID: 0a96cf690964a0005eec4244 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38474 | Audit Session ID: 0a96cf690964a0005eec4244 | Security Group Tag: none | EasyVPN: 0 ||
Username: bramados | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.209 | Public IP: 106.201.177.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:45 IST Fri Jun 19 2020 | Duration: 0h:20m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 41445465 | Bytes Rx: 14256952 | IP Addr: 10.150.237.209 | Public IP: 106.201.177.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:45 IST Fri Jun 19 2020 | Duration: 0h:20m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 41445465 | Bytes Rx: 14256952 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38475 | Audit Session ID: 0a96cf690964b0005eec4245 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38475 | Audit Session ID: 0a96cf690964b0005eec4245 | Security Group Tag: none | EasyVPN: 0 ||
