sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: snallapa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.103 | Public IP: 157.44.155.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:58:40 IST Wed Jun 10 2020 | Duration: 5h:36m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 223188872 | Bytes Rx: 118305996 | IP Addr: 10.149.233.103 | Public IP: 157.44.155.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:58:40 IST Wed Jun 10 2020 | Duration: 5h:36m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 223188872 | Bytes Rx: 118305996 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143424 | Audit Session ID: 0a95072a230400005ee02938 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143424 | Audit Session ID: 0a95072a230400005ee02938 | Security Group Tag: none | EasyVPN: 0 ||
Username: dhchauha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.246 | Public IP: 157.32.83.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:20:31 IST Wed Jun 10 2020 | Duration: 0h:15m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 40826246 | Bytes Rx: 5397625 | IP Addr: 10.149.232.246 | Public IP: 157.32.83.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:20:31 IST Wed Jun 10 2020 | Duration: 0h:15m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 40826246 | Bytes Rx: 5397625 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 144069 | Audit Session ID: 0a95072a232c50005ee074a7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 144069 | Audit Session ID: 0a95072a232c50005ee074a7 | Security Group Tag: none | EasyVPN: 0 ||
Username: adibanka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.244 | Public IP: 157.33.236.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:20:32 IST Wed Jun 10 2020 | Duration: 0h:15m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 19697189 | Bytes Rx: 6655788 | IP Addr: 10.149.232.244 | Public IP: 157.33.236.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:20:32 IST Wed Jun 10 2020 | Duration: 0h:15m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 19697189 | Bytes Rx: 6655788 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 144070 | Audit Session ID: 0a95072a232c60005ee074a8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 144070 | Audit Session ID: 0a95072a232c60005ee074a8 | Security Group Tag: none | EasyVPN: 0 ||
Username: RasmiP | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.245 | Public IP: 157.51.248.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:20:33 IST Wed Jun 10 2020 | Duration: 0h:15m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 11508160 | Bytes Rx: 3089741 | IP Addr: 10.149.232.245 | Public IP: 157.51.248.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:20:33 IST Wed Jun 10 2020 | Duration: 0h:15m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 11508160 | Bytes Rx: 3089741 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 144071 | Audit Session ID: 0a95072a232c70005ee074a9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 144071 | Audit Session ID: 0a95072a232c70005ee074a9 | Security Group Tag: none | EasyVPN: 0 ||
Username: kirukoth | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.247 | Public IP: 27.5.10.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:21:28 IST Wed Jun 10 2020 | Duration: 0h:14m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 72245599 | Bytes Rx: 16913786 | IP Addr: 10.149.232.247 | Public IP: 27.5.10.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:21:28 IST Wed Jun 10 2020 | Duration: 0h:14m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 72245599 | Bytes Rx: 16913786 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 144073 | Audit Session ID: 0a95072a232c90005ee074e0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 144073 | Audit Session ID: 0a95072a232c90005ee074e0 | Security Group Tag: none | EasyVPN: 0 ||
Username: rgosain | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.248 | Public IP: 1.38.52.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:21:42 IST Wed Jun 10 2020 | Duration: 0h:13m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 67243821 | Bytes Rx: 5811828 | IP Addr: 10.149.232.248 | Public IP: 1.38.52.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:21:42 IST Wed Jun 10 2020 | Duration: 0h:13m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 67243821 | Bytes Rx: 5811828 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 144074 | Audit Session ID: 0a95072a232ca0005ee074ee | Security Group Tag: none | EasyVPN: 0 |Session ID: 144074 | Audit Session ID: 0a95072a232ca0005ee074ee | Security Group Tag: none | EasyVPN: 0 ||
Username: BManimar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.249 | Public IP: 157.50.254.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:21:45 IST Wed Jun 10 2020 | Duration: 0h:13m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 59878198 | Bytes Rx: 5918275 | IP Addr: 10.149.232.249 | Public IP: 157.50.254.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:21:45 IST Wed Jun 10 2020 | Duration: 0h:13m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 59878198 | Bytes Rx: 5918275 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 144075 | Audit Session ID: 0a95072a232cb0005ee074f1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 144075 | Audit Session ID: 0a95072a232cb0005ee074f1 | Security Group Tag: none | EasyVPN: 0 ||
Username: cagoram | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.203 | Public IP: 157.50.55.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:22:21 IST Wed Jun 10 2020 | Duration: 0h:13m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 7984026 | Bytes Rx: 4454380 | IP Addr: 10.149.233.203 | Public IP: 157.50.55.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:22:21 IST Wed Jun 10 2020 | Duration: 0h:13m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 7984026 | Bytes Rx: 4454380 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 144076 | Audit Session ID: 0a95072a232cc0005ee07515 | Security Group Tag: none | EasyVPN: 0 |Session ID: 144076 | Audit Session ID: 0a95072a232cc0005ee07515 | Security Group Tag: none | EasyVPN: 0 ||
Username: jvedacha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.14 | Public IP: 202.61.120.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:22:37 IST Wed Jun 10 2020 | Duration: 0h:12m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 1658690 | Bytes Rx: 1119595 | IP Addr: 10.149.232.14 | Public IP: 202.61.120.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:22:37 IST Wed Jun 10 2020 | Duration: 0h:12m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 1658690 | Bytes Rx: 1119595 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 144077 | Audit Session ID: 0a95072a232cd0005ee07525 | Security Group Tag: none | EasyVPN: 0 |Session ID: 144077 | Audit Session ID: 0a95072a232cd0005ee07525 | Security Group Tag: none | EasyVPN: 0 ||
Username: dingurra | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.91 | Public IP: 157.38.219.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:22:54 IST Wed Jun 10 2020 | Duration: 0h:12m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 30175577 | Bytes Rx: 3996857 | IP Addr: 10.149.232.91 | Public IP: 157.38.219.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:22:54 IST Wed Jun 10 2020 | Duration: 0h:12m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 30175577 | Bytes Rx: 3996857 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 144078 | Audit Session ID: 0a95072a232ce0005ee07536 | Security Group Tag: none | EasyVPN: 0 |Session ID: 144078 | Audit Session ID: 0a95072a232ce0005ee07536 | Security Group Tag: none | EasyVPN: 0 ||
Username: RPriyang | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr:  | Public IP: 106.208.80.69 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 11:23:00 IST Wed Jun 10 2020 | Duration: 0h:12m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | IP Addr:  | Public IP: 106.208.80.69 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 11:23:00 IST Wed Jun 10 2020 | Duration: 0h:12m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 144079 | Audit Session ID: 0a95072a232cf0005ee0753c | Security Group Tag: none | EasyVPN: 0 |Session ID: 144079 | Audit Session ID: 0a95072a232cf0005ee0753c | Security Group Tag: none | EasyVPN: 0 ||
Username: RPriyang | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.104 | Public IP: 106.208.80.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:26 IST Wed Jun 10 2020 | Duration: 0h:12m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 16320000 | Bytes Rx: 4127757 | IP Addr: 10.149.232.104 | Public IP: 106.208.80.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:26 IST Wed Jun 10 2020 | Duration: 0h:12m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 16320000 | Bytes Rx: 4127757 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 144080 | Audit Session ID: 0a95072a232d00005ee07556 | Security Group Tag: none | EasyVPN: 0 |Session ID: 144080 | Audit Session ID: 0a95072a232d00005ee07556 | Security Group Tag: none | EasyVPN: 0 ||
Username: karavi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.129 | Public IP: 157.51.198.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:32 IST Wed Jun 10 2020 | Duration: 0h:12m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 77449486 | Bytes Rx: 5092935 | IP Addr: 10.149.232.129 | Public IP: 157.51.198.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:32 IST Wed Jun 10 2020 | Duration: 0h:12m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 77449486 | Bytes Rx: 5092935 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 144081 | Audit Session ID: 0a95072a232d10005ee0755c | Security Group Tag: none | EasyVPN: 0 |Session ID: 144081 | Audit Session ID: 0a95072a232d10005ee0755c | Security Group Tag: none | EasyVPN: 0 ||
Username: stalinj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.251 | Public IP: 157.50.179.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:37 IST Wed Jun 10 2020 | Duration: 0h:11m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 14218136 | Bytes Rx: 4208278 | IP Addr: 10.149.232.251 | Public IP: 157.50.179.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:37 IST Wed Jun 10 2020 | Duration: 0h:11m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 14218136 | Bytes Rx: 4208278 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 144082 | Audit Session ID: 0a95072a232d20005ee07561 | Security Group Tag: none | EasyVPN: 0 |Session ID: 144082 | Audit Session ID: 0a95072a232d20005ee07561 | Security Group Tag: none | EasyVPN: 0 ||
Username: rpradev | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.184 | Public IP: 60.243.22.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:38 IST Wed Jun 10 2020 | Duration: 0h:11m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 60605188 | Bytes Rx: 7362010 | IP Addr: 10.149.232.184 | Public IP: 60.243.22.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:38 IST Wed Jun 10 2020 | Duration: 0h:11m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 60605188 | Bytes Rx: 7362010 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 144083 | Audit Session ID: 0a95072a232d30005ee07562 | Security Group Tag: none | EasyVPN: 0 |Session ID: 144083 | Audit Session ID: 0a95072a232d30005ee07562 | Security Group Tag: none | EasyVPN: 0 ||
Username: avelliya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.250 | Public IP: 42.111.145.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:38 IST Wed Jun 10 2020 | Duration: 0h:11m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 14688713 | Bytes Rx: 6752817 | IP Addr: 10.149.232.250 | Public IP: 42.111.145.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:38 IST Wed Jun 10 2020 | Duration: 0h:11m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 14688713 | Bytes Rx: 6752817 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 144084 | Audit Session ID: 0a95072a232d40005ee07562 | Security Group Tag: none | EasyVPN: 0 |Session ID: 144084 | Audit Session ID: 0a95072a232d40005ee07562 | Security Group Tag: none | EasyVPN: 0 ||
Username: prravich | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.252 | Public IP: 182.65.122.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:52 IST Wed Jun 10 2020 | Duration: 0h:11m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 165915132 | Bytes Rx: 12969582 | IP Addr: 10.149.232.252 | Public IP: 182.65.122.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:52 IST Wed Jun 10 2020 | Duration: 0h:11m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 165915132 | Bytes Rx: 12969582 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 144085 | Audit Session ID: 0a95072a232d50005ee07570 | Security Group Tag: none | EasyVPN: 0 |Session ID: 144085 | Audit Session ID: 0a95072a232d50005ee07570 | Security Group Tag: none | EasyVPN: 0 ||
Username: prabchan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.253 | Public IP: 157.51.124.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:54 IST Wed Jun 10 2020 | Duration: 0h:11m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 3453373 | Bytes Rx: 605922 | IP Addr: 10.149.232.253 | Public IP: 157.51.124.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:54 IST Wed Jun 10 2020 | Duration: 0h:11m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 3453373 | Bytes Rx: 605922 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 144086 | Audit Session ID: 0a95072a232d60005ee07572 | Security Group Tag: none | EasyVPN: 0 |Session ID: 144086 | Audit Session ID: 0a95072a232d60005ee07572 | Security Group Tag: none | EasyVPN: 0 ||
Username: ritesha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.254 | Public IP: 157.47.35.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:56 IST Wed Jun 10 2020 | Duration: 0h:11m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 38469099 | Bytes Rx: 35082212 | IP Addr: 10.149.232.254 | Public IP: 157.47.35.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:56 IST Wed Jun 10 2020 | Duration: 0h:11m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 38469099 | Bytes Rx: 35082212 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 144087 | Audit Session ID: 0a95072a232d70005ee07574 | Security Group Tag: none | EasyVPN: 0 |Session ID: 144087 | Audit Session ID: 0a95072a232d70005ee07574 | Security Group Tag: none | EasyVPN: 0 ||
Username: nandanm | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.3 | Public IP: 171.76.230.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:07 IST Wed Jun 10 2020 | Duration: 0h:11m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 50954294 | Bytes Rx: 11041070 | IP Addr: 10.149.233.3 | Public IP: 171.76.230.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:07 IST Wed Jun 10 2020 | Duration: 0h:11m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 50954294 | Bytes Rx: 11041070 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 144088 | Audit Session ID: 0a95072a232d80005ee0757f | Security Group Tag: none | EasyVPN: 0 |Session ID: 144088 | Audit Session ID: 0a95072a232d80005ee0757f | Security Group Tag: none | EasyVPN: 0 ||
Username: vishal.borse | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.1 | Public IP: 117.217.36.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:11 IST Wed Jun 10 2020 | Duration: 0h:11m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 142816569 | Bytes Rx: 11111045 | IP Addr: 10.149.233.1 | Public IP: 117.217.36.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:11 IST Wed Jun 10 2020 | Duration: 0h:11m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 142816569 | Bytes Rx: 11111045 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 144089 | Audit Session ID: 0a95072a232d90005ee07583 | Security Group Tag: none | EasyVPN: 0 |Session ID: 144089 | Audit Session ID: 0a95072a232d90005ee07583 | Security Group Tag: none | EasyVPN: 0 ||
