sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ayshanka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.49 | Public IP: 203.81.240.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:00 IST Mon Jun 22 2020 | Duration: 1d 22h:53m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 658135521 | Bytes Rx: 167088784 | IP Addr: 10.149.232.49 | Public IP: 203.81.240.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:40:00 IST Mon Jun 22 2020 | Duration: 1d 22h:53m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 658135521 | Bytes Rx: 167088784 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 165421 | Audit Session ID: 0a95072a2862d0005ef02f18 | Security Group Tag: none | EasyVPN: 0 |Session ID: 165421 | Audit Session ID: 0a95072a2862d0005ef02f18 | Security Group Tag: none | EasyVPN: 0 ||
Username: cagoram | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.189 | Public IP: 157.46.38.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:46 IST Wed Jun 24 2020 | Duration: 0h:42m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 28630496 | Bytes Rx: 11431516 | IP Addr: 10.149.232.189 | Public IP: 157.46.38.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:46 IST Wed Jun 24 2020 | Duration: 0h:42m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 28630496 | Bytes Rx: 11431516 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169909 | Audit Session ID: 0a95072a297b50005ef2b87e | Security Group Tag: none | EasyVPN: 0 |Session ID: 169909 | Audit Session ID: 0a95072a297b50005ef2b87e | Security Group Tag: none | EasyVPN: 0 ||
Username: BPatel | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.190 | Public IP: 157.32.76.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:53 IST Wed Jun 24 2020 | Duration: 0h:42m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 1021082 | Bytes Rx: 703992 | IP Addr: 10.149.232.190 | Public IP: 157.32.76.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:53 IST Wed Jun 24 2020 | Duration: 0h:42m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 1021082 | Bytes Rx: 703992 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169910 | Audit Session ID: 0a95072a297b60005ef2b885 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169910 | Audit Session ID: 0a95072a297b60005ef2b885 | Security Group Tag: none | EasyVPN: 0 ||
Username: ckaruman | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.191 | Public IP: 106.220.124.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:51:07 IST Wed Jun 24 2020 | Duration: 0h:42m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 7629980 | Bytes Rx: 6489804 | IP Addr: 10.149.232.191 | Public IP: 106.220.124.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:51:07 IST Wed Jun 24 2020 | Duration: 0h:42m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 7629980 | Bytes Rx: 6489804 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169911 | Audit Session ID: 0a95072a297b70005ef2b893 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169911 | Audit Session ID: 0a95072a297b70005ef2b893 | Security Group Tag: none | EasyVPN: 0 ||
Username: prasseka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.192 | Public IP: 157.50.28.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:51:16 IST Wed Jun 24 2020 | Duration: 0h:42m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 28440634 | Bytes Rx: 14323494 | IP Addr: 10.149.232.192 | Public IP: 157.50.28.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:51:16 IST Wed Jun 24 2020 | Duration: 0h:42m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 28440634 | Bytes Rx: 14323494 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169912 | Audit Session ID: 0a95072a297b80005ef2b89c | Security Group Tag: none | EasyVPN: 0 |Session ID: 169912 | Audit Session ID: 0a95072a297b80005ef2b89c | Security Group Tag: none | EasyVPN: 0 ||
Username: shivaji.m | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.176 | Public IP: 183.83.95.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:58:04 IST Wed Jun 24 2020 | Duration: 0h:35m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 21158044 | Bytes Rx: 8480427 | IP Addr: 10.149.232.176 | Public IP: 183.83.95.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:58:04 IST Wed Jun 24 2020 | Duration: 0h:35m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 21158044 | Bytes Rx: 8480427 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169914 | Audit Session ID: 0a95072a297ba0005ef2ba34 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169914 | Audit Session ID: 0a95072a297ba0005ef2ba34 | Security Group Tag: none | EasyVPN: 0 ||
Username: JYarassi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.193 | Public IP: 124.123.28.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:58:10 IST Wed Jun 24 2020 | Duration: 0h:35m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 65778861 | Bytes Rx: 14203245 | IP Addr: 10.149.232.193 | Public IP: 124.123.28.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:58:10 IST Wed Jun 24 2020 | Duration: 0h:35m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 65778861 | Bytes Rx: 14203245 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169915 | Audit Session ID: 0a95072a297bb0005ef2ba3a | Security Group Tag: none | EasyVPN: 0 |Session ID: 169915 | Audit Session ID: 0a95072a297bb0005ef2ba3a | Security Group Tag: none | EasyVPN: 0 ||
Username: erajend | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.194 | Public IP: 115.97.46.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:59:26 IST Wed Jun 24 2020 | Duration: 0h:33m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 23998612 | Bytes Rx: 6613480 | IP Addr: 10.149.232.194 | Public IP: 115.97.46.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:59:26 IST Wed Jun 24 2020 | Duration: 0h:33m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 23998612 | Bytes Rx: 6613480 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169916 | Audit Session ID: 0a95072a297bc0005ef2ba86 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169916 | Audit Session ID: 0a95072a297bc0005ef2ba86 | Security Group Tag: none | EasyVPN: 0 ||
Username: arjun.jinachandran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.161 | Public IP: 103.147.209.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:28 IST Wed Jun 24 2020 | Duration: 0h:25m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 99219474 | Bytes Rx: 44031390 | IP Addr: 10.149.232.161 | Public IP: 103.147.209.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:28 IST Wed Jun 24 2020 | Duration: 0h:25m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 99219474 | Bytes Rx: 44031390 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169917 | Audit Session ID: 0a95072a297bd0005ef2bc68 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169917 | Audit Session ID: 0a95072a297bd0005ef2bc68 | Security Group Tag: none | EasyVPN: 0 ||
Username: vsrikar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.163 | Public IP: 103.224.158.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:09:19 IST Wed Jun 24 2020 | Duration: 0h:24m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 25760456 | Bytes Rx: 5078665 | IP Addr: 10.149.232.163 | Public IP: 103.224.158.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:09:19 IST Wed Jun 24 2020 | Duration: 0h:24m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 25760456 | Bytes Rx: 5078665 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169918 | Audit Session ID: 0a95072a297be0005ef2bcd7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169918 | Audit Session ID: 0a95072a297be0005ef2bcd7 | Security Group Tag: none | EasyVPN: 0 ||
Username: tkarunan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.167 | Public IP: 157.50.3.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:09:22 IST Wed Jun 24 2020 | Duration: 0h:23m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 29048804 | Bytes Rx: 5031496 | IP Addr: 10.149.232.167 | Public IP: 157.50.3.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:09:22 IST Wed Jun 24 2020 | Duration: 0h:23m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 29048804 | Bytes Rx: 5031496 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169919 | Audit Session ID: 0a95072a297bf0005ef2bcda | Security Group Tag: none | EasyVPN: 0 |Session ID: 169919 | Audit Session ID: 0a95072a297bf0005ef2bcda | Security Group Tag: none | EasyVPN: 0 ||
Username: LAbraham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.173 | Public IP: 171.60.254.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:09:30 IST Wed Jun 24 2020 | Duration: 0h:23m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 5177450 | Bytes Rx: 1530943 | IP Addr: 10.149.232.173 | Public IP: 171.60.254.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:09:30 IST Wed Jun 24 2020 | Duration: 0h:23m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 5177450 | Bytes Rx: 1530943 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169920 | Audit Session ID: 0a95072a297c00005ef2bce2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169920 | Audit Session ID: 0a95072a297c00005ef2bce2 | Security Group Tag: none | EasyVPN: 0 ||
Username: akssalun | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.177 | Public IP: 202.179.93.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:21:00 IST Wed Jun 24 2020 | Duration: 0h:12m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 3473197 | Bytes Rx: 1321146 | IP Addr: 10.149.232.177 | Public IP: 202.179.93.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:21:00 IST Wed Jun 24 2020 | Duration: 0h:12m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 3473197 | Bytes Rx: 1321146 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169922 | Audit Session ID: 0a95072a297c20005ef2bf94 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169922 | Audit Session ID: 0a95072a297c20005ef2bf94 | Security Group Tag: none | EasyVPN: 0 ||
Username: krishnat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.195 | Public IP: 116.68.105.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:21:16 IST Wed Jun 24 2020 | Duration: 0h:12m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 33653730 | Bytes Rx: 3490904 | IP Addr: 10.149.232.195 | Public IP: 116.68.105.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:21:16 IST Wed Jun 24 2020 | Duration: 0h:12m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 33653730 | Bytes Rx: 3490904 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169923 | Audit Session ID: 0a95072a297c30005ef2bfa4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169923 | Audit Session ID: 0a95072a297c30005ef2bfa4 | Security Group Tag: none | EasyVPN: 0 ||
Username: uvenkate | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.157 | Public IP: 157.49.143.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:29:56 IST Wed Jun 24 2020 | Duration: 0h:03m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 1158729 | Bytes Rx: 658504 | IP Addr: 10.149.232.157 | Public IP: 157.49.143.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:29:56 IST Wed Jun 24 2020 | Duration: 0h:03m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 1158729 | Bytes Rx: 658504 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169924 | Audit Session ID: 0a95072a297c40005ef2c1ac | Security Group Tag: none | EasyVPN: 0 |Session ID: 169924 | Audit Session ID: 0a95072a297c40005ef2c1ac | Security Group Tag: none | EasyVPN: 0 ||
Username: saubhagyaranjan.s | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.196 | Public IP: 157.40.64.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:30:13 IST Wed Jun 24 2020 | Duration: 0h:03m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 15402397 | Bytes Rx: 2007267 | IP Addr: 10.149.232.196 | Public IP: 157.40.64.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:30:13 IST Wed Jun 24 2020 | Duration: 0h:03m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 15402397 | Bytes Rx: 2007267 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169925 | Audit Session ID: 0a95072a297c50005ef2c1bd | Security Group Tag: none | EasyVPN: 0 |Session ID: 169925 | Audit Session ID: 0a95072a297c50005ef2c1bd | Security Group Tag: none | EasyVPN: 0 ||
Username: adibanka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.188 | Public IP: 106.210.155.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:31:05 IST Wed Jun 24 2020 | Duration: 0h:02m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 2276262 | Bytes Rx: 2027131 | IP Addr: 10.149.232.188 | Public IP: 106.210.155.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:31:05 IST Wed Jun 24 2020 | Duration: 0h:02m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 2276262 | Bytes Rx: 2027131 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169926 | Audit Session ID: 0a95072a297c60005ef2c1f1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169926 | Audit Session ID: 0a95072a297c60005ef2c1f1 | Security Group Tag: none | EasyVPN: 0 ||
Username: pvictor | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.197 | Public IP: 157.50.143.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:31:30 IST Wed Jun 24 2020 | Duration: 0h:01m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 3912095 | Bytes Rx: 466769 | IP Addr: 10.149.232.197 | Public IP: 157.50.143.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:31:30 IST Wed Jun 24 2020 | Duration: 0h:01m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 3912095 | Bytes Rx: 466769 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169927 | Audit Session ID: 0a95072a297c70005ef2c20a | Security Group Tag: none | EasyVPN: 0 |Session ID: 169927 | Audit Session ID: 0a95072a297c70005ef2c20a | Security Group Tag: none | EasyVPN: 0 ||
Username: pmuthuku | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.198 | Public IP: 157.50.115.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:31:37 IST Wed Jun 24 2020 | Duration: 0h:01m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 5868213 | Bytes Rx: 883224 | IP Addr: 10.149.232.198 | Public IP: 157.50.115.193 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:31:37 IST Wed Jun 24 2020 | Duration: 0h:01m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 5868213 | Bytes Rx: 883224 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 169928 | Audit Session ID: 0a95072a297c80005ef2c211 | Security Group Tag: none | EasyVPN: 0 |Session ID: 169928 | Audit Session ID: 0a95072a297c80005ef2c211 | Security Group Tag: none | EasyVPN: 0 ||
INCHNACVPN01# 
