sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: umaboga | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.102 | Public IP: 124.123.182.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:24:25 IST Thu Jun 18 2020 | Duration: 2d 20h:07m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 3340526402 | Bytes Rx: 2477008470 | IP Addr: 10.150.236.102 | Public IP: 124.123.182.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:24:25 IST Thu Jun 18 2020 | Duration: 2d 20h:07m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 3340526402 | Bytes Rx: 2477008470 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 36537 | Audit Session ID: 0a96cf6908eb90005eeb55f1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 36537 | Audit Session ID: 0a96cf6908eb90005eeb55f1 | Security Group Tag: none | EasyVPN: 0 ||
Username: smallika | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.158 | Public IP: 157.49.206.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:45:42 IST Sun Jun 21 2020 | Duration: 0h:46m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 8059702 | Bytes Rx: 5144257 | IP Addr: 10.150.236.158 | Public IP: 157.49.206.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:45:42 IST Sun Jun 21 2020 | Duration: 0h:46m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 8059702 | Bytes Rx: 5144257 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45604 | Audit Session ID: 0a96cf690b2240005eef091e | Security Group Tag: none | EasyVPN: 0 |Session ID: 45604 | Audit Session ID: 0a96cf690b2240005eef091e | Security Group Tag: none | EasyVPN: 0 ||
Username: smattekh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.166 | Public IP: 106.78.165.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:46:26 IST Sun Jun 21 2020 | Duration: 0h:45m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 158933259 | Bytes Rx: 17764177 | IP Addr: 10.150.236.166 | Public IP: 106.78.165.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:46:26 IST Sun Jun 21 2020 | Duration: 0h:45m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 158933259 | Bytes Rx: 17764177 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45608 | Audit Session ID: 0a96cf690b2280005eef094a | Security Group Tag: none | EasyVPN: 0 |Session ID: 45608 | Audit Session ID: 0a96cf690b2280005eef094a | Security Group Tag: none | EasyVPN: 0 ||
Username: amukiri | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.179 | Public IP: 123.201.105.9 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:46:58 IST Sun Jun 21 2020 | Duration: 0h:45m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 26708051 | Bytes Rx: 16618794 | IP Addr: 10.150.236.179 | Public IP: 123.201.105.9 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:46:58 IST Sun Jun 21 2020 | Duration: 0h:45m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 26708051 | Bytes Rx: 16618794 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45609 | Audit Session ID: 0a96cf690b2290005eef096a | Security Group Tag: none | EasyVPN: 0 |Session ID: 45609 | Audit Session ID: 0a96cf690b2290005eef096a | Security Group Tag: none | EasyVPN: 0 ||
Username: Dbhattac | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.194 | Public IP: 49.35.192.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:14 IST Sun Jun 21 2020 | Duration: 0h:44m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 48818238 | Bytes Rx: 8852695 | IP Addr: 10.150.237.194 | Public IP: 49.35.192.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:14 IST Sun Jun 21 2020 | Duration: 0h:44m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 48818238 | Bytes Rx: 8852695 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45611 | Audit Session ID: 0a96cf690b22b0005eef097a | Security Group Tag: none | EasyVPN: 0 |Session ID: 45611 | Audit Session ID: 0a96cf690b22b0005eef097a | Security Group Tag: none | EasyVPN: 0 ||
Username: AbhiMohi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC31 | IP Addr: 10.150.245.40 | Public IP: 182.70.109.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:41 IST Sun Jun 21 2020 | Duration: 0h:44m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 64546732 | Bytes Rx: 11603146 | IP Addr: 10.150.245.40 | Public IP: 182.70.109.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:47:41 IST Sun Jun 21 2020 | Duration: 0h:44m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 64546732 | Bytes Rx: 11603146 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45614 | Audit Session ID: 0a96cf690b22e0005eef0995 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45614 | Audit Session ID: 0a96cf690b22e0005eef0995 | Security Group Tag: none | EasyVPN: 0 ||
Username: Smapari | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.191 | Public IP: 43.249.184.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:48:22 IST Sun Jun 21 2020 | Duration: 0h:43m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 25177480 | Bytes Rx: 13293101 | IP Addr: 10.150.236.191 | Public IP: 43.249.184.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:48:22 IST Sun Jun 21 2020 | Duration: 0h:43m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 25177480 | Bytes Rx: 13293101 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45616 | Audit Session ID: 0a96cf690b2300005eef09be | Security Group Tag: none | EasyVPN: 0 |Session ID: 45616 | Audit Session ID: 0a96cf690b2300005eef09be | Security Group Tag: none | EasyVPN: 0 ||
Username: djayaswa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.157 | Public IP: 157.37.156.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:48:23 IST Sun Jun 21 2020 | Duration: 0h:43m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 233026964 | Bytes Rx: 18825971 | IP Addr: 10.150.236.157 | Public IP: 157.37.156.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:48:23 IST Sun Jun 21 2020 | Duration: 0h:43m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 233026964 | Bytes Rx: 18825971 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45617 | Audit Session ID: 0a96cf690b2310005eef09bf | Security Group Tag: none | EasyVPN: 0 |Session ID: 45617 | Audit Session ID: 0a96cf690b2310005eef09bf | Security Group Tag: none | EasyVPN: 0 ||
Username: mbhole | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.202 | Public IP: 103.110.253.180 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:48:57 IST Sun Jun 21 2020 | Duration: 0h:43m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 27253283 | Bytes Rx: 12980592 | IP Addr: 10.150.236.202 | Public IP: 103.110.253.180 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:48:57 IST Sun Jun 21 2020 | Duration: 0h:43m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 27253283 | Bytes Rx: 12980592 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45619 | Audit Session ID: 0a96cf690b2330005eef09e1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45619 | Audit Session ID: 0a96cf690b2330005eef09e1 | Security Group Tag: none | EasyVPN: 0 ||
Username: ArchanaP | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.203 | Public IP: 106.210.173.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:49:31 IST Sun Jun 21 2020 | Duration: 0h:42m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 131761310 | Bytes Rx: 18840926 | IP Addr: 10.150.236.203 | Public IP: 106.210.173.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:49:31 IST Sun Jun 21 2020 | Duration: 0h:42m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 131761310 | Bytes Rx: 18840926 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45620 | Audit Session ID: 0a96cf690b2340005eef0a03 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45620 | Audit Session ID: 0a96cf690b2340005eef0a03 | Security Group Tag: none | EasyVPN: 0 ||
Username: DeepakAS | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.135 | Public IP: 103.210.64.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:53:33 IST Sun Jun 21 2020 | Duration: 0h:38m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 103414936 | Bytes Rx: 7390843 | IP Addr: 10.150.236.135 | Public IP: 103.210.64.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:53:33 IST Sun Jun 21 2020 | Duration: 0h:38m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 103414936 | Bytes Rx: 7390843 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45625 | Audit Session ID: 0a96cf690b2390005eef0af5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45625 | Audit Session ID: 0a96cf690b2390005eef0af5 | Security Group Tag: none | EasyVPN: 0 ||
Username: rajranja | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.134 | Public IP: 103.110.242.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:57:02 IST Sun Jun 21 2020 | Duration: 0h:34m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 29219350 | Bytes Rx: 7028697 | IP Addr: 10.150.237.134 | Public IP: 103.110.242.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:57:02 IST Sun Jun 21 2020 | Duration: 0h:34m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 29219350 | Bytes Rx: 7028697 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45629 | Audit Session ID: 0a96cf690b23d0005eef0bc6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45629 | Audit Session ID: 0a96cf690b23d0005eef0bc6 | Security Group Tag: none | EasyVPN: 0 ||
Username: amitbehe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.172 | Public IP: 47.15.9.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:57:19 IST Sun Jun 21 2020 | Duration: 0h:34m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 30198005 | Bytes Rx: 12933188 | IP Addr: 10.150.236.172 | Public IP: 47.15.9.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:57:19 IST Sun Jun 21 2020 | Duration: 0h:34m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 30198005 | Bytes Rx: 12933188 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45630 | Audit Session ID: 0a96cf690b23e0005eef0bd7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45630 | Audit Session ID: 0a96cf690b23e0005eef0bd7 | Security Group Tag: none | EasyVPN: 0 ||
Username: kwaghmar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.204 | Public IP: 103.86.183.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:57:34 IST Sun Jun 21 2020 | Duration: 0h:34m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 145040915 | Bytes Rx: 11259555 | IP Addr: 10.150.236.204 | Public IP: 103.86.183.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:57:34 IST Sun Jun 21 2020 | Duration: 0h:34m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 145040915 | Bytes Rx: 11259555 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45631 | Audit Session ID: 0a96cf690b23f0005eef0be6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45631 | Audit Session ID: 0a96cf690b23f0005eef0be6 | Security Group Tag: none | EasyVPN: 0 ||
Username: DKalshet | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.205 | Public IP: 157.33.239.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:58:13 IST Sun Jun 21 2020 | Duration: 0h:33m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 122769566 | Bytes Rx: 9206319 | IP Addr: 10.150.236.205 | Public IP: 157.33.239.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:58:13 IST Sun Jun 21 2020 | Duration: 0h:33m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 122769566 | Bytes Rx: 9206319 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45632 | Audit Session ID: 0a96cf690b2400005eef0c0d | Security Group Tag: none | EasyVPN: 0 |Session ID: 45632 | Audit Session ID: 0a96cf690b2400005eef0c0d | Security Group Tag: none | EasyVPN: 0 ||
Username: ABachewa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.197 | Public IP: 106.66.237.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:00:33 IST Sun Jun 21 2020 | Duration: 0h:31m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 48128487 | Bytes Rx: 8862731 | IP Addr: 10.150.237.197 | Public IP: 106.66.237.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:00:33 IST Sun Jun 21 2020 | Duration: 0h:31m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 48128487 | Bytes Rx: 8862731 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45636 | Audit Session ID: 0a96cf690b2440005eef0c99 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45636 | Audit Session ID: 0a96cf690b2440005eef0c99 | Security Group Tag: none | EasyVPN: 0 ||
Username: SwatRode | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.206 | Public IP: 223.182.184.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:01:17 IST Sun Jun 21 2020 | Duration: 0h:30m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 25309774 | Bytes Rx: 3963991 | IP Addr: 10.150.236.206 | Public IP: 223.182.184.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:01:17 IST Sun Jun 21 2020 | Duration: 0h:30m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 25309774 | Bytes Rx: 3963991 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45637 | Audit Session ID: 0a96cf690b2450005eef0cc5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45637 | Audit Session ID: 0a96cf690b2450005eef0cc5 | Security Group Tag: none | EasyVPN: 0 ||
Username: akhandar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.178 | Public IP: 106.193.106.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:01:37 IST Sun Jun 21 2020 | Duration: 0h:30m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 37737794 | Bytes Rx: 9309538 | IP Addr: 10.150.236.178 | Public IP: 106.193.106.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:01:37 IST Sun Jun 21 2020 | Duration: 0h:30m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 37737794 | Bytes Rx: 9309538 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45638 | Audit Session ID: 0a96cf690b2460005eef0cd9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45638 | Audit Session ID: 0a96cf690b2460005eef0cd9 | Security Group Tag: none | EasyVPN: 0 ||
Username: ksujeet | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.207 | Public IP: 43.245.148.173 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 13:01:59 IST Sun Jun 21 2020 | Duration: 0h:30m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 329787843 | Bytes Rx: 26430849 | IP Addr: 10.150.236.207 | Public IP: 43.245.148.173 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 13:01:59 IST Sun Jun 21 2020 | Duration: 0h:30m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 329787843 | Bytes Rx: 26430849 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45640 | Audit Session ID: 0a96cf690b2480005eef0cef | Security Group Tag: none | EasyVPN: 0 |Session ID: 45640 | Audit Session ID: 0a96cf690b2480005eef0cef | Security Group Tag: none | EasyVPN: 0 ||
Username: susudan | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.209 | Public IP: 122.176.190.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:02:37 IST Sun Jun 21 2020 | Duration: 0h:29m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 13170591 | Bytes Rx: 5087663 | IP Addr: 10.150.236.209 | Public IP: 122.176.190.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:02:37 IST Sun Jun 21 2020 | Duration: 0h:29m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 13170591 | Bytes Rx: 5087663 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45641 | Audit Session ID: 0a96cf690b2490005eef0d15 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45641 | Audit Session ID: 0a96cf690b2490005eef0d15 | Security Group Tag: none | EasyVPN: 0 ||
Username: PKaki | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.208 | Public IP: 106.220.125.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:02:41 IST Sun Jun 21 2020 | Duration: 0h:29m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 26972237 | Bytes Rx: 29383954 | IP Addr: 10.150.236.208 | Public IP: 106.220.125.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:02:41 IST Sun Jun 21 2020 | Duration: 0h:29m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 26972237 | Bytes Rx: 29383954 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 45642 | Audit Session ID: 0a96cf690b24a0005eef0d19 | Security Group Tag: none | EasyVPN: 0 |Session ID: 45642 | Audit Session ID: 0a96cf690b24a0005eef0d19 | Security Group Tag: none | EasyVPN: 0 ||
