sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ABMALAVE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 1d 1h:14m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 1511939322 | Bytes Rx: 342015121 | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 1d 1h:14m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 1511939322 | Bytes Rx: 342015121 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 ||
Username: vigngang | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.143 | Public IP: 106.208.81.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:04:39 IST Wed Jun 24 2020 | Duration: 1h:00m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 30346102 | Bytes Rx: 5438178 | IP Addr: 10.149.241.143 | Public IP: 106.208.81.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:04:39 IST Wed Jun 24 2020 | Duration: 1h:00m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 30346102 | Bytes Rx: 5438178 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171034 | Audit Session ID: 0a95072a29c1a0005ef3020f | Security Group Tag: none | EasyVPN: 0 |Session ID: 171034 | Audit Session ID: 0a95072a29c1a0005ef3020f | Security Group Tag: none | EasyVPN: 0 ||
Username: UBattula | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.27 | Public IP: 106.76.236.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:05:33 IST Wed Jun 24 2020 | Duration: 0h:59m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 26127894 | Bytes Rx: 6051345 | IP Addr: 10.149.241.27 | Public IP: 106.76.236.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:05:33 IST Wed Jun 24 2020 | Duration: 0h:59m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 26127894 | Bytes Rx: 6051345 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171036 | Audit Session ID: 0a95072a29c1c0005ef30245 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171036 | Audit Session ID: 0a95072a29c1c0005ef30245 | Security Group Tag: none | EasyVPN: 0 ||
Username: IyyappaK | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.145 | Public IP: 49.207.143.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:06:40 IST Wed Jun 24 2020 | Duration: 0h:58m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 20933689 | Bytes Rx: 14325443 | IP Addr: 10.149.241.145 | Public IP: 49.207.143.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:06:40 IST Wed Jun 24 2020 | Duration: 0h:58m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 20933689 | Bytes Rx: 14325443 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171038 | Audit Session ID: 0a95072a29c1e0005ef30288 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171038 | Audit Session ID: 0a95072a29c1e0005ef30288 | Security Group Tag: none | EasyVPN: 0 ||
Username: muvenkat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.146 | Public IP: 106.208.107.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:06:56 IST Wed Jun 24 2020 | Duration: 0h:58m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 48737407 | Bytes Rx: 12583865 | IP Addr: 10.149.241.146 | Public IP: 106.208.107.124 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:06:56 IST Wed Jun 24 2020 | Duration: 0h:58m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 48737407 | Bytes Rx: 12583865 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171042 | Audit Session ID: 0a95072a29c220005ef30298 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171042 | Audit Session ID: 0a95072a29c220005ef30298 | Security Group Tag: none | EasyVPN: 0 ||
Username: BVardhan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.147 | Public IP: 157.48.184.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:01 IST Wed Jun 24 2020 | Duration: 0h:58m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 136884342 | Bytes Rx: 30598418 | IP Addr: 10.149.241.147 | Public IP: 157.48.184.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:01 IST Wed Jun 24 2020 | Duration: 0h:58m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 136884342 | Bytes Rx: 30598418 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171043 | Audit Session ID: 0a95072a29c230005ef3029d | Security Group Tag: none | EasyVPN: 0 |Session ID: 171043 | Audit Session ID: 0a95072a29c230005ef3029d | Security Group Tag: none | EasyVPN: 0 ||
Username: shrenkar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.148 | Public IP: 106.208.64.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:20 IST Wed Jun 24 2020 | Duration: 0h:57m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 9211247 | Bytes Rx: 3935456 | IP Addr: 10.149.241.148 | Public IP: 106.208.64.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:20 IST Wed Jun 24 2020 | Duration: 0h:57m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 9211247 | Bytes Rx: 3935456 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171047 | Audit Session ID: 0a95072a29c270005ef302b0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171047 | Audit Session ID: 0a95072a29c270005ef302b0 | Security Group Tag: none | EasyVPN: 0 ||
Username: RGopalak | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.152 | Public IP: 157.50.192.249 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:21 IST Wed Jun 24 2020 | Duration: 0h:57m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 87183959 | Bytes Rx: 22510433 | IP Addr: 10.149.241.152 | Public IP: 157.50.192.249 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:21 IST Wed Jun 24 2020 | Duration: 0h:57m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 87183959 | Bytes Rx: 22510433 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171048 | Audit Session ID: 0a95072a29c280005ef302b1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171048 | Audit Session ID: 0a95072a29c280005ef302b1 | Security Group Tag: none | EasyVPN: 0 ||
Username: krajanga | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.150 | Public IP: 157.46.30.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:23 IST Wed Jun 24 2020 | Duration: 0h:57m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 1101027055 | Bytes Rx: 54469118 | IP Addr: 10.149.241.150 | Public IP: 157.46.30.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:23 IST Wed Jun 24 2020 | Duration: 0h:57m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 1101027055 | Bytes Rx: 54469118 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171049 | Audit Session ID: 0a95072a29c290005ef302b3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171049 | Audit Session ID: 0a95072a29c290005ef302b3 | Security Group Tag: none | EasyVPN: 0 ||
Username: HRamu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.149 | Public IP: 106.208.139.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:23 IST Wed Jun 24 2020 | Duration: 0h:57m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 30740367 | Bytes Rx: 15526172 | IP Addr: 10.149.241.149 | Public IP: 106.208.139.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:23 IST Wed Jun 24 2020 | Duration: 0h:57m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 30740367 | Bytes Rx: 15526172 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171050 | Audit Session ID: 0a95072a29c2a0005ef302b3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171050 | Audit Session ID: 0a95072a29c2a0005ef302b3 | Security Group Tag: none | EasyVPN: 0 ||
Username: shravi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.151 | Public IP: 157.50.189.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:28 IST Wed Jun 24 2020 | Duration: 0h:57m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 19292708 | Bytes Rx: 6213162 | IP Addr: 10.149.241.151 | Public IP: 157.50.189.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:28 IST Wed Jun 24 2020 | Duration: 0h:57m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 19292708 | Bytes Rx: 6213162 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171051 | Audit Session ID: 0a95072a29c2b0005ef302b8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171051 | Audit Session ID: 0a95072a29c2b0005ef302b8 | Security Group Tag: none | EasyVPN: 0 ||
Username: HSubrama | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.153 | Public IP: 49.37.201.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:34 IST Wed Jun 24 2020 | Duration: 0h:57m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 34521976 | Bytes Rx: 15839309 | IP Addr: 10.149.241.153 | Public IP: 49.37.201.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:34 IST Wed Jun 24 2020 | Duration: 0h:57m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 34521976 | Bytes Rx: 15839309 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171052 | Audit Session ID: 0a95072a29c2c0005ef302be | Security Group Tag: none | EasyVPN: 0 |Session ID: 171052 | Audit Session ID: 0a95072a29c2c0005ef302be | Security Group Tag: none | EasyVPN: 0 ||
Username: ndevi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.154 | Public IP: 49.206.126.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:34 IST Wed Jun 24 2020 | Duration: 0h:57m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 15192433 | Bytes Rx: 5777294 | IP Addr: 10.149.241.154 | Public IP: 49.206.126.101 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:34 IST Wed Jun 24 2020 | Duration: 0h:57m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 15192433 | Bytes Rx: 5777294 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171053 | Audit Session ID: 0a95072a29c2d0005ef302be | Security Group Tag: none | EasyVPN: 0 |Session ID: 171053 | Audit Session ID: 0a95072a29c2d0005ef302be | Security Group Tag: none | EasyVPN: 0 ||
Username: akasselv | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.155 | Public IP: 106.197.132.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:36 IST Wed Jun 24 2020 | Duration: 0h:57m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 11383426 | Bytes Rx: 4007104 | IP Addr: 10.149.241.155 | Public IP: 106.197.132.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:36 IST Wed Jun 24 2020 | Duration: 0h:57m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 11383426 | Bytes Rx: 4007104 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171054 | Audit Session ID: 0a95072a29c2e0005ef302c0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171054 | Audit Session ID: 0a95072a29c2e0005ef302c0 | Security Group Tag: none | EasyVPN: 0 ||
Username: n.mani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.156 | Public IP: 122.164.132.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:39 IST Wed Jun 24 2020 | Duration: 0h:57m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 33862375 | Bytes Rx: 12718716 | IP Addr: 10.149.241.156 | Public IP: 122.164.132.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:39 IST Wed Jun 24 2020 | Duration: 0h:57m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 33862375 | Bytes Rx: 12718716 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171055 | Audit Session ID: 0a95072a29c2f0005ef302c3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171055 | Audit Session ID: 0a95072a29c2f0005ef302c3 | Security Group Tag: none | EasyVPN: 0 ||
Username: VijaySR | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.81 | Public IP: 182.65.248.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:42 IST Wed Jun 24 2020 | Duration: 0h:57m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 56210590 | Bytes Rx: 12114588 | IP Addr: 10.149.241.81 | Public IP: 182.65.248.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:42 IST Wed Jun 24 2020 | Duration: 0h:57m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 56210590 | Bytes Rx: 12114588 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171057 | Audit Session ID: 0a95072a29c310005ef302c6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171057 | Audit Session ID: 0a95072a29c310005ef302c6 | Security Group Tag: none | EasyVPN: 0 ||
Username: shmurali | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.160 | Public IP: 157.50.27.201 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:48 IST Wed Jun 24 2020 | Duration: 0h:57m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 422310612 | Bytes Rx: 16844916 | IP Addr: 10.149.241.160 | Public IP: 157.50.27.201 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:48 IST Wed Jun 24 2020 | Duration: 0h:57m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 422310612 | Bytes Rx: 16844916 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171059 | Audit Session ID: 0a95072a29c330005ef302cc | Security Group Tag: none | EasyVPN: 0 |Session ID: 171059 | Audit Session ID: 0a95072a29c330005ef302cc | Security Group Tag: none | EasyVPN: 0 ||
Username: Vpicahim | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.157 | Public IP: 157.50.19.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:48 IST Wed Jun 24 2020 | Duration: 0h:57m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 42217762 | Bytes Rx: 15030264 | IP Addr: 10.149.241.157 | Public IP: 157.50.19.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:48 IST Wed Jun 24 2020 | Duration: 0h:57m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 42217762 | Bytes Rx: 15030264 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171060 | Audit Session ID: 0a95072a29c340005ef302cc | Security Group Tag: none | EasyVPN: 0 |Session ID: 171060 | Audit Session ID: 0a95072a29c340005ef302cc | Security Group Tag: none | EasyVPN: 0 ||
Username: dhinmuru | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.158 | Public IP: 157.50.188.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:55 IST Wed Jun 24 2020 | Duration: 0h:57m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 8638567 | Bytes Rx: 12861787 | IP Addr: 10.149.241.158 | Public IP: 157.50.188.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:55 IST Wed Jun 24 2020 | Duration: 0h:57m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 8638567 | Bytes Rx: 12861787 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171061 | Audit Session ID: 0a95072a29c350005ef302d3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171061 | Audit Session ID: 0a95072a29c350005ef302d3 | Security Group Tag: none | EasyVPN: 0 ||
Username: elandura | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.159 | Public IP: 157.46.25.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:08:02 IST Wed Jun 24 2020 | Duration: 0h:57m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 112144847 | Bytes Rx: 9479452 | IP Addr: 10.149.241.159 | Public IP: 157.46.25.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:08:02 IST Wed Jun 24 2020 | Duration: 0h:57m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 112144847 | Bytes Rx: 9479452 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171063 | Audit Session ID: 0a95072a29c370005ef302da | Security Group Tag: none | EasyVPN: 0 |Session ID: 171063 | Audit Session ID: 0a95072a29c370005ef302da | Security Group Tag: none | EasyVPN: 0 ||
