sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: satviswa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.202 | Public IP: 106.203.25.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:12:25 IST Wed Jun 10 2020 | Duration: 14h:47m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 8796581071 | Bytes Rx: 435891156 | IP Addr: 10.149.233.202 | Public IP: 106.203.25.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 20:12:25 IST Wed Jun 10 2020 | Duration: 14h:47m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 8796581071 | Bytes Rx: 435891156 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 145351 | Audit Session ID: 0a95072a237c70005ee0f151 | Security Group Tag: none | EasyVPN: 0 |Session ID: 145351 | Audit Session ID: 0a95072a237c70005ee0f151 | Security Group Tag: none | EasyVPN: 0 ||
Username: kmoorthi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.247 | Public IP: 223.182.217.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:45:52 IST Thu Jun 11 2020 | Duration: 0h:14m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 36837718 | Bytes Rx: 18036347 | IP Addr: 10.149.233.247 | Public IP: 223.182.217.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:45:52 IST Thu Jun 11 2020 | Duration: 0h:14m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 36837718 | Bytes Rx: 18036347 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146112 | Audit Session ID: 0a95072a23ac00005ee1be08 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146112 | Audit Session ID: 0a95072a23ac00005ee1be08 | Security Group Tag: none | EasyVPN: 0 ||
Username: Suryaraj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.249 | Public IP: 157.44.222.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:45:55 IST Thu Jun 11 2020 | Duration: 0h:14m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 32816743 | Bytes Rx: 13006686 | IP Addr: 10.149.233.249 | Public IP: 157.44.222.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:45:55 IST Thu Jun 11 2020 | Duration: 0h:14m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 32816743 | Bytes Rx: 13006686 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146113 | Audit Session ID: 0a95072a23ac10005ee1be0b | Security Group Tag: none | EasyVPN: 0 |Session ID: 146113 | Audit Session ID: 0a95072a23ac10005ee1be0b | Security Group Tag: none | EasyVPN: 0 ||
Username: nisambur | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.250 | Public IP: 42.111.162.23 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:02 IST Thu Jun 11 2020 | Duration: 0h:14m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 80615240 | Bytes Rx: 8629193 | IP Addr: 10.149.233.250 | Public IP: 42.111.162.23 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:02 IST Thu Jun 11 2020 | Duration: 0h:14m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 80615240 | Bytes Rx: 8629193 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146114 | Audit Session ID: 0a95072a23ac20005ee1be12 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146114 | Audit Session ID: 0a95072a23ac20005ee1be12 | Security Group Tag: none | EasyVPN: 0 ||
Username: pbehera | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.252 | Public IP: 27.5.10.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:17 IST Thu Jun 11 2020 | Duration: 0h:14m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 13829470 | Bytes Rx: 4053236 | IP Addr: 10.149.233.252 | Public IP: 27.5.10.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:17 IST Thu Jun 11 2020 | Duration: 0h:14m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 13829470 | Bytes Rx: 4053236 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146115 | Audit Session ID: 0a95072a23ac30005ee1be21 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146115 | Audit Session ID: 0a95072a23ac30005ee1be21 | Security Group Tag: none | EasyVPN: 0 ||
Username: subsubra | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.251 | Public IP: 137.97.177.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:18 IST Thu Jun 11 2020 | Duration: 0h:14m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 4403823 | Bytes Rx: 2230632 | IP Addr: 10.149.233.251 | Public IP: 137.97.177.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:18 IST Thu Jun 11 2020 | Duration: 0h:14m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 4403823 | Bytes Rx: 2230632 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146116 | Audit Session ID: 0a95072a23ac40005ee1be22 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146116 | Audit Session ID: 0a95072a23ac40005ee1be22 | Security Group Tag: none | EasyVPN: 0 ||
Username: apalani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.253 | Public IP: 157.50.13.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:44 IST Thu Jun 11 2020 | Duration: 0h:13m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 4551478 | Bytes Rx: 2304407 | IP Addr: 10.149.233.253 | Public IP: 157.50.13.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:44 IST Thu Jun 11 2020 | Duration: 0h:13m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 4551478 | Bytes Rx: 2304407 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146117 | Audit Session ID: 0a95072a23ac50005ee1be3c | Security Group Tag: none | EasyVPN: 0 |Session ID: 146117 | Audit Session ID: 0a95072a23ac50005ee1be3c | Security Group Tag: none | EasyVPN: 0 ||
Username: sujitcho | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.1 | Public IP: 106.193.234.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:02 IST Thu Jun 11 2020 | Duration: 0h:13m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 23199361 | Bytes Rx: 5802191 | IP Addr: 10.149.232.1 | Public IP: 106.193.234.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:02 IST Thu Jun 11 2020 | Duration: 0h:13m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 23199361 | Bytes Rx: 5802191 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146118 | Audit Session ID: 0a95072a23ac60005ee1be4e | Security Group Tag: none | EasyVPN: 0 |Session ID: 146118 | Audit Session ID: 0a95072a23ac60005ee1be4e | Security Group Tag: none | EasyVPN: 0 ||
Username: ruravich | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.3 | Public IP: 117.251.33.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:06 IST Thu Jun 11 2020 | Duration: 0h:13m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 52358703 | Bytes Rx: 12852861 | IP Addr: 10.149.232.3 | Public IP: 117.251.33.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:06 IST Thu Jun 11 2020 | Duration: 0h:13m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 52358703 | Bytes Rx: 12852861 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146120 | Audit Session ID: 0a95072a23ac80005ee1be52 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146120 | Audit Session ID: 0a95072a23ac80005ee1be52 | Security Group Tag: none | EasyVPN: 0 ||
Username: srithota | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.32 | Public IP: 157.48.54.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:11 IST Thu Jun 11 2020 | Duration: 0h:13m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 25175899 | Bytes Rx: 4844884 | IP Addr: 10.149.233.32 | Public IP: 157.48.54.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:11 IST Thu Jun 11 2020 | Duration: 0h:13m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 25175899 | Bytes Rx: 4844884 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146121 | Audit Session ID: 0a95072a23ac90005ee1be57 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146121 | Audit Session ID: 0a95072a23ac90005ee1be57 | Security Group Tag: none | EasyVPN: 0 ||
Username: hasrat.jamal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.2 | Public IP: 47.15.183.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:14 IST Thu Jun 11 2020 | Duration: 0h:13m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 3569746 | Bytes Rx: 2882638 | IP Addr: 10.149.232.2 | Public IP: 47.15.183.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:14 IST Thu Jun 11 2020 | Duration: 0h:13m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 3569746 | Bytes Rx: 2882638 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146122 | Audit Session ID: 0a95072a23aca0005ee1be5a | Security Group Tag: none | EasyVPN: 0 |Session ID: 146122 | Audit Session ID: 0a95072a23aca0005ee1be5a | Security Group Tag: none | EasyVPN: 0 ||
Username: stalla | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.4 | Public IP: 112.133.245.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:31 IST Thu Jun 11 2020 | Duration: 0h:12m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 16555233 | Bytes Rx: 4785219 | IP Addr: 10.149.232.4 | Public IP: 112.133.245.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:31 IST Thu Jun 11 2020 | Duration: 0h:12m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 16555233 | Bytes Rx: 4785219 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146123 | Audit Session ID: 0a95072a23acb0005ee1be6b | Security Group Tag: none | EasyVPN: 0 |Session ID: 146123 | Audit Session ID: 0a95072a23acb0005ee1be6b | Security Group Tag: none | EasyVPN: 0 ||
Username: KRUTSRIN | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.5 | Public IP: 110.172.187.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:37 IST Thu Jun 11 2020 | Duration: 0h:12m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 39058907 | Bytes Rx: 4003579 | IP Addr: 10.149.232.5 | Public IP: 110.172.187.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:37 IST Thu Jun 11 2020 | Duration: 0h:12m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 39058907 | Bytes Rx: 4003579 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146124 | Audit Session ID: 0a95072a23acc0005ee1be71 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146124 | Audit Session ID: 0a95072a23acc0005ee1be71 | Security Group Tag: none | EasyVPN: 0 ||
Username: prem.kumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.93 | Public IP: 157.50.176.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:51:38 IST Thu Jun 11 2020 | Duration: 0h:08m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 13758346 | Bytes Rx: 14116072 | IP Addr: 10.149.233.93 | Public IP: 157.50.176.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:51:38 IST Thu Jun 11 2020 | Duration: 0h:08m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 13758346 | Bytes Rx: 14116072 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146125 | Audit Session ID: 0a95072a23acd0005ee1bf62 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146125 | Audit Session ID: 0a95072a23acd0005ee1bf62 | Security Group Tag: none | EasyVPN: 0 ||
Username: gitjadha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.56 | Public IP: 203.192.199.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:10 IST Thu Jun 11 2020 | Duration: 0h:08m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 63258835 | Bytes Rx: 5464191 | IP Addr: 10.149.233.56 | Public IP: 203.192.199.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:10 IST Thu Jun 11 2020 | Duration: 0h:08m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 63258835 | Bytes Rx: 5464191 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146126 | Audit Session ID: 0a95072a23ace0005ee1bf82 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146126 | Audit Session ID: 0a95072a23ace0005ee1bf82 | Security Group Tag: none | EasyVPN: 0 ||
Username: nvadalia | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.167 | Public IP: 1.38.220.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:43 IST Thu Jun 11 2020 | Duration: 0h:07m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 8623270 | Bytes Rx: 2823950 | IP Addr: 10.149.233.167 | Public IP: 1.38.220.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:43 IST Thu Jun 11 2020 | Duration: 0h:07m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 8623270 | Bytes Rx: 2823950 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146127 | Audit Session ID: 0a95072a23acf0005ee1bfa3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146127 | Audit Session ID: 0a95072a23acf0005ee1bfa3 | Security Group Tag: none | EasyVPN: 0 ||
Username: rcabaran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.121 | Public IP: 171.78.179.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:49 IST Thu Jun 11 2020 | Duration: 0h:07m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 10427590 | Bytes Rx: 2229808 | IP Addr: 10.149.233.121 | Public IP: 171.78.179.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:49 IST Thu Jun 11 2020 | Duration: 0h:07m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 10427590 | Bytes Rx: 2229808 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146128 | Audit Session ID: 0a95072a23ad00005ee1bfa9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146128 | Audit Session ID: 0a95072a23ad00005ee1bfa9 | Security Group Tag: none | EasyVPN: 0 ||
Username: vsanthan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.214 | Public IP: 27.62.41.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:55 IST Thu Jun 11 2020 | Duration: 0h:07m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 19436292 | Bytes Rx: 1040544 | IP Addr: 10.149.233.214 | Public IP: 27.62.41.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:55 IST Thu Jun 11 2020 | Duration: 0h:07m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 19436292 | Bytes Rx: 1040544 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146129 | Audit Session ID: 0a95072a23ad10005ee1bfaf | Security Group Tag: none | EasyVPN: 0 |Session ID: 146129 | Audit Session ID: 0a95072a23ad10005ee1bfaf | Security Group Tag: none | EasyVPN: 0 ||
Username: shsehgal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr:  | Public IP: 49.207.142.22 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:53:09 IST Thu Jun 11 2020 | Duration: 0h:07m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | IP Addr:  | Public IP: 49.207.142.22 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:53:09 IST Thu Jun 11 2020 | Duration: 0h:07m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146130 | Audit Session ID: 0a95072a23ad20005ee1bfbd | Security Group Tag: none | EasyVPN: 0 |Session ID: 146130 | Audit Session ID: 0a95072a23ad20005ee1bfbd | Security Group Tag: none | EasyVPN: 0 ||
Username: Akaschou | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.6 | Public IP: 49.35.49.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:14 IST Thu Jun 11 2020 | Duration: 0h:07m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 49823145 | Bytes Rx: 12217903 | IP Addr: 10.149.232.6 | Public IP: 49.35.49.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:14 IST Thu Jun 11 2020 | Duration: 0h:07m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 49823145 | Bytes Rx: 12217903 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146131 | Audit Session ID: 0a95072a23ad30005ee1bfc2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146131 | Audit Session ID: 0a95072a23ad30005ee1bfc2 | Security Group Tag: none | EasyVPN: 0 ||
Username: ernestal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.226 | Public IP: 49.205.78.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:27 IST Thu Jun 11 2020 | Duration: 0h:06m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 2288983 | Bytes Rx: 505955 | IP Addr: 10.149.233.226 | Public IP: 49.205.78.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:53:27 IST Thu Jun 11 2020 | Duration: 0h:06m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 2288983 | Bytes Rx: 505955 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146132 | Audit Session ID: 0a95072a23ad40005ee1bfcf | Security Group Tag: none | EasyVPN: 0 |Session ID: 146132 | Audit Session ID: 0a95072a23ad40005ee1bfcf | Security Group Tag: none | EasyVPN: 0 ||
