sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: JGosavi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC13 | IP Addr: 10.150.245.22 | Public IP: 106.193.107.177 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 09:03:24 IST Sun Jun 7 2020 | Duration: 7h:57m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 1827081740 | Bytes Rx: 360136124 | IP Addr: 10.150.245.22 | Public IP: 106.193.107.177 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 09:03:24 IST Sun Jun 7 2020 | Duration: 7h:57m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 1827081740 | Bytes Rx: 360136124 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 290949 | Audit Session ID: 0a96cf69470850005edc6004 | Security Group Tag: none | EasyVPN: 0 |Session ID: 290949 | Audit Session ID: 0a96cf69470850005edc6004 | Security Group Tag: none | EasyVPN: 0 ||
Username: prbisen | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.23 | Public IP: 103.232.239.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:01:03 IST Sun Jun 7 2020 | Duration: 0h:59m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 170568511 | Bytes Rx: 25277100 | IP Addr: 10.150.236.23 | Public IP: 103.232.239.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:01:03 IST Sun Jun 7 2020 | Duration: 0h:59m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 170568511 | Bytes Rx: 25277100 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291719 | Audit Session ID: 0a96cf69473870005edcc1e7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291719 | Audit Session ID: 0a96cf69473870005edcc1e7 | Security Group Tag: none | EasyVPN: 0 ||
Username: ssaudaga | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.26 | Public IP: 223.178.149.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:01:13 IST Sun Jun 7 2020 | Duration: 0h:59m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 32560741 | Bytes Rx: 10773008 | IP Addr: 10.150.236.26 | Public IP: 223.178.149.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:01:13 IST Sun Jun 7 2020 | Duration: 0h:59m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 32560741 | Bytes Rx: 10773008 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291720 | Audit Session ID: 0a96cf69473880005edcc1f1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291720 | Audit Session ID: 0a96cf69473880005edcc1f1 | Security Group Tag: none | EasyVPN: 0 ||
Username: mrawal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.93 | Public IP: 106.222.78.181 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 16:01:37 IST Sun Jun 7 2020 | Duration: 0h:59m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 12242038 | Bytes Rx: 7433809 | IP Addr: 10.150.236.93 | Public IP: 106.222.78.181 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 16:01:37 IST Sun Jun 7 2020 | Duration: 0h:59m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 12242038 | Bytes Rx: 7433809 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291721 | Audit Session ID: 0a96cf69473890005edcc209 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291721 | Audit Session ID: 0a96cf69473890005edcc209 | Security Group Tag: none | EasyVPN: 0 ||
Username: viskalid | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.142 | Public IP: 106.66.240.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:03:57 IST Sun Jun 7 2020 | Duration: 0h:57m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 101907771 | Bytes Rx: 25610428 | IP Addr: 10.150.237.142 | Public IP: 106.66.240.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:03:57 IST Sun Jun 7 2020 | Duration: 0h:57m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 101907771 | Bytes Rx: 25610428 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291723 | Audit Session ID: 0a96cf694738b0005edcc295 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291723 | Audit Session ID: 0a96cf694738b0005edcc295 | Security Group Tag: none | EasyVPN: 0 ||
Username: vmmarath | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.44 | Public IP: 49.35.15.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:04:27 IST Sun Jun 7 2020 | Duration: 0h:56m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 18444079 | Bytes Rx: 6942124 | IP Addr: 10.150.236.44 | Public IP: 49.35.15.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:04:27 IST Sun Jun 7 2020 | Duration: 0h:56m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 18444079 | Bytes Rx: 6942124 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291725 | Audit Session ID: 0a96cf694738d0005edcc2b3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291725 | Audit Session ID: 0a96cf694738d0005edcc2b3 | Security Group Tag: none | EasyVPN: 0 ||
Username: jthakore | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.73 | Public IP: 103.207.59.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:12:26 IST Sun Jun 7 2020 | Duration: 0h:48m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 445713657 | Bytes Rx: 41282181 | IP Addr: 10.150.236.73 | Public IP: 103.207.59.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:12:26 IST Sun Jun 7 2020 | Duration: 0h:48m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 445713657 | Bytes Rx: 41282181 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291734 | Audit Session ID: 0a96cf69473960005edcc492 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291734 | Audit Session ID: 0a96cf69473960005edcc492 | Security Group Tag: none | EasyVPN: 0 ||
Username: pgangapp | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.41 | Public IP: 106.76.40.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:12:26 IST Sun Jun 7 2020 | Duration: 0h:48m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 26465189 | Bytes Rx: 7551314 | IP Addr: 10.150.236.41 | Public IP: 106.76.40.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:12:26 IST Sun Jun 7 2020 | Duration: 0h:48m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 26465189 | Bytes Rx: 7551314 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291735 | Audit Session ID: 0a96cf69473970005edcc492 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291735 | Audit Session ID: 0a96cf69473970005edcc492 | Security Group Tag: none | EasyVPN: 0 ||
Username: abanish.ghosh | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.81 | Public IP: 223.239.57.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:13:16 IST Sun Jun 7 2020 | Duration: 0h:47m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 9489415 | Bytes Rx: 3561423 | IP Addr: 10.150.236.81 | Public IP: 223.239.57.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:13:16 IST Sun Jun 7 2020 | Duration: 0h:47m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 9489415 | Bytes Rx: 3561423 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291737 | Audit Session ID: 0a96cf69473990005edcc4c4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291737 | Audit Session ID: 0a96cf69473990005edcc4c4 | Security Group Tag: none | EasyVPN: 0 ||
Username: atulchir | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.182 | Public IP: 106.66.202.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:14:31 IST Sun Jun 7 2020 | Duration: 0h:46m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 123294217 | Bytes Rx: 18389715 | IP Addr: 10.150.237.182 | Public IP: 106.66.202.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:14:31 IST Sun Jun 7 2020 | Duration: 0h:46m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 123294217 | Bytes Rx: 18389715 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291739 | Audit Session ID: 0a96cf694739b0005edcc50f | Security Group Tag: none | EasyVPN: 0 |Session ID: 291739 | Audit Session ID: 0a96cf694739b0005edcc50f | Security Group Tag: none | EasyVPN: 0 ||
Username: kshitizs | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.24 | Public IP: 203.114.235.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:15:40 IST Sun Jun 7 2020 | Duration: 0h:45m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 37311374 | Bytes Rx: 17729165 | IP Addr: 10.150.236.24 | Public IP: 203.114.235.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:15:40 IST Sun Jun 7 2020 | Duration: 0h:45m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 37311374 | Bytes Rx: 17729165 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291741 | Audit Session ID: 0a96cf694739d0005edcc554 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291741 | Audit Session ID: 0a96cf694739d0005edcc554 | Security Group Tag: none | EasyVPN: 0 ||
Username: vsalve | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.94 | Public IP: 115.99.243.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:16:59 IST Sun Jun 7 2020 | Duration: 0h:44m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 10729725 | Bytes Rx: 1910527 | IP Addr: 10.150.236.94 | Public IP: 115.99.243.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:16:59 IST Sun Jun 7 2020 | Duration: 0h:44m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 10729725 | Bytes Rx: 1910527 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291742 | Audit Session ID: 0a96cf694739e0005edcc5a3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291742 | Audit Session ID: 0a96cf694739e0005edcc5a3 | Security Group Tag: none | EasyVPN: 0 ||
Username: sarete | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.191 | Public IP: 182.66.36.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:18:28 IST Sun Jun 7 2020 | Duration: 0h:42m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 23911347 | Bytes Rx: 9254465 | IP Addr: 10.150.237.191 | Public IP: 182.66.36.222 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:18:28 IST Sun Jun 7 2020 | Duration: 0h:42m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 23911347 | Bytes Rx: 9254465 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291745 | Audit Session ID: 0a96cf69473a10005edcc5fc | Security Group Tag: none | EasyVPN: 0 |Session ID: 291745 | Audit Session ID: 0a96cf69473a10005edcc5fc | Security Group Tag: none | EasyVPN: 0 ||
Username: shubhrau | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.193 | Public IP: 106.220.92.105 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 16:18:33 IST Sun Jun 7 2020 | Duration: 0h:42m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 22483364 | Bytes Rx: 5376636 | IP Addr: 10.150.237.193 | Public IP: 106.220.92.105 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 16:18:33 IST Sun Jun 7 2020 | Duration: 0h:42m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 22483364 | Bytes Rx: 5376636 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291746 | Audit Session ID: 0a96cf69473a20005edcc601 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291746 | Audit Session ID: 0a96cf69473a20005edcc601 | Security Group Tag: none | EasyVPN: 0 ||
Username: BVKhele | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC18 | IP Addr: 10.150.245.27 | Public IP: 103.86.181.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:18:54 IST Sun Jun 7 2020 | Duration: 0h:42m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 23688735 | Bytes Rx: 2380774 | IP Addr: 10.150.245.27 | Public IP: 103.86.181.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:18:54 IST Sun Jun 7 2020 | Duration: 0h:42m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 23688735 | Bytes Rx: 2380774 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291748 | Audit Session ID: 0a96cf69473a40005edcc616 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291748 | Audit Session ID: 0a96cf69473a40005edcc616 | Security Group Tag: none | EasyVPN: 0 ||
Username: swsukale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.147 | Public IP: 157.33.190.203 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:24:05 IST Sun Jun 7 2020 | Duration: 0h:36m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 84619397 | Bytes Rx: 118543520 | IP Addr: 10.150.237.147 | Public IP: 157.33.190.203 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:24:05 IST Sun Jun 7 2020 | Duration: 0h:36m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 84619397 | Bytes Rx: 118543520 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291754 | Audit Session ID: 0a96cf69473aa0005edcc74d | Security Group Tag: none | EasyVPN: 0 |Session ID: 291754 | Audit Session ID: 0a96cf69473aa0005edcc74d | Security Group Tag: none | EasyVPN: 0 ||
Username: PHCHAVAN | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.151 | Public IP: 103.229.247.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:24:20 IST Sun Jun 7 2020 | Duration: 0h:36m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 26656153 | Bytes Rx: 8485387 | IP Addr: 10.150.237.151 | Public IP: 103.229.247.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:24:20 IST Sun Jun 7 2020 | Duration: 0h:36m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 26656153 | Bytes Rx: 8485387 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291756 | Audit Session ID: 0a96cf69473ac0005edcc75c | Security Group Tag: none | EasyVPN: 0 |Session ID: 291756 | Audit Session ID: 0a96cf69473ac0005edcc75c | Security Group Tag: none | EasyVPN: 0 ||
Username: Anellore | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.152 | Public IP: 157.44.199.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:25:18 IST Sun Jun 7 2020 | Duration: 0h:35m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 113283747 | Bytes Rx: 20160792 | IP Addr: 10.150.237.152 | Public IP: 157.44.199.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:25:18 IST Sun Jun 7 2020 | Duration: 0h:35m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 113283747 | Bytes Rx: 20160792 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291758 | Audit Session ID: 0a96cf69473ae0005edcc796 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291758 | Audit Session ID: 0a96cf69473ae0005edcc796 | Security Group Tag: none | EasyVPN: 0 ||
Username: mbhole | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.90 | Public IP: 103.110.254.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:27:39 IST Sun Jun 7 2020 | Duration: 0h:33m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 67434728 | Bytes Rx: 15965022 | IP Addr: 10.150.236.90 | Public IP: 103.110.254.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:27:39 IST Sun Jun 7 2020 | Duration: 0h:33m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 67434728 | Bytes Rx: 15965022 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291760 | Audit Session ID: 0a96cf69473b00005edcc823 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291760 | Audit Session ID: 0a96cf69473b00005edcc823 | Security Group Tag: none | EasyVPN: 0 ||
Username: parin.bheda | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.181 | Public IP: 115.96.27.19 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 16:29:37 IST Sun Jun 7 2020 | Duration: 0h:31m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 41255380 | Bytes Rx: 17965242 | IP Addr: 10.150.237.181 | Public IP: 115.96.27.19 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 16:29:37 IST Sun Jun 7 2020 | Duration: 0h:31m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 41255380 | Bytes Rx: 17965242 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291763 | Audit Session ID: 0a96cf69473b30005edcc899 | Security Group Tag: none | EasyVPN: 0 |Session ID: 291763 | Audit Session ID: 0a96cf69473b30005edcc899 | Security Group Tag: none | EasyVPN: 0 ||
Username: anand.kochhar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.184 | Public IP: 116.75.163.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:29:54 IST Sun Jun 7 2020 | Duration: 0h:31m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 20840557 | Bytes Rx: 9695702 | IP Addr: 10.150.237.184 | Public IP: 116.75.163.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:29:54 IST Sun Jun 7 2020 | Duration: 0h:31m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 20840557 | Bytes Rx: 9695702 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 291764 | Audit Session ID: 0a96cf69473b40005edcc8aa | Security Group Tag: none | EasyVPN: 0 |Session ID: 291764 | Audit Session ID: 0a96cf69473b40005edcc8aa | Security Group Tag: none | EasyVPN: 0 ||
