sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: umaboga | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.102 | Public IP: 124.123.182.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:24:25 IST Thu Jun 18 2020 | Duration: 2d 0h:05m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 2784387341 | Bytes Rx: 1857676692 | IP Addr: 10.150.236.102 | Public IP: 124.123.182.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:24:25 IST Thu Jun 18 2020 | Duration: 2d 0h:05m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 2784387341 | Bytes Rx: 1857676692 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 36537 | Audit Session ID: 0a96cf6908eb90005eeb55f1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 36537 | Audit Session ID: 0a96cf6908eb90005eeb55f1 | Security Group Tag: none | EasyVPN: 0 ||
Username: nfazar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.138 | Public IP: 202.187.144.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:44:58 IST Sat Jun 20 2020 | Duration: 0h:45m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 8303655 | Bytes Rx: 4926613 | IP Addr: 10.150.236.138 | Public IP: 202.187.144.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:44:58 IST Sat Jun 20 2020 | Duration: 0h:45m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 8303655 | Bytes Rx: 4926613 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 44121 | Audit Session ID: 0a96cf690ac590005eedefb2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 44121 | Audit Session ID: 0a96cf690ac590005eedefb2 | Security Group Tag: none | EasyVPN: 0 ||
Username: AmarJad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.9 | Public IP: 157.47.24.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:45:25 IST Sat Jun 20 2020 | Duration: 0h:44m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 83469197 | Bytes Rx: 17310660 | IP Addr: 10.150.236.9 | Public IP: 157.47.24.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:45:25 IST Sat Jun 20 2020 | Duration: 0h:44m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 83469197 | Bytes Rx: 17310660 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 44122 | Audit Session ID: 0a96cf690ac5a0005eedefcd | Security Group Tag: none | EasyVPN: 0 |Session ID: 44122 | Audit Session ID: 0a96cf690ac5a0005eedefcd | Security Group Tag: none | EasyVPN: 0 ||
Username: s.salunke | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.219 | Public IP: 103.86.180.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:46:01 IST Sat Jun 20 2020 | Duration: 0h:44m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 26559648 | Bytes Rx: 11290602 | IP Addr: 10.150.237.219 | Public IP: 103.86.180.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:46:01 IST Sat Jun 20 2020 | Duration: 0h:44m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 26559648 | Bytes Rx: 11290602 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 44124 | Audit Session ID: 0a96cf690ac5c0005eedeff1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 44124 | Audit Session ID: 0a96cf690ac5c0005eedeff1 | Security Group Tag: none | EasyVPN: 0 ||
Username: Aktelang | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.85 | Public IP: 45.127.44.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:46:58 IST Sat Jun 20 2020 | Duration: 0h:43m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 12859981 | Bytes Rx: 5010204 | IP Addr: 10.150.237.85 | Public IP: 45.127.44.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:46:58 IST Sat Jun 20 2020 | Duration: 0h:43m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 12859981 | Bytes Rx: 5010204 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 44127 | Audit Session ID: 0a96cf690ac5f0005eedf02a | Security Group Tag: none | EasyVPN: 0 |Session ID: 44127 | Audit Session ID: 0a96cf690ac5f0005eedf02a | Security Group Tag: none | EasyVPN: 0 ||
Username: mohsayed | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC14 | IP Addr: 10.150.245.23 | Public IP: 219.91.135.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:48:22 IST Sat Jun 20 2020 | Duration: 0h:41m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 37910292 | Bytes Rx: 72849432 | IP Addr: 10.150.245.23 | Public IP: 219.91.135.109 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:48:22 IST Sat Jun 20 2020 | Duration: 0h:41m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 37910292 | Bytes Rx: 72849432 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 44129 | Audit Session ID: 0a96cf690ac610005eedf07e | Security Group Tag: none | EasyVPN: 0 |Session ID: 44129 | Audit Session ID: 0a96cf690ac610005eedf07e | Security Group Tag: none | EasyVPN: 0 ||
Username: PRASHPAW | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.129 | Public IP: 106.210.216.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:49:08 IST Sat Jun 20 2020 | Duration: 0h:41m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 13213060 | Bytes Rx: 8657665 | IP Addr: 10.150.236.129 | Public IP: 106.210.216.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:49:08 IST Sat Jun 20 2020 | Duration: 0h:41m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 13213060 | Bytes Rx: 8657665 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 44131 | Audit Session ID: 0a96cf690ac630005eedf0ac | Security Group Tag: none | EasyVPN: 0 |Session ID: 44131 | Audit Session ID: 0a96cf690ac630005eedf0ac | Security Group Tag: none | EasyVPN: 0 ||
Username: vhnavale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC10 | IP Addr: 10.150.245.19 | Public IP: 103.110.253.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:49:11 IST Sat Jun 20 2020 | Duration: 0h:41m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 36694806 | Bytes Rx: 47782313 | IP Addr: 10.150.245.19 | Public IP: 103.110.253.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:49:11 IST Sat Jun 20 2020 | Duration: 0h:41m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 36694806 | Bytes Rx: 47782313 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 44132 | Audit Session ID: 0a96cf690ac640005eedf0af | Security Group Tag: none | EasyVPN: 0 |Session ID: 44132 | Audit Session ID: 0a96cf690ac640005eedf0af | Security Group Tag: none | EasyVPN: 0 ||
Username: squadri | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.139 | Public IP: 42.107.72.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:49:22 IST Sat Jun 20 2020 | Duration: 0h:40m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 16804502 | Bytes Rx: 20871722 | IP Addr: 10.150.236.139 | Public IP: 42.107.72.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:49:22 IST Sat Jun 20 2020 | Duration: 0h:40m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 16804502 | Bytes Rx: 20871722 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 44133 | Audit Session ID: 0a96cf690ac650005eedf0ba | Security Group Tag: none | EasyVPN: 0 |Session ID: 44133 | Audit Session ID: 0a96cf690ac650005eedf0ba | Security Group Tag: none | EasyVPN: 0 ||
Username: pratisen | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.161 | Public IP: 106.220.191.27 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 16:49:29 IST Sat Jun 20 2020 | Duration: 0h:40m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 48822433 | Bytes Rx: 17350725 | IP Addr: 10.150.236.161 | Public IP: 106.220.191.27 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 16:49:29 IST Sat Jun 20 2020 | Duration: 0h:40m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 48822433 | Bytes Rx: 17350725 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 44134 | Audit Session ID: 0a96cf690ac660005eedf0c1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 44134 | Audit Session ID: 0a96cf690ac660005eedf0c1 | Security Group Tag: none | EasyVPN: 0 ||
Username: vgarodi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.208 | Public IP: 49.35.126.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:52:13 IST Sat Jun 20 2020 | Duration: 0h:38m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 9501917 | Bytes Rx: 3568750 | IP Addr: 10.150.237.208 | Public IP: 49.35.126.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:52:13 IST Sat Jun 20 2020 | Duration: 0h:38m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 9501917 | Bytes Rx: 3568750 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 44137 | Audit Session ID: 0a96cf690ac690005eedf165 | Security Group Tag: none | EasyVPN: 0 |Session ID: 44137 | Audit Session ID: 0a96cf690ac690005eedf165 | Security Group Tag: none | EasyVPN: 0 ||
Username: radpatra | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.222 | Public IP: 223.176.96.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:52:27 IST Sat Jun 20 2020 | Duration: 0h:37m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 8870916 | Bytes Rx: 4058445 | IP Addr: 10.150.237.222 | Public IP: 223.176.96.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:52:27 IST Sat Jun 20 2020 | Duration: 0h:37m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 8870916 | Bytes Rx: 4058445 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 44138 | Audit Session ID: 0a96cf690ac6a0005eedf173 | Security Group Tag: none | EasyVPN: 0 |Session ID: 44138 | Audit Session ID: 0a96cf690ac6a0005eedf173 | Security Group Tag: none | EasyVPN: 0 ||
Username: AbSwain | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.231 | Public IP: 106.222.130.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:52:36 IST Sat Jun 20 2020 | Duration: 0h:37m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 97909730 | Bytes Rx: 12560904 | IP Addr: 10.150.237.231 | Public IP: 106.222.130.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:52:36 IST Sat Jun 20 2020 | Duration: 0h:37m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 97909730 | Bytes Rx: 12560904 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 44139 | Audit Session ID: 0a96cf690ac6b0005eedf17c | Security Group Tag: none | EasyVPN: 0 |Session ID: 44139 | Audit Session ID: 0a96cf690ac6b0005eedf17c | Security Group Tag: none | EasyVPN: 0 ||
Username: SHSENGUP | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.117 | Public IP: 47.15.8.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:53:33 IST Sat Jun 20 2020 | Duration: 0h:36m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 13886928 | Bytes Rx: 6119834 | IP Addr: 10.150.237.117 | Public IP: 47.15.8.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:53:33 IST Sat Jun 20 2020 | Duration: 0h:36m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 13886928 | Bytes Rx: 6119834 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 44141 | Audit Session ID: 0a96cf690ac6d0005eedf1b5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 44141 | Audit Session ID: 0a96cf690ac6d0005eedf1b5 | Security Group Tag: none | EasyVPN: 0 ||
Username: sumitks | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.39 | Public IP: 59.89.54.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:53:58 IST Sat Jun 20 2020 | Duration: 0h:36m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 12209367 | Bytes Rx: 5277448 | IP Addr: 10.150.237.39 | Public IP: 59.89.54.131 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:53:58 IST Sat Jun 20 2020 | Duration: 0h:36m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 12209367 | Bytes Rx: 5277448 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 44142 | Audit Session ID: 0a96cf690ac6e0005eedf1ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 44142 | Audit Session ID: 0a96cf690ac6e0005eedf1ce | Security Group Tag: none | EasyVPN: 0 ||
Username: sudixit | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.47 | Public IP: 106.223.6.42 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 16:54:31 IST Sat Jun 20 2020 | Duration: 0h:35m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 64006804 | Bytes Rx: 8515600 | IP Addr: 10.150.237.47 | Public IP: 106.223.6.42 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 16:54:31 IST Sat Jun 20 2020 | Duration: 0h:35m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 64006804 | Bytes Rx: 8515600 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 44144 | Audit Session ID: 0a96cf690ac700005eedf1ef | Security Group Tag: none | EasyVPN: 0 |Session ID: 44144 | Audit Session ID: 0a96cf690ac700005eedf1ef | Security Group Tag: none | EasyVPN: 0 ||
Username: Sacratho | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.49 | Public IP: 106.207.218.37 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 16:54:37 IST Sat Jun 20 2020 | Duration: 0h:35m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 17805623 | Bytes Rx: 8348306 | IP Addr: 10.150.237.49 | Public IP: 106.207.218.37 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 16:54:37 IST Sat Jun 20 2020 | Duration: 0h:35m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 17805623 | Bytes Rx: 8348306 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 44145 | Audit Session ID: 0a96cf690ac710005eedf1f5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 44145 | Audit Session ID: 0a96cf690ac710005eedf1f5 | Security Group Tag: none | EasyVPN: 0 ||
Username: VarUgale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.192 | Public IP: 106.193.232.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:55:03 IST Sat Jun 20 2020 | Duration: 0h:35m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 5441563 | Bytes Rx: 1880568 | IP Addr: 10.150.237.192 | Public IP: 106.193.232.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:55:03 IST Sat Jun 20 2020 | Duration: 0h:35m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 5441563 | Bytes Rx: 1880568 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 44147 | Audit Session ID: 0a96cf690ac730005eedf20f | Security Group Tag: none | EasyVPN: 0 |Session ID: 44147 | Audit Session ID: 0a96cf690ac730005eedf20f | Security Group Tag: none | EasyVPN: 0 ||
Username: AnaghaC | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.104 | Public IP: 49.32.12.89 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 16:56:10 IST Sat Jun 20 2020 | Duration: 0h:34m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 125545636 | Bytes Rx: 17644786 | IP Addr: 10.150.236.104 | Public IP: 49.32.12.89 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 16:56:10 IST Sat Jun 20 2020 | Duration: 0h:34m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 125545636 | Bytes Rx: 17644786 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 44150 | Audit Session ID: 0a96cf690ac760005eedf252 | Security Group Tag: none | EasyVPN: 0 |Session ID: 44150 | Audit Session ID: 0a96cf690ac760005eedf252 | Security Group Tag: none | EasyVPN: 0 ||
Username: ApSurase | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.117 | Public IP: 106.193.249.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:56:35 IST Sat Jun 20 2020 | Duration: 0h:33m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 3752093 | Bytes Rx: 1606972 | IP Addr: 10.150.236.117 | Public IP: 106.193.249.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:56:35 IST Sat Jun 20 2020 | Duration: 0h:33m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 3752093 | Bytes Rx: 1606972 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 44151 | Audit Session ID: 0a96cf690ac770005eedf26b | Security Group Tag: none | EasyVPN: 0 |Session ID: 44151 | Audit Session ID: 0a96cf690ac770005eedf26b | Security Group Tag: none | EasyVPN: 0 ||
Username: MGodwani | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.215 | Public IP: 103.125.72.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:57:28 IST Sat Jun 20 2020 | Duration: 0h:32m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 75460744 | Bytes Rx: 12772449 | IP Addr: 10.150.237.215 | Public IP: 103.125.72.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:57:28 IST Sat Jun 20 2020 | Duration: 0h:32m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 75460744 | Bytes Rx: 12772449 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 44152 | Audit Session ID: 0a96cf690ac780005eedf2a0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 44152 | Audit Session ID: 0a96cf690ac780005eedf2a0 | Security Group Tag: none | EasyVPN: 0 ||
