sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sloganat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.13 | Public IP: 49.207.129.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:16 IST Fri May 29 2020 | Duration: 22h:14m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 812745665 | Bytes Rx: 182988912 | IP Addr: 10.149.232.13 | Public IP: 49.207.129.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:16 IST Fri May 29 2020 | Duration: 22h:14m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 812745665 | Bytes Rx: 182988912 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 122460 | Audit Session ID: 0a95072a1de5c0005ed0af7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 122460 | Audit Session ID: 0a95072a1de5c0005ed0af7c | Security Group Tag: none | EasyVPN: 0 ||
Username: abshitol | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.23 | Public IP: 106.193.102.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:52 IST Sat May 30 2020 | Duration: 0h:42m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 61792026 | Bytes Rx: 10241620 | IP Addr: 10.149.233.23 | Public IP: 106.193.102.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:47:52 IST Sat May 30 2020 | Duration: 0h:42m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 61792026 | Bytes Rx: 10241620 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123970 | Audit Session ID: 0a95072a1e4420005ed1de70 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123970 | Audit Session ID: 0a95072a1e4420005ed1de70 | Security Group Tag: none | EasyVPN: 0 ||
Username: skhundmi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.24 | Public IP: 115.97.52.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:21 IST Sat May 30 2020 | Duration: 0h:41m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 111631152 | Bytes Rx: 16684408 | IP Addr: 10.149.233.24 | Public IP: 115.97.52.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:21 IST Sat May 30 2020 | Duration: 0h:41m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 111631152 | Bytes Rx: 16684408 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123972 | Audit Session ID: 0a95072a1e4440005ed1de8d | Security Group Tag: none | EasyVPN: 0 |Session ID: 123972 | Audit Session ID: 0a95072a1e4440005ed1de8d | Security Group Tag: none | EasyVPN: 0 ||
Username: lkalaska | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.25 | Public IP: 106.193.195.65 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:37 IST Sat May 30 2020 | Duration: 0h:41m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 53542196 | Bytes Rx: 25114192 | IP Addr: 10.149.233.25 | Public IP: 106.193.195.65 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:37 IST Sat May 30 2020 | Duration: 0h:41m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 53542196 | Bytes Rx: 25114192 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123973 | Audit Session ID: 0a95072a1e4450005ed1de9d | Security Group Tag: none | EasyVPN: 0 |Session ID: 123973 | Audit Session ID: 0a95072a1e4450005ed1de9d | Security Group Tag: none | EasyVPN: 0 ||
Username: aramaswa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.26 | Public IP: 111.92.59.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:45 IST Sat May 30 2020 | Duration: 0h:41m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 51044582 | Bytes Rx: 11898634 | IP Addr: 10.149.233.26 | Public IP: 111.92.59.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:48:45 IST Sat May 30 2020 | Duration: 0h:41m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 51044582 | Bytes Rx: 11898634 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123974 | Audit Session ID: 0a95072a1e4460005ed1dea5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123974 | Audit Session ID: 0a95072a1e4460005ed1dea5 | Security Group Tag: none | EasyVPN: 0 ||
Username: yuvnagar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.181 | Public IP: 157.51.147.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:46 IST Sat May 30 2020 | Duration: 0h:39m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 420491555 | Bytes Rx: 16313979 | IP Addr: 10.149.232.181 | Public IP: 157.51.147.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:50:46 IST Sat May 30 2020 | Duration: 0h:39m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 420491555 | Bytes Rx: 16313979 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123976 | Audit Session ID: 0a95072a1e4480005ed1df1e | Security Group Tag: none | EasyVPN: 0 |Session ID: 123976 | Audit Session ID: 0a95072a1e4480005ed1df1e | Security Group Tag: none | EasyVPN: 0 ||
Username: niprabhu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.188 | Public IP: 49.207.137.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:48 IST Sat May 30 2020 | Duration: 0h:37m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 602776463 | Bytes Rx: 30960912 | IP Addr: 10.149.232.188 | Public IP: 49.207.137.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:52:48 IST Sat May 30 2020 | Duration: 0h:37m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 602776463 | Bytes Rx: 30960912 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123980 | Audit Session ID: 0a95072a1e44c0005ed1df98 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123980 | Audit Session ID: 0a95072a1e44c0005ed1df98 | Security Group Tag: none | EasyVPN: 0 ||
Username: raradhak | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.189 | Public IP: 202.83.45.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:00 IST Sat May 30 2020 | Duration: 0h:37m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 28976951 | Bytes Rx: 11829181 | IP Addr: 10.149.232.189 | Public IP: 202.83.45.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:53:00 IST Sat May 30 2020 | Duration: 0h:37m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 28976951 | Bytes Rx: 11829181 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123982 | Audit Session ID: 0a95072a1e44e0005ed1dfa4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123982 | Audit Session ID: 0a95072a1e44e0005ed1dfa4 | Security Group Tag: none | EasyVPN: 0 ||
Username: yavvaru | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.187 | Public IP: 157.44.118.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:17 IST Sat May 30 2020 | Duration: 0h:35m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 40160610 | Bytes Rx: 6108550 | IP Addr: 10.149.232.187 | Public IP: 157.44.118.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:54:17 IST Sat May 30 2020 | Duration: 0h:35m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 40160610 | Bytes Rx: 6108550 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123985 | Audit Session ID: 0a95072a1e4510005ed1dff1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123985 | Audit Session ID: 0a95072a1e4510005ed1dff1 | Security Group Tag: none | EasyVPN: 0 ||
Username: govipala | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.192 | Public IP: 157.51.79.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:37 IST Sat May 30 2020 | Duration: 0h:34m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 426000602 | Bytes Rx: 31148063 | IP Addr: 10.149.232.192 | Public IP: 157.51.79.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:55:37 IST Sat May 30 2020 | Duration: 0h:34m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 426000602 | Bytes Rx: 31148063 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123986 | Audit Session ID: 0a95072a1e4520005ed1e041 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123986 | Audit Session ID: 0a95072a1e4520005ed1e041 | Security Group Tag: none | EasyVPN: 0 ||
Username: dmallamp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.150 | Public IP: 49.207.143.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:23 IST Sat May 30 2020 | Duration: 0h:33m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 230212187 | Bytes Rx: 10063807 | IP Addr: 10.149.232.150 | Public IP: 49.207.143.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:23 IST Sat May 30 2020 | Duration: 0h:33m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 230212187 | Bytes Rx: 10063807 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123988 | Audit Session ID: 0a95072a1e4540005ed1e06f | Security Group Tag: none | EasyVPN: 0 |Session ID: 123988 | Audit Session ID: 0a95072a1e4540005ed1e06f | Security Group Tag: none | EasyVPN: 0 ||
Username: nramshet | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.162 | Public IP: 106.220.21.171 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:28 IST Sat May 30 2020 | Duration: 0h:33m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 54841420 | Bytes Rx: 9892449 | IP Addr: 10.149.232.162 | Public IP: 106.220.21.171 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:28 IST Sat May 30 2020 | Duration: 0h:33m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 54841420 | Bytes Rx: 9892449 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123990 | Audit Session ID: 0a95072a1e4560005ed1e074 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123990 | Audit Session ID: 0a95072a1e4560005ed1e074 | Security Group Tag: none | EasyVPN: 0 ||
Username: JayRagha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.163 | Public IP: 42.111.149.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:30 IST Sat May 30 2020 | Duration: 0h:33m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 145115208 | Bytes Rx: 11049638 | IP Addr: 10.149.232.163 | Public IP: 42.111.149.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:30 IST Sat May 30 2020 | Duration: 0h:33m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 145115208 | Bytes Rx: 11049638 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123991 | Audit Session ID: 0a95072a1e4570005ed1e076 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123991 | Audit Session ID: 0a95072a1e4570005ed1e076 | Security Group Tag: none | EasyVPN: 0 ||
Username: ksathiya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.165 | Public IP: 171.78.138.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:48 IST Sat May 30 2020 | Duration: 0h:33m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 60143063 | Bytes Rx: 22599636 | IP Addr: 10.149.232.165 | Public IP: 171.78.138.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:48 IST Sat May 30 2020 | Duration: 0h:33m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 60143063 | Bytes Rx: 22599636 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123993 | Audit Session ID: 0a95072a1e4590005ed1e088 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123993 | Audit Session ID: 0a95072a1e4590005ed1e088 | Security Group Tag: none | EasyVPN: 0 ||
Username: SGulave | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.166 | Public IP: 137.59.66.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:48 IST Sat May 30 2020 | Duration: 0h:33m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 45989577 | Bytes Rx: 8072566 | IP Addr: 10.149.232.166 | Public IP: 137.59.66.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:56:48 IST Sat May 30 2020 | Duration: 0h:33m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 45989577 | Bytes Rx: 8072566 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123994 | Audit Session ID: 0a95072a1e45a0005ed1e088 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123994 | Audit Session ID: 0a95072a1e45a0005ed1e088 | Security Group Tag: none | EasyVPN: 0 ||
Username: UAtholi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.168 | Public IP: 43.229.90.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:25 IST Sat May 30 2020 | Duration: 0h:32m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 82269138 | Bytes Rx: 9408533 | IP Addr: 10.149.232.168 | Public IP: 43.229.90.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:57:25 IST Sat May 30 2020 | Duration: 0h:32m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 82269138 | Bytes Rx: 9408533 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123997 | Audit Session ID: 0a95072a1e45d0005ed1e0ad | Security Group Tag: none | EasyVPN: 0 |Session ID: 123997 | Audit Session ID: 0a95072a1e45d0005ed1e0ad | Security Group Tag: none | EasyVPN: 0 ||
Username: shrdeshp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.177 | Public IP: 59.94.245.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:08 IST Sat May 30 2020 | Duration: 0h:32m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 26169497 | Bytes Rx: 17229703 | IP Addr: 10.149.232.177 | Public IP: 59.94.245.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:58:08 IST Sat May 30 2020 | Duration: 0h:32m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 26169497 | Bytes Rx: 17229703 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123998 | Audit Session ID: 0a95072a1e45e0005ed1e0d8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123998 | Audit Session ID: 0a95072a1e45e0005ed1e0d8 | Security Group Tag: none | EasyVPN: 0 ||
Username: prpancha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.13 | Public IP: 103.15.53.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:21 IST Sat May 30 2020 | Duration: 0h:30m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 62401975 | Bytes Rx: 10154780 | IP Addr: 10.149.233.13 | Public IP: 103.15.53.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:21 IST Sat May 30 2020 | Duration: 0h:30m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 62401975 | Bytes Rx: 10154780 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 123999 | Audit Session ID: 0a95072a1e45f0005ed1e121 | Security Group Tag: none | EasyVPN: 0 |Session ID: 123999 | Audit Session ID: 0a95072a1e45f0005ed1e121 | Security Group Tag: none | EasyVPN: 0 ||
Username: srupammi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.14 | Public IP: 175.101.107.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:36 IST Sat May 30 2020 | Duration: 0h:30m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 40328053 | Bytes Rx: 8411073 | IP Addr: 10.149.233.14 | Public IP: 175.101.107.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:59:36 IST Sat May 30 2020 | Duration: 0h:30m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 40328053 | Bytes Rx: 8411073 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124000 | Audit Session ID: 0a95072a1e4600005ed1e130 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124000 | Audit Session ID: 0a95072a1e4600005ed1e130 | Security Group Tag: none | EasyVPN: 0 ||
Username: ashwinig | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.15 | Public IP: 103.110.242.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:32 IST Sat May 30 2020 | Duration: 0h:29m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 7464060 | Bytes Rx: 3366634 | IP Addr: 10.149.233.15 | Public IP: 103.110.242.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:00:32 IST Sat May 30 2020 | Duration: 0h:29m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 7464060 | Bytes Rx: 3366634 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124001 | Audit Session ID: 0a95072a1e4610005ed1e168 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124001 | Audit Session ID: 0a95072a1e4610005ed1e168 | Security Group Tag: none | EasyVPN: 0 ||
Username: amahore | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.27 | Public IP: 157.33.176.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:16 IST Sat May 30 2020 | Duration: 0h:28m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 137203683 | Bytes Rx: 14545103 | IP Addr: 10.149.233.27 | Public IP: 157.33.176.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:01:16 IST Sat May 30 2020 | Duration: 0h:28m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 137203683 | Bytes Rx: 14545103 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124002 | Audit Session ID: 0a95072a1e4620005ed1e194 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124002 | Audit Session ID: 0a95072a1e4620005ed1e194 | Security Group Tag: none | EasyVPN: 0 ||
