sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: smitajad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.172 | Public IP: 123.201.54.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:39:12 IST Mon Jun 8 2020 | Duration: 1d 5h:51m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 3868613066 | Bytes Rx: 176883971561 | IP Addr: 10.150.238.172 | Public IP: 123.201.54.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:39:12 IST Mon Jun 8 2020 | Duration: 1d 5h:51m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 3868613066 | Bytes Rx: 176883971561 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 1301 | Audit Session ID: 0a96cf6a005150005eddabd8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 1301 | Audit Session ID: 0a96cf6a005150005eddabd8 | Security Group Tag: none | EasyVPN: 0 ||
Username: anujsura | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.132 | Public IP: 106.66.225.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:06:09 IST Tue Jun 9 2020 | Duration: 1h:24m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 254732234 | Bytes Rx: 27367929 | IP Addr: 10.150.249.132 | Public IP: 106.66.225.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:06:09 IST Tue Jun 9 2020 | Duration: 1h:24m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 254732234 | Bytes Rx: 27367929 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7987 | Audit Session ID: 0a96cf6a01f330005edf3be9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 7987 | Audit Session ID: 0a96cf6a01f330005edf3be9 | Security Group Tag: none | EasyVPN: 0 ||
Username: kiran.chillal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.85 | Public IP: 103.79.102.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:08:24 IST Tue Jun 9 2020 | Duration: 1h:22m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 76301850 | Bytes Rx: 87347864 | IP Addr: 10.150.238.85 | Public IP: 103.79.102.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:08:24 IST Tue Jun 9 2020 | Duration: 1h:22m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 76301850 | Bytes Rx: 87347864 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7989 | Audit Session ID: 0a96cf6a01f350005edf3c70 | Security Group Tag: none | EasyVPN: 0 |Session ID: 7989 | Audit Session ID: 0a96cf6a01f350005edf3c70 | Security Group Tag: none | EasyVPN: 0 ||
Username: sunsunil | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.66 | Public IP: 103.110.252.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:11:46 IST Tue Jun 9 2020 | Duration: 1h:18m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 47148385 | Bytes Rx: 150764920 | IP Addr: 10.150.238.66 | Public IP: 103.110.252.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:11:46 IST Tue Jun 9 2020 | Duration: 1h:18m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 47148385 | Bytes Rx: 150764920 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7996 | Audit Session ID: 0a96cf6a01f3c0005edf3d3a | Security Group Tag: none | EasyVPN: 0 |Session ID: 7996 | Audit Session ID: 0a96cf6a01f3c0005edf3d3a | Security Group Tag: none | EasyVPN: 0 ||
Username: vishnukant.mali | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.142 | Public IP: 106.193.188.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:00 IST Tue Jun 9 2020 | Duration: 1h:18m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 63663810 | Bytes Rx: 62436065 | IP Addr: 10.150.238.142 | Public IP: 106.193.188.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:00 IST Tue Jun 9 2020 | Duration: 1h:18m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 63663810 | Bytes Rx: 62436065 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 7997 | Audit Session ID: 0a96cf6a01f3d0005edf3d48 | Security Group Tag: none | EasyVPN: 0 |Session ID: 7997 | Audit Session ID: 0a96cf6a01f3d0005edf3d48 | Security Group Tag: none | EasyVPN: 0 ||
Username: rvarma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.24 | Public IP: 1.186.181.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:41 IST Tue Jun 9 2020 | Duration: 1h:17m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 34459234 | Bytes Rx: 13026656 | IP Addr: 10.150.249.24 | Public IP: 1.186.181.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:41 IST Tue Jun 9 2020 | Duration: 1h:17m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 34459234 | Bytes Rx: 13026656 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 8001 | Audit Session ID: 0a96cf6a01f410005edf3d71 | Security Group Tag: none | EasyVPN: 0 |Session ID: 8001 | Audit Session ID: 0a96cf6a01f410005edf3d71 | Security Group Tag: none | EasyVPN: 0 ||
Username: singravi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.115 | Public IP: 45.251.51.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:42 IST Tue Jun 9 2020 | Duration: 1h:17m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 31965548 | Bytes Rx: 15787815 | IP Addr: 10.150.239.115 | Public IP: 45.251.51.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:42 IST Tue Jun 9 2020 | Duration: 1h:17m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 31965548 | Bytes Rx: 15787815 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 8002 | Audit Session ID: 0a96cf6a01f420005edf3d72 | Security Group Tag: none | EasyVPN: 0 |Session ID: 8002 | Audit Session ID: 0a96cf6a01f420005edf3d72 | Security Group Tag: none | EasyVPN: 0 ||
Username: SNagalla | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.107 | Public IP: 106.208.75.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:13:07 IST Tue Jun 9 2020 | Duration: 1h:17m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 18614953 | Bytes Rx: 6343497 | IP Addr: 10.150.239.107 | Public IP: 106.208.75.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:13:07 IST Tue Jun 9 2020 | Duration: 1h:17m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 18614953 | Bytes Rx: 6343497 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 8003 | Audit Session ID: 0a96cf6a01f430005edf3d8b | Security Group Tag: none | EasyVPN: 0 |Session ID: 8003 | Audit Session ID: 0a96cf6a01f430005edf3d8b | Security Group Tag: none | EasyVPN: 0 ||
Username: akhilesh.saxena | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.203 | Public IP: 182.64.94.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:13:44 IST Tue Jun 9 2020 | Duration: 1h:16m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 45446239 | Bytes Rx: 15452749 | IP Addr: 10.150.239.203 | Public IP: 182.64.94.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:13:44 IST Tue Jun 9 2020 | Duration: 1h:16m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 45446239 | Bytes Rx: 15452749 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 8006 | Audit Session ID: 0a96cf6a01f460005edf3db0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 8006 | Audit Session ID: 0a96cf6a01f460005edf3db0 | Security Group Tag: none | EasyVPN: 0 ||
Username: KunalGad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.190 | Public IP: 106.76.70.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:13:48 IST Tue Jun 9 2020 | Duration: 1h:16m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 58254876 | Bytes Rx: 11032974 | IP Addr: 10.150.239.190 | Public IP: 106.76.70.138 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:13:48 IST Tue Jun 9 2020 | Duration: 1h:16m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 58254876 | Bytes Rx: 11032974 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 8008 | Audit Session ID: 0a96cf6a01f480005edf3db4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 8008 | Audit Session ID: 0a96cf6a01f480005edf3db4 | Security Group Tag: none | EasyVPN: 0 ||
Username: bsendray | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.133 | Public IP: 157.51.175.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:14:02 IST Tue Jun 9 2020 | Duration: 1h:16m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 37624999 | Bytes Rx: 14446241 | IP Addr: 10.150.249.133 | Public IP: 157.51.175.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:14:02 IST Tue Jun 9 2020 | Duration: 1h:16m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 37624999 | Bytes Rx: 14446241 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 8010 | Audit Session ID: 0a96cf6a01f4a0005edf3dc2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 8010 | Audit Session ID: 0a96cf6a01f4a0005edf3dc2 | Security Group Tag: none | EasyVPN: 0 ||
Username: etajne | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.136 | Public IP: 117.228.210.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:14:26 IST Tue Jun 9 2020 | Duration: 1h:16m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 15448713 | Bytes Rx: 5253586 | IP Addr: 10.150.249.136 | Public IP: 117.228.210.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:14:26 IST Tue Jun 9 2020 | Duration: 1h:16m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 15448713 | Bytes Rx: 5253586 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 8014 | Audit Session ID: 0a96cf6a01f4e0005edf3dda | Security Group Tag: none | EasyVPN: 0 |Session ID: 8014 | Audit Session ID: 0a96cf6a01f4e0005edf3dda | Security Group Tag: none | EasyVPN: 0 ||
Username: manising | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.56 | Public IP: 106.207.23.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:14:44 IST Tue Jun 9 2020 | Duration: 1h:15m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 21484284 | Bytes Rx: 15707739 | IP Addr: 10.150.239.56 | Public IP: 106.207.23.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:14:44 IST Tue Jun 9 2020 | Duration: 1h:15m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 21484284 | Bytes Rx: 15707739 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 8016 | Audit Session ID: 0a96cf6a01f500005edf3dec | Security Group Tag: none | EasyVPN: 0 |Session ID: 8016 | Audit Session ID: 0a96cf6a01f500005edf3dec | Security Group Tag: none | EasyVPN: 0 ||
Username: shamalam | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.64 | Public IP: 157.44.239.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:15:39 IST Tue Jun 9 2020 | Duration: 1h:14m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 31741492 | Bytes Rx: 10136635 | IP Addr: 10.150.239.64 | Public IP: 157.44.239.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:15:39 IST Tue Jun 9 2020 | Duration: 1h:14m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 31741492 | Bytes Rx: 10136635 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 8018 | Audit Session ID: 0a96cf6a01f520005edf3e23 | Security Group Tag: none | EasyVPN: 0 |Session ID: 8018 | Audit Session ID: 0a96cf6a01f520005edf3e23 | Security Group Tag: none | EasyVPN: 0 ||
Username: sgottipa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.89 | Public IP: 203.187.233.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:15:59 IST Tue Jun 9 2020 | Duration: 1h:14m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 18327493 | Bytes Rx: 13869528 | IP Addr: 10.150.238.89 | Public IP: 203.187.233.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:15:59 IST Tue Jun 9 2020 | Duration: 1h:14m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 18327493 | Bytes Rx: 13869528 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 8020 | Audit Session ID: 0a96cf6a01f540005edf3e37 | Security Group Tag: none | EasyVPN: 0 |Session ID: 8020 | Audit Session ID: 0a96cf6a01f540005edf3e37 | Security Group Tag: none | EasyVPN: 0 ||
Username: DInamdar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.193 | Public IP: 117.195.21.98 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 13:17:48 IST Tue Jun 9 2020 | Duration: 1h:12m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 40549876 | Bytes Rx: 6954386 | IP Addr: 10.150.239.193 | Public IP: 117.195.21.98 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 13:17:48 IST Tue Jun 9 2020 | Duration: 1h:12m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 40549876 | Bytes Rx: 6954386 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 8021 | Audit Session ID: 0a96cf6a01f550005edf3ea4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 8021 | Audit Session ID: 0a96cf6a01f550005edf3ea4 | Security Group Tag: none | EasyVPN: 0 ||
Username: vkoyade | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.112 | Public IP: 157.33.251.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:20:28 IST Tue Jun 9 2020 | Duration: 1h:09m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 1519828528 | Bytes Rx: 36183236 | IP Addr: 10.150.238.112 | Public IP: 157.33.251.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:20:28 IST Tue Jun 9 2020 | Duration: 1h:09m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 1519828528 | Bytes Rx: 36183236 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 8026 | Audit Session ID: 0a96cf6a01f5a0005edf3f44 | Security Group Tag: none | EasyVPN: 0 |Session ID: 8026 | Audit Session ID: 0a96cf6a01f5a0005edf3f44 | Security Group Tag: none | EasyVPN: 0 ||
Username: sanjeev.kumar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.40 | Public IP: 106.51.243.5 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:20:30 IST Tue Jun 9 2020 | Duration: 1h:09m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 211089424 | Bytes Rx: 24318281 | IP Addr: 10.150.239.40 | Public IP: 106.51.243.5 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:20:30 IST Tue Jun 9 2020 | Duration: 1h:09m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 211089424 | Bytes Rx: 24318281 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 8027 | Audit Session ID: 0a96cf6a01f5b0005edf3f46 | Security Group Tag: none | EasyVPN: 0 |Session ID: 8027 | Audit Session ID: 0a96cf6a01f5b0005edf3f46 | Security Group Tag: none | EasyVPN: 0 ||
Username: nbidwe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.78 | Public IP: 219.91.250.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:20:42 IST Tue Jun 9 2020 | Duration: 1h:09m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 18467874 | Bytes Rx: 12585449 | IP Addr: 10.150.239.78 | Public IP: 219.91.250.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:20:42 IST Tue Jun 9 2020 | Duration: 1h:09m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 18467874 | Bytes Rx: 12585449 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 8029 | Audit Session ID: 0a96cf6a01f5d0005edf3f52 | Security Group Tag: none | EasyVPN: 0 |Session ID: 8029 | Audit Session ID: 0a96cf6a01f5d0005edf3f52 | Security Group Tag: none | EasyVPN: 0 ||
Username: SDAher | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.203 | Public IP: 106.210.188.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:21:47 IST Tue Jun 9 2020 | Duration: 1h:08m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 87920737 | Bytes Rx: 223898177 | IP Addr: 10.150.238.203 | Public IP: 106.210.188.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:21:47 IST Tue Jun 9 2020 | Duration: 1h:08m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 87920737 | Bytes Rx: 223898177 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 8034 | Audit Session ID: 0a96cf6a01f620005edf3f93 | Security Group Tag: none | EasyVPN: 0 |Session ID: 8034 | Audit Session ID: 0a96cf6a01f620005edf3f93 | Security Group Tag: none | EasyVPN: 0 ||
