sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: smitajad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.172 | Public IP: 123.201.52.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:39:12 IST Mon Jun 8 2020 | Duration: 2d 2h:56m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 5911519956 | Bytes Rx: 284781479632 | IP Addr: 10.150.238.172 | Public IP: 123.201.52.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:39:12 IST Mon Jun 8 2020 | Duration: 2d 2h:56m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 5911519956 | Bytes Rx: 284781479632 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 1301 | Audit Session ID: 0a96cf6a005150005eddabd8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 1301 | Audit Session ID: 0a96cf6a005150005eddabd8 | Security Group Tag: none | EasyVPN: 0 ||
Username: akshbehe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.144 | Public IP: 103.86.180.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:19:18 IST Wed Jun 10 2020 | Duration: 0h:16m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 87204467 | Bytes Rx: 24333972 | IP Addr: 10.150.238.144 | Public IP: 103.86.180.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:19:18 IST Wed Jun 10 2020 | Duration: 0h:16m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 87204467 | Bytes Rx: 24333972 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10809 | Audit Session ID: 0a96cf6a02a390005ee0745e | Security Group Tag: none | EasyVPN: 0 |Session ID: 10809 | Audit Session ID: 0a96cf6a02a390005ee0745e | Security Group Tag: none | EasyVPN: 0 ||
Username: kraghwan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.3 | Public IP: 157.33.241.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:19:40 IST Wed Jun 10 2020 | Duration: 0h:15m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 1554574 | Bytes Rx: 457285 | IP Addr: 10.150.249.3 | Public IP: 157.33.241.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:19:40 IST Wed Jun 10 2020 | Duration: 0h:15m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 1554574 | Bytes Rx: 457285 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10810 | Audit Session ID: 0a96cf6a02a3a0005ee07474 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10810 | Audit Session ID: 0a96cf6a02a3a0005ee07474 | Security Group Tag: none | EasyVPN: 0 ||
Username: altmulla | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.4 | Public IP: 106.77.51.164 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:19:57 IST Wed Jun 10 2020 | Duration: 0h:15m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 4210967 | Bytes Rx: 3167989 | IP Addr: 10.150.249.4 | Public IP: 106.77.51.164 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:19:57 IST Wed Jun 10 2020 | Duration: 0h:15m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 4210967 | Bytes Rx: 3167989 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10811 | Audit Session ID: 0a96cf6a02a3b0005ee07485 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10811 | Audit Session ID: 0a96cf6a02a3b0005ee07485 | Security Group Tag: none | EasyVPN: 0 ||
Username: jbkamble | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.5 | Public IP: 106.220.72.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:20:00 IST Wed Jun 10 2020 | Duration: 0h:15m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 6186525 | Bytes Rx: 2330224 | IP Addr: 10.150.249.5 | Public IP: 106.220.72.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:20:00 IST Wed Jun 10 2020 | Duration: 0h:15m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 6186525 | Bytes Rx: 2330224 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10812 | Audit Session ID: 0a96cf6a02a3c0005ee07488 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10812 | Audit Session ID: 0a96cf6a02a3c0005ee07488 | Security Group Tag: none | EasyVPN: 0 ||
Username: nilesh.naiknaware | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.165 | Public IP: 49.35.50.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:20:12 IST Wed Jun 10 2020 | Duration: 0h:15m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 12255359 | Bytes Rx: 6063200 | IP Addr: 10.150.238.165 | Public IP: 49.35.50.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:20:12 IST Wed Jun 10 2020 | Duration: 0h:15m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 12255359 | Bytes Rx: 6063200 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10813 | Audit Session ID: 0a96cf6a02a3d0005ee07494 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10813 | Audit Session ID: 0a96cf6a02a3d0005ee07494 | Security Group Tag: none | EasyVPN: 0 ||
Username: vanshRaj | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.115 | Public IP: 106.207.133.23 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:20:48 IST Wed Jun 10 2020 | Duration: 0h:14m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 59723214 | Bytes Rx: 5248609 | IP Addr: 10.150.238.115 | Public IP: 106.207.133.23 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:20:48 IST Wed Jun 10 2020 | Duration: 0h:14m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 59723214 | Bytes Rx: 5248609 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10814 | Audit Session ID: 0a96cf6a02a3e0005ee074b8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10814 | Audit Session ID: 0a96cf6a02a3e0005ee074b8 | Security Group Tag: none | EasyVPN: 0 ||
Username: vsheth | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.7 | Public IP: 1.38.221.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:21:07 IST Wed Jun 10 2020 | Duration: 0h:14m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 123228590 | Bytes Rx: 31220285 | IP Addr: 10.150.249.7 | Public IP: 1.38.221.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:21:07 IST Wed Jun 10 2020 | Duration: 0h:14m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 123228590 | Bytes Rx: 31220285 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10817 | Audit Session ID: 0a96cf6a02a410005ee074cb | Security Group Tag: none | EasyVPN: 0 |Session ID: 10817 | Audit Session ID: 0a96cf6a02a410005ee074cb | Security Group Tag: none | EasyVPN: 0 ||
Username: HVasoya | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.46 | Public IP: 110.227.198.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:21:15 IST Wed Jun 10 2020 | Duration: 0h:14m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 3356739 | Bytes Rx: 2471678 | IP Addr: 10.150.238.46 | Public IP: 110.227.198.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:21:15 IST Wed Jun 10 2020 | Duration: 0h:14m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 3356739 | Bytes Rx: 2471678 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10818 | Audit Session ID: 0a96cf6a02a420005ee074d3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10818 | Audit Session ID: 0a96cf6a02a420005ee074d3 | Security Group Tag: none | EasyVPN: 0 ||
Username: vtarvant | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.11 | Public IP: 106.220.66.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:21:30 IST Wed Jun 10 2020 | Duration: 0h:14m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 14912331 | Bytes Rx: 9225161 | IP Addr: 10.150.249.11 | Public IP: 106.220.66.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:21:30 IST Wed Jun 10 2020 | Duration: 0h:14m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 14912331 | Bytes Rx: 9225161 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10820 | Audit Session ID: 0a96cf6a02a440005ee074e2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10820 | Audit Session ID: 0a96cf6a02a440005ee074e2 | Security Group Tag: none | EasyVPN: 0 ||
Username: manimoha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.254 | Public IP: 111.92.58.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:21:33 IST Wed Jun 10 2020 | Duration: 0h:14m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 4202038 | Bytes Rx: 166527135 | IP Addr: 10.150.249.254 | Public IP: 111.92.58.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:21:33 IST Wed Jun 10 2020 | Duration: 0h:14m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 4202038 | Bytes Rx: 166527135 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10823 | Audit Session ID: 0a96cf6a02a470005ee074e5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10823 | Audit Session ID: 0a96cf6a02a470005ee074e5 | Security Group Tag: none | EasyVPN: 0 ||
Username: samashin | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.8 | Public IP: 106.220.81.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:21:46 IST Wed Jun 10 2020 | Duration: 0h:13m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 2582827 | Bytes Rx: 636279 | IP Addr: 10.150.249.8 | Public IP: 106.220.81.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:21:46 IST Wed Jun 10 2020 | Duration: 0h:13m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 2582827 | Bytes Rx: 636279 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10824 | Audit Session ID: 0a96cf6a02a480005ee074f2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10824 | Audit Session ID: 0a96cf6a02a480005ee074f2 | Security Group Tag: none | EasyVPN: 0 ||
Username: Indrajad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.9 | Public IP: 42.106.200.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:21:47 IST Wed Jun 10 2020 | Duration: 0h:13m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 7391227 | Bytes Rx: 4660187 | IP Addr: 10.150.249.9 | Public IP: 42.106.200.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:21:47 IST Wed Jun 10 2020 | Duration: 0h:13m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 7391227 | Bytes Rx: 4660187 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10825 | Audit Session ID: 0a96cf6a02a490005ee074f3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10825 | Audit Session ID: 0a96cf6a02a490005ee074f3 | Security Group Tag: none | EasyVPN: 0 ||
Username: mborse | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.10 | Public IP: 42.107.88.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:22:23 IST Wed Jun 10 2020 | Duration: 0h:13m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 15121869 | Bytes Rx: 14480038 | IP Addr: 10.150.249.10 | Public IP: 42.107.88.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:22:23 IST Wed Jun 10 2020 | Duration: 0h:13m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 15121869 | Bytes Rx: 14480038 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10830 | Audit Session ID: 0a96cf6a02a4e0005ee07517 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10830 | Audit Session ID: 0a96cf6a02a4e0005ee07517 | Security Group Tag: none | EasyVPN: 0 ||
Username: rojo.cleetus | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.107 | Public IP: 49.35.111.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:22:52 IST Wed Jun 10 2020 | Duration: 0h:12m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 73371342 | Bytes Rx: 7854536 | IP Addr: 10.150.249.107 | Public IP: 49.35.111.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:22:52 IST Wed Jun 10 2020 | Duration: 0h:12m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 73371342 | Bytes Rx: 7854536 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10831 | Audit Session ID: 0a96cf6a02a4f0005ee07534 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10831 | Audit Session ID: 0a96cf6a02a4f0005ee07534 | Security Group Tag: none | EasyVPN: 0 ||
Username: vijay.srinivas | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.129 | Public IP: 103.110.253.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:26 IST Wed Jun 10 2020 | Duration: 0h:12m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 28355611 | Bytes Rx: 7656379 | IP Addr: 10.150.249.129 | Public IP: 103.110.253.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:26 IST Wed Jun 10 2020 | Duration: 0h:12m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 28355611 | Bytes Rx: 7656379 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10832 | Audit Session ID: 0a96cf6a02a500005ee07556 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10832 | Audit Session ID: 0a96cf6a02a500005ee07556 | Security Group Tag: none | EasyVPN: 0 ||
Username: NiKATHAR | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.12 | Public IP: 157.47.59.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:34 IST Wed Jun 10 2020 | Duration: 0h:12m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 7448609 | Bytes Rx: 2295849 | IP Addr: 10.150.249.12 | Public IP: 157.47.59.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:23:34 IST Wed Jun 10 2020 | Duration: 0h:12m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 7448609 | Bytes Rx: 2295849 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10833 | Audit Session ID: 0a96cf6a02a510005ee0755e | Security Group Tag: none | EasyVPN: 0 |Session ID: 10833 | Audit Session ID: 0a96cf6a02a510005ee0755e | Security Group Tag: none | EasyVPN: 0 ||
Username: saneshm | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.105 | Public IP: 223.189.24.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:30 IST Wed Jun 10 2020 | Duration: 0h:11m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 11524637 | Bytes Rx: 4961024 | IP Addr: 10.150.238.105 | Public IP: 223.189.24.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:30 IST Wed Jun 10 2020 | Duration: 0h:11m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 11524637 | Bytes Rx: 4961024 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10834 | Audit Session ID: 0a96cf6a02a520005ee07596 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10834 | Audit Session ID: 0a96cf6a02a520005ee07596 | Security Group Tag: none | EasyVPN: 0 ||
Username: hjangale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.2 | Public IP: 223.186.127.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:30 IST Wed Jun 10 2020 | Duration: 0h:11m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 59691857 | Bytes Rx: 6232078 | IP Addr: 10.150.249.2 | Public IP: 223.186.127.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:24:30 IST Wed Jun 10 2020 | Duration: 0h:11m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 59691857 | Bytes Rx: 6232078 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10835 | Audit Session ID: 0a96cf6a02a530005ee07596 | Security Group Tag: none | EasyVPN: 0 |Session ID: 10835 | Audit Session ID: 0a96cf6a02a530005ee07596 | Security Group Tag: none | EasyVPN: 0 ||
Username: apurvkri | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.13 | Public IP: 106.78.205.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:25:11 IST Wed Jun 10 2020 | Duration: 0h:10m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 24705742 | Bytes Rx: 5348854 | IP Addr: 10.150.249.13 | Public IP: 106.78.205.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:25:11 IST Wed Jun 10 2020 | Duration: 0h:10m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 24705742 | Bytes Rx: 5348854 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 10838 | Audit Session ID: 0a96cf6a02a560005ee075bf | Security Group Tag: none | EasyVPN: 0 |Session ID: 10838 | Audit Session ID: 0a96cf6a02a560005ee075bf | Security Group Tag: none | EasyVPN: 0 ||
