sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ABMALAVE | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 1d 4h:10m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 1738790611 | Bytes Rx: 386366609 | IP Addr: 10.149.232.175 | Public IP: 183.87.54.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:33 IST Tue Jun 23 2020 | Duration: 1d 4h:10m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 1738790611 | Bytes Rx: 386366609 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 |Session ID: 168585 | Audit Session ID: 0a95072a292890005ef1ad41 | Security Group Tag: none | EasyVPN: 0 ||
Username: ssdpawar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.179 | Public IP: 49.35.96.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:52:21 IST Wed Jun 24 2020 | Duration: 3h:08m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 1024236412 | Bytes Rx: 263977392 | IP Addr: 10.149.232.179 | Public IP: 49.35.96.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:52:21 IST Wed Jun 24 2020 | Duration: 3h:08m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 1024236412 | Bytes Rx: 263977392 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171233 | Audit Session ID: 0a95072a29ce10005ef30d3d | Security Group Tag: none | EasyVPN: 0 |Session ID: 171233 | Audit Session ID: 0a95072a29ce10005ef30d3d | Security Group Tag: none | EasyVPN: 0 ||
Username: kirdivat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.74 | Public IP: 106.78.161.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:52:26 IST Wed Jun 24 2020 | Duration: 3h:08m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 56328332 | Bytes Rx: 22957678 | IP Addr: 10.149.233.74 | Public IP: 106.78.161.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:52:26 IST Wed Jun 24 2020 | Duration: 3h:08m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 56328332 | Bytes Rx: 22957678 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171235 | Audit Session ID: 0a95072a29ce30005ef30d42 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171235 | Audit Session ID: 0a95072a29ce30005ef30d42 | Security Group Tag: none | EasyVPN: 0 ||
Username: SKangane | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.178 | Public IP: 49.35.48.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:55:14 IST Wed Jun 24 2020 | Duration: 3h:05m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 422666663 | Bytes Rx: 72389809 | IP Addr: 10.149.232.178 | Public IP: 49.35.48.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:55:14 IST Wed Jun 24 2020 | Duration: 3h:05m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 422666663 | Bytes Rx: 72389809 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171237 | Audit Session ID: 0a95072a29ce50005ef30dea | Security Group Tag: none | EasyVPN: 0 |Session ID: 171237 | Audit Session ID: 0a95072a29ce50005ef30dea | Security Group Tag: none | EasyVPN: 0 ||
Username: gthadive | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.66 | Public IP: 106.208.24.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:55:26 IST Wed Jun 24 2020 | Duration: 3h:05m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 31601921 | Bytes Rx: 23601594 | IP Addr: 10.149.233.66 | Public IP: 106.208.24.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:55:26 IST Wed Jun 24 2020 | Duration: 3h:05m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 31601921 | Bytes Rx: 23601594 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171239 | Audit Session ID: 0a95072a29ce70005ef30df6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171239 | Audit Session ID: 0a95072a29ce70005ef30df6 | Security Group Tag: none | EasyVPN: 0 ||
Username: valchock | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.179 | Public IP: 106.201.152.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:55:39 IST Wed Jun 24 2020 | Duration: 3h:05m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 67356082 | Bytes Rx: 29336968 | IP Addr: 10.149.233.179 | Public IP: 106.201.152.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:55:39 IST Wed Jun 24 2020 | Duration: 3h:05m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 67356082 | Bytes Rx: 29336968 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171241 | Audit Session ID: 0a95072a29ce90005ef30e03 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171241 | Audit Session ID: 0a95072a29ce90005ef30e03 | Security Group Tag: none | EasyVPN: 0 ||
Username: MKandha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.22 | Public IP: 106.201.186.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:55:52 IST Wed Jun 24 2020 | Duration: 3h:05m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 219067906 | Bytes Rx: 133026644 | IP Addr: 10.149.232.22 | Public IP: 106.201.186.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:55:52 IST Wed Jun 24 2020 | Duration: 3h:05m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 219067906 | Bytes Rx: 133026644 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171242 | Audit Session ID: 0a95072a29cea0005ef30e10 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171242 | Audit Session ID: 0a95072a29cea0005ef30e10 | Security Group Tag: none | EasyVPN: 0 ||
Username: SaranRav | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.167 | Public IP: 49.207.131.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:55:58 IST Wed Jun 24 2020 | Duration: 3h:05m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 3222675 | Bytes Rx: 1679490 | IP Addr: 10.149.232.167 | Public IP: 49.207.131.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:55:58 IST Wed Jun 24 2020 | Duration: 3h:05m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 3222675 | Bytes Rx: 1679490 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171243 | Audit Session ID: 0a95072a29ceb0005ef30e16 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171243 | Audit Session ID: 0a95072a29ceb0005ef30e16 | Security Group Tag: none | EasyVPN: 0 ||
Username: KanagSel | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.191 | Public IP: 106.208.140.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:56:37 IST Wed Jun 24 2020 | Duration: 3h:04m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 134944689 | Bytes Rx: 59250060 | IP Addr: 10.149.233.191 | Public IP: 106.208.140.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:56:37 IST Wed Jun 24 2020 | Duration: 3h:04m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 134944689 | Bytes Rx: 59250060 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171246 | Audit Session ID: 0a95072a29cee0005ef30e3d | Security Group Tag: none | EasyVPN: 0 |Session ID: 171246 | Audit Session ID: 0a95072a29cee0005ef30e3d | Security Group Tag: none | EasyVPN: 0 ||
Username: aksharum | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.173 | Public IP: 171.78.163.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:56:44 IST Wed Jun 24 2020 | Duration: 3h:04m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 1023511388 | Bytes Rx: 163348266 | IP Addr: 10.149.232.173 | Public IP: 171.78.163.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:56:44 IST Wed Jun 24 2020 | Duration: 3h:04m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 1023511388 | Bytes Rx: 163348266 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171248 | Audit Session ID: 0a95072a29cf00005ef30e44 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171248 | Audit Session ID: 0a95072a29cf00005ef30e44 | Security Group Tag: none | EasyVPN: 0 ||
Username: AGanapat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.22 | Public IP: 157.50.119.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:57:38 IST Wed Jun 24 2020 | Duration: 3h:03m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 356750335 | Bytes Rx: 36065166 | IP Addr: 10.149.233.22 | Public IP: 157.50.119.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:57:38 IST Wed Jun 24 2020 | Duration: 3h:03m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 356750335 | Bytes Rx: 36065166 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171251 | Audit Session ID: 0a95072a29cf30005ef30e7a | Security Group Tag: none | EasyVPN: 0 |Session ID: 171251 | Audit Session ID: 0a95072a29cf30005ef30e7a | Security Group Tag: none | EasyVPN: 0 ||
Username: gowri.subburu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.46 | Public IP: 106.200.185.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:58:58 IST Wed Jun 24 2020 | Duration: 3h:02m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 314304827 | Bytes Rx: 45616801 | IP Addr: 10.149.241.46 | Public IP: 106.200.185.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:58:58 IST Wed Jun 24 2020 | Duration: 3h:02m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 314304827 | Bytes Rx: 45616801 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171254 | Audit Session ID: 0a95072a29cf60005ef30eca | Security Group Tag: none | EasyVPN: 0 |Session ID: 171254 | Audit Session ID: 0a95072a29cf60005ef30eca | Security Group Tag: none | EasyVPN: 0 ||
Username: AMuttepa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.26 | Public IP: 106.193.157.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:00:10 IST Wed Jun 24 2020 | Duration: 3h:00m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 452586566 | Bytes Rx: 89318150 | IP Addr: 10.149.232.26 | Public IP: 106.193.157.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:00:10 IST Wed Jun 24 2020 | Duration: 3h:00m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 452586566 | Bytes Rx: 89318150 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171258 | Audit Session ID: 0a95072a29cfa0005ef30f12 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171258 | Audit Session ID: 0a95072a29cfa0005ef30f12 | Security Group Tag: none | EasyVPN: 0 ||
Username:  GKARUPPA | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.92 | Public IP: 157.50.47.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:00:12 IST Wed Jun 24 2020 | Duration: 3h:00m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 34058106 | Bytes Rx: 22805552 | IP Addr: 10.149.232.92 | Public IP: 157.50.47.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:00:12 IST Wed Jun 24 2020 | Duration: 3h:00m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 34058106 | Bytes Rx: 22805552 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171259 | Audit Session ID: 0a95072a29cfb0005ef30f14 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171259 | Audit Session ID: 0a95072a29cfb0005ef30f14 | Security Group Tag: none | EasyVPN: 0 ||
Username: SRaktate | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.66 | Public IP: 157.33.190.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:01:40 IST Wed Jun 24 2020 | Duration: 2h:59m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 492063518 | Bytes Rx: 113642843 | IP Addr: 10.149.241.66 | Public IP: 157.33.190.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:01:40 IST Wed Jun 24 2020 | Duration: 2h:59m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 492063518 | Bytes Rx: 113642843 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171261 | Audit Session ID: 0a95072a29cfd0005ef30f6c | Security Group Tag: none | EasyVPN: 0 |Session ID: 171261 | Audit Session ID: 0a95072a29cfd0005ef30f6c | Security Group Tag: none | EasyVPN: 0 ||
Username: RPalaniv | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.217 | Public IP: 223.181.208.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:02:35 IST Wed Jun 24 2020 | Duration: 2h:58m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 336759973 | Bytes Rx: 54169674 | IP Addr: 10.149.241.217 | Public IP: 223.181.208.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:02:35 IST Wed Jun 24 2020 | Duration: 2h:58m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 336759973 | Bytes Rx: 54169674 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171265 | Audit Session ID: 0a95072a29d010005ef30fa3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171265 | Audit Session ID: 0a95072a29d010005ef30fa3 | Security Group Tag: none | EasyVPN: 0 ||
Username: jjeyapan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.219 | Public IP: 157.46.25.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:02:35 IST Wed Jun 24 2020 | Duration: 2h:58m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 63317784 | Bytes Rx: 43656377 | IP Addr: 10.149.241.219 | Public IP: 157.46.25.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:02:35 IST Wed Jun 24 2020 | Duration: 2h:58m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 63317784 | Bytes Rx: 43656377 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171266 | Audit Session ID: 0a95072a29d020005ef30fa3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171266 | Audit Session ID: 0a95072a29d020005ef30fa3 | Security Group Tag: none | EasyVPN: 0 ||
Username: DhDorkhe | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.218 | Public IP: 117.247.59.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:02:44 IST Wed Jun 24 2020 | Duration: 2h:58m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 562865860 | Bytes Rx: 73644265 | IP Addr: 10.149.241.218 | Public IP: 117.247.59.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:02:44 IST Wed Jun 24 2020 | Duration: 2h:58m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 562865860 | Bytes Rx: 73644265 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171267 | Audit Session ID: 0a95072a29d030005ef30fac | Security Group Tag: none | EasyVPN: 0 |Session ID: 171267 | Audit Session ID: 0a95072a29d030005ef30fac | Security Group Tag: none | EasyVPN: 0 ||
Username: poojjaga | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.108 | Public IP: 157.49.182.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:04:59 IST Wed Jun 24 2020 | Duration: 2h:56m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 538243111 | Bytes Rx: 100513730 | IP Addr: 10.149.232.108 | Public IP: 157.49.182.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:04:59 IST Wed Jun 24 2020 | Duration: 2h:56m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 538243111 | Bytes Rx: 100513730 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171270 | Audit Session ID: 0a95072a29d060005ef31033 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171270 | Audit Session ID: 0a95072a29d060005ef31033 | Security Group Tag: none | EasyVPN: 0 ||
Username: akshgopi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC4 | IP Addr: 10.149.248.100 | Public IP: 157.50.144.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:05:00 IST Wed Jun 24 2020 | Duration: 2h:56m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 357112937 | Bytes Rx: 342417166 | IP Addr: 10.149.248.100 | Public IP: 157.50.144.216 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:05:00 IST Wed Jun 24 2020 | Duration: 2h:56m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 357112937 | Bytes Rx: 342417166 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171271 | Audit Session ID: 0a95072a29d070005ef31034 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171271 | Audit Session ID: 0a95072a29d070005ef31034 | Security Group Tag: none | EasyVPN: 0 ||
Username: DhaiMane | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.43 | Public IP: 106.193.249.32 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 14:05:04 IST Wed Jun 24 2020 | Duration: 2h:55m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 528737247 | Bytes Rx: 94366777 | IP Addr: 10.149.233.43 | Public IP: 106.193.249.32 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 14:05:04 IST Wed Jun 24 2020 | Duration: 2h:55m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 528737247 | Bytes Rx: 94366777 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 171272 | Audit Session ID: 0a95072a29d080005ef31038 | Security Group Tag: none | EasyVPN: 0 |Session ID: 171272 | Audit Session ID: 0a95072a29d080005ef31038 | Security Group Tag: none | EasyVPN: 0 ||
