sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.127 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:40 IST Mon Jun 1 2020 | Duration: 4d 7h:31m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 18025393248 | Bytes Rx: 1542162480 | IP Addr: 10.149.233.127 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:40 IST Mon Jun 1 2020 | Duration: 4d 7h:31m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 18025393248 | Bytes Rx: 1542162480 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 125799 | Audit Session ID: 0a95072a1eb670005ed45be4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 125799 | Audit Session ID: 0a95072a1eb670005ed45be4 | Security Group Tag: none | EasyVPN: 0 ||
Username: kesriniv | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.37 | Public IP: 157.46.82.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:29:11 IST Fri Jun 5 2020 | Duration: 1h:10m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 25146244 | Bytes Rx: 8767645 | IP Addr: 10.149.233.37 | Public IP: 157.46.82.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:29:11 IST Fri Jun 5 2020 | Duration: 1h:10m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 25146244 | Bytes Rx: 8767645 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135818 | Audit Session ID: 0a95072a2128a0005ed9fb4f | Security Group Tag: none | EasyVPN: 0 |Session ID: 135818 | Audit Session ID: 0a95072a2128a0005ed9fb4f | Security Group Tag: none | EasyVPN: 0 ||
Username: anuchand | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.98 | Public IP: 157.50.47.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:29:18 IST Fri Jun 5 2020 | Duration: 1h:10m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 34082011 | Bytes Rx: 8877087 | IP Addr: 10.149.232.98 | Public IP: 157.50.47.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:29:18 IST Fri Jun 5 2020 | Duration: 1h:10m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 34082011 | Bytes Rx: 8877087 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135819 | Audit Session ID: 0a95072a2128b0005ed9fb56 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135819 | Audit Session ID: 0a95072a2128b0005ed9fb56 | Security Group Tag: none | EasyVPN: 0 ||
Username: DRenu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.242 | Public IP: 106.208.80.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:29:20 IST Fri Jun 5 2020 | Duration: 1h:10m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 58802201 | Bytes Rx: 20869939 | IP Addr: 10.149.241.242 | Public IP: 106.208.80.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:29:20 IST Fri Jun 5 2020 | Duration: 1h:10m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 58802201 | Bytes Rx: 20869939 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135820 | Audit Session ID: 0a95072a2128c0005ed9fb58 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135820 | Audit Session ID: 0a95072a2128c0005ed9fb58 | Security Group Tag: none | EasyVPN: 0 ||
Username: yvishnuv | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.249 | Public IP: 182.65.204.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:29:40 IST Fri Jun 5 2020 | Duration: 1h:09m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 20137433 | Bytes Rx: 7184696 | IP Addr: 10.149.232.249 | Public IP: 182.65.204.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:29:40 IST Fri Jun 5 2020 | Duration: 1h:09m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 20137433 | Bytes Rx: 7184696 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135821 | Audit Session ID: 0a95072a2128d0005ed9fb6c | Security Group Tag: none | EasyVPN: 0 |Session ID: 135821 | Audit Session ID: 0a95072a2128d0005ed9fb6c | Security Group Tag: none | EasyVPN: 0 ||
Username: PAshok | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.111 | Public IP: 157.46.58.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:30:04 IST Fri Jun 5 2020 | Duration: 1h:09m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 46258632 | Bytes Rx: 13011551 | IP Addr: 10.149.232.111 | Public IP: 157.46.58.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:30:04 IST Fri Jun 5 2020 | Duration: 1h:09m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 46258632 | Bytes Rx: 13011551 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135823 | Audit Session ID: 0a95072a2128f0005ed9fb84 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135823 | Audit Session ID: 0a95072a2128f0005ed9fb84 | Security Group Tag: none | EasyVPN: 0 ||
Username: prakash.gs | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.27 | Public IP: 49.205.77.249 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:30:20 IST Fri Jun 5 2020 | Duration: 1h:09m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 49956682 | Bytes Rx: 14823583 | IP Addr: 10.149.240.27 | Public IP: 49.205.77.249 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:30:20 IST Fri Jun 5 2020 | Duration: 1h:09m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 49956682 | Bytes Rx: 14823583 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135824 | Audit Session ID: 0a95072a212900005ed9fb94 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135824 | Audit Session ID: 0a95072a212900005ed9fb94 | Security Group Tag: none | EasyVPN: 0 ||
Username: mnagaraj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.55 | Public IP: 182.65.220.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:31:13 IST Fri Jun 5 2020 | Duration: 1h:08m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 71414183 | Bytes Rx: 48338384 | IP Addr: 10.149.233.55 | Public IP: 182.65.220.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:31:13 IST Fri Jun 5 2020 | Duration: 1h:08m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 71414183 | Bytes Rx: 48338384 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135828 | Audit Session ID: 0a95072a212940005ed9fbc9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135828 | Audit Session ID: 0a95072a212940005ed9fbc9 | Security Group Tag: none | EasyVPN: 0 ||
Username: madhank | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.130 | Public IP: 106.197.150.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:31:16 IST Fri Jun 5 2020 | Duration: 1h:08m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 48845017 | Bytes Rx: 12573247 | IP Addr: 10.149.233.130 | Public IP: 106.197.150.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:31:16 IST Fri Jun 5 2020 | Duration: 1h:08m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 48845017 | Bytes Rx: 12573247 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135829 | Audit Session ID: 0a95072a212950005ed9fbcc | Security Group Tag: none | EasyVPN: 0 |Session ID: 135829 | Audit Session ID: 0a95072a212950005ed9fbcc | Security Group Tag: none | EasyVPN: 0 ||
Username: SHASHETH | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.6 | Public IP: 103.252.5.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:31:24 IST Fri Jun 5 2020 | Duration: 1h:08m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 127880628 | Bytes Rx: 30422438 | IP Addr: 10.149.232.6 | Public IP: 103.252.5.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:31:24 IST Fri Jun 5 2020 | Duration: 1h:08m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 127880628 | Bytes Rx: 30422438 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135830 | Audit Session ID: 0a95072a212960005ed9fbd4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135830 | Audit Session ID: 0a95072a212960005ed9fbd4 | Security Group Tag: none | EasyVPN: 0 ||
Username: pkawatka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.251 | Public IP: 112.133.251.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:31:41 IST Fri Jun 5 2020 | Duration: 1h:07m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 138247207 | Bytes Rx: 26926458 | IP Addr: 10.149.241.251 | Public IP: 112.133.251.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:31:41 IST Fri Jun 5 2020 | Duration: 1h:07m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 138247207 | Bytes Rx: 26926458 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135832 | Audit Session ID: 0a95072a212980005ed9fbe5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135832 | Audit Session ID: 0a95072a212980005ed9fbe5 | Security Group Tag: none | EasyVPN: 0 ||
Username: AnanDhan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.99 | Public IP: 157.51.103.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:31:43 IST Fri Jun 5 2020 | Duration: 1h:07m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 59440586 | Bytes Rx: 8266912 | IP Addr: 10.149.240.99 | Public IP: 157.51.103.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:31:43 IST Fri Jun 5 2020 | Duration: 1h:07m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 59440586 | Bytes Rx: 8266912 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135833 | Audit Session ID: 0a95072a212990005ed9fbe7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135833 | Audit Session ID: 0a95072a212990005ed9fbe7 | Security Group Tag: none | EasyVPN: 0 ||
Username: shukeshb | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.100 | Public IP: 106.198.41.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:32:07 IST Fri Jun 5 2020 | Duration: 1h:07m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 17333982 | Bytes Rx: 6805963 | IP Addr: 10.149.240.100 | Public IP: 106.198.41.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:32:07 IST Fri Jun 5 2020 | Duration: 1h:07m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 17333982 | Bytes Rx: 6805963 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135835 | Audit Session ID: 0a95072a2129b0005ed9fbff | Security Group Tag: none | EasyVPN: 0 |Session ID: 135835 | Audit Session ID: 0a95072a2129b0005ed9fbff | Security Group Tag: none | EasyVPN: 0 ||
Username: sriparth | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.102 | Public IP: 183.83.153.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:32:09 IST Fri Jun 5 2020 | Duration: 1h:07m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 58568555 | Bytes Rx: 33140220 | IP Addr: 10.149.240.102 | Public IP: 183.83.153.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:32:09 IST Fri Jun 5 2020 | Duration: 1h:07m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 58568555 | Bytes Rx: 33140220 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135836 | Audit Session ID: 0a95072a2129c0005ed9fc01 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135836 | Audit Session ID: 0a95072a2129c0005ed9fc01 | Security Group Tag: none | EasyVPN: 0 ||
Username: SDhand | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.101 | Public IP: 60.243.94.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:32:11 IST Fri Jun 5 2020 | Duration: 1h:07m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 31065118 | Bytes Rx: 15656140 | IP Addr: 10.149.240.101 | Public IP: 60.243.94.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:32:11 IST Fri Jun 5 2020 | Duration: 1h:07m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 31065118 | Bytes Rx: 15656140 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135837 | Audit Session ID: 0a95072a2129d0005ed9fc03 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135837 | Audit Session ID: 0a95072a2129d0005ed9fc03 | Security Group Tag: none | EasyVPN: 0 ||
Username: nthiruma | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.240.103 | Public IP: 106.198.32.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:32:23 IST Fri Jun 5 2020 | Duration: 1h:07m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 886879593 | Bytes Rx: 59001120 | IP Addr: 10.149.240.103 | Public IP: 106.198.32.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:32:23 IST Fri Jun 5 2020 | Duration: 1h:07m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 886879593 | Bytes Rx: 59001120 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135838 | Audit Session ID: 0a95072a2129e0005ed9fc0f | Security Group Tag: none | EasyVPN: 0 |Session ID: 135838 | Audit Session ID: 0a95072a2129e0005ed9fc0f | Security Group Tag: none | EasyVPN: 0 ||
Username: dhinmuru | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.230 | Public IP: 157.50.254.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:33:16 IST Fri Jun 5 2020 | Duration: 1h:06m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 27484123 | Bytes Rx: 21653538 | IP Addr: 10.149.241.230 | Public IP: 157.50.254.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:33:16 IST Fri Jun 5 2020 | Duration: 1h:06m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 27484123 | Bytes Rx: 21653538 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135842 | Audit Session ID: 0a95072a212a20005ed9fc44 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135842 | Audit Session ID: 0a95072a212a20005ed9fc44 | Security Group Tag: none | EasyVPN: 0 ||
Username: arunpran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.245 | Public IP: 49.207.134.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:34:48 IST Fri Jun 5 2020 | Duration: 1h:04m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 68886572 | Bytes Rx: 64252956 | IP Addr: 10.149.233.245 | Public IP: 49.207.134.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:34:48 IST Fri Jun 5 2020 | Duration: 1h:04m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 68886572 | Bytes Rx: 64252956 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135844 | Audit Session ID: 0a95072a212a40005ed9fca0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135844 | Audit Session ID: 0a95072a212a40005ed9fca0 | Security Group Tag: none | EasyVPN: 0 ||
Username: syamadas | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.179 | Public IP: 106.193.248.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:35:39 IST Fri Jun 5 2020 | Duration: 1h:03m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 66321080 | Bytes Rx: 14247145 | IP Addr: 10.149.232.179 | Public IP: 106.193.248.116 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:35:39 IST Fri Jun 5 2020 | Duration: 1h:03m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 66321080 | Bytes Rx: 14247145 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135846 | Audit Session ID: 0a95072a212a60005ed9fcd3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135846 | Audit Session ID: 0a95072a212a60005ed9fcd3 | Security Group Tag: none | EasyVPN: 0 ||
Username: vmidde | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.47 | Public IP: 223.182.4.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:35:40 IST Fri Jun 5 2020 | Duration: 1h:03m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 25999467 | Bytes Rx: 7544016 | IP Addr: 10.149.232.47 | Public IP: 223.182.4.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:35:40 IST Fri Jun 5 2020 | Duration: 1h:03m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 25999467 | Bytes Rx: 7544016 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135847 | Audit Session ID: 0a95072a212a70005ed9fcd4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135847 | Audit Session ID: 0a95072a212a70005ed9fcd4 | Security Group Tag: none | EasyVPN: 0 ||
