sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: rupameht | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.159 | Public IP: 223.225.65.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:40:01 IST Mon Jun 15 2020 | Duration: 1d 3h:50m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 1882203588 | Bytes Rx: 608064483 | IP Addr: 10.150.244.159 | Public IP: 223.225.65.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:40:01 IST Mon Jun 15 2020 | Duration: 1d 3h:50m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 1882203588 | Bytes Rx: 608064483 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 23817 | Audit Session ID: 0a96cf6905d090005ee702a9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 23817 | Audit Session ID: 0a96cf6905d090005ee702a9 | Security Group Tag: none | EasyVPN: 0 ||
Username: dugare | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.205 | Public IP: 157.47.16.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:56:40 IST Tue Jun 16 2020 | Duration: 0h:33m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 24236163 | Bytes Rx: 9721040 | IP Addr: 10.147.96.205 | Public IP: 157.47.16.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:56:40 IST Tue Jun 16 2020 | Duration: 0h:33m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 24236163 | Bytes Rx: 9721040 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28407 | Audit Session ID: 0a96cf6906ef70005ee88240 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28407 | Audit Session ID: 0a96cf6906ef70005ee88240 | Security Group Tag: none | EasyVPN: 0 ||
Username: msonawa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.179 | Public IP: 103.201.137.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:56:44 IST Tue Jun 16 2020 | Duration: 0h:33m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 33694775 | Bytes Rx: 9283799 | IP Addr: 10.147.96.179 | Public IP: 103.201.137.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:56:44 IST Tue Jun 16 2020 | Duration: 0h:33m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 33694775 | Bytes Rx: 9283799 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28409 | Audit Session ID: 0a96cf6906ef90005ee88244 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28409 | Audit Session ID: 0a96cf6906ef90005ee88244 | Security Group Tag: none | EasyVPN: 0 ||
Username: yapooja | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.147.96.197 | Public IP: 157.33.139.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:56:53 IST Tue Jun 16 2020 | Duration: 0h:33m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 7139421 | Bytes Rx: 4425116 | IP Addr: 10.147.96.197 | Public IP: 157.33.139.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:56:53 IST Tue Jun 16 2020 | Duration: 0h:33m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 7139421 | Bytes Rx: 4425116 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28410 | Audit Session ID: 0a96cf6906efa0005ee8824d | Security Group Tag: none | EasyVPN: 0 |Session ID: 28410 | Audit Session ID: 0a96cf6906efa0005ee8824d | Security Group Tag: none | EasyVPN: 0 ||
Username: sachpuka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.55 | Public IP: 27.97.80.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:57:01 IST Tue Jun 16 2020 | Duration: 0h:33m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 54461191 | Bytes Rx: 22503679 | IP Addr: 10.150.236.55 | Public IP: 27.97.80.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:57:01 IST Tue Jun 16 2020 | Duration: 0h:33m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 54461191 | Bytes Rx: 22503679 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28412 | Audit Session ID: 0a96cf6906efc0005ee88255 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28412 | Audit Session ID: 0a96cf6906efc0005ee88255 | Security Group Tag: none | EasyVPN: 0 ||
Username: sampatns | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.198 | Public IP: 45.64.16.166 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 13:57:15 IST Tue Jun 16 2020 | Duration: 0h:33m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 42294405 | Bytes Rx: 15816612 | IP Addr: 10.147.96.198 | Public IP: 45.64.16.166 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 13:57:15 IST Tue Jun 16 2020 | Duration: 0h:33m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 42294405 | Bytes Rx: 15816612 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28413 | Audit Session ID: 0a96cf6906efd0005ee88263 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28413 | Audit Session ID: 0a96cf6906efd0005ee88263 | Security Group Tag: none | EasyVPN: 0 ||
Username: praschav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: ETAC7 | IP Addr: 10.150.245.248 | Public IP: 49.35.213.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:57:16 IST Tue Jun 16 2020 | Duration: 0h:33m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 114571890 | Bytes Rx: 26529041 | IP Addr: 10.150.245.248 | Public IP: 49.35.213.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:57:16 IST Tue Jun 16 2020 | Duration: 0h:33m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 114571890 | Bytes Rx: 26529041 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28414 | Audit Session ID: 0a96cf6906efe0005ee88264 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28414 | Audit Session ID: 0a96cf6906efe0005ee88264 | Security Group Tag: none | EasyVPN: 0 ||
Username: swatib | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.163 | Public IP: 14.96.104.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:57:22 IST Tue Jun 16 2020 | Duration: 0h:33m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 8520497 | Bytes Rx: 3916137 | IP Addr: 10.150.244.163 | Public IP: 14.96.104.69 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:57:22 IST Tue Jun 16 2020 | Duration: 0h:33m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 8520497 | Bytes Rx: 3916137 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28415 | Audit Session ID: 0a96cf6906eff0005ee8826a | Security Group Tag: none | EasyVPN: 0 |Session ID: 28415 | Audit Session ID: 0a96cf6906eff0005ee8826a | Security Group Tag: none | EasyVPN: 0 ||
Username: rsivaraj | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.199 | Public IP: 171.77.144.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:57:24 IST Tue Jun 16 2020 | Duration: 0h:33m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 27609448 | Bytes Rx: 19418925 | IP Addr: 10.147.96.199 | Public IP: 171.77.144.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:57:24 IST Tue Jun 16 2020 | Duration: 0h:33m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 27609448 | Bytes Rx: 19418925 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28416 | Audit Session ID: 0a96cf6906f000005ee8826c | Security Group Tag: none | EasyVPN: 0 |Session ID: 28416 | Audit Session ID: 0a96cf6906f000005ee8826c | Security Group Tag: none | EasyVPN: 0 ||
Username: umekumb | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.188 | Public IP: 42.106.253.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:57:32 IST Tue Jun 16 2020 | Duration: 0h:32m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 6025017 | Bytes Rx: 1405962 | IP Addr: 10.150.237.188 | Public IP: 42.106.253.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:57:32 IST Tue Jun 16 2020 | Duration: 0h:32m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 6025017 | Bytes Rx: 1405962 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28417 | Audit Session ID: 0a96cf6906f010005ee88274 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28417 | Audit Session ID: 0a96cf6906f010005ee88274 | Security Group Tag: none | EasyVPN: 0 ||
Username: Ezhina | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.147.96.201 | Public IP: 42.106.73.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:57:39 IST Tue Jun 16 2020 | Duration: 0h:32m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 9249853 | Bytes Rx: 3415931 | IP Addr: 10.147.96.201 | Public IP: 42.106.73.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:57:39 IST Tue Jun 16 2020 | Duration: 0h:32m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 9249853 | Bytes Rx: 3415931 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28418 | Audit Session ID: 0a96cf6906f020005ee8827b | Security Group Tag: none | EasyVPN: 0 |Session ID: 28418 | Audit Session ID: 0a96cf6906f020005ee8827b | Security Group Tag: none | EasyVPN: 0 ||
Username: PKulkarn | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.200 | Public IP: 103.132.244.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:57:41 IST Tue Jun 16 2020 | Duration: 0h:32m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 21217219 | Bytes Rx: 6299470 | IP Addr: 10.147.96.200 | Public IP: 103.132.244.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:57:41 IST Tue Jun 16 2020 | Duration: 0h:32m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 21217219 | Bytes Rx: 6299470 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28419 | Audit Session ID: 0a96cf6906f030005ee8827d | Security Group Tag: none | EasyVPN: 0 |Session ID: 28419 | Audit Session ID: 0a96cf6906f030005ee8827d | Security Group Tag: none | EasyVPN: 0 ||
Username: AnuChauh | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.147.96.203 | Public IP: 106.210.212.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:57:51 IST Tue Jun 16 2020 | Duration: 0h:32m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 53069151 | Bytes Rx: 16944624 | IP Addr: 10.147.96.203 | Public IP: 106.210.212.104 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:57:51 IST Tue Jun 16 2020 | Duration: 0h:32m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 53069151 | Bytes Rx: 16944624 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28421 | Audit Session ID: 0a96cf6906f050005ee88287 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28421 | Audit Session ID: 0a96cf6906f050005ee88287 | Security Group Tag: none | EasyVPN: 0 ||
Username: shasmish | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.147.96.204 | Public IP: 157.33.145.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:57:55 IST Tue Jun 16 2020 | Duration: 0h:32m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 28073733 | Bytes Rx: 5728335 | IP Addr: 10.147.96.204 | Public IP: 157.33.145.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:57:55 IST Tue Jun 16 2020 | Duration: 0h:32m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 28073733 | Bytes Rx: 5728335 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28422 | Audit Session ID: 0a96cf6906f060005ee8828b | Security Group Tag: none | EasyVPN: 0 |Session ID: 28422 | Audit Session ID: 0a96cf6906f060005ee8828b | Security Group Tag: none | EasyVPN: 0 ||
Username: VGargote | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.206 | Public IP: 106.210.159.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:58:06 IST Tue Jun 16 2020 | Duration: 0h:32m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 46747314 | Bytes Rx: 7061550 | IP Addr: 10.147.96.206 | Public IP: 106.210.159.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:58:06 IST Tue Jun 16 2020 | Duration: 0h:32m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 46747314 | Bytes Rx: 7061550 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28423 | Audit Session ID: 0a96cf6906f070005ee88296 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28423 | Audit Session ID: 0a96cf6906f070005ee88296 | Security Group Tag: none | EasyVPN: 0 ||
Username: aafukate | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC21 | IP Addr: 10.150.245.30 | Public IP: 103.141.53.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:58:26 IST Tue Jun 16 2020 | Duration: 0h:32m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 79260963 | Bytes Rx: 7663424 | IP Addr: 10.150.245.30 | Public IP: 103.141.53.97 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:58:26 IST Tue Jun 16 2020 | Duration: 0h:32m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 79260963 | Bytes Rx: 7663424 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28425 | Audit Session ID: 0a96cf6906f090005ee882aa | Security Group Tag: none | EasyVPN: 0 |Session ID: 28425 | Audit Session ID: 0a96cf6906f090005ee882aa | Security Group Tag: none | EasyVPN: 0 ||
Username: amrutal | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.32 | Public IP: 106.77.30.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:00:30 IST Tue Jun 16 2020 | Duration: 0h:29m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 13547647 | Bytes Rx: 12919242 | IP Addr: 10.150.237.32 | Public IP: 106.77.30.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:00:30 IST Tue Jun 16 2020 | Duration: 0h:29m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 13547647 | Bytes Rx: 12919242 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28429 | Audit Session ID: 0a96cf6906f0d0005ee88326 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28429 | Audit Session ID: 0a96cf6906f0d0005ee88326 | Security Group Tag: none | EasyVPN: 0 ||
Username: shukkeri | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.160 | Public IP: 42.106.200.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:00:34 IST Tue Jun 16 2020 | Duration: 0h:29m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 8432983 | Bytes Rx: 8847385 | IP Addr: 10.150.237.160 | Public IP: 42.106.200.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:00:34 IST Tue Jun 16 2020 | Duration: 0h:29m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 8432983 | Bytes Rx: 8847385 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28430 | Audit Session ID: 0a96cf6906f0e0005ee8832a | Security Group Tag: none | EasyVPN: 0 |Session ID: 28430 | Audit Session ID: 0a96cf6906f0e0005ee8832a | Security Group Tag: none | EasyVPN: 0 ||
Username: PHCHAVAN | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.175 | Public IP: 103.229.247.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:01:01 IST Tue Jun 16 2020 | Duration: 0h:29m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 25967720 | Bytes Rx: 5506805 | IP Addr: 10.150.237.175 | Public IP: 103.229.247.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:01:01 IST Tue Jun 16 2020 | Duration: 0h:29m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 25967720 | Bytes Rx: 5506805 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28432 | Audit Session ID: 0a96cf6906f100005ee88345 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28432 | Audit Session ID: 0a96cf6906f100005ee88345 | Security Group Tag: none | EasyVPN: 0 ||
Username: sumeetc | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.30 | Public IP: 45.118.159.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:01:11 IST Tue Jun 16 2020 | Duration: 0h:29m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 1696876631 | Bytes Rx: 31497379 | IP Addr: 10.150.236.30 | Public IP: 45.118.159.146 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:01:11 IST Tue Jun 16 2020 | Duration: 0h:29m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 1696876631 | Bytes Rx: 31497379 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28434 | Audit Session ID: 0a96cf6906f120005ee8834f | Security Group Tag: none | EasyVPN: 0 |Session ID: 28434 | Audit Session ID: 0a96cf6906f120005ee8834f | Security Group Tag: none | EasyVPN: 0 ||
Username: RRajpali | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.162 | Public IP: 49.35.219.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:01:47 IST Tue Jun 16 2020 | Duration: 0h:28m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 80216417 | Bytes Rx: 9636363 | IP Addr: 10.150.236.162 | Public IP: 49.35.219.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:01:47 IST Tue Jun 16 2020 | Duration: 0h:28m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 80216417 | Bytes Rx: 9636363 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28437 | Audit Session ID: 0a96cf6906f150005ee88373 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28437 | Audit Session ID: 0a96cf6906f150005ee88373 | Security Group Tag: none | EasyVPN: 0 ||
