sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: gsomalal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.181 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:42:28 IST Wed Jun 24 2020 | Duration: 2d 7h:20m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 2718076145 | Bytes Rx: 645171624 | IP Addr: 10.149.234.181 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:42:28 IST Wed Jun 24 2020 | Duration: 2d 7h:20m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 2718076145 | Bytes Rx: 645171624 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 189086 | Audit Session ID: 0a95072b2e29e0005ef2e0bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 189086 | Audit Session ID: 0a95072b2e29e0005ef2e0bc | Security Group Tag: none | EasyVPN: 0 ||
Username: naveenkumar.a | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.50 | Public IP: 106.198.56.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:31:52 IST Fri Jun 26 2020 | Duration: 3h:30m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 133441330 | Bytes Rx: 144299227 | IP Addr: 10.149.234.50 | Public IP: 106.198.56.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:31:52 IST Fri Jun 26 2020 | Duration: 3h:30m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 133441330 | Bytes Rx: 144299227 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194896 | Audit Session ID: 0a95072b2f9500005ef5b980 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194896 | Audit Session ID: 0a95072b2f9500005ef5b980 | Security Group Tag: none | EasyVPN: 0 ||
Username: dhamodhar.s | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.201 | Public IP: 106.197.225.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:32:24 IST Fri Jun 26 2020 | Duration: 3h:30m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 424552009 | Bytes Rx: 61646311 | IP Addr: 10.149.234.201 | Public IP: 106.197.225.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:32:24 IST Fri Jun 26 2020 | Duration: 3h:30m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 424552009 | Bytes Rx: 61646311 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194898 | Audit Session ID: 0a95072b2f9520005ef5b9a0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194898 | Audit Session ID: 0a95072b2f9520005ef5b9a0 | Security Group Tag: none | EasyVPN: 0 ||
Username: muhammed | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.186 | Public IP: 137.97.160.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:32:42 IST Fri Jun 26 2020 | Duration: 3h:29m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 893641774 | Bytes Rx: 55627401 | IP Addr: 10.149.243.186 | Public IP: 137.97.160.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:32:42 IST Fri Jun 26 2020 | Duration: 3h:29m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 893641774 | Bytes Rx: 55627401 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194900 | Audit Session ID: 0a95072b2f9540005ef5b9b2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194900 | Audit Session ID: 0a95072b2f9540005ef5b9b2 | Security Group Tag: none | EasyVPN: 0 ||
Username: mohfazal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.233 | Public IP: 223.228.183.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:36:33 IST Fri Jun 26 2020 | Duration: 3h:26m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 88774416 | Bytes Rx: 49394108 | IP Addr: 10.149.235.233 | Public IP: 223.228.183.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:36:33 IST Fri Jun 26 2020 | Duration: 3h:26m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 88774416 | Bytes Rx: 49394108 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194904 | Audit Session ID: 0a95072b2f9580005ef5ba99 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194904 | Audit Session ID: 0a95072b2f9580005ef5ba99 | Security Group Tag: none | EasyVPN: 0 ||
Username: shivsubb | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.137 | Public IP: 110.172.187.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:36:50 IST Fri Jun 26 2020 | Duration: 3h:25m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 94282646 | Bytes Rx: 106962124 | IP Addr: 10.149.234.137 | Public IP: 110.172.187.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:36:50 IST Fri Jun 26 2020 | Duration: 3h:25m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 94282646 | Bytes Rx: 106962124 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194906 | Audit Session ID: 0a95072b2f95a0005ef5baaa | Security Group Tag: none | EasyVPN: 0 |Session ID: 194906 | Audit Session ID: 0a95072b2f95a0005ef5baaa | Security Group Tag: none | EasyVPN: 0 ||
Username: dtankari | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.36 | Public IP: 43.250.156.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:38:31 IST Fri Jun 26 2020 | Duration: 3h:24m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 513625025 | Bytes Rx: 465767359 | IP Addr: 10.149.235.36 | Public IP: 43.250.156.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:38:31 IST Fri Jun 26 2020 | Duration: 3h:24m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 513625025 | Bytes Rx: 465767359 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194908 | Audit Session ID: 0a95072b2f95c0005ef5bb0f | Security Group Tag: none | EasyVPN: 0 |Session ID: 194908 | Audit Session ID: 0a95072b2f95c0005ef5bb0f | Security Group Tag: none | EasyVPN: 0 ||
Username: NShaji | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.124 | Public IP: 137.97.118.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:38:41 IST Fri Jun 26 2020 | Duration: 3h:23m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 323219054 | Bytes Rx: 55053782 | IP Addr: 10.149.234.124 | Public IP: 137.97.118.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:38:41 IST Fri Jun 26 2020 | Duration: 3h:23m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 323219054 | Bytes Rx: 55053782 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194909 | Audit Session ID: 0a95072b2f95d0005ef5bb19 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194909 | Audit Session ID: 0a95072b2f95d0005ef5bb19 | Security Group Tag: none | EasyVPN: 0 ||
Username: prkumbha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.53 | Public IP: 175.100.139.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:38:59 IST Fri Jun 26 2020 | Duration: 3h:23m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 1448224768 | Bytes Rx: 93480365 | IP Addr: 10.149.235.53 | Public IP: 175.100.139.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:38:59 IST Fri Jun 26 2020 | Duration: 3h:23m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 1448224768 | Bytes Rx: 93480365 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194910 | Audit Session ID: 0a95072b2f95e0005ef5bb2b | Security Group Tag: none | EasyVPN: 0 |Session ID: 194910 | Audit Session ID: 0a95072b2f95e0005ef5bb2b | Security Group Tag: none | EasyVPN: 0 ||
Username: SudSingh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.5 | Public IP: 103.68.23.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:39:19 IST Fri Jun 26 2020 | Duration: 3h:23m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 59737857 | Bytes Rx: 12273124 | IP Addr: 10.149.234.5 | Public IP: 103.68.23.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:39:19 IST Fri Jun 26 2020 | Duration: 3h:23m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 59737857 | Bytes Rx: 12273124 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194912 | Audit Session ID: 0a95072b2f9600005ef5bb3f | Security Group Tag: none | EasyVPN: 0 |Session ID: 194912 | Audit Session ID: 0a95072b2f9600005ef5bb3f | Security Group Tag: none | EasyVPN: 0 ||
Username: shvenkat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.91 | Public IP: 49.207.197.249 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:39:40 IST Fri Jun 26 2020 | Duration: 3h:22m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 259383761 | Bytes Rx: 57218292 | IP Addr: 10.149.234.91 | Public IP: 49.207.197.249 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:39:40 IST Fri Jun 26 2020 | Duration: 3h:22m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 259383761 | Bytes Rx: 57218292 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194914 | Audit Session ID: 0a95072b2f9620005ef5bb54 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194914 | Audit Session ID: 0a95072b2f9620005ef5bb54 | Security Group Tag: none | EasyVPN: 0 ||
Username: sreeka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.174 | Public IP: 137.97.138.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:40:11 IST Fri Jun 26 2020 | Duration: 3h:22m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 187297324 | Bytes Rx: 35742641 | IP Addr: 10.149.234.174 | Public IP: 137.97.138.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:40:11 IST Fri Jun 26 2020 | Duration: 3h:22m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 187297324 | Bytes Rx: 35742641 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194915 | Audit Session ID: 0a95072b2f9630005ef5bb73 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194915 | Audit Session ID: 0a95072b2f9630005ef5bb73 | Security Group Tag: none | EasyVPN: 0 ||
Username: latha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.35 | Public IP: 49.37.194.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:40:22 IST Fri Jun 26 2020 | Duration: 3h:22m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 296648641 | Bytes Rx: 120736088 | IP Addr: 10.149.235.35 | Public IP: 49.37.194.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:40:22 IST Fri Jun 26 2020 | Duration: 3h:22m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 296648641 | Bytes Rx: 120736088 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194916 | Audit Session ID: 0a95072b2f9640005ef5bb7e | Security Group Tag: none | EasyVPN: 0 |Session ID: 194916 | Audit Session ID: 0a95072b2f9640005ef5bb7e | Security Group Tag: none | EasyVPN: 0 ||
Username: UAtholi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.77 | Public IP: 103.70.199.80 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 14:40:33 IST Fri Jun 26 2020 | Duration: 3h:22m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 116684855 | Bytes Rx: 39796690 | IP Addr: 10.149.235.77 | Public IP: 103.70.199.80 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 14:40:33 IST Fri Jun 26 2020 | Duration: 3h:22m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 116684855 | Bytes Rx: 39796690 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194918 | Audit Session ID: 0a95072b2f9660005ef5bb89 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194918 | Audit Session ID: 0a95072b2f9660005ef5bb89 | Security Group Tag: none | EasyVPN: 0 ||
Username: pourkank | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.159 | Public IP: 106.193.234.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:40:54 IST Fri Jun 26 2020 | Duration: 3h:21m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 111147280 | Bytes Rx: 41657498 | IP Addr: 10.149.234.159 | Public IP: 106.193.234.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:40:54 IST Fri Jun 26 2020 | Duration: 3h:21m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 111147280 | Bytes Rx: 41657498 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194920 | Audit Session ID: 0a95072b2f9680005ef5bb9e | Security Group Tag: none | EasyVPN: 0 |Session ID: 194920 | Audit Session ID: 0a95072b2f9680005ef5bb9e | Security Group Tag: none | EasyVPN: 0 ||
Username: kumnave | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.65 | Public IP: 115.97.31.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:41:02 IST Fri Jun 26 2020 | Duration: 3h:21m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 363944784 | Bytes Rx: 119229993 | IP Addr: 10.149.234.65 | Public IP: 115.97.31.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:41:02 IST Fri Jun 26 2020 | Duration: 3h:21m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 363944784 | Bytes Rx: 119229993 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194921 | Audit Session ID: 0a95072b2f9690005ef5bba6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194921 | Audit Session ID: 0a95072b2f9690005ef5bba6 | Security Group Tag: none | EasyVPN: 0 ||
Username: ymuralid | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.204 | Public IP: 106.208.91.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:42:27 IST Fri Jun 26 2020 | Duration: 3h:20m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 597380356 | Bytes Rx: 86025484 | IP Addr: 10.149.234.204 | Public IP: 106.208.91.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:42:27 IST Fri Jun 26 2020 | Duration: 3h:20m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 597380356 | Bytes Rx: 86025484 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194924 | Audit Session ID: 0a95072b2f96c0005ef5bbfb | Security Group Tag: none | EasyVPN: 0 |Session ID: 194924 | Audit Session ID: 0a95072b2f96c0005ef5bbfb | Security Group Tag: none | EasyVPN: 0 ||
Username: n.vijay | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.47 | Public IP: 106.193.138.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:42:28 IST Fri Jun 26 2020 | Duration: 3h:20m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 781374153 | Bytes Rx: 66317619 | IP Addr: 10.149.235.47 | Public IP: 106.193.138.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:42:28 IST Fri Jun 26 2020 | Duration: 3h:20m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 781374153 | Bytes Rx: 66317619 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194925 | Audit Session ID: 0a95072b2f96d0005ef5bbfc | Security Group Tag: none | EasyVPN: 0 |Session ID: 194925 | Audit Session ID: 0a95072b2f96d0005ef5bbfc | Security Group Tag: none | EasyVPN: 0 ||
Username: pukannan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.90 | Public IP: 103.81.237.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:45:37 IST Fri Jun 26 2020 | Duration: 3h:17m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 149845400 | Bytes Rx: 68934387 | IP Addr: 10.149.235.90 | Public IP: 103.81.237.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:45:37 IST Fri Jun 26 2020 | Duration: 3h:17m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 149845400 | Bytes Rx: 68934387 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194928 | Audit Session ID: 0a95072b2f9700005ef5bcb9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194928 | Audit Session ID: 0a95072b2f9700005ef5bcb9 | Security Group Tag: none | EasyVPN: 0 ||
Username: ssankar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.1 | Public IP: 157.50.169.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:47:55 IST Fri Jun 26 2020 | Duration: 3h:14m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 9705986 | Bytes Rx: 5383914 | IP Addr: 10.149.235.1 | Public IP: 157.50.169.246 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:47:55 IST Fri Jun 26 2020 | Duration: 3h:14m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 9705986 | Bytes Rx: 5383914 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194934 | Audit Session ID: 0a95072b2f9760005ef5bd43 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194934 | Audit Session ID: 0a95072b2f9760005ef5bd43 | Security Group Tag: none | EasyVPN: 0 ||
