sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: vandana.mehra | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.222 | Public IP: 122.177.172.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:49 IST Wed Jun 17 2020 | Duration: 1d 18h:58m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 434971918 | Bytes Rx: 246470826 | IP Addr: 10.147.96.222 | Public IP: 122.177.172.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:49 IST Wed Jun 17 2020 | Duration: 1d 18h:58m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 434971918 | Bytes Rx: 246470826 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 31919 | Audit Session ID: 0a96cf6907caf0005ee9c8c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 31919 | Audit Session ID: 0a96cf6907caf0005ee9c8c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: khumrask | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC6 | IP Addr: 10.150.245.15 | Public IP: 49.33.180.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:42 IST Fri Jun 19 2020 | Duration: 1h:08m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 146327532 | Bytes Rx: 33172925 | IP Addr: 10.150.245.15 | Public IP: 49.33.180.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:42 IST Fri Jun 19 2020 | Duration: 1h:08m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 146327532 | Bytes Rx: 33172925 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37790 | Audit Session ID: 0a96cf690939e0005eec1506 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37790 | Audit Session ID: 0a96cf690939e0005eec1506 | Security Group Tag: none | EasyVPN: 0 ||
Username: kpandav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.14 | Public IP: 183.87.153.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:47 IST Fri Jun 19 2020 | Duration: 1h:08m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 37130285 | Bytes Rx: 15348370 | IP Addr: 10.150.236.14 | Public IP: 183.87.153.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:59:47 IST Fri Jun 19 2020 | Duration: 1h:08m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 37130285 | Bytes Rx: 15348370 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37791 | Audit Session ID: 0a96cf690939f0005eec150b | Security Group Tag: none | EasyVPN: 0 |Session ID: 37791 | Audit Session ID: 0a96cf690939f0005eec150b | Security Group Tag: none | EasyVPN: 0 ||
Username: PKhandag | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.20 | Public IP: 157.33.147.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:12 IST Fri Jun 19 2020 | Duration: 1h:07m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 273443657 | Bytes Rx: 29026512 | IP Addr: 10.150.236.20 | Public IP: 157.33.147.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:12 IST Fri Jun 19 2020 | Duration: 1h:07m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 273443657 | Bytes Rx: 29026512 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37792 | Audit Session ID: 0a96cf69093a00005eec1524 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37792 | Audit Session ID: 0a96cf69093a00005eec1524 | Security Group Tag: none | EasyVPN: 0 ||
Username: staralkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.21 | Public IP: 106.220.83.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:20 IST Fri Jun 19 2020 | Duration: 1h:07m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 48537270 | Bytes Rx: 27956738 | IP Addr: 10.150.236.21 | Public IP: 106.220.83.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:20 IST Fri Jun 19 2020 | Duration: 1h:07m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 48537270 | Bytes Rx: 27956738 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37793 | Audit Session ID: 0a96cf69093a10005eec152c | Security Group Tag: none | EasyVPN: 0 |Session ID: 37793 | Audit Session ID: 0a96cf69093a10005eec152c | Security Group Tag: none | EasyVPN: 0 ||
Username: drandhwa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.22 | Public IP: 1.187.38.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:25 IST Fri Jun 19 2020 | Duration: 1h:07m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 31121109 | Bytes Rx: 15233125 | IP Addr: 10.150.236.22 | Public IP: 1.187.38.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:25 IST Fri Jun 19 2020 | Duration: 1h:07m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 31121109 | Bytes Rx: 15233125 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37794 | Audit Session ID: 0a96cf69093a20005eec1531 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37794 | Audit Session ID: 0a96cf69093a20005eec1531 | Security Group Tag: none | EasyVPN: 0 ||
Username: cdutta | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.23 | Public IP: 103.110.242.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:36 IST Fri Jun 19 2020 | Duration: 1h:07m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 71035849 | Bytes Rx: 24915564 | IP Addr: 10.150.236.23 | Public IP: 103.110.242.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:36 IST Fri Jun 19 2020 | Duration: 1h:07m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 71035849 | Bytes Rx: 24915564 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37796 | Audit Session ID: 0a96cf69093a40005eec153c | Security Group Tag: none | EasyVPN: 0 |Session ID: 37796 | Audit Session ID: 0a96cf69093a40005eec153c | Security Group Tag: none | EasyVPN: 0 ||
Username: amrupad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.24 | Public IP: 42.108.252.168 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 07:00:40 IST Fri Jun 19 2020 | Duration: 1h:07m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 246442762 | Bytes Rx: 44588022 | IP Addr: 10.150.236.24 | Public IP: 42.108.252.168 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 07:00:40 IST Fri Jun 19 2020 | Duration: 1h:07m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 246442762 | Bytes Rx: 44588022 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37797 | Audit Session ID: 0a96cf69093a50005eec1540 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37797 | Audit Session ID: 0a96cf69093a50005eec1540 | Security Group Tag: none | EasyVPN: 0 ||
Username: bhanchau | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.25 | Public IP: 106.193.100.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:45 IST Fri Jun 19 2020 | Duration: 1h:07m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 69871409 | Bytes Rx: 14452690 | IP Addr: 10.150.236.25 | Public IP: 106.193.100.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:00:45 IST Fri Jun 19 2020 | Duration: 1h:07m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 69871409 | Bytes Rx: 14452690 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37798 | Audit Session ID: 0a96cf69093a60005eec1545 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37798 | Audit Session ID: 0a96cf69093a60005eec1545 | Security Group Tag: none | EasyVPN: 0 ||
Username: KThawkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.173 | Public IP: 106.193.192.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:17 IST Fri Jun 19 2020 | Duration: 1h:06m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 74212174 | Bytes Rx: 17873184 | IP Addr: 10.150.236.173 | Public IP: 106.193.192.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:17 IST Fri Jun 19 2020 | Duration: 1h:06m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 74212174 | Bytes Rx: 17873184 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37800 | Audit Session ID: 0a96cf69093a80005eec1565 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37800 | Audit Session ID: 0a96cf69093a80005eec1565 | Security Group Tag: none | EasyVPN: 0 ||
Username: sganjale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: ETAC1 | IP Addr: 10.150.245.254 | Public IP: 183.87.152.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:24 IST Fri Jun 19 2020 | Duration: 1h:06m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 445909872 | Bytes Rx: 56362528 | IP Addr: 10.150.245.254 | Public IP: 183.87.152.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:24 IST Fri Jun 19 2020 | Duration: 1h:06m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 445909872 | Bytes Rx: 56362528 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37801 | Audit Session ID: 0a96cf69093a90005eec156c | Security Group Tag: none | EasyVPN: 0 |Session ID: 37801 | Audit Session ID: 0a96cf69093a90005eec156c | Security Group Tag: none | EasyVPN: 0 ||
Username: AGhan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.174 | Public IP: 103.110.254.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:28 IST Fri Jun 19 2020 | Duration: 1h:06m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 78841157 | Bytes Rx: 23649856 | IP Addr: 10.150.236.174 | Public IP: 103.110.254.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:28 IST Fri Jun 19 2020 | Duration: 1h:06m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 78841157 | Bytes Rx: 23649856 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37802 | Audit Session ID: 0a96cf69093aa0005eec1570 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37802 | Audit Session ID: 0a96cf69093aa0005eec1570 | Security Group Tag: none | EasyVPN: 0 ||
Username: DivShete | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.175 | Public IP: 160.202.156.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:31 IST Fri Jun 19 2020 | Duration: 1h:06m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 35854254 | Bytes Rx: 19341439 | IP Addr: 10.150.236.175 | Public IP: 160.202.156.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:31 IST Fri Jun 19 2020 | Duration: 1h:06m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 35854254 | Bytes Rx: 19341439 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37803 | Audit Session ID: 0a96cf69093ab0005eec1573 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37803 | Audit Session ID: 0a96cf69093ab0005eec1573 | Security Group Tag: none | EasyVPN: 0 ||
Username: DivyaDes | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.176 | Public IP: 103.120.251.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:43 IST Fri Jun 19 2020 | Duration: 1h:06m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 220088587 | Bytes Rx: 69310940 | IP Addr: 10.150.236.176 | Public IP: 103.120.251.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:43 IST Fri Jun 19 2020 | Duration: 1h:06m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 220088587 | Bytes Rx: 69310940 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37804 | Audit Session ID: 0a96cf69093ac0005eec157f | Security Group Tag: none | EasyVPN: 0 |Session ID: 37804 | Audit Session ID: 0a96cf69093ac0005eec157f | Security Group Tag: none | EasyVPN: 0 ||
Username: ganeshch | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.177 | Public IP: 106.220.231.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:00 IST Fri Jun 19 2020 | Duration: 1h:06m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 89923470 | Bytes Rx: 33365777 | IP Addr: 10.150.236.177 | Public IP: 106.220.231.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:00 IST Fri Jun 19 2020 | Duration: 1h:06m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 89923470 | Bytes Rx: 33365777 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37805 | Audit Session ID: 0a96cf69093ad0005eec1590 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37805 | Audit Session ID: 0a96cf69093ad0005eec1590 | Security Group Tag: none | EasyVPN: 0 ||
Username: AkanPati | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.178 | Public IP: 103.42.163.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:02 IST Fri Jun 19 2020 | Duration: 1h:06m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 232979877 | Bytes Rx: 19896563 | IP Addr: 10.150.236.178 | Public IP: 103.42.163.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:02 IST Fri Jun 19 2020 | Duration: 1h:06m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 232979877 | Bytes Rx: 19896563 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37806 | Audit Session ID: 0a96cf69093ae0005eec1592 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37806 | Audit Session ID: 0a96cf69093ae0005eec1592 | Security Group Tag: none | EasyVPN: 0 ||
Username: chayan.saha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.179 | Public IP: 27.63.47.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:18 IST Fri Jun 19 2020 | Duration: 1h:05m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 248817311 | Bytes Rx: 29356063 | IP Addr: 10.150.236.179 | Public IP: 27.63.47.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:18 IST Fri Jun 19 2020 | Duration: 1h:05m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 248817311 | Bytes Rx: 29356063 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37808 | Audit Session ID: 0a96cf69093b00005eec15a2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37808 | Audit Session ID: 0a96cf69093b00005eec15a2 | Security Group Tag: none | EasyVPN: 0 ||
Username: Atapkire | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.180 | Public IP: 103.97.104.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:25 IST Fri Jun 19 2020 | Duration: 1h:05m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 236122207 | Bytes Rx: 29909260 | IP Addr: 10.150.236.180 | Public IP: 103.97.104.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:25 IST Fri Jun 19 2020 | Duration: 1h:05m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 236122207 | Bytes Rx: 29909260 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37810 | Audit Session ID: 0a96cf69093b20005eec15a9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37810 | Audit Session ID: 0a96cf69093b20005eec15a9 | Security Group Tag: none | EasyVPN: 0 ||
Username: AParihar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.181 | Public IP: 171.76.196.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:40 IST Fri Jun 19 2020 | Duration: 1h:05m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 120685714 | Bytes Rx: 28999113 | IP Addr: 10.150.236.181 | Public IP: 171.76.196.241 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:40 IST Fri Jun 19 2020 | Duration: 1h:05m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 120685714 | Bytes Rx: 28999113 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37811 | Audit Session ID: 0a96cf69093b30005eec15b8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37811 | Audit Session ID: 0a96cf69093b30005eec15b8 | Security Group Tag: none | EasyVPN: 0 ||
Username: SnPingle | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.182 | Public IP: 43.243.80.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:50 IST Fri Jun 19 2020 | Duration: 1h:05m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 214251954 | Bytes Rx: 47520684 | IP Addr: 10.150.236.182 | Public IP: 43.243.80.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:50 IST Fri Jun 19 2020 | Duration: 1h:05m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 214251954 | Bytes Rx: 47520684 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37812 | Audit Session ID: 0a96cf69093b40005eec15c2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37812 | Audit Session ID: 0a96cf69093b40005eec15c2 | Security Group Tag: none | EasyVPN: 0 ||
Username: SNailkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.183 | Public IP: 106.193.129.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:54 IST Fri Jun 19 2020 | Duration: 1h:05m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 175764464 | Bytes Rx: 30210438 | IP Addr: 10.150.236.183 | Public IP: 106.193.129.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:54 IST Fri Jun 19 2020 | Duration: 1h:05m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 175764464 | Bytes Rx: 30210438 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 37813 | Audit Session ID: 0a96cf69093b50005eec15c6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 37813 | Audit Session ID: 0a96cf69093b50005eec15c6 | Security Group Tag: none | EasyVPN: 0 ||
