sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: PratKamb | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.172 | Public IP: 49.35.83.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:09:09 IST Sat Jul 18 2020 | Duration: 1d 20h:21m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 2406769435 | Bytes Rx: 522863497 | IP Addr: 10.150.238.172 | Public IP: 49.35.83.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:09:09 IST Sat Jul 18 2020 | Duration: 1d 20h:21m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 2406769435 | Bytes Rx: 522863497 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 128137 | Audit Session ID: 0a96cf6a1f4890005f12990d | Security Group Tag: none | EasyVPN: 0 |Session ID: 128137 | Audit Session ID: 0a96cf6a1f4890005f12990d | Security Group Tag: none | EasyVPN: 0 ||
Username: AbRanjan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC63 | IP Addr: 10.150.247.41 | Public IP: 157.47.24.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:11 IST Mon Jul 20 2020 | Duration: 1h:29m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 230752380 | Bytes Rx: 47734023 | IP Addr: 10.150.247.41 | Public IP: 157.47.24.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:11 IST Mon Jul 20 2020 | Duration: 1h:29m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 230752380 | Bytes Rx: 47734023 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131205 | Audit Session ID: 0a96cf6a200850005f14f3df | Security Group Tag: none | EasyVPN: 0 |Session ID: 131205 | Audit Session ID: 0a96cf6a200850005f14f3df | Security Group Tag: none | EasyVPN: 0 ||
Username: KGogoi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.254 | Public IP: 103.218.169.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:12 IST Mon Jul 20 2020 | Duration: 1h:29m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 143727003 | Bytes Rx: 44229598 | IP Addr: 10.150.238.254 | Public IP: 103.218.169.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:12 IST Mon Jul 20 2020 | Duration: 1h:29m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 143727003 | Bytes Rx: 44229598 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131206 | Audit Session ID: 0a96cf6a200860005f14f3e0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131206 | Audit Session ID: 0a96cf6a200860005f14f3e0 | Security Group Tag: none | EasyVPN: 0 ||
Username: pashinde | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.253 | Public IP: 106.77.2.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:19 IST Mon Jul 20 2020 | Duration: 1h:28m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 61285378 | Bytes Rx: 14529800 | IP Addr: 10.150.238.253 | Public IP: 106.77.2.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:19 IST Mon Jul 20 2020 | Duration: 1h:28m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 61285378 | Bytes Rx: 14529800 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131207 | Audit Session ID: 0a96cf6a200870005f14f3e7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131207 | Audit Session ID: 0a96cf6a200870005f14f3e7 | Security Group Tag: none | EasyVPN: 0 ||
Username: Vinitku | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.1 | Public IP: 42.108.8.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:48 IST Mon Jul 20 2020 | Duration: 1h:28m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 260770608 | Bytes Rx: 21994473 | IP Addr: 10.150.239.1 | Public IP: 42.108.8.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:01:48 IST Mon Jul 20 2020 | Duration: 1h:28m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 260770608 | Bytes Rx: 21994473 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131208 | Audit Session ID: 0a96cf6a200880005f14f404 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131208 | Audit Session ID: 0a96cf6a200880005f14f404 | Security Group Tag: none | EasyVPN: 0 ||
Username: ajinkulk | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.185 | Public IP: 49.35.68.0 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:06 IST Mon Jul 20 2020 | Duration: 1h:28m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 49497463 | Bytes Rx: 19388160 | IP Addr: 10.150.238.185 | Public IP: 49.35.68.0 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:06 IST Mon Jul 20 2020 | Duration: 1h:28m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 49497463 | Bytes Rx: 19388160 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131209 | Audit Session ID: 0a96cf6a200890005f14f416 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131209 | Audit Session ID: 0a96cf6a200890005f14f416 | Security Group Tag: none | EasyVPN: 0 ||
Username: RevanthK | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.42 | Public IP: 103.83.212.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:22 IST Mon Jul 20 2020 | Duration: 1h:27m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 115787048 | Bytes Rx: 30567689 | IP Addr: 10.150.239.42 | Public IP: 103.83.212.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:02:22 IST Mon Jul 20 2020 | Duration: 1h:27m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 115787048 | Bytes Rx: 30567689 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131211 | Audit Session ID: 0a96cf6a2008b0005f14f426 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131211 | Audit Session ID: 0a96cf6a2008b0005f14f426 | Security Group Tag: none | EasyVPN: 0 ||
Username: SaumSonk | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.49 | Public IP: 103.86.180.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:19 IST Mon Jul 20 2020 | Duration: 1h:26m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 32286505 | Bytes Rx: 11736268 | IP Addr: 10.150.239.49 | Public IP: 103.86.180.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:19 IST Mon Jul 20 2020 | Duration: 1h:26m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 32286505 | Bytes Rx: 11736268 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131213 | Audit Session ID: 0a96cf6a2008d0005f14f45f | Security Group Tag: none | EasyVPN: 0 |Session ID: 131213 | Audit Session ID: 0a96cf6a2008d0005f14f45f | Security Group Tag: none | EasyVPN: 0 ||
Username: PraTatte | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.44 | Public IP: 106.193.171.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:33 IST Mon Jul 20 2020 | Duration: 1h:26m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 174339333 | Bytes Rx: 56288546 | IP Addr: 10.150.239.44 | Public IP: 106.193.171.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:33 IST Mon Jul 20 2020 | Duration: 1h:26m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 174339333 | Bytes Rx: 56288546 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131214 | Audit Session ID: 0a96cf6a2008e0005f14f46d | Security Group Tag: none | EasyVPN: 0 |Session ID: 131214 | Audit Session ID: 0a96cf6a2008e0005f14f46d | Security Group Tag: none | EasyVPN: 0 ||
Username: shkatkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.45 | Public IP: 106.193.216.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:38 IST Mon Jul 20 2020 | Duration: 1h:26m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 59177216 | Bytes Rx: 32075538 | IP Addr: 10.150.239.45 | Public IP: 106.193.216.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:38 IST Mon Jul 20 2020 | Duration: 1h:26m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 59177216 | Bytes Rx: 32075538 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131215 | Audit Session ID: 0a96cf6a2008f0005f14f472 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131215 | Audit Session ID: 0a96cf6a2008f0005f14f472 | Security Group Tag: none | EasyVPN: 0 ||
Username: svaidesw | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.47 | Public IP: 106.193.113.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:42 IST Mon Jul 20 2020 | Duration: 1h:26m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 78552780 | Bytes Rx: 24650533 | IP Addr: 10.150.239.47 | Public IP: 106.193.113.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:42 IST Mon Jul 20 2020 | Duration: 1h:26m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 78552780 | Bytes Rx: 24650533 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131216 | Audit Session ID: 0a96cf6a200900005f14f476 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131216 | Audit Session ID: 0a96cf6a200900005f14f476 | Security Group Tag: none | EasyVPN: 0 ||
Username: anishcha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.46 | Public IP: 106.193.211.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:42 IST Mon Jul 20 2020 | Duration: 1h:26m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 190903379 | Bytes Rx: 69652958 | IP Addr: 10.150.239.46 | Public IP: 106.193.211.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:03:42 IST Mon Jul 20 2020 | Duration: 1h:26m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 190903379 | Bytes Rx: 69652958 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131217 | Audit Session ID: 0a96cf6a200910005f14f476 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131217 | Audit Session ID: 0a96cf6a200910005f14f476 | Security Group Tag: none | EasyVPN: 0 ||
Username: PrateekD | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.51 | Public IP: 49.36.137.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:04:29 IST Mon Jul 20 2020 | Duration: 1h:25m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 26927927 | Bytes Rx: 11776324 | IP Addr: 10.150.239.51 | Public IP: 49.36.137.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:04:29 IST Mon Jul 20 2020 | Duration: 1h:25m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 26927927 | Bytes Rx: 11776324 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131220 | Audit Session ID: 0a96cf6a200940005f14f4a5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131220 | Audit Session ID: 0a96cf6a200940005f14f4a5 | Security Group Tag: none | EasyVPN: 0 ||
Username: maypatha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.54 | Public IP: 49.35.219.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:04:35 IST Mon Jul 20 2020 | Duration: 1h:25m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 21524120 | Bytes Rx: 9551094 | IP Addr: 10.150.239.54 | Public IP: 49.35.219.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:04:35 IST Mon Jul 20 2020 | Duration: 1h:25m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 21524120 | Bytes Rx: 9551094 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131221 | Audit Session ID: 0a96cf6a200950005f14f4ab | Security Group Tag: none | EasyVPN: 0 |Session ID: 131221 | Audit Session ID: 0a96cf6a200950005f14f4ab | Security Group Tag: none | EasyVPN: 0 ||
Username: idhokale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.58 | Public IP: 106.193.176.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:18 IST Mon Jul 20 2020 | Duration: 1h:24m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 105884317 | Bytes Rx: 14432615 | IP Addr: 10.150.239.58 | Public IP: 106.193.176.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:18 IST Mon Jul 20 2020 | Duration: 1h:24m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 105884317 | Bytes Rx: 14432615 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131222 | Audit Session ID: 0a96cf6a200960005f14f4d6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131222 | Audit Session ID: 0a96cf6a200960005f14f4d6 | Security Group Tag: none | EasyVPN: 0 ||
Username: NadimP | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.59 | Public IP: 49.35.219.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:24 IST Mon Jul 20 2020 | Duration: 1h:24m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 56299225 | Bytes Rx: 38087488 | IP Addr: 10.150.239.59 | Public IP: 49.35.219.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:24 IST Mon Jul 20 2020 | Duration: 1h:24m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 56299225 | Bytes Rx: 38087488 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131223 | Audit Session ID: 0a96cf6a200970005f14f4dc | Security Group Tag: none | EasyVPN: 0 |Session ID: 131223 | Audit Session ID: 0a96cf6a200970005f14f4dc | Security Group Tag: none | EasyVPN: 0 ||
Username: BhumikaC | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.60 | Public IP: 183.87.246.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:44 IST Mon Jul 20 2020 | Duration: 1h:24m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 78864074 | Bytes Rx: 19945397 | IP Addr: 10.150.239.60 | Public IP: 183.87.246.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:44 IST Mon Jul 20 2020 | Duration: 1h:24m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 78864074 | Bytes Rx: 19945397 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131224 | Audit Session ID: 0a96cf6a200980005f14f4f0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131224 | Audit Session ID: 0a96cf6a200980005f14f4f0 | Security Group Tag: none | EasyVPN: 0 ||
Username: nkewat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.67 | Public IP: 116.75.163.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:57 IST Mon Jul 20 2020 | Duration: 1h:24m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 69081071 | Bytes Rx: 30126672 | IP Addr: 10.150.239.67 | Public IP: 116.75.163.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:05:57 IST Mon Jul 20 2020 | Duration: 1h:24m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 69081071 | Bytes Rx: 30126672 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131225 | Audit Session ID: 0a96cf6a200990005f14f4fd | Security Group Tag: none | EasyVPN: 0 |Session ID: 131225 | Audit Session ID: 0a96cf6a200990005f14f4fd | Security Group Tag: none | EasyVPN: 0 ||
Username: ruswarpe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.68 | Public IP: 106.193.241.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:12 IST Mon Jul 20 2020 | Duration: 1h:24m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 45925184 | Bytes Rx: 11948222 | IP Addr: 10.150.239.68 | Public IP: 106.193.241.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:12 IST Mon Jul 20 2020 | Duration: 1h:24m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 45925184 | Bytes Rx: 11948222 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131226 | Audit Session ID: 0a96cf6a2009a0005f14f50c | Security Group Tag: none | EasyVPN: 0 |Session ID: 131226 | Audit Session ID: 0a96cf6a2009a0005f14f50c | Security Group Tag: none | EasyVPN: 0 ||
Username: nismane | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.74 | Public IP: 219.91.249.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:38 IST Mon Jul 20 2020 | Duration: 1h:23m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 80190534 | Bytes Rx: 27924508 | IP Addr: 10.150.239.74 | Public IP: 219.91.249.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:06:38 IST Mon Jul 20 2020 | Duration: 1h:23m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 80190534 | Bytes Rx: 27924508 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131227 | Audit Session ID: 0a96cf6a2009b0005f14f526 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131227 | Audit Session ID: 0a96cf6a2009b0005f14f526 | Security Group Tag: none | EasyVPN: 0 ||
