sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sloganat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.13 | Public IP: 49.207.129.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:16 IST Fri May 29 2020 | Duration: 1d 5h:47m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 841648365 | Bytes Rx: 202990236 | IP Addr: 10.149.232.13 | Public IP: 49.207.129.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:16 IST Fri May 29 2020 | Duration: 1d 5h:47m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 841648365 | Bytes Rx: 202990236 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 122460 | Audit Session ID: 0a95072a1de5c0005ed0af7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 122460 | Audit Session ID: 0a95072a1de5c0005ed0af7c | Security Group Tag: none | EasyVPN: 0 ||
Username: mohbisen | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.32 | Public IP: 47.247.250.181 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 17:08:08 IST Sat May 30 2020 | Duration: 0h:54m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 2631452 | Bytes Rx: 1514553 | IP Addr: 10.149.233.32 | Public IP: 47.247.250.181 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 17:08:08 IST Sat May 30 2020 | Duration: 0h:54m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 2631452 | Bytes Rx: 1514553 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124540 | Audit Session ID: 0a95072a1e67c0005ed245a0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124540 | Audit Session ID: 0a95072a1e67c0005ed245a0 | Security Group Tag: none | EasyVPN: 0 ||
Username: Mvelaras | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.240 | Public IP: 49.207.139.203 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:09:26 IST Sat May 30 2020 | Duration: 0h:53m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 166222124 | Bytes Rx: 75819520 | IP Addr: 10.149.232.240 | Public IP: 49.207.139.203 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:09:26 IST Sat May 30 2020 | Duration: 0h:53m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 166222124 | Bytes Rx: 75819520 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124542 | Audit Session ID: 0a95072a1e67e0005ed245ee | Security Group Tag: none | EasyVPN: 0 |Session ID: 124542 | Audit Session ID: 0a95072a1e67e0005ed245ee | Security Group Tag: none | EasyVPN: 0 ||
Username: dipjaisw | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.177 | Public IP: 49.37.201.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:13:37 IST Sat May 30 2020 | Duration: 0h:49m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 90001356 | Bytes Rx: 23461840 | IP Addr: 10.149.233.177 | Public IP: 49.37.201.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:13:37 IST Sat May 30 2020 | Duration: 0h:49m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 90001356 | Bytes Rx: 23461840 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124544 | Audit Session ID: 0a95072a1e6800005ed246e9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124544 | Audit Session ID: 0a95072a1e6800005ed246e9 | Security Group Tag: none | EasyVPN: 0 ||
Username: UdMekala | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.36 | Public IP: 43.249.227.174 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 17:14:56 IST Sat May 30 2020 | Duration: 0h:47m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 55693755 | Bytes Rx: 218578516 | IP Addr: 10.149.233.36 | Public IP: 43.249.227.174 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 17:14:56 IST Sat May 30 2020 | Duration: 0h:47m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 55693755 | Bytes Rx: 218578516 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124545 | Audit Session ID: 0a95072a1e6810005ed24738 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124545 | Audit Session ID: 0a95072a1e6810005ed24738 | Security Group Tag: none | EasyVPN: 0 ||
Username: vsupekar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.45 | Public IP: 106.200.110.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:15:01 IST Sat May 30 2020 | Duration: 0h:47m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 36286363 | Bytes Rx: 10238324 | IP Addr: 10.149.233.45 | Public IP: 106.200.110.242 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:15:01 IST Sat May 30 2020 | Duration: 0h:47m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 36286363 | Bytes Rx: 10238324 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124546 | Audit Session ID: 0a95072a1e6820005ed2473d | Security Group Tag: none | EasyVPN: 0 |Session ID: 124546 | Audit Session ID: 0a95072a1e6820005ed2473d | Security Group Tag: none | EasyVPN: 0 ||
Username: saravraj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.207 | Public IP: 157.51.88.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:22:16 IST Sat May 30 2020 | Duration: 0h:40m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 20484437 | Bytes Rx: 7007051 | IP Addr: 10.149.233.207 | Public IP: 157.51.88.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:22:16 IST Sat May 30 2020 | Duration: 0h:40m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 20484437 | Bytes Rx: 7007051 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124547 | Audit Session ID: 0a95072a1e6830005ed248f0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124547 | Audit Session ID: 0a95072a1e6830005ed248f0 | Security Group Tag: none | EasyVPN: 0 ||
Username: sathkuma | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.208 | Public IP: 49.37.192.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:22:58 IST Sat May 30 2020 | Duration: 0h:39m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 14227484 | Bytes Rx: 5471203 | IP Addr: 10.149.233.208 | Public IP: 49.37.192.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:22:58 IST Sat May 30 2020 | Duration: 0h:39m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 14227484 | Bytes Rx: 5471203 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124549 | Audit Session ID: 0a95072a1e6850005ed2491a | Security Group Tag: none | EasyVPN: 0 |Session ID: 124549 | Audit Session ID: 0a95072a1e6850005ed2491a | Security Group Tag: none | EasyVPN: 0 ||
Username: shrdeshp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.184 | Public IP: 59.94.246.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:23:41 IST Sat May 30 2020 | Duration: 0h:39m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 102687044 | Bytes Rx: 29565007 | IP Addr: 10.149.233.184 | Public IP: 59.94.246.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:23:41 IST Sat May 30 2020 | Duration: 0h:39m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 102687044 | Bytes Rx: 29565007 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124550 | Audit Session ID: 0a95072a1e6860005ed24945 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124550 | Audit Session ID: 0a95072a1e6860005ed24945 | Security Group Tag: none | EasyVPN: 0 ||
Username: nkumaran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.27 | Public IP: 157.46.109.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:25:14 IST Sat May 30 2020 | Duration: 0h:37m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 22479320 | Bytes Rx: 6128410 | IP Addr: 10.149.233.27 | Public IP: 157.46.109.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:25:14 IST Sat May 30 2020 | Duration: 0h:37m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 22479320 | Bytes Rx: 6128410 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124552 | Audit Session ID: 0a95072a1e6880005ed249a2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124552 | Audit Session ID: 0a95072a1e6880005ed249a2 | Security Group Tag: none | EasyVPN: 0 ||
Username: adibanka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.12 | Public IP: 49.35.116.0 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:26:54 IST Sat May 30 2020 | Duration: 0h:35m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 431804740 | Bytes Rx: 19338918 | IP Addr: 10.149.233.12 | Public IP: 49.35.116.0 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:26:54 IST Sat May 30 2020 | Duration: 0h:35m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 431804740 | Bytes Rx: 19338918 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124554 | Audit Session ID: 0a95072a1e68a0005ed24a06 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124554 | Audit Session ID: 0a95072a1e68a0005ed24a06 | Security Group Tag: none | EasyVPN: 0 ||
Username: mohmohan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.28 | Public IP: 106.198.81.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:29:51 IST Sat May 30 2020 | Duration: 0h:32m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 27072552 | Bytes Rx: 7432389 | IP Addr: 10.149.233.28 | Public IP: 106.198.81.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:29:51 IST Sat May 30 2020 | Duration: 0h:32m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 27072552 | Bytes Rx: 7432389 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124555 | Audit Session ID: 0a95072a1e68b0005ed24ab7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124555 | Audit Session ID: 0a95072a1e68b0005ed24ab7 | Security Group Tag: none | EasyVPN: 0 ||
Username: piyushdi | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.21 | Public IP: 123.201.52.211 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 17:29:54 IST Sat May 30 2020 | Duration: 0h:32m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 47598268 | Bytes Rx: 5343467 | IP Addr: 10.149.233.21 | Public IP: 123.201.52.211 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 17:29:54 IST Sat May 30 2020 | Duration: 0h:32m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 47598268 | Bytes Rx: 5343467 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124556 | Audit Session ID: 0a95072a1e68c0005ed24aba | Security Group Tag: none | EasyVPN: 0 |Session ID: 124556 | Audit Session ID: 0a95072a1e68c0005ed24aba | Security Group Tag: none | EasyVPN: 0 ||
Username: komathis | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.30 | Public IP: 106.197.171.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:30:36 IST Sat May 30 2020 | Duration: 0h:32m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 9229735 | Bytes Rx: 6584498 | IP Addr: 10.149.233.30 | Public IP: 106.197.171.77 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:30:36 IST Sat May 30 2020 | Duration: 0h:32m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 9229735 | Bytes Rx: 6584498 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124557 | Audit Session ID: 0a95072a1e68d0005ed24ae4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124557 | Audit Session ID: 0a95072a1e68d0005ed24ae4 | Security Group Tag: none | EasyVPN: 0 ||
Username: utungala | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.46 | Public IP: 117.197.221.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:30:39 IST Sat May 30 2020 | Duration: 0h:32m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 17971496 | Bytes Rx: 6614273 | IP Addr: 10.149.233.46 | Public IP: 117.197.221.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:30:39 IST Sat May 30 2020 | Duration: 0h:32m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 17971496 | Bytes Rx: 6614273 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124558 | Audit Session ID: 0a95072a1e68e0005ed24ae7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124558 | Audit Session ID: 0a95072a1e68e0005ed24ae7 | Security Group Tag: none | EasyVPN: 0 ||
Username: kulbisht | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.221 | Public IP: 43.247.40.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:34:51 IST Sat May 30 2020 | Duration: 0h:27m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 85475811 | Bytes Rx: 26055828 | IP Addr: 10.149.233.221 | Public IP: 43.247.40.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:34:51 IST Sat May 30 2020 | Duration: 0h:27m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 85475811 | Bytes Rx: 26055828 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124559 | Audit Session ID: 0a95072a1e68f0005ed24be3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124559 | Audit Session ID: 0a95072a1e68f0005ed24be3 | Security Group Tag: none | EasyVPN: 0 ||
Username: HBasheer | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr:  | Public IP: 116.68.105.45 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 17:34:53 IST Sat May 30 2020 | Duration: 0h:27m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | IP Addr:  | Public IP: 116.68.105.45 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 17:34:53 IST Sat May 30 2020 | Duration: 0h:27m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124560 | Audit Session ID: 0a95072a1e6900005ed24be5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124560 | Audit Session ID: 0a95072a1e6900005ed24be5 | Security Group Tag: none | EasyVPN: 0 ||
Username: aabbas | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.40 | Public IP: 157.46.17.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:36:06 IST Sat May 30 2020 | Duration: 0h:26m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 7428526 | Bytes Rx: 3787700 | IP Addr: 10.149.233.40 | Public IP: 157.46.17.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:36:06 IST Sat May 30 2020 | Duration: 0h:26m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 7428526 | Bytes Rx: 3787700 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124561 | Audit Session ID: 0a95072a1e6910005ed24c2e | Security Group Tag: none | EasyVPN: 0 |Session ID: 124561 | Audit Session ID: 0a95072a1e6910005ed24c2e | Security Group Tag: none | EasyVPN: 0 ||
Username: ppai | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.50 | Public IP: 49.37.192.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:37:06 IST Sat May 30 2020 | Duration: 0h:25m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 42993275 | Bytes Rx: 11500139 | IP Addr: 10.149.233.50 | Public IP: 49.37.192.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:37:06 IST Sat May 30 2020 | Duration: 0h:25m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 42993275 | Bytes Rx: 11500139 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124563 | Audit Session ID: 0a95072a1e6930005ed24c6a | Security Group Tag: none | EasyVPN: 0 |Session ID: 124563 | Audit Session ID: 0a95072a1e6930005ed24c6a | Security Group Tag: none | EasyVPN: 0 ||
Username: prnath | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.226 | Public IP: 137.97.243.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:37:48 IST Sat May 30 2020 | Duration: 0h:24m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 83226270 | Bytes Rx: 6699963 | IP Addr: 10.149.232.226 | Public IP: 137.97.243.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:37:48 IST Sat May 30 2020 | Duration: 0h:24m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 83226270 | Bytes Rx: 6699963 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124565 | Audit Session ID: 0a95072a1e6950005ed24c94 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124565 | Audit Session ID: 0a95072a1e6950005ed24c94 | Security Group Tag: none | EasyVPN: 0 ||
Username: rsonayela | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.5 | Public IP: 175.101.18.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:39:03 IST Sat May 30 2020 | Duration: 0h:23m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 435048765 | Bytes Rx: 15364998 | IP Addr: 10.149.233.5 | Public IP: 175.101.18.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:39:03 IST Sat May 30 2020 | Duration: 0h:23m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 435048765 | Bytes Rx: 15364998 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124568 | Audit Session ID: 0a95072a1e6980005ed24cdf | Security Group Tag: none | EasyVPN: 0 |Session ID: 124568 | Audit Session ID: 0a95072a1e6980005ed24cdf | Security Group Tag: none | EasyVPN: 0 ||
