sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sloganat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.13 | Public IP: 49.207.129.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:16 IST Fri May 29 2020 | Duration: 1d 3h:15m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 837259395 | Bytes Rx: 199988871 | IP Addr: 10.149.232.13 | Public IP: 49.207.129.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:16 IST Fri May 29 2020 | Duration: 1d 3h:15m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 837259395 | Bytes Rx: 199988871 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 122460 | Audit Session ID: 0a95072a1de5c0005ed0af7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 122460 | Audit Session ID: 0a95072a1de5c0005ed0af7c | Security Group Tag: none | EasyVPN: 0 ||
Username: TThiruna | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.12 | Public IP: 42.111.147.231 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 14:22:58 IST Sat May 30 2020 | Duration: 1h:07m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 374973472 | Bytes Rx: 32083136 | IP Addr: 10.149.233.12 | Public IP: 42.111.147.231 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 14:22:58 IST Sat May 30 2020 | Duration: 1h:07m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 374973472 | Bytes Rx: 32083136 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124359 | Audit Session ID: 0a95072a1e5c70005ed21eea | Security Group Tag: none | EasyVPN: 0 |Session ID: 124359 | Audit Session ID: 0a95072a1e5c70005ed21eea | Security Group Tag: none | EasyVPN: 0 ||
Username: nkotees | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.24 | Public IP: 115.97.102.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:22:58 IST Sat May 30 2020 | Duration: 1h:07m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 14788816 | Bytes Rx: 8023871 | IP Addr: 10.149.233.24 | Public IP: 115.97.102.59 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:22:58 IST Sat May 30 2020 | Duration: 1h:07m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 14788816 | Bytes Rx: 8023871 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124360 | Audit Session ID: 0a95072a1e5c80005ed21eea | Security Group Tag: none | EasyVPN: 0 |Session ID: 124360 | Audit Session ID: 0a95072a1e5c80005ed21eea | Security Group Tag: none | EasyVPN: 0 ||
Username: shismail | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.39 | Public IP: 106.217.230.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:23:19 IST Sat May 30 2020 | Duration: 1h:06m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 65938023 | Bytes Rx: 23252856 | IP Addr: 10.149.233.39 | Public IP: 106.217.230.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:23:19 IST Sat May 30 2020 | Duration: 1h:06m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 65938023 | Bytes Rx: 23252856 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124361 | Audit Session ID: 0a95072a1e5c90005ed21eff | Security Group Tag: none | EasyVPN: 0 |Session ID: 124361 | Audit Session ID: 0a95072a1e5c90005ed21eff | Security Group Tag: none | EasyVPN: 0 ||
Username: SherillP | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.5 | Public IP: 157.51.73.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:27:57 IST Sat May 30 2020 | Duration: 1h:02m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 91972324 | Bytes Rx: 53940626 | IP Addr: 10.149.233.5 | Public IP: 157.51.73.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:27:57 IST Sat May 30 2020 | Duration: 1h:02m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 91972324 | Bytes Rx: 53940626 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124363 | Audit Session ID: 0a95072a1e5cb0005ed22015 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124363 | Audit Session ID: 0a95072a1e5cb0005ed22015 | Security Group Tag: none | EasyVPN: 0 ||
Username: bkrishna | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.6 | Public IP: 42.111.136.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:28:31 IST Sat May 30 2020 | Duration: 1h:01m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 147048104 | Bytes Rx: 30781028 | IP Addr: 10.149.233.6 | Public IP: 42.111.136.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:28:31 IST Sat May 30 2020 | Duration: 1h:01m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 147048104 | Bytes Rx: 30781028 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124365 | Audit Session ID: 0a95072a1e5cd0005ed22037 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124365 | Audit Session ID: 0a95072a1e5cd0005ed22037 | Security Group Tag: none | EasyVPN: 0 ||
Username: tpothara | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.8 | Public IP: 14.192.3.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:28:37 IST Sat May 30 2020 | Duration: 1h:01m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 28034321 | Bytes Rx: 13780364 | IP Addr: 10.149.233.8 | Public IP: 14.192.3.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:28:37 IST Sat May 30 2020 | Duration: 1h:01m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 28034321 | Bytes Rx: 13780364 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124366 | Audit Session ID: 0a95072a1e5ce0005ed2203d | Security Group Tag: none | EasyVPN: 0 |Session ID: 124366 | Audit Session ID: 0a95072a1e5ce0005ed2203d | Security Group Tag: none | EasyVPN: 0 ||
Username: srakumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.10 | Public IP: 157.44.177.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:29:08 IST Sat May 30 2020 | Duration: 1h:01m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 39506531 | Bytes Rx: 6204789 | IP Addr: 10.149.233.10 | Public IP: 157.44.177.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:29:08 IST Sat May 30 2020 | Duration: 1h:01m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 39506531 | Bytes Rx: 6204789 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124367 | Audit Session ID: 0a95072a1e5cf0005ed2205c | Security Group Tag: none | EasyVPN: 0 |Session ID: 124367 | Audit Session ID: 0a95072a1e5cf0005ed2205c | Security Group Tag: none | EasyVPN: 0 ||
Username: ashwinig | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.220 | Public IP: 103.110.242.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:34:38 IST Sat May 30 2020 | Duration: 0h:55m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 90244959 | Bytes Rx: 19236824 | IP Addr: 10.149.232.220 | Public IP: 103.110.242.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:34:38 IST Sat May 30 2020 | Duration: 0h:55m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 90244959 | Bytes Rx: 19236824 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124370 | Audit Session ID: 0a95072a1e5d20005ed221a6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124370 | Audit Session ID: 0a95072a1e5d20005ed221a6 | Security Group Tag: none | EasyVPN: 0 ||
Username: bilu.koshy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.229 | Public IP: 106.197.233.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:34:49 IST Sat May 30 2020 | Duration: 0h:55m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 171618696 | Bytes Rx: 30898564 | IP Addr: 10.149.232.229 | Public IP: 106.197.233.111 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:34:49 IST Sat May 30 2020 | Duration: 0h:55m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 171618696 | Bytes Rx: 30898564 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124371 | Audit Session ID: 0a95072a1e5d30005ed221b1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124371 | Audit Session ID: 0a95072a1e5d30005ed221b1 | Security Group Tag: none | EasyVPN: 0 ||
Username: ksekar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.36 | Public IP: 27.62.75.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:35:47 IST Sat May 30 2020 | Duration: 0h:54m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 16824399 | Bytes Rx: 11345854 | IP Addr: 10.149.233.36 | Public IP: 27.62.75.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:35:47 IST Sat May 30 2020 | Duration: 0h:54m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 16824399 | Bytes Rx: 11345854 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124373 | Audit Session ID: 0a95072a1e5d50005ed221eb | Security Group Tag: none | EasyVPN: 0 |Session ID: 124373 | Audit Session ID: 0a95072a1e5d50005ed221eb | Security Group Tag: none | EasyVPN: 0 ||
Username: PSPalani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.45 | Public IP: 157.46.123.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:35:54 IST Sat May 30 2020 | Duration: 0h:54m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 20608069 | Bytes Rx: 8959503 | IP Addr: 10.149.233.45 | Public IP: 157.46.123.32 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:35:54 IST Sat May 30 2020 | Duration: 0h:54m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 20608069 | Bytes Rx: 8959503 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124375 | Audit Session ID: 0a95072a1e5d70005ed221f2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124375 | Audit Session ID: 0a95072a1e5d70005ed221f2 | Security Group Tag: none | EasyVPN: 0 ||
Username: myeri | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.42 | Public IP: 49.206.14.243 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 14:36:25 IST Sat May 30 2020 | Duration: 0h:53m:52s | Inactivity:  0h:07m:27s | Bytes Tx: 57781098 | Bytes Rx: 18994522 | IP Addr: 10.149.233.42 | Public IP: 49.206.14.243 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 14:36:25 IST Sat May 30 2020 | Duration: 0h:53m:52s | Inactivity:  0h:07m:27s | Bytes Tx: 57781098 | Bytes Rx: 18994522 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124376 | Audit Session ID: 0a95072a1e5d80005ed22211 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124376 | Audit Session ID: 0a95072a1e5d80005ed22211 | Security Group Tag: none | EasyVPN: 0 ||
Username: sharpati | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.46 | Public IP: 106.220.93.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:41:30 IST Sat May 30 2020 | Duration: 0h:48m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 1169810517 | Bytes Rx: 43446703 | IP Addr: 10.149.233.46 | Public IP: 106.220.93.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:41:30 IST Sat May 30 2020 | Duration: 0h:48m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 1169810517 | Bytes Rx: 43446703 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124379 | Audit Session ID: 0a95072a1e5db0005ed22342 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124379 | Audit Session ID: 0a95072a1e5db0005ed22342 | Security Group Tag: none | EasyVPN: 0 ||
Username: tbhople | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.47 | Public IP: 103.110.253.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:42:09 IST Sat May 30 2020 | Duration: 0h:48m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 10772961 | Bytes Rx: 9351374 | IP Addr: 10.149.233.47 | Public IP: 103.110.253.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:42:09 IST Sat May 30 2020 | Duration: 0h:48m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 10772961 | Bytes Rx: 9351374 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124381 | Audit Session ID: 0a95072a1e5dd0005ed22369 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124381 | Audit Session ID: 0a95072a1e5dd0005ed22369 | Security Group Tag: none | EasyVPN: 0 ||
Username: pratyuti | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.49 | Public IP: 157.42.11.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:46:56 IST Sat May 30 2020 | Duration: 0h:43m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 6086238 | Bytes Rx: 3041783 | IP Addr: 10.149.233.49 | Public IP: 157.42.11.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:46:56 IST Sat May 30 2020 | Duration: 0h:43m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 6086238 | Bytes Rx: 3041783 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124384 | Audit Session ID: 0a95072a1e5e00005ed22488 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124384 | Audit Session ID: 0a95072a1e5e00005ed22488 | Security Group Tag: none | EasyVPN: 0 ||
Username: spampani | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.205 | Public IP: 157.32.177.228 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 14:49:38 IST Sat May 30 2020 | Duration: 0h:40m:39s | Inactivity:  0h:15m:54s | Bytes Tx: 25120920 | Bytes Rx: 9973646 | IP Addr: 10.149.233.205 | Public IP: 157.32.177.228 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 14:49:38 IST Sat May 30 2020 | Duration: 0h:40m:39s | Inactivity:  0h:15m:54s | Bytes Tx: 25120920 | Bytes Rx: 9973646 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124389 | Audit Session ID: 0a95072a1e5e50005ed2252a | Security Group Tag: none | EasyVPN: 0 |Session ID: 124389 | Audit Session ID: 0a95072a1e5e50005ed2252a | Security Group Tag: none | EasyVPN: 0 ||
Username: susoni | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.216 | Public IP: 202.65.155.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:49:50 IST Sat May 30 2020 | Duration: 0h:40m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 19127790 | Bytes Rx: 7477832 | IP Addr: 10.149.233.216 | Public IP: 202.65.155.82 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:49:50 IST Sat May 30 2020 | Duration: 0h:40m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 19127790 | Bytes Rx: 7477832 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124390 | Audit Session ID: 0a95072a1e5e60005ed22536 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124390 | Audit Session ID: 0a95072a1e5e60005ed22536 | Security Group Tag: none | EasyVPN: 0 ||
Username: sydhic.mp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.29 | Public IP: 137.97.177.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:52:18 IST Sat May 30 2020 | Duration: 0h:37m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 74936734 | Bytes Rx: 11895543 | IP Addr: 10.149.233.29 | Public IP: 137.97.177.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:52:18 IST Sat May 30 2020 | Duration: 0h:37m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 74936734 | Bytes Rx: 11895543 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124391 | Audit Session ID: 0a95072a1e5e70005ed225ca | Security Group Tag: none | EasyVPN: 0 |Session ID: 124391 | Audit Session ID: 0a95072a1e5e70005ed225ca | Security Group Tag: none | EasyVPN: 0 ||
Username: mirfan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.50 | Public IP: 157.46.24.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:52:39 IST Sat May 30 2020 | Duration: 0h:37m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 30896715 | Bytes Rx: 9510188 | IP Addr: 10.149.233.50 | Public IP: 157.46.24.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:52:39 IST Sat May 30 2020 | Duration: 0h:37m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 30896715 | Bytes Rx: 9510188 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124392 | Audit Session ID: 0a95072a1e5e80005ed225df | Security Group Tag: none | EasyVPN: 0 |Session ID: 124392 | Audit Session ID: 0a95072a1e5e80005ed225df | Security Group Tag: none | EasyVPN: 0 ||
Username: akshgopi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC4 | IP Addr: 10.149.248.100 | Public IP: 157.51.64.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:56:57 IST Sat May 30 2020 | Duration: 0h:33m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 319188458 | Bytes Rx: 30192741 | IP Addr: 10.149.248.100 | Public IP: 157.51.64.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:56:57 IST Sat May 30 2020 | Duration: 0h:33m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 319188458 | Bytes Rx: 30192741 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124393 | Audit Session ID: 0a95072a1e5e90005ed226e1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124393 | Audit Session ID: 0a95072a1e5e90005ed226e1 | Security Group Tag: none | EasyVPN: 0 ||
