sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: mdzialow | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.104 | Public IP: 90.248.242.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:14 UTC Thu Jun 25 2020 | Duration: 1d 4h:04m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 2242741787 | Bytes Rx: 634458097 | IP Addr: 10.145.232.104 | Public IP: 90.248.242.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:14 UTC Thu Jun 25 2020 | Duration: 1d 4h:04m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 2242741787 | Bytes Rx: 634458097 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161 | Audit Session ID: 0a910728000a10005ef4601e | Security Group Tag: none | EasyVPN: 0 |Session ID: 161 | Audit Session ID: 0a910728000a10005ef4601e | Security Group Tag: none | EasyVPN: 0 ||
Username: ChanGane | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.115 | Public IP: 106.208.25.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:45:33 UTC Fri Jun 26 2020 | Duration: 4h:47m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 58303670 | Bytes Rx: 25902306 | IP Addr: 10.145.232.115 | Public IP: 106.208.25.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:45:33 UTC Fri Jun 26 2020 | Duration: 4h:47m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 58303670 | Bytes Rx: 25902306 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 519 | Audit Session ID: 0a910728002070005ef5a79d | Security Group Tag: none | EasyVPN: 0 |Session ID: 519 | Audit Session ID: 0a910728002070005ef5a79d | Security Group Tag: none | EasyVPN: 0 ||
Username: feiler | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.117 | Public IP: 77.12.195.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:47:19 UTC Fri Jun 26 2020 | Duration: 4h:45m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 1131600284 | Bytes Rx: 317478323 | IP Addr: 10.145.232.117 | Public IP: 77.12.195.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:47:19 UTC Fri Jun 26 2020 | Duration: 4h:45m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 1131600284 | Bytes Rx: 317478323 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 520 | Audit Session ID: 0a910728002080005ef5a807 | Security Group Tag: none | EasyVPN: 0 |Session ID: 520 | Audit Session ID: 0a910728002080005ef5a807 | Security Group Tag: none | EasyVPN: 0 ||
Username: marmanzo | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.96 | Public IP: 151.60.253.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:48:24 UTC Fri Jun 26 2020 | Duration: 4h:44m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 219254566 | Bytes Rx: 355213788 | IP Addr: 10.145.232.96 | Public IP: 151.60.253.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:48:24 UTC Fri Jun 26 2020 | Duration: 4h:44m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 219254566 | Bytes Rx: 355213788 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 521 | Audit Session ID: 0a910728002090005ef5a848 | Security Group Tag: none | EasyVPN: 0 |Session ID: 521 | Audit Session ID: 0a910728002090005ef5a848 | Security Group Tag: none | EasyVPN: 0 ||
Username: rpawar | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.119 | Public IP: 182.70.145.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:41 UTC Fri Jun 26 2020 | Duration: 4h:41m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 1306423035 | Bytes Rx: 163260943 | IP Addr: 10.145.232.119 | Public IP: 182.70.145.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:41 UTC Fri Jun 26 2020 | Duration: 4h:41m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 1306423035 | Bytes Rx: 163260943 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 523 | Audit Session ID: 0a9107280020b0005ef5a8d1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 523 | Audit Session ID: 0a9107280020b0005ef5a8d1 | Security Group Tag: none | EasyVPN: 0 ||
Username: Hdavies | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.198 | Public IP: 90.203.124.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:52:10 UTC Fri Jun 26 2020 | Duration: 4h:40m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 249497176 | Bytes Rx: 77150961 | IP Addr: 10.145.232.198 | Public IP: 90.203.124.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:52:10 UTC Fri Jun 26 2020 | Duration: 4h:40m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 249497176 | Bytes Rx: 77150961 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 524 | Audit Session ID: 0a9107280020c0005ef5a92a | Security Group Tag: none | EasyVPN: 0 |Session ID: 524 | Audit Session ID: 0a9107280020c0005ef5a92a | Security Group Tag: none | EasyVPN: 0 ||
Username: lcharles | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.222 | Public IP: 86.139.82.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:03 UTC Fri Jun 26 2020 | Duration: 4h:37m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 149365330 | Bytes Rx: 41948124 | IP Addr: 10.145.232.222 | Public IP: 86.139.82.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:03 UTC Fri Jun 26 2020 | Duration: 4h:37m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 149365330 | Bytes Rx: 41948124 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 526 | Audit Session ID: 0a9107280020e0005ef5a9d7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 526 | Audit Session ID: 0a9107280020e0005ef5a9d7 | Security Group Tag: none | EasyVPN: 0 ||
Username: quanwei | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.215 | Public IP: 80.3.167.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:32 UTC Fri Jun 26 2020 | Duration: 4h:37m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 134258335 | Bytes Rx: 42628481 | IP Addr: 10.145.232.215 | Public IP: 80.3.167.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:32 UTC Fri Jun 26 2020 | Duration: 4h:37m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 134258335 | Bytes Rx: 42628481 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 527 | Audit Session ID: 0a9107280020f0005ef5a9f4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 527 | Audit Session ID: 0a9107280020f0005ef5a9f4 | Security Group Tag: none | EasyVPN: 0 ||
Username: dfuller | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.181 | Public IP: 51.19.122.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:57:37 UTC Fri Jun 26 2020 | Duration: 4h:35m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 918117458 | Bytes Rx: 244836016 | IP Addr: 10.145.232.181 | Public IP: 51.19.122.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:57:37 UTC Fri Jun 26 2020 | Duration: 4h:35m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 918117458 | Bytes Rx: 244836016 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 529 | Audit Session ID: 0a910728002110005ef5aa71 | Security Group Tag: none | EasyVPN: 0 |Session ID: 529 | Audit Session ID: 0a910728002110005ef5aa71 | Security Group Tag: none | EasyVPN: 0 ||
Username: ldowie | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.226 | Public IP: 109.145.71.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:57:56 UTC Fri Jun 26 2020 | Duration: 4h:34m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 133155279 | Bytes Rx: 26227750 | IP Addr: 10.145.232.226 | Public IP: 109.145.71.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:57:56 UTC Fri Jun 26 2020 | Duration: 4h:34m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 133155279 | Bytes Rx: 26227750 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 531 | Audit Session ID: 0a910728002130005ef5aa84 | Security Group Tag: none | EasyVPN: 0 |Session ID: 531 | Audit Session ID: 0a910728002130005ef5aa84 | Security Group Tag: none | EasyVPN: 0 ||
Username: Psudalai | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.228 | Public IP: 42.111.161.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:59:58 UTC Fri Jun 26 2020 | Duration: 4h:32m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 195430831 | Bytes Rx: 44879182 | IP Addr: 10.145.232.228 | Public IP: 42.111.161.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:59:58 UTC Fri Jun 26 2020 | Duration: 4h:32m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 195430831 | Bytes Rx: 44879182 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 533 | Audit Session ID: 0a910728002150005ef5aafe | Security Group Tag: none | EasyVPN: 0 |Session ID: 533 | Audit Session ID: 0a910728002150005ef5aafe | Security Group Tag: none | EasyVPN: 0 ||
Username: luessuma | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.229 | Public IP: 90.240.20.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:05 UTC Fri Jun 26 2020 | Duration: 4h:32m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 765155770 | Bytes Rx: 60239407 | IP Addr: 10.145.232.229 | Public IP: 90.240.20.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:00:05 UTC Fri Jun 26 2020 | Duration: 4h:32m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 765155770 | Bytes Rx: 60239407 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 534 | Audit Session ID: 0a910728002160005ef5ab05 | Security Group Tag: none | EasyVPN: 0 |Session ID: 534 | Audit Session ID: 0a910728002160005ef5ab05 | Security Group Tag: none | EasyVPN: 0 ||
Username: kpanasur | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.231 | Public IP: 121.244.73.4 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 08:00:24 UTC Fri Jun 26 2020 | Duration: 4h:32m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 2112536823 | Bytes Rx: 172496948 | IP Addr: 10.145.232.231 | Public IP: 121.244.73.4 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 08:00:24 UTC Fri Jun 26 2020 | Duration: 4h:32m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 2112536823 | Bytes Rx: 172496948 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 536 | Audit Session ID: 0a910728002180005ef5ab18 | Security Group Tag: none | EasyVPN: 0 |Session ID: 536 | Audit Session ID: 0a910728002180005ef5ab18 | Security Group Tag: none | EasyVPN: 0 ||
Username: mkaftan | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.232 | Public IP: 188.213.138.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:01:30 UTC Fri Jun 26 2020 | Duration: 4h:31m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 80846473 | Bytes Rx: 66518009 | IP Addr: 10.145.232.232 | Public IP: 188.213.138.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:01:30 UTC Fri Jun 26 2020 | Duration: 4h:31m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 80846473 | Bytes Rx: 66518009 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 538 | Audit Session ID: 0a9107280021a0005ef5ab5a | Security Group Tag: none | EasyVPN: 0 |Session ID: 538 | Audit Session ID: 0a9107280021a0005ef5ab5a | Security Group Tag: none | EasyVPN: 0 ||
Username: RituK | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.201 | Public IP: 123.201.116.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:03 UTC Fri Jun 26 2020 | Duration: 4h:25m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 140461967 | Bytes Rx: 85686399 | IP Addr: 10.145.232.201 | Public IP: 123.201.116.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:07:03 UTC Fri Jun 26 2020 | Duration: 4h:25m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 140461967 | Bytes Rx: 85686399 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 541 | Audit Session ID: 0a9107280021d0005ef5aca7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 541 | Audit Session ID: 0a9107280021d0005ef5aca7 | Security Group Tag: none | EasyVPN: 0 ||
Username: roboogaa | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.92 | Public IP: 31.201.227.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:17:10 UTC Fri Jun 26 2020 | Duration: 4h:15m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 1192200648 | Bytes Rx: 165629701 | IP Addr: 10.145.232.92 | Public IP: 31.201.227.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:17:10 UTC Fri Jun 26 2020 | Duration: 4h:15m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 1192200648 | Bytes Rx: 165629701 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 547 | Audit Session ID: 0a910728002230005ef5af06 | Security Group Tag: none | EasyVPN: 0 |Session ID: 547 | Audit Session ID: 0a910728002230005ef5af06 | Security Group Tag: none | EasyVPN: 0 ||
Username: tzbarsky | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.190 | Public IP: 84.67.126.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:20:44 UTC Fri Jun 26 2020 | Duration: 4h:11m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 1023723754 | Bytes Rx: 119530165 | IP Addr: 10.145.232.190 | Public IP: 84.67.126.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:20:44 UTC Fri Jun 26 2020 | Duration: 4h:11m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 1023723754 | Bytes Rx: 119530165 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 549 | Audit Session ID: 0a910728002250005ef5afdc | Security Group Tag: none | EasyVPN: 0 |Session ID: 549 | Audit Session ID: 0a910728002250005ef5afdc | Security Group Tag: none | EasyVPN: 0 ||
Username: PracKale | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.235 | Public IP: 157.33.148.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:22:00 UTC Fri Jun 26 2020 | Duration: 4h:10m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 165417634 | Bytes Rx: 61426344 | IP Addr: 10.145.232.235 | Public IP: 157.33.148.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:22:00 UTC Fri Jun 26 2020 | Duration: 4h:10m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 165417634 | Bytes Rx: 61426344 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 550 | Audit Session ID: 0a910728002260005ef5b028 | Security Group Tag: none | EasyVPN: 0 |Session ID: 550 | Audit Session ID: 0a910728002260005ef5b028 | Security Group Tag: none | EasyVPN: 0 ||
Username: PritPawa | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.184 | Public IP: 157.47.13.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:23:32 UTC Fri Jun 26 2020 | Duration: 4h:09m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 711793312 | Bytes Rx: 77395151 | IP Addr: 10.145.232.184 | Public IP: 157.47.13.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:23:32 UTC Fri Jun 26 2020 | Duration: 4h:09m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 711793312 | Bytes Rx: 77395151 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 551 | Audit Session ID: 0a910728002270005ef5b084 | Security Group Tag: none | EasyVPN: 0 |Session ID: 551 | Audit Session ID: 0a910728002270005ef5b084 | Security Group Tag: none | EasyVPN: 0 ||
Username: bkdesai | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: Jabber | IP Addr: 10.145.248.128 | Public IP: 79.75.30.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:41 UTC Fri Jun 26 2020 | Duration: 4h:05m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 273840233 | Bytes Rx: 83663736 | IP Addr: 10.145.248.128 | Public IP: 79.75.30.182 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:41 UTC Fri Jun 26 2020 | Duration: 4h:05m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 273840233 | Bytes Rx: 83663736 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 554 | Audit Session ID: 0a9107280022a0005ef5b141 | Security Group Tag: none | EasyVPN: 0 |Session ID: 554 | Audit Session ID: 0a9107280022a0005ef5b141 | Security Group Tag: none | EasyVPN: 0 ||
Username: hshah | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.113 | Public IP: 90.218.110.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:43 UTC Fri Jun 26 2020 | Duration: 4h:05m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 399341294 | Bytes Rx: 622743958 | IP Addr: 10.145.232.113 | Public IP: 90.218.110.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:26:43 UTC Fri Jun 26 2020 | Duration: 4h:05m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 399341294 | Bytes Rx: 622743958 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 555 | Audit Session ID: 0a9107280022b0005ef5b143 | Security Group Tag: none | EasyVPN: 0 |Session ID: 555 | Audit Session ID: 0a9107280022b0005ef5b143 | Security Group Tag: none | EasyVPN: 0 ||
