sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: jmoulder | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.144 | Public IP: 82.0.114.212 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:48:41 UTC Wed May 27 2020 | Duration: 11d 18h:12m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 4304588852 | Bytes Rx: 1379552601 | IP Addr: 10.145.232.144 | Public IP: 82.0.114.212 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:48:41 UTC Wed May 27 2020 | Duration: 11d 18h:12m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 4304588852 | Bytes Rx: 1379552601 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 77035 | Audit Session ID: 0a91072812ceb0005ece5399 | Security Group Tag: none | EasyVPN: 0 |Session ID: 77035 | Audit Session ID: 0a91072812ceb0005ece5399 | Security Group Tag: none | EasyVPN: 0 ||
Username: AAPSunda | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.154 | Public IP: 42.109.133.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:58:19 UTC Mon Jun 8 2020 | Duration: 1h:02m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 37628067 | Bytes Rx: 10547472 | IP Addr: 10.145.233.154 | Public IP: 42.109.133.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:58:19 UTC Mon Jun 8 2020 | Duration: 1h:02m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 37628067 | Bytes Rx: 10547472 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80926 | Audit Session ID: 0a91072813c1e0005eddc56b | Security Group Tag: none | EasyVPN: 0 |Session ID: 80926 | Audit Session ID: 0a91072813c1e0005eddc56b | Security Group Tag: none | EasyVPN: 0 ||
Username: somesh.gaur | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.155 | Public IP: 1.38.156.84 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:59:40 UTC Mon Jun 8 2020 | Duration: 1h:01m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 305015376 | Bytes Rx: 37493267 | IP Addr: 10.145.233.155 | Public IP: 1.38.156.84 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:59:40 UTC Mon Jun 8 2020 | Duration: 1h:01m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 305015376 | Bytes Rx: 37493267 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80927 | Audit Session ID: 0a91072813c1f0005eddc5bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 80927 | Audit Session ID: 0a91072813c1f0005eddc5bc | Security Group Tag: none | EasyVPN: 0 ||
Username: kchaskar | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.137 | Public IP: 106.78.163.112 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 05:02:08 UTC Mon Jun 8 2020 | Duration: 0h:59m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 208843225 | Bytes Rx: 42369088 | IP Addr: 10.145.233.137 | Public IP: 106.78.163.112 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 05:02:08 UTC Mon Jun 8 2020 | Duration: 0h:59m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 208843225 | Bytes Rx: 42369088 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80928 | Audit Session ID: 0a91072813c200005eddc650 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80928 | Audit Session ID: 0a91072813c200005eddc650 | Security Group Tag: none | EasyVPN: 0 ||
Username: hmaran | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.146 | Public IP: 79.76.5.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:02:48 UTC Mon Jun 8 2020 | Duration: 0h:58m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 71235823 | Bytes Rx: 21681445 | IP Addr: 10.145.233.146 | Public IP: 79.76.5.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:02:48 UTC Mon Jun 8 2020 | Duration: 0h:58m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 71235823 | Bytes Rx: 21681445 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80929 | Audit Session ID: 0a91072813c210005eddc678 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80929 | Audit Session ID: 0a91072813c210005eddc678 | Security Group Tag: none | EasyVPN: 0 ||
Username: prmanolk | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.156 | Public IP: 106.77.34.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:03:59 UTC Mon Jun 8 2020 | Duration: 0h:57m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 6389767 | Bytes Rx: 3527432 | IP Addr: 10.145.233.156 | Public IP: 106.77.34.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:03:59 UTC Mon Jun 8 2020 | Duration: 0h:57m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 6389767 | Bytes Rx: 3527432 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80931 | Audit Session ID: 0a91072813c230005eddc6bf | Security Group Tag: none | EasyVPN: 0 |Session ID: 80931 | Audit Session ID: 0a91072813c230005eddc6bf | Security Group Tag: none | EasyVPN: 0 ||
Username: amityada | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.158 | Public IP: 1.39.196.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:06:09 UTC Mon Jun 8 2020 | Duration: 0h:55m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 60346132 | Bytes Rx: 9200945 | IP Addr: 10.145.233.158 | Public IP: 1.39.196.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:06:09 UTC Mon Jun 8 2020 | Duration: 0h:55m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 60346132 | Bytes Rx: 9200945 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80933 | Audit Session ID: 0a91072813c250005eddc741 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80933 | Audit Session ID: 0a91072813c250005eddc741 | Security Group Tag: none | EasyVPN: 0 ||
Username: s.nieto | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.159 | Public IP: 109.208.28.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:10:50 UTC Mon Jun 8 2020 | Duration: 0h:50m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 48875513 | Bytes Rx: 13422021 | IP Addr: 10.145.233.159 | Public IP: 109.208.28.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:10:50 UTC Mon Jun 8 2020 | Duration: 0h:50m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 48875513 | Bytes Rx: 13422021 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80935 | Audit Session ID: 0a91072813c270005eddc85a | Security Group Tag: none | EasyVPN: 0 |Session ID: 80935 | Audit Session ID: 0a91072813c270005eddc85a | Security Group Tag: none | EasyVPN: 0 ||
Username: ashenoy | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.149 | Public IP: 42.106.194.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:14:16 UTC Mon Jun 8 2020 | Duration: 0h:46m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 11530018 | Bytes Rx: 5815933 | IP Addr: 10.145.233.149 | Public IP: 42.106.194.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:14:16 UTC Mon Jun 8 2020 | Duration: 0h:46m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 11530018 | Bytes Rx: 5815933 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80937 | Audit Session ID: 0a91072813c290005eddc928 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80937 | Audit Session ID: 0a91072813c290005eddc928 | Security Group Tag: none | EasyVPN: 0 ||
Username: amkhakka | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.151 | Public IP: 1.38.140.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:14:24 UTC Mon Jun 8 2020 | Duration: 0h:46m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 67800561 | Bytes Rx: 17574726 | IP Addr: 10.145.233.151 | Public IP: 1.38.140.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:14:24 UTC Mon Jun 8 2020 | Duration: 0h:46m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 67800561 | Bytes Rx: 17574726 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80938 | Audit Session ID: 0a91072813c2a0005eddc930 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80938 | Audit Session ID: 0a91072813c2a0005eddc930 | Security Group Tag: none | EasyVPN: 0 ||
Username: agrover | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.157 | Public IP: 1.38.203.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:24:19 UTC Mon Jun 8 2020 | Duration: 0h:36m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 33125406 | Bytes Rx: 19658561 | IP Addr: 10.145.233.157 | Public IP: 1.38.203.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:24:19 UTC Mon Jun 8 2020 | Duration: 0h:36m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 33125406 | Bytes Rx: 19658561 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80944 | Audit Session ID: 0a91072813c300005eddcb83 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80944 | Audit Session ID: 0a91072813c300005eddcb83 | Security Group Tag: none | EasyVPN: 0 ||
Username: sharathk | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.160 | Public IP: 157.48.56.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:25:14 UTC Mon Jun 8 2020 | Duration: 0h:36m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 54737200 | Bytes Rx: 8812441 | IP Addr: 10.145.233.160 | Public IP: 157.48.56.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:25:14 UTC Mon Jun 8 2020 | Duration: 0h:36m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 54737200 | Bytes Rx: 8812441 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80946 | Audit Session ID: 0a91072813c320005eddcbba | Security Group Tag: none | EasyVPN: 0 |Session ID: 80946 | Audit Session ID: 0a91072813c320005eddcbba | Security Group Tag: none | EasyVPN: 0 ||
Username: pawarast | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.161 | Public IP: 1.38.44.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:26:58 UTC Mon Jun 8 2020 | Duration: 0h:34m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 39293040 | Bytes Rx: 6682723 | IP Addr: 10.145.233.161 | Public IP: 1.38.44.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:26:58 UTC Mon Jun 8 2020 | Duration: 0h:34m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 39293040 | Bytes Rx: 6682723 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80948 | Audit Session ID: 0a91072813c340005eddcc22 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80948 | Audit Session ID: 0a91072813c340005eddcc22 | Security Group Tag: none | EasyVPN: 0 ||
Username: pramodku | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.162 | Public IP: 42.111.15.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:27:03 UTC Mon Jun 8 2020 | Duration: 0h:34m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 21000095 | Bytes Rx: 24633818 | IP Addr: 10.145.233.162 | Public IP: 42.111.15.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:27:03 UTC Mon Jun 8 2020 | Duration: 0h:34m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 21000095 | Bytes Rx: 24633818 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80949 | Audit Session ID: 0a91072813c350005eddcc27 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80949 | Audit Session ID: 0a91072813c350005eddcc27 | Security Group Tag: none | EasyVPN: 0 ||
Username: kachandr | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.163 | Public IP: 42.109.131.201 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:27:18 UTC Mon Jun 8 2020 | Duration: 0h:33m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 72418640 | Bytes Rx: 5717945 | IP Addr: 10.145.233.163 | Public IP: 42.109.131.201 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:27:18 UTC Mon Jun 8 2020 | Duration: 0h:33m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 72418640 | Bytes Rx: 5717945 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80950 | Audit Session ID: 0a91072813c360005eddcc36 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80950 | Audit Session ID: 0a91072813c360005eddcc36 | Security Group Tag: none | EasyVPN: 0 ||
Username: manoj.kr | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.142 | Public IP: 106.78.211.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:35:44 UTC Mon Jun 8 2020 | Duration: 0h:25m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 76661714 | Bytes Rx: 6462703 | IP Addr: 10.145.233.142 | Public IP: 106.78.211.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:35:44 UTC Mon Jun 8 2020 | Duration: 0h:25m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 76661714 | Bytes Rx: 6462703 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80954 | Audit Session ID: 0a91072813c3a0005eddce30 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80954 | Audit Session ID: 0a91072813c3a0005eddce30 | Security Group Tag: none | EasyVPN: 0 ||
Username: vmaturi | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.165 | Public IP: 14.192.2.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:35:50 UTC Mon Jun 8 2020 | Duration: 0h:25m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 25209684 | Bytes Rx: 8948010 | IP Addr: 10.145.233.165 | Public IP: 14.192.2.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:35:50 UTC Mon Jun 8 2020 | Duration: 0h:25m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 25209684 | Bytes Rx: 8948010 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80955 | Audit Session ID: 0a91072813c3b0005eddce36 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80955 | Audit Session ID: 0a91072813c3b0005eddce36 | Security Group Tag: none | EasyVPN: 0 ||
Username: mbohra | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.167 | Public IP: 1.39.218.23 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 05:38:51 UTC Mon Jun 8 2020 | Duration: 0h:22m:23s | Inactivity:  0h:09m:03s | Bytes Tx: 18125629 | Bytes Rx: 3328654 | IP Addr: 10.145.233.167 | Public IP: 1.39.218.23 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 05:38:51 UTC Mon Jun 8 2020 | Duration: 0h:22m:23s | Inactivity:  0h:09m:03s | Bytes Tx: 18125629 | Bytes Rx: 3328654 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80957 | Audit Session ID: 0a91072813c3d0005eddceeb | Security Group Tag: none | EasyVPN: 0 |Session ID: 80957 | Audit Session ID: 0a91072813c3d0005eddceeb | Security Group Tag: none | EasyVPN: 0 ||
Username: stevjen | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.168 | Public IP: 94.14.125.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:40:25 UTC Mon Jun 8 2020 | Duration: 0h:20m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 12755043 | Bytes Rx: 5126617 | IP Addr: 10.145.233.168 | Public IP: 94.14.125.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:40:25 UTC Mon Jun 8 2020 | Duration: 0h:20m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 12755043 | Bytes Rx: 5126617 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80958 | Audit Session ID: 0a91072813c3e0005eddcf49 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80958 | Audit Session ID: 0a91072813c3e0005eddcf49 | Security Group Tag: none | EasyVPN: 0 ||
Username: bkdesai | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: Jabber | IP Addr: 10.145.248.86 | Public IP: 85.211.150.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:45:52 UTC Mon Jun 8 2020 | Duration: 0h:15m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 3746461 | Bytes Rx: 3246408 | IP Addr: 10.145.248.86 | Public IP: 85.211.150.254 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:45:52 UTC Mon Jun 8 2020 | Duration: 0h:15m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 3746461 | Bytes Rx: 3246408 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80960 | Audit Session ID: 0a91072813c400005eddd090 | Security Group Tag: none | EasyVPN: 0 |Session ID: 80960 | Audit Session ID: 0a91072813c400005eddd090 | Security Group Tag: none | EasyVPN: 0 ||
Username: pallavi.more | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.233.166 | Public IP: 42.106.202.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:47:38 UTC Mon Jun 8 2020 | Duration: 0h:13m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 12210241 | Bytes Rx: 5763713 | IP Addr: 10.145.233.166 | Public IP: 42.106.202.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:47:38 UTC Mon Jun 8 2020 | Duration: 0h:13m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 12210241 | Bytes Rx: 5763713 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 80961 | Audit Session ID: 0a91072813c410005eddd0fa | Security Group Tag: none | EasyVPN: 0 |Session ID: 80961 | Audit Session ID: 0a91072813c410005eddd0fa | Security Group Tag: none | EasyVPN: 0 ||
