sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: martiner | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.204 | Public IP: 31.21.198.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:36:52 IST Tue Jun 2 2020 | Duration: 2d 22h:02m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 2709741655 | Bytes Rx: 1350390134 | IP Addr: 10.150.236.204 | Public IP: 31.21.198.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:36:52 IST Tue Jun 2 2020 | Duration: 2d 22h:02m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 2709741655 | Bytes Rx: 1350390134 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 274897 | Audit Session ID: 0a96cf69431d10005ed632cc | Security Group Tag: none | EasyVPN: 0 |Session ID: 274897 | Audit Session ID: 0a96cf69431d10005ed632cc | Security Group Tag: none | EasyVPN: 0 ||
Username: svavhal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.109 | Public IP: 103.252.55.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:19:20 IST Fri Jun 5 2020 | Duration: 1h:20m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 112701372 | Bytes Rx: 47807834 | IP Addr: 10.150.244.109 | Public IP: 103.252.55.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:19:20 IST Fri Jun 5 2020 | Duration: 1h:20m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 112701372 | Bytes Rx: 47807834 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286084 | Audit Session ID: 0a96cf6945d840005ed9f900 | Security Group Tag: none | EasyVPN: 0 |Session ID: 286084 | Audit Session ID: 0a96cf6945d840005ed9f900 | Security Group Tag: none | EasyVPN: 0 ||
Username: rlal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.118 | Public IP: 47.30.172.185 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 13:19:21 IST Fri Jun 5 2020 | Duration: 1h:20m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 29674995 | Bytes Rx: 15062422 | IP Addr: 10.150.244.118 | Public IP: 47.30.172.185 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 13:19:21 IST Fri Jun 5 2020 | Duration: 1h:20m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 29674995 | Bytes Rx: 15062422 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286085 | Audit Session ID: 0a96cf6945d850005ed9f901 | Security Group Tag: none | EasyVPN: 0 |Session ID: 286085 | Audit Session ID: 0a96cf6945d850005ed9f901 | Security Group Tag: none | EasyVPN: 0 ||
Username: Njare | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.152 | Public IP: 157.33.137.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:20:50 IST Fri Jun 5 2020 | Duration: 1h:18m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 22877708 | Bytes Rx: 15982276 | IP Addr: 10.150.244.152 | Public IP: 157.33.137.57 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:20:50 IST Fri Jun 5 2020 | Duration: 1h:18m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 22877708 | Bytes Rx: 15982276 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286088 | Audit Session ID: 0a96cf6945d880005ed9f95a | Security Group Tag: none | EasyVPN: 0 |Session ID: 286088 | Audit Session ID: 0a96cf6945d880005ed9f95a | Security Group Tag: none | EasyVPN: 0 ||
Username: SPhule | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.84 | Public IP: 49.35.122.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:21:08 IST Fri Jun 5 2020 | Duration: 1h:18m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 110829083 | Bytes Rx: 31280322 | IP Addr: 10.150.244.84 | Public IP: 49.35.122.62 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:21:08 IST Fri Jun 5 2020 | Duration: 1h:18m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 110829083 | Bytes Rx: 31280322 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286090 | Audit Session ID: 0a96cf6945d8a0005ed9f96c | Security Group Tag: none | EasyVPN: 0 |Session ID: 286090 | Audit Session ID: 0a96cf6945d8a0005ed9f96c | Security Group Tag: none | EasyVPN: 0 ||
Username: DeGosavi | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.31 | Public IP: 103.86.181.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:21:57 IST Fri Jun 5 2020 | Duration: 1h:17m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 43220763 | Bytes Rx: 20069173 | IP Addr: 10.150.237.31 | Public IP: 103.86.181.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:21:57 IST Fri Jun 5 2020 | Duration: 1h:17m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 43220763 | Bytes Rx: 20069173 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286091 | Audit Session ID: 0a96cf6945d8b0005ed9f99d | Security Group Tag: none | EasyVPN: 0 |Session ID: 286091 | Audit Session ID: 0a96cf6945d8b0005ed9f99d | Security Group Tag: none | EasyVPN: 0 ||
Username: ketalpat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.157 | Public IP: 137.59.64.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:22:01 IST Fri Jun 5 2020 | Duration: 1h:17m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 90709278 | Bytes Rx: 17369435 | IP Addr: 10.150.237.157 | Public IP: 137.59.64.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:22:01 IST Fri Jun 5 2020 | Duration: 1h:17m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 90709278 | Bytes Rx: 17369435 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286092 | Audit Session ID: 0a96cf6945d8c0005ed9f9a1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 286092 | Audit Session ID: 0a96cf6945d8c0005ed9f9a1 | Security Group Tag: none | EasyVPN: 0 ||
Username: patipooj | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.247 | Public IP: 42.108.241.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:22:46 IST Fri Jun 5 2020 | Duration: 1h:16m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 80791370 | Bytes Rx: 15376547 | IP Addr: 10.150.244.247 | Public IP: 42.108.241.156 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:22:46 IST Fri Jun 5 2020 | Duration: 1h:16m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 80791370 | Bytes Rx: 15376547 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286098 | Audit Session ID: 0a96cf6945d920005ed9f9ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 286098 | Audit Session ID: 0a96cf6945d920005ed9f9ce | Security Group Tag: none | EasyVPN: 0 ||
Username: apophale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.13 | Public IP: 183.87.61.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:22:51 IST Fri Jun 5 2020 | Duration: 1h:16m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 99101858 | Bytes Rx: 63963955 | IP Addr: 10.150.244.13 | Public IP: 183.87.61.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:22:51 IST Fri Jun 5 2020 | Duration: 1h:16m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 99101858 | Bytes Rx: 63963955 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286099 | Audit Session ID: 0a96cf6945d930005ed9f9d3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 286099 | Audit Session ID: 0a96cf6945d930005ed9f9d3 | Security Group Tag: none | EasyVPN: 0 ||
Username: khumrask | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC6 | IP Addr: 10.150.245.15 | Public IP: 49.32.10.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:23:09 IST Fri Jun 5 2020 | Duration: 1h:16m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 88272033 | Bytes Rx: 41452399 | IP Addr: 10.150.245.15 | Public IP: 49.32.10.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:23:09 IST Fri Jun 5 2020 | Duration: 1h:16m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 88272033 | Bytes Rx: 41452399 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286100 | Audit Session ID: 0a96cf6945d940005ed9f9e5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 286100 | Audit Session ID: 0a96cf6945d940005ed9f9e5 | Security Group Tag: none | EasyVPN: 0 ||
Username: anushag | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.55 | Public IP: 183.83.153.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:23:58 IST Fri Jun 5 2020 | Duration: 1h:15m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 24741174 | Bytes Rx: 7012509 | IP Addr: 10.150.237.55 | Public IP: 183.83.153.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:23:58 IST Fri Jun 5 2020 | Duration: 1h:15m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 24741174 | Bytes Rx: 7012509 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286104 | Audit Session ID: 0a96cf6945d980005ed9fa16 | Security Group Tag: none | EasyVPN: 0 |Session ID: 286104 | Audit Session ID: 0a96cf6945d980005ed9fa16 | Security Group Tag: none | EasyVPN: 0 ||
Username: anuyadav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.207 | Public IP: 160.202.36.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:24:12 IST Fri Jun 5 2020 | Duration: 1h:15m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 33516596 | Bytes Rx: 27268704 | IP Addr: 10.150.236.207 | Public IP: 160.202.36.157 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:24:12 IST Fri Jun 5 2020 | Duration: 1h:15m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 33516596 | Bytes Rx: 27268704 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286105 | Audit Session ID: 0a96cf6945d990005ed9fa24 | Security Group Tag: none | EasyVPN: 0 |Session ID: 286105 | Audit Session ID: 0a96cf6945d990005ed9fa24 | Security Group Tag: none | EasyVPN: 0 ||
Username: vishgiri | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.65 | Public IP: 47.30.171.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:24:26 IST Fri Jun 5 2020 | Duration: 1h:14m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 66797192 | Bytes Rx: 17195065 | IP Addr: 10.150.244.65 | Public IP: 47.30.171.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:24:26 IST Fri Jun 5 2020 | Duration: 1h:14m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 66797192 | Bytes Rx: 17195065 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286107 | Audit Session ID: 0a96cf6945d9b0005ed9fa32 | Security Group Tag: none | EasyVPN: 0 |Session ID: 286107 | Audit Session ID: 0a96cf6945d9b0005ed9fa32 | Security Group Tag: none | EasyVPN: 0 ||
Username: sinmanoj | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.97.60 | Public IP: 171.76.207.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:24:44 IST Fri Jun 5 2020 | Duration: 1h:14m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 38619724 | Bytes Rx: 14215430 | IP Addr: 10.147.97.60 | Public IP: 171.76.207.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:24:44 IST Fri Jun 5 2020 | Duration: 1h:14m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 38619724 | Bytes Rx: 14215430 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286109 | Audit Session ID: 0a96cf6945d9d0005ed9fa44 | Security Group Tag: none | EasyVPN: 0 |Session ID: 286109 | Audit Session ID: 0a96cf6945d9d0005ed9fa44 | Security Group Tag: none | EasyVPN: 0 ||
Username: RPotnis | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.147.97.58 | Public IP: 106.210.188.174 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 13:24:44 IST Fri Jun 5 2020 | Duration: 1h:14m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 46685456 | Bytes Rx: 40252418 | IP Addr: 10.147.97.58 | Public IP: 106.210.188.174 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 13:24:44 IST Fri Jun 5 2020 | Duration: 1h:14m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 46685456 | Bytes Rx: 40252418 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286110 | Audit Session ID: 0a96cf6945d9e0005ed9fa44 | Security Group Tag: none | EasyVPN: 0 |Session ID: 286110 | Audit Session ID: 0a96cf6945d9e0005ed9fa44 | Security Group Tag: none | EasyVPN: 0 ||
Username: BVKhele | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC18 | IP Addr: 10.150.245.27 | Public IP: 103.86.181.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:28:12 IST Fri Jun 5 2020 | Duration: 1h:11m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 57442900 | Bytes Rx: 38923467 | IP Addr: 10.150.245.27 | Public IP: 103.86.181.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:28:12 IST Fri Jun 5 2020 | Duration: 1h:11m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 57442900 | Bytes Rx: 38923467 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286117 | Audit Session ID: 0a96cf6945da50005ed9fb14 | Security Group Tag: none | EasyVPN: 0 |Session ID: 286117 | Audit Session ID: 0a96cf6945da50005ed9fb14 | Security Group Tag: none | EasyVPN: 0 ||
Username: vgodse | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.58 | Public IP: 49.35.99.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:29:14 IST Fri Jun 5 2020 | Duration: 1h:10m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 4019891 | Bytes Rx: 2096650 | IP Addr: 10.150.237.58 | Public IP: 49.35.99.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:29:14 IST Fri Jun 5 2020 | Duration: 1h:10m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 4019891 | Bytes Rx: 2096650 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286122 | Audit Session ID: 0a96cf6945daa0005ed9fb52 | Security Group Tag: none | EasyVPN: 0 |Session ID: 286122 | Audit Session ID: 0a96cf6945daa0005ed9fb52 | Security Group Tag: none | EasyVPN: 0 ||
Username: VIGAIKWA | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.122 | Public IP: 49.35.23.187 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 13:29:24 IST Fri Jun 5 2020 | Duration: 1h:09m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 16161470 | Bytes Rx: 8185810 | IP Addr: 10.150.237.122 | Public IP: 49.35.23.187 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 13:29:24 IST Fri Jun 5 2020 | Duration: 1h:09m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 16161470 | Bytes Rx: 8185810 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286124 | Audit Session ID: 0a96cf6945dac0005ed9fb5c | Security Group Tag: none | EasyVPN: 0 |Session ID: 286124 | Audit Session ID: 0a96cf6945dac0005ed9fb5c | Security Group Tag: none | EasyVPN: 0 ||
Username: shehzad.sayed | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.182 | Public IP: 42.106.196.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:29:38 IST Fri Jun 5 2020 | Duration: 1h:09m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 144212513 | Bytes Rx: 50823999 | IP Addr: 10.150.237.182 | Public IP: 42.106.196.218 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:29:38 IST Fri Jun 5 2020 | Duration: 1h:09m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 144212513 | Bytes Rx: 50823999 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286126 | Audit Session ID: 0a96cf6945dae0005ed9fb6a | Security Group Tag: none | EasyVPN: 0 |Session ID: 286126 | Audit Session ID: 0a96cf6945dae0005ed9fb6a | Security Group Tag: none | EasyVPN: 0 ||
Username: VBiraj | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.160 | Public IP: 157.33.241.96 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:29:50 IST Fri Jun 5 2020 | Duration: 1h:09m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 58270251 | Bytes Rx: 10811633 | IP Addr: 10.150.237.160 | Public IP: 157.33.241.96 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:29:50 IST Fri Jun 5 2020 | Duration: 1h:09m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 58270251 | Bytes Rx: 10811633 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286128 | Audit Session ID: 0a96cf6945db00005ed9fb76 | Security Group Tag: none | EasyVPN: 0 |Session ID: 286128 | Audit Session ID: 0a96cf6945db00005ed9fb76 | Security Group Tag: none | EasyVPN: 0 ||
Username: Spuri | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.249 | Public IP: 103.114.224.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:31:00 IST Fri Jun 5 2020 | Duration: 1h:08m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 1521618271 | Bytes Rx: 102063025 | IP Addr: 10.150.237.249 | Public IP: 103.114.224.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:31:00 IST Fri Jun 5 2020 | Duration: 1h:08m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 1521618271 | Bytes Rx: 102063025 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 286129 | Audit Session ID: 0a96cf6945db10005ed9fbbc | Security Group Tag: none | EasyVPN: 0 |Session ID: 286129 | Audit Session ID: 0a96cf6945db10005ed9fbbc | Security Group Tag: none | EasyVPN: 0 ||
