sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: risharma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.173 | Public IP: 219.91.249.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:23 IST Mon Jun 22 2020 | Duration: 3d 7h:32m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 4372617588 | Bytes Rx: 1936484261 | IP Addr: 10.150.244.173 | Public IP: 219.91.249.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:23 IST Mon Jun 22 2020 | Duration: 3d 7h:32m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 4372617588 | Bytes Rx: 1936484261 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 47851 | Audit Session ID: 0a96cf690baeb0005ef03a33 | Security Group Tag: none | EasyVPN: 0 |Session ID: 47851 | Audit Session ID: 0a96cf690baeb0005ef03a33 | Security Group Tag: none | EasyVPN: 0 ||
Username: Mumraz | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.189 | Public IP: 223.235.224.102 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 17:33:15 IST Thu Jun 25 2020 | Duration: 0h:27m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 5336951 | Bytes Rx: 3519586 | IP Addr: 10.150.237.189 | Public IP: 223.235.224.102 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 17:33:15 IST Thu Jun 25 2020 | Duration: 0h:27m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 5336951 | Bytes Rx: 3519586 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 61824 | Audit Session ID: 0a96cf690f1800005ef49283 | Security Group Tag: none | EasyVPN: 0 |Session ID: 61824 | Audit Session ID: 0a96cf690f1800005ef49283 | Security Group Tag: none | EasyVPN: 0 ||
Username: hkirar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.218 | Public IP: 45.127.138.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:33:19 IST Thu Jun 25 2020 | Duration: 0h:27m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 3893127 | Bytes Rx: 2318030 | IP Addr: 10.150.236.218 | Public IP: 45.127.138.12 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:33:19 IST Thu Jun 25 2020 | Duration: 0h:27m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 3893127 | Bytes Rx: 2318030 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 61825 | Audit Session ID: 0a96cf690f1810005ef49287 | Security Group Tag: none | EasyVPN: 0 |Session ID: 61825 | Audit Session ID: 0a96cf690f1810005ef49287 | Security Group Tag: none | EasyVPN: 0 ||
Username: krautara | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.101 | Public IP: 47.247.190.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:33:25 IST Thu Jun 25 2020 | Duration: 0h:26m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 75199971 | Bytes Rx: 3678457 | IP Addr: 10.150.237.101 | Public IP: 47.247.190.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:33:25 IST Thu Jun 25 2020 | Duration: 0h:26m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 75199971 | Bytes Rx: 3678457 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 61826 | Audit Session ID: 0a96cf690f1820005ef4928d | Security Group Tag: none | EasyVPN: 0 |Session ID: 61826 | Audit Session ID: 0a96cf690f1820005ef4928d | Security Group Tag: none | EasyVPN: 0 ||
Username: abhosle | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.64 | Public IP: 103.208.71.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:33:29 IST Thu Jun 25 2020 | Duration: 0h:26m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 12781044 | Bytes Rx: 40447053 | IP Addr: 10.150.236.64 | Public IP: 103.208.71.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:33:29 IST Thu Jun 25 2020 | Duration: 0h:26m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 12781044 | Bytes Rx: 40447053 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 61827 | Audit Session ID: 0a96cf690f1830005ef49291 | Security Group Tag: none | EasyVPN: 0 |Session ID: 61827 | Audit Session ID: 0a96cf690f1830005ef49291 | Security Group Tag: none | EasyVPN: 0 ||
Username: AEkal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.245 | Public IP: 157.47.12.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:33:52 IST Thu Jun 25 2020 | Duration: 0h:26m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 16193995 | Bytes Rx: 10615174 | IP Addr: 10.150.237.245 | Public IP: 157.47.12.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:33:52 IST Thu Jun 25 2020 | Duration: 0h:26m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 16193995 | Bytes Rx: 10615174 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 61828 | Audit Session ID: 0a96cf690f1840005ef492a8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 61828 | Audit Session ID: 0a96cf690f1840005ef492a8 | Security Group Tag: none | EasyVPN: 0 ||
Username: AsBhatia | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.142 | Public IP: 157.33.132.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:34:05 IST Thu Jun 25 2020 | Duration: 0h:26m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 14977257 | Bytes Rx: 4966118 | IP Addr: 10.150.236.142 | Public IP: 157.33.132.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:34:05 IST Thu Jun 25 2020 | Duration: 0h:26m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 14977257 | Bytes Rx: 4966118 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 61829 | Audit Session ID: 0a96cf690f1850005ef492b5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 61829 | Audit Session ID: 0a96cf690f1850005ef492b5 | Security Group Tag: none | EasyVPN: 0 ||
Username: ainbanat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.172 | Public IP: 103.121.153.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:34:14 IST Thu Jun 25 2020 | Duration: 0h:26m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 124761001 | Bytes Rx: 25291708 | IP Addr: 10.150.244.172 | Public IP: 103.121.153.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:34:14 IST Thu Jun 25 2020 | Duration: 0h:26m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 124761001 | Bytes Rx: 25291708 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 61830 | Audit Session ID: 0a96cf690f1860005ef492be | Security Group Tag: none | EasyVPN: 0 |Session ID: 61830 | Audit Session ID: 0a96cf690f1860005ef492be | Security Group Tag: none | EasyVPN: 0 ||
Username: deewankh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.75 | Public IP: 47.247.57.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:34:32 IST Thu Jun 25 2020 | Duration: 0h:25m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 402137722 | Bytes Rx: 16564073 | IP Addr: 10.150.237.75 | Public IP: 47.247.57.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:34:32 IST Thu Jun 25 2020 | Duration: 0h:25m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 402137722 | Bytes Rx: 16564073 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 61832 | Audit Session ID: 0a96cf690f1880005ef492d0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 61832 | Audit Session ID: 0a96cf690f1880005ef492d0 | Security Group Tag: none | EasyVPN: 0 ||
Username: Akulkarn | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.184 | Public IP: 157.47.18.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:34:36 IST Thu Jun 25 2020 | Duration: 0h:25m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 28685872 | Bytes Rx: 15236861 | IP Addr: 10.150.244.184 | Public IP: 157.47.18.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:34:36 IST Thu Jun 25 2020 | Duration: 0h:25m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 28685872 | Bytes Rx: 15236861 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 61833 | Audit Session ID: 0a96cf690f1890005ef492d4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 61833 | Audit Session ID: 0a96cf690f1890005ef492d4 | Security Group Tag: none | EasyVPN: 0 ||
Username: smawa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.201 | Public IP: 183.87.61.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:34:52 IST Thu Jun 25 2020 | Duration: 0h:25m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 474465832 | Bytes Rx: 32883596 | IP Addr: 10.150.244.201 | Public IP: 183.87.61.214 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:34:52 IST Thu Jun 25 2020 | Duration: 0h:25m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 474465832 | Bytes Rx: 32883596 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 61835 | Audit Session ID: 0a96cf690f18b0005ef492e4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 61835 | Audit Session ID: 0a96cf690f18b0005ef492e4 | Security Group Tag: none | EasyVPN: 0 ||
Username: anthakar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.223 | Public IP: 152.57.63.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:35:00 IST Thu Jun 25 2020 | Duration: 0h:25m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 2900730040 | Bytes Rx: 81976544 | IP Addr: 10.150.236.223 | Public IP: 152.57.63.179 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:35:00 IST Thu Jun 25 2020 | Duration: 0h:25m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 2900730040 | Bytes Rx: 81976544 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 61837 | Audit Session ID: 0a96cf690f18d0005ef492ec | Security Group Tag: none | EasyVPN: 0 |Session ID: 61837 | Audit Session ID: 0a96cf690f18d0005ef492ec | Security Group Tag: none | EasyVPN: 0 ||
Username: RKHATOD | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.35 | Public IP: 106.210.156.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:38:51 IST Thu Jun 25 2020 | Duration: 0h:21m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 2465534 | Bytes Rx: 1439042 | IP Addr: 10.150.236.35 | Public IP: 106.210.156.1 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:38:51 IST Thu Jun 25 2020 | Duration: 0h:21m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 2465534 | Bytes Rx: 1439042 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 61841 | Audit Session ID: 0a96cf690f1910005ef493d3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 61841 | Audit Session ID: 0a96cf690f1910005ef493d3 | Security Group Tag: none | EasyVPN: 0 ||
Username: SaKolate | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.138 | Public IP: 103.86.180.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:39:20 IST Thu Jun 25 2020 | Duration: 0h:21m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 188287384 | Bytes Rx: 40090525 | IP Addr: 10.150.237.138 | Public IP: 103.86.180.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:39:20 IST Thu Jun 25 2020 | Duration: 0h:21m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 188287384 | Bytes Rx: 40090525 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 61843 | Audit Session ID: 0a96cf690f1930005ef493f0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 61843 | Audit Session ID: 0a96cf690f1930005ef493f0 | Security Group Tag: none | EasyVPN: 0 ||
Username: dshaikh | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.122 | Public IP: 106.193.105.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:39:20 IST Thu Jun 25 2020 | Duration: 0h:21m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 32966894 | Bytes Rx: 6488395 | IP Addr: 10.150.237.122 | Public IP: 106.193.105.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:39:20 IST Thu Jun 25 2020 | Duration: 0h:21m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 32966894 | Bytes Rx: 6488395 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 61844 | Audit Session ID: 0a96cf690f1940005ef493f0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 61844 | Audit Session ID: 0a96cf690f1940005ef493f0 | Security Group Tag: none | EasyVPN: 0 ||
Username: plandge | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.198 | Public IP: 110.5.74.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:39:24 IST Thu Jun 25 2020 | Duration: 0h:21m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 49378558 | Bytes Rx: 75337351 | IP Addr: 10.150.237.198 | Public IP: 110.5.74.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:39:24 IST Thu Jun 25 2020 | Duration: 0h:21m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 49378558 | Bytes Rx: 75337351 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 61845 | Audit Session ID: 0a96cf690f1950005ef493f4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 61845 | Audit Session ID: 0a96cf690f1950005ef493f4 | Security Group Tag: none | EasyVPN: 0 ||
Username: Akamthe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.178 | Public IP: 106.210.164.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:39:26 IST Thu Jun 25 2020 | Duration: 0h:20m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 23173751 | Bytes Rx: 3908813 | IP Addr: 10.150.236.178 | Public IP: 106.210.164.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:39:26 IST Thu Jun 25 2020 | Duration: 0h:20m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 23173751 | Bytes Rx: 3908813 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 61846 | Audit Session ID: 0a96cf690f1960005ef493f6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 61846 | Audit Session ID: 0a96cf690f1960005ef493f6 | Security Group Tag: none | EasyVPN: 0 ||
Username: souravk | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.104 | Public IP: 111.125.192.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:40:21 IST Thu Jun 25 2020 | Duration: 0h:20m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 63451281 | Bytes Rx: 9260456 | IP Addr: 10.150.237.104 | Public IP: 111.125.192.163 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:40:21 IST Thu Jun 25 2020 | Duration: 0h:20m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 63451281 | Bytes Rx: 9260456 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 61849 | Audit Session ID: 0a96cf690f1990005ef4942d | Security Group Tag: none | EasyVPN: 0 |Session ID: 61849 | Audit Session ID: 0a96cf690f1990005ef4942d | Security Group Tag: none | EasyVPN: 0 ||
Username: RajeevG | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.221 | Public IP: 122.177.162.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:41:10 IST Thu Jun 25 2020 | Duration: 0h:19m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 22707785 | Bytes Rx: 8793893 | IP Addr: 10.150.237.221 | Public IP: 122.177.162.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:41:10 IST Thu Jun 25 2020 | Duration: 0h:19m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 22707785 | Bytes Rx: 8793893 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 61856 | Audit Session ID: 0a96cf690f1a00005ef4945e | Security Group Tag: none | EasyVPN: 0 |Session ID: 61856 | Audit Session ID: 0a96cf690f1a00005ef4945e | Security Group Tag: none | EasyVPN: 0 ||
Username: meer.zahid | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.244 | Public IP: 106.193.84.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:41:19 IST Thu Jun 25 2020 | Duration: 0h:19m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 13899080 | Bytes Rx: 13810336 | IP Addr: 10.150.237.244 | Public IP: 106.193.84.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:41:19 IST Thu Jun 25 2020 | Duration: 0h:19m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 13899080 | Bytes Rx: 13810336 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 61858 | Audit Session ID: 0a96cf690f1a20005ef49467 | Security Group Tag: none | EasyVPN: 0 |Session ID: 61858 | Audit Session ID: 0a96cf690f1a20005ef49467 | Security Group Tag: none | EasyVPN: 0 ||
Username: snehalja | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.89 | Public IP: 106.193.226.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:41:23 IST Thu Jun 25 2020 | Duration: 0h:19m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 3760454 | Bytes Rx: 3076035 | IP Addr: 10.150.244.89 | Public IP: 106.193.226.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:41:23 IST Thu Jun 25 2020 | Duration: 0h:19m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 3760454 | Bytes Rx: 3076035 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 61859 | Audit Session ID: 0a96cf690f1a30005ef4946b | Security Group Tag: none | EasyVPN: 0 |Session ID: 61859 | Audit Session ID: 0a96cf690f1a30005ef4946b | Security Group Tag: none | EasyVPN: 0 ||
