sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: santhosh.am | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.14 | Public IP: 27.5.155.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:25:30 IST Thu Jun 11 2020 | Duration: 1d 2h:43m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 789998748 | Bytes Rx: 361704251 | IP Addr: 10.149.233.14 | Public IP: 27.5.155.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:25:30 IST Thu Jun 11 2020 | Duration: 1d 2h:43m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 789998748 | Bytes Rx: 361704251 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146746 | Audit Session ID: 0a95072a23d3a0005ee1e372 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146746 | Audit Session ID: 0a95072a23d3a0005ee1e372 | Security Group Tag: none | EasyVPN: 0 ||
Username: Jaysingh.thakur | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.48 | Public IP: 45.126.169.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:25:54 IST Fri Jun 12 2020 | Duration: 1h:42m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 58116971 | Bytes Rx: 28039659 | IP Addr: 10.149.233.48 | Public IP: 45.126.169.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:25:54 IST Fri Jun 12 2020 | Duration: 1h:42m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 58116971 | Bytes Rx: 28039659 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 149101 | Audit Session ID: 0a95072a2466d0005ee3431a | Security Group Tag: none | EasyVPN: 0 |Session ID: 149101 | Audit Session ID: 0a95072a2466d0005ee3431a | Security Group Tag: none | EasyVPN: 0 ||
Username: pbehera | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.235 | Public IP: 115.97.47.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:27:00 IST Fri Jun 12 2020 | Duration: 1h:41m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 40378473 | Bytes Rx: 13893007 | IP Addr: 10.149.233.235 | Public IP: 115.97.47.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:27:00 IST Fri Jun 12 2020 | Duration: 1h:41m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 40378473 | Bytes Rx: 13893007 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 149103 | Audit Session ID: 0a95072a2466f0005ee3435c | Security Group Tag: none | EasyVPN: 0 |Session ID: 149103 | Audit Session ID: 0a95072a2466f0005ee3435c | Security Group Tag: none | EasyVPN: 0 ||
Username: sravyath | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.48 | Public IP: 183.83.146.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:27:07 IST Fri Jun 12 2020 | Duration: 1h:41m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 39129766 | Bytes Rx: 28959104 | IP Addr: 10.149.232.48 | Public IP: 183.83.146.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:27:07 IST Fri Jun 12 2020 | Duration: 1h:41m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 39129766 | Bytes Rx: 28959104 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 149104 | Audit Session ID: 0a95072a246700005ee34363 | Security Group Tag: none | EasyVPN: 0 |Session ID: 149104 | Audit Session ID: 0a95072a246700005ee34363 | Security Group Tag: none | EasyVPN: 0 ||
Username: pourkank | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.52 | Public IP: 106.193.234.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:28:41 IST Fri Jun 12 2020 | Duration: 1h:40m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 22780623 | Bytes Rx: 8693266 | IP Addr: 10.149.232.52 | Public IP: 106.193.234.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:28:41 IST Fri Jun 12 2020 | Duration: 1h:40m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 22780623 | Bytes Rx: 8693266 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 149105 | Audit Session ID: 0a95072a246710005ee343c1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 149105 | Audit Session ID: 0a95072a246710005ee343c1 | Security Group Tag: none | EasyVPN: 0 ||
Username: Iyakanna | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.140 | Public IP: 157.44.95.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:30:38 IST Fri Jun 12 2020 | Duration: 1h:38m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 451639406 | Bytes Rx: 43340861 | IP Addr: 10.149.232.140 | Public IP: 157.44.95.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:30:38 IST Fri Jun 12 2020 | Duration: 1h:38m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 451639406 | Bytes Rx: 43340861 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 149107 | Audit Session ID: 0a95072a246730005ee34436 | Security Group Tag: none | EasyVPN: 0 |Session ID: 149107 | Audit Session ID: 0a95072a246730005ee34436 | Security Group Tag: none | EasyVPN: 0 ||
Username: tseelam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.88 | Public IP: 223.227.103.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:30:50 IST Fri Jun 12 2020 | Duration: 1h:37m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 21862290 | Bytes Rx: 26923705 | IP Addr: 10.149.233.88 | Public IP: 223.227.103.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:30:50 IST Fri Jun 12 2020 | Duration: 1h:37m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 21862290 | Bytes Rx: 26923705 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 149109 | Audit Session ID: 0a95072a246750005ee34442 | Security Group Tag: none | EasyVPN: 0 |Session ID: 149109 | Audit Session ID: 0a95072a246750005ee34442 | Security Group Tag: none | EasyVPN: 0 ||
Username: nishant.arya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.174 | Public IP: 122.161.47.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:31:36 IST Fri Jun 12 2020 | Duration: 1h:37m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 362339616 | Bytes Rx: 85517815 | IP Addr: 10.149.233.174 | Public IP: 122.161.47.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:31:36 IST Fri Jun 12 2020 | Duration: 1h:37m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 362339616 | Bytes Rx: 85517815 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 149112 | Audit Session ID: 0a95072a246780005ee34470 | Security Group Tag: none | EasyVPN: 0 |Session ID: 149112 | Audit Session ID: 0a95072a246780005ee34470 | Security Group Tag: none | EasyVPN: 0 ||
Username: goutraja | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.83 | Public IP: 157.51.188.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:31:36 IST Fri Jun 12 2020 | Duration: 1h:37m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 121316933 | Bytes Rx: 70788953 | IP Addr: 10.149.232.83 | Public IP: 157.51.188.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:31:36 IST Fri Jun 12 2020 | Duration: 1h:37m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 121316933 | Bytes Rx: 70788953 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 149113 | Audit Session ID: 0a95072a246790005ee34470 | Security Group Tag: none | EasyVPN: 0 |Session ID: 149113 | Audit Session ID: 0a95072a246790005ee34470 | Security Group Tag: none | EasyVPN: 0 ||
Username: amunpell | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.182 | Public IP: 113.193.43.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:32:43 IST Fri Jun 12 2020 | Duration: 1h:36m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 137564143 | Bytes Rx: 193229071 | IP Addr: 10.149.233.182 | Public IP: 113.193.43.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:32:43 IST Fri Jun 12 2020 | Duration: 1h:36m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 137564143 | Bytes Rx: 193229071 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 149115 | Audit Session ID: 0a95072a2467b0005ee344b3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 149115 | Audit Session ID: 0a95072a2467b0005ee344b3 | Security Group Tag: none | EasyVPN: 0 ||
Username: gkaliyap | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.244 | Public IP: 106.198.97.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:32:51 IST Fri Jun 12 2020 | Duration: 1h:35m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 23692501 | Bytes Rx: 10010024 | IP Addr: 10.149.240.244 | Public IP: 106.198.97.226 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:32:51 IST Fri Jun 12 2020 | Duration: 1h:35m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 23692501 | Bytes Rx: 10010024 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 149116 | Audit Session ID: 0a95072a2467c0005ee344bb | Security Group Tag: none | EasyVPN: 0 |Session ID: 149116 | Audit Session ID: 0a95072a2467c0005ee344bb | Security Group Tag: none | EasyVPN: 0 ||
Username: upaul | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.44 | Public IP: 49.35.6.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:34:07 IST Fri Jun 12 2020 | Duration: 1h:34m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 367820127 | Bytes Rx: 43796652 | IP Addr: 10.149.232.44 | Public IP: 49.35.6.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:34:07 IST Fri Jun 12 2020 | Duration: 1h:34m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 367820127 | Bytes Rx: 43796652 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 149118 | Audit Session ID: 0a95072a2467e0005ee34507 | Security Group Tag: none | EasyVPN: 0 |Session ID: 149118 | Audit Session ID: 0a95072a2467e0005ee34507 | Security Group Tag: none | EasyVPN: 0 ||
Username: pnagaraj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.235 | Public IP: 49.37.202.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:34:18 IST Fri Jun 12 2020 | Duration: 1h:34m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 87240525 | Bytes Rx: 11096112 | IP Addr: 10.149.232.235 | Public IP: 49.37.202.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:34:18 IST Fri Jun 12 2020 | Duration: 1h:34m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 87240525 | Bytes Rx: 11096112 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 149119 | Audit Session ID: 0a95072a2467f0005ee34512 | Security Group Tag: none | EasyVPN: 0 |Session ID: 149119 | Audit Session ID: 0a95072a2467f0005ee34512 | Security Group Tag: none | EasyVPN: 0 ||
Username: Sresivan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.54 | Public IP: 106.208.65.98 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 14:34:33 IST Fri Jun 12 2020 | Duration: 1h:34m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 90815756 | Bytes Rx: 12647177 | IP Addr: 10.149.233.54 | Public IP: 106.208.65.98 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 14:34:33 IST Fri Jun 12 2020 | Duration: 1h:34m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 90815756 | Bytes Rx: 12647177 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 149120 | Audit Session ID: 0a95072a246800005ee34521 | Security Group Tag: none | EasyVPN: 0 |Session ID: 149120 | Audit Session ID: 0a95072a246800005ee34521 | Security Group Tag: none | EasyVPN: 0 ||
Username: scourtal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.126 | Public IP: 27.97.207.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:34:41 IST Fri Jun 12 2020 | Duration: 1h:34m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 71549072 | Bytes Rx: 27391479 | IP Addr: 10.149.233.126 | Public IP: 27.97.207.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:34:41 IST Fri Jun 12 2020 | Duration: 1h:34m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 71549072 | Bytes Rx: 27391479 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 149121 | Audit Session ID: 0a95072a246810005ee34529 | Security Group Tag: none | EasyVPN: 0 |Session ID: 149121 | Audit Session ID: 0a95072a246810005ee34529 | Security Group Tag: none | EasyVPN: 0 ||
Username: prravich | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.248 | Public IP: 182.65.19.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:34:54 IST Fri Jun 12 2020 | Duration: 1h:33m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 48865108 | Bytes Rx: 20610972 | IP Addr: 10.149.233.248 | Public IP: 182.65.19.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:34:54 IST Fri Jun 12 2020 | Duration: 1h:33m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 48865108 | Bytes Rx: 20610972 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 149122 | Audit Session ID: 0a95072a246820005ee34536 | Security Group Tag: none | EasyVPN: 0 |Session ID: 149122 | Audit Session ID: 0a95072a246820005ee34536 | Security Group Tag: none | EasyVPN: 0 ||
Username: asmuruga | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.61 | Public IP: 157.46.62.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:35:12 IST Fri Jun 12 2020 | Duration: 1h:33m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 129948999 | Bytes Rx: 30502454 | IP Addr: 10.149.241.61 | Public IP: 157.46.62.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:35:12 IST Fri Jun 12 2020 | Duration: 1h:33m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 129948999 | Bytes Rx: 30502454 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 149123 | Audit Session ID: 0a95072a246830005ee34548 | Security Group Tag: none | EasyVPN: 0 |Session ID: 149123 | Audit Session ID: 0a95072a246830005ee34548 | Security Group Tag: none | EasyVPN: 0 ||
Username: AjayTH | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.53 | Public IP: 117.248.58.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:35:12 IST Fri Jun 12 2020 | Duration: 1h:33m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 31722945 | Bytes Rx: 30478523 | IP Addr: 10.149.241.53 | Public IP: 117.248.58.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:35:12 IST Fri Jun 12 2020 | Duration: 1h:33m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 31722945 | Bytes Rx: 30478523 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 149124 | Audit Session ID: 0a95072a246840005ee34548 | Security Group Tag: none | EasyVPN: 0 |Session ID: 149124 | Audit Session ID: 0a95072a246840005ee34548 | Security Group Tag: none | EasyVPN: 0 ||
Username: sigupta | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.79 | Public IP: 157.43.35.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:35:18 IST Fri Jun 12 2020 | Duration: 1h:33m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 320834440 | Bytes Rx: 27156274 | IP Addr: 10.149.241.79 | Public IP: 157.43.35.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:35:18 IST Fri Jun 12 2020 | Duration: 1h:33m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 320834440 | Bytes Rx: 27156274 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 149125 | Audit Session ID: 0a95072a246850005ee3454e | Security Group Tag: none | EasyVPN: 0 |Session ID: 149125 | Audit Session ID: 0a95072a246850005ee3454e | Security Group Tag: none | EasyVPN: 0 ||
Username: NilamC | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.88 | Public IP: 49.14.202.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:35:38 IST Fri Jun 12 2020 | Duration: 1h:33m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 51543916 | Bytes Rx: 23915412 | IP Addr: 10.149.241.88 | Public IP: 49.14.202.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:35:38 IST Fri Jun 12 2020 | Duration: 1h:33m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 51543916 | Bytes Rx: 23915412 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 149126 | Audit Session ID: 0a95072a246860005ee34562 | Security Group Tag: none | EasyVPN: 0 |Session ID: 149126 | Audit Session ID: 0a95072a246860005ee34562 | Security Group Tag: none | EasyVPN: 0 ||
Username: SDhanase | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.128 | Public IP: 157.50.65.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:37:00 IST Fri Jun 12 2020 | Duration: 1h:31m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 26826522 | Bytes Rx: 15786618 | IP Addr: 10.149.233.128 | Public IP: 157.50.65.255 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:37:00 IST Fri Jun 12 2020 | Duration: 1h:31m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 26826522 | Bytes Rx: 15786618 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 149127 | Audit Session ID: 0a95072a246870005ee345b4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 149127 | Audit Session ID: 0a95072a246870005ee345b4 | Security Group Tag: none | EasyVPN: 0 ||
