sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: vandana.mehra | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.147.96.222 | Public IP: 122.177.177.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:49 IST Wed Jun 17 2020 | Duration: 1d 23h:20m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 982929509 | Bytes Rx: 455583407 | IP Addr: 10.147.96.222 | Public IP: 122.177.177.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:49 IST Wed Jun 17 2020 | Duration: 1d 23h:20m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 982929509 | Bytes Rx: 455583407 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 31919 | Audit Session ID: 0a96cf6907caf0005ee9c8c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 31919 | Audit Session ID: 0a96cf6907caf0005ee9c8c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: CKadekar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.88 | Public IP: 103.220.80.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:12 IST Fri Jun 19 2020 | Duration: 0h:53m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 496109827 | Bytes Rx: 22889189 | IP Addr: 10.150.244.88 | Public IP: 103.220.80.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:12 IST Fri Jun 19 2020 | Duration: 0h:53m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 496109827 | Bytes Rx: 22889189 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38990 | Audit Session ID: 0a96cf690984e0005eec5610 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38990 | Audit Session ID: 0a96cf690984e0005eec5610 | Security Group Tag: none | EasyVPN: 0 ||
Username: manish.thakur | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.89 | Public IP: 110.225.91.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:16 IST Fri Jun 19 2020 | Duration: 0h:53m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 22282644 | Bytes Rx: 12186630 | IP Addr: 10.150.244.89 | Public IP: 110.225.91.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:16 IST Fri Jun 19 2020 | Duration: 0h:53m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 22282644 | Bytes Rx: 12186630 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38991 | Audit Session ID: 0a96cf690984f0005eec5614 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38991 | Audit Session ID: 0a96cf690984f0005eec5614 | Security Group Tag: none | EasyVPN: 0 ||
Username: sgodbole | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.90 | Public IP: 116.75.28.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:19 IST Fri Jun 19 2020 | Duration: 0h:52m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 20960691 | Bytes Rx: 69177533 | IP Addr: 10.150.244.90 | Public IP: 116.75.28.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:19 IST Fri Jun 19 2020 | Duration: 0h:52m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 20960691 | Bytes Rx: 69177533 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38992 | Audit Session ID: 0a96cf69098500005eec5617 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38992 | Audit Session ID: 0a96cf69098500005eec5617 | Security Group Tag: none | EasyVPN: 0 ||
Username: anushag | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.3 | Public IP: 183.83.153.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:49 IST Fri Jun 19 2020 | Duration: 0h:52m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 29064404 | Bytes Rx: 9851146 | IP Addr: 10.150.237.3 | Public IP: 183.83.153.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:37:49 IST Fri Jun 19 2020 | Duration: 0h:52m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 29064404 | Bytes Rx: 9851146 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38996 | Audit Session ID: 0a96cf69098540005eec5635 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38996 | Audit Session ID: 0a96cf69098540005eec5635 | Security Group Tag: none | EasyVPN: 0 ||
Username: prashasi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.93 | Public IP: 106.215.248.89 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:38:03 IST Fri Jun 19 2020 | Duration: 0h:52m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 21970988 | Bytes Rx: 7171318 | IP Addr: 10.150.244.93 | Public IP: 106.215.248.89 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 11:38:03 IST Fri Jun 19 2020 | Duration: 0h:52m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 21970988 | Bytes Rx: 7171318 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38997 | Audit Session ID: 0a96cf69098550005eec5643 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38997 | Audit Session ID: 0a96cf69098550005eec5643 | Security Group Tag: none | EasyVPN: 0 ||
Username: anmaurya | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.94 | Public IP: 47.247.99.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:38:05 IST Fri Jun 19 2020 | Duration: 0h:52m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 32399833 | Bytes Rx: 6122651 | IP Addr: 10.150.244.94 | Public IP: 47.247.99.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:38:05 IST Fri Jun 19 2020 | Duration: 0h:52m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 32399833 | Bytes Rx: 6122651 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38998 | Audit Session ID: 0a96cf69098560005eec5645 | Security Group Tag: none | EasyVPN: 0 |Session ID: 38998 | Audit Session ID: 0a96cf69098560005eec5645 | Security Group Tag: none | EasyVPN: 0 ||
Username: AkKanade | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.95 | Public IP: 106.193.205.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:38:11 IST Fri Jun 19 2020 | Duration: 0h:52m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 18172100 | Bytes Rx: 6443290 | IP Addr: 10.150.244.95 | Public IP: 106.193.205.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:38:11 IST Fri Jun 19 2020 | Duration: 0h:52m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 18172100 | Bytes Rx: 6443290 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 38999 | Audit Session ID: 0a96cf69098570005eec564b | Security Group Tag: none | EasyVPN: 0 |Session ID: 38999 | Audit Session ID: 0a96cf69098570005eec564b | Security Group Tag: none | EasyVPN: 0 ||
Username: hravi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.110 | Public IP: 49.37.198.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:38:26 IST Fri Jun 19 2020 | Duration: 0h:51m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 12594609 | Bytes Rx: 12700815 | IP Addr: 10.150.236.110 | Public IP: 49.37.198.113 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:38:26 IST Fri Jun 19 2020 | Duration: 0h:51m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 12594609 | Bytes Rx: 12700815 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39000 | Audit Session ID: 0a96cf69098580005eec565a | Security Group Tag: none | EasyVPN: 0 |Session ID: 39000 | Audit Session ID: 0a96cf69098580005eec565a | Security Group Tag: none | EasyVPN: 0 ||
Username: nirchoks | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.96 | Public IP: 49.34.89.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:39:56 IST Fri Jun 19 2020 | Duration: 0h:50m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 171121115 | Bytes Rx: 18166165 | IP Addr: 10.150.244.96 | Public IP: 49.34.89.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:39:56 IST Fri Jun 19 2020 | Duration: 0h:50m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 171121115 | Bytes Rx: 18166165 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39007 | Audit Session ID: 0a96cf690985f0005eec56b4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39007 | Audit Session ID: 0a96cf690985f0005eec56b4 | Security Group Tag: none | EasyVPN: 0 ||
Username: nitin.pudke | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.97 | Public IP: 103.117.219.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:40:24 IST Fri Jun 19 2020 | Duration: 0h:49m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 159648748 | Bytes Rx: 29959060 | IP Addr: 10.150.244.97 | Public IP: 103.117.219.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:40:24 IST Fri Jun 19 2020 | Duration: 0h:49m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 159648748 | Bytes Rx: 29959060 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39009 | Audit Session ID: 0a96cf69098610005eec56d0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39009 | Audit Session ID: 0a96cf69098610005eec56d0 | Security Group Tag: none | EasyVPN: 0 ||
Username: amisin | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.210 | Public IP: 42.111.4.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:40:39 IST Fri Jun 19 2020 | Duration: 0h:49m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 157724489 | Bytes Rx: 19132676 | IP Addr: 10.150.244.210 | Public IP: 42.111.4.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:40:39 IST Fri Jun 19 2020 | Duration: 0h:49m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 157724489 | Bytes Rx: 19132676 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39011 | Audit Session ID: 0a96cf69098630005eec56df | Security Group Tag: none | EasyVPN: 0 |Session ID: 39011 | Audit Session ID: 0a96cf69098630005eec56df | Security Group Tag: none | EasyVPN: 0 ||
Username: ajagtap | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.100 | Public IP: 106.193.146.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:41:00 IST Fri Jun 19 2020 | Duration: 0h:49m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 60533012 | Bytes Rx: 11370627 | IP Addr: 10.150.244.100 | Public IP: 106.193.146.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:41:00 IST Fri Jun 19 2020 | Duration: 0h:49m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 60533012 | Bytes Rx: 11370627 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39014 | Audit Session ID: 0a96cf69098660005eec56f4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39014 | Audit Session ID: 0a96cf69098660005eec56f4 | Security Group Tag: none | EasyVPN: 0 ||
Username: NiteshG | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.8 | Public IP: 47.31.33.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:41:54 IST Fri Jun 19 2020 | Duration: 0h:48m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 73121334 | Bytes Rx: 23828862 | IP Addr: 10.150.237.8 | Public IP: 47.31.33.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:41:54 IST Fri Jun 19 2020 | Duration: 0h:48m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 73121334 | Bytes Rx: 23828862 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39016 | Audit Session ID: 0a96cf69098680005eec572a | Security Group Tag: none | EasyVPN: 0 |Session ID: 39016 | Audit Session ID: 0a96cf69098680005eec572a | Security Group Tag: none | EasyVPN: 0 ||
Username: swaphing | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.135 | Public IP: 157.33.155.149 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 11:44:30 IST Fri Jun 19 2020 | Duration: 0h:45m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 44840692 | Bytes Rx: 32939223 | IP Addr: 10.150.236.135 | Public IP: 157.33.155.149 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 11:44:30 IST Fri Jun 19 2020 | Duration: 0h:45m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 44840692 | Bytes Rx: 32939223 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39019 | Audit Session ID: 0a96cf690986b0005eec57c6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39019 | Audit Session ID: 0a96cf690986b0005eec57c6 | Security Group Tag: none | EasyVPN: 0 ||
Username: ShriKale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.86 | Public IP: 27.97.133.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:44:33 IST Fri Jun 19 2020 | Duration: 0h:45m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 120362093 | Bytes Rx: 8517481 | IP Addr: 10.150.236.86 | Public IP: 27.97.133.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:44:33 IST Fri Jun 19 2020 | Duration: 0h:45m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 120362093 | Bytes Rx: 8517481 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39020 | Audit Session ID: 0a96cf690986c0005eec57c9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39020 | Audit Session ID: 0a96cf690986c0005eec57c9 | Security Group Tag: none | EasyVPN: 0 ||
Username: shano.raina | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.3 | Public IP: 106.193.251.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:45:06 IST Fri Jun 19 2020 | Duration: 0h:45m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 141632210 | Bytes Rx: 52790579 | IP Addr: 10.150.236.3 | Public IP: 106.193.251.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:45:06 IST Fri Jun 19 2020 | Duration: 0h:45m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 141632210 | Bytes Rx: 52790579 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39022 | Audit Session ID: 0a96cf690986e0005eec57ea | Security Group Tag: none | EasyVPN: 0 |Session ID: 39022 | Audit Session ID: 0a96cf690986e0005eec57ea | Security Group Tag: none | EasyVPN: 0 ||
Username: panojha | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.78 | Public IP: 45.127.46.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:45:51 IST Fri Jun 19 2020 | Duration: 0h:44m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 41548822 | Bytes Rx: 12948061 | IP Addr: 10.150.244.78 | Public IP: 45.127.46.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:45:51 IST Fri Jun 19 2020 | Duration: 0h:44m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 41548822 | Bytes Rx: 12948061 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39025 | Audit Session ID: 0a96cf69098710005eec5817 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39025 | Audit Session ID: 0a96cf69098710005eec5817 | Security Group Tag: none | EasyVPN: 0 ||
Username: pankgaik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.81 | Public IP: 117.248.246.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:46:08 IST Fri Jun 19 2020 | Duration: 0h:44m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 13603152 | Bytes Rx: 5131377 | IP Addr: 10.150.236.81 | Public IP: 117.248.246.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:46:08 IST Fri Jun 19 2020 | Duration: 0h:44m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 13603152 | Bytes Rx: 5131377 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39026 | Audit Session ID: 0a96cf69098720005eec5828 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39026 | Audit Session ID: 0a96cf69098720005eec5828 | Security Group Tag: none | EasyVPN: 0 ||
Username: harmsing | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.80 | Public IP: 101.0.32.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:46:25 IST Fri Jun 19 2020 | Duration: 0h:43m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 123106887 | Bytes Rx: 10698132 | IP Addr: 10.150.237.80 | Public IP: 101.0.32.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:46:25 IST Fri Jun 19 2020 | Duration: 0h:43m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 123106887 | Bytes Rx: 10698132 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39028 | Audit Session ID: 0a96cf69098740005eec5839 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39028 | Audit Session ID: 0a96cf69098740005eec5839 | Security Group Tag: none | EasyVPN: 0 ||
Username: sakil.ansari | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.154 | Public IP: 106.207.7.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:46:31 IST Fri Jun 19 2020 | Duration: 0h:43m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 66397105 | Bytes Rx: 9022098 | IP Addr: 10.150.236.154 | Public IP: 106.207.7.200 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 11:46:31 IST Fri Jun 19 2020 | Duration: 0h:43m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 66397105 | Bytes Rx: 9022098 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39029 | Audit Session ID: 0a96cf69098750005eec583f | Security Group Tag: none | EasyVPN: 0 |Session ID: 39029 | Audit Session ID: 0a96cf69098750005eec583f | Security Group Tag: none | EasyVPN: 0 ||
