sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: dvinnako | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.47 | Public IP: 108.51.146.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:29:46 GMT Tue Jun 2 2020 | Duration: 20d 15h:30m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 57293515602 | Bytes Rx: 8430190058 | IP Addr: 10.144.233.47 | Public IP: 108.51.146.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:29:46 GMT Tue Jun 2 2020 | Duration: 20d 15h:30m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 57293515602 | Bytes Rx: 8430190058 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 65492 | Audit Session ID: 0a90076b0ffd40005ed67e7a | Security Group Tag: none | EasyVPN: 0 |Session ID: 65492 | Audit Session ID: 0a90076b0ffd40005ed67e7a | Security Group Tag: none | EasyVPN: 0 ||
Username: ankitaag | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.99 | Public IP: 49.35.48.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:15:59 GMT Tue Jun 23 2020 | Duration: 3h:44m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 129374314 | Bytes Rx: 39318870 | IP Addr: 10.144.232.99 | Public IP: 49.35.48.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:15:59 GMT Tue Jun 23 2020 | Duration: 3h:44m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 129374314 | Bytes Rx: 39318870 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72328 | Audit Session ID: 0a90076b11a880005ef181ff | Security Group Tag: none | EasyVPN: 0 |Session ID: 72328 | Audit Session ID: 0a90076b11a880005ef181ff | Security Group Tag: none | EasyVPN: 0 ||
Username: AnirShin | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.214 | Public IP: 45.252.74.26 | Protocol: AnyConnect-Parent | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:19:28 GMT Tue Jun 23 2020 | Duration: 3h:40m:52s | Inactivity:  0h:18m:04s | Bytes Tx: 750081799 | Bytes Rx: 144128128 | IP Addr: 10.144.230.214 | Public IP: 45.252.74.26 | Protocol: AnyConnect-Parent | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:19:28 GMT Tue Jun 23 2020 | Duration: 3h:40m:52s | Inactivity:  0h:18m:04s | Bytes Tx: 750081799 | Bytes Rx: 144128128 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72332 | Audit Session ID: 0a90076b11a8c0005ef182d0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72332 | Audit Session ID: 0a90076b11a8c0005ef182d0 | Security Group Tag: none | EasyVPN: 0 ||
Username: JVasantK | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.102 | Public IP: 27.62.136.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:30:16 GMT Tue Jun 23 2020 | Duration: 3h:30m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 94592916 | Bytes Rx: 52524855 | IP Addr: 10.144.232.102 | Public IP: 27.62.136.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:30:16 GMT Tue Jun 23 2020 | Duration: 3h:30m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 94592916 | Bytes Rx: 52524855 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72336 | Audit Session ID: 0a90076b11a900005ef18558 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72336 | Audit Session ID: 0a90076b11a900005ef18558 | Security Group Tag: none | EasyVPN: 0 ||
Username: amkashid | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.103 | Public IP: 103.48.103.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:30:21 GMT Tue Jun 23 2020 | Duration: 3h:29m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 192458924 | Bytes Rx: 48539542 | IP Addr: 10.144.232.103 | Public IP: 103.48.103.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:30:21 GMT Tue Jun 23 2020 | Duration: 3h:29m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 192458924 | Bytes Rx: 48539542 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72337 | Audit Session ID: 0a90076b11a910005ef1855d | Security Group Tag: none | EasyVPN: 0 |Session ID: 72337 | Audit Session ID: 0a90076b11a910005ef1855d | Security Group Tag: none | EasyVPN: 0 ||
Username: rasaini | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.105 | Public IP: 106.210.211.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:32:03 GMT Tue Jun 23 2020 | Duration: 3h:28m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 549295661 | Bytes Rx: 34071681 | IP Addr: 10.144.232.105 | Public IP: 106.210.211.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:32:03 GMT Tue Jun 23 2020 | Duration: 3h:28m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 549295661 | Bytes Rx: 34071681 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72338 | Audit Session ID: 0a90076b11a920005ef185c3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72338 | Audit Session ID: 0a90076b11a920005ef185c3 | Security Group Tag: none | EasyVPN: 0 ||
Username: PankajRP | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.219 | Public IP: 106.206.56.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:36:02 GMT Tue Jun 23 2020 | Duration: 3h:24m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 489134418 | Bytes Rx: 172874201 | IP Addr: 10.144.230.219 | Public IP: 106.206.56.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:36:02 GMT Tue Jun 23 2020 | Duration: 3h:24m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 489134418 | Bytes Rx: 172874201 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72340 | Audit Session ID: 0a90076b11a940005ef186b2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72340 | Audit Session ID: 0a90076b11a940005ef186b2 | Security Group Tag: none | EasyVPN: 0 ||
Username: obryanes | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.81 | Public IP: 108.28.249.5 | Protocol: AnyConnect-Parent | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:45:30 GMT Tue Jun 23 2020 | Duration: 3h:14m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 41575853 | Bytes Rx: 12558579 | IP Addr: 10.144.232.81 | Public IP: 108.28.249.5 | Protocol: AnyConnect-Parent | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 04:45:30 GMT Tue Jun 23 2020 | Duration: 3h:14m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 41575853 | Bytes Rx: 12558579 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72343 | Audit Session ID: 0a90076b11a970005ef188ea | Security Group Tag: none | EasyVPN: 0 |Session ID: 72343 | Audit Session ID: 0a90076b11a970005ef188ea | Security Group Tag: none | EasyVPN: 0 ||
Username: anand.adhikari | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.77 | Public IP: 45.127.44.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:56:44 GMT Tue Jun 23 2020 | Duration: 3h:03m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 58008786 | Bytes Rx: 53754743 | IP Addr: 10.144.232.77 | Public IP: 45.127.44.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:56:44 GMT Tue Jun 23 2020 | Duration: 3h:03m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 58008786 | Bytes Rx: 53754743 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72344 | Audit Session ID: 0a90076b11a980005ef18b8c | Security Group Tag: none | EasyVPN: 0 |Session ID: 72344 | Audit Session ID: 0a90076b11a980005ef18b8c | Security Group Tag: none | EasyVPN: 0 ||
Username: CKonduru | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.82 | Public IP: 157.46.224.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:57:08 GMT Tue Jun 23 2020 | Duration: 3h:03m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 33428905 | Bytes Rx: 27528198 | IP Addr: 10.144.232.82 | Public IP: 157.46.224.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:57:08 GMT Tue Jun 23 2020 | Duration: 3h:03m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 33428905 | Bytes Rx: 27528198 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72345 | Audit Session ID: 0a90076b11a990005ef18ba4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72345 | Audit Session ID: 0a90076b11a990005ef18ba4 | Security Group Tag: none | EasyVPN: 0 ||
Username: suprisin | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.83 | Public IP: 103.47.219.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:02:23 GMT Tue Jun 23 2020 | Duration: 2h:57m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 746306871 | Bytes Rx: 475074328 | IP Addr: 10.144.232.83 | Public IP: 103.47.219.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:02:23 GMT Tue Jun 23 2020 | Duration: 2h:57m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 746306871 | Bytes Rx: 475074328 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72346 | Audit Session ID: 0a90076b11a9a0005ef18cdf | Security Group Tag: none | EasyVPN: 0 |Session ID: 72346 | Audit Session ID: 0a90076b11a9a0005ef18cdf | Security Group Tag: none | EasyVPN: 0 ||
Username: ASivakal | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.122 | Public IP: 61.3.253.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:08:15 GMT Tue Jun 23 2020 | Duration: 2h:52m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 104106572 | Bytes Rx: 12438163 | IP Addr: 10.144.232.122 | Public IP: 61.3.253.199 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:08:15 GMT Tue Jun 23 2020 | Duration: 2h:52m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 104106572 | Bytes Rx: 12438163 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72350 | Audit Session ID: 0a90076b11a9e0005ef18e3f | Security Group Tag: none | EasyVPN: 0 |Session ID: 72350 | Audit Session ID: 0a90076b11a9e0005ef18e3f | Security Group Tag: none | EasyVPN: 0 ||
Username: GDaundka | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.220 | Public IP: 103.137.50.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:08:26 GMT Tue Jun 23 2020 | Duration: 2h:51m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 301903501 | Bytes Rx: 126326681 | IP Addr: 10.144.230.220 | Public IP: 103.137.50.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:08:26 GMT Tue Jun 23 2020 | Duration: 2h:51m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 301903501 | Bytes Rx: 126326681 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72351 | Audit Session ID: 0a90076b11a9f0005ef18e4a | Security Group Tag: none | EasyVPN: 0 |Session ID: 72351 | Audit Session ID: 0a90076b11a9f0005ef18e4a | Security Group Tag: none | EasyVPN: 0 ||
Username: prsuresh | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.101 | Public IP: 106.198.37.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:13:24 GMT Tue Jun 23 2020 | Duration: 2h:46m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 99359620 | Bytes Rx: 42206096 | IP Addr: 10.144.232.101 | Public IP: 106.198.37.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:13:24 GMT Tue Jun 23 2020 | Duration: 2h:46m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 99359620 | Bytes Rx: 42206096 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72353 | Audit Session ID: 0a90076b11aa10005ef18f74 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72353 | Audit Session ID: 0a90076b11aa10005ef18f74 | Security Group Tag: none | EasyVPN: 0 ||
Username: saurabh.agarwal | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.218 | Public IP: 45.119.59.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:15:31 GMT Tue Jun 23 2020 | Duration: 2h:44m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 94926130 | Bytes Rx: 31238717 | IP Addr: 10.144.230.218 | Public IP: 45.119.59.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:15:31 GMT Tue Jun 23 2020 | Duration: 2h:44m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 94926130 | Bytes Rx: 31238717 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72355 | Audit Session ID: 0a90076b11aa30005ef18ff3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72355 | Audit Session ID: 0a90076b11aa30005ef18ff3 | Security Group Tag: none | EasyVPN: 0 ||
Username: DKhandag | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.224 | Public IP: 42.108.230.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:18:24 GMT Tue Jun 23 2020 | Duration: 2h:41m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 307434074 | Bytes Rx: 148025592 | IP Addr: 10.144.230.224 | Public IP: 42.108.230.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:18:24 GMT Tue Jun 23 2020 | Duration: 2h:41m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 307434074 | Bytes Rx: 148025592 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72357 | Audit Session ID: 0a90076b11aa50005ef190a0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72357 | Audit Session ID: 0a90076b11aa50005ef190a0 | Security Group Tag: none | EasyVPN: 0 ||
Username: e.garcia | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.225 | Public IP: 195.219.99.1 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 05:39:51 GMT Tue Jun 23 2020 | Duration: 2h:20m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 593097795 | Bytes Rx: 90822061 | IP Addr: 10.144.230.225 | Public IP: 195.219.99.1 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 05:39:51 GMT Tue Jun 23 2020 | Duration: 2h:20m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 593097795 | Bytes Rx: 90822061 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72362 | Audit Session ID: 0a90076b11aaa0005ef195a7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72362 | Audit Session ID: 0a90076b11aaa0005ef195a7 | Security Group Tag: none | EasyVPN: 0 ||
Username: drajasek | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.51 | Public IP: 157.50.79.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:42:49 GMT Tue Jun 23 2020 | Duration: 2h:17m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 96505647 | Bytes Rx: 35416333 | IP Addr: 10.144.232.51 | Public IP: 157.50.79.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:42:49 GMT Tue Jun 23 2020 | Duration: 2h:17m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 96505647 | Bytes Rx: 35416333 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72365 | Audit Session ID: 0a90076b11aad0005ef19659 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72365 | Audit Session ID: 0a90076b11aad0005ef19659 | Security Group Tag: none | EasyVPN: 0 ||
Username: shwsoma | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.96 | Public IP: 219.91.249.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:44:59 GMT Tue Jun 23 2020 | Duration: 2h:15m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 568990575 | Bytes Rx: 44742655 | IP Addr: 10.144.232.96 | Public IP: 219.91.249.21 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:44:59 GMT Tue Jun 23 2020 | Duration: 2h:15m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 568990575 | Bytes Rx: 44742655 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72366 | Audit Session ID: 0a90076b11aae0005ef196db | Security Group Tag: none | EasyVPN: 0 |Session ID: 72366 | Audit Session ID: 0a90076b11aae0005ef196db | Security Group Tag: none | EasyVPN: 0 ||
Username: swethal | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.144.232.97 | Public IP: 27.62.40.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:45:08 GMT Tue Jun 23 2020 | Duration: 2h:15m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 48153667 | Bytes Rx: 24389346 | IP Addr: 10.144.232.97 | Public IP: 27.62.40.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:45:08 GMT Tue Jun 23 2020 | Duration: 2h:15m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 48153667 | Bytes Rx: 24389346 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72367 | Audit Session ID: 0a90076b11aaf0005ef196e4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72367 | Audit Session ID: 0a90076b11aaf0005ef196e4 | Security Group Tag: none | EasyVPN: 0 ||
Username: kavibala | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.107 | Public IP: 157.50.154.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:46:50 GMT Tue Jun 23 2020 | Duration: 2h:13m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 211181776 | Bytes Rx: 32744262 | IP Addr: 10.144.232.107 | Public IP: 157.50.154.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:46:50 GMT Tue Jun 23 2020 | Duration: 2h:13m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 211181776 | Bytes Rx: 32744262 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72368 | Audit Session ID: 0a90076b11ab00005ef1974a | Security Group Tag: none | EasyVPN: 0 |Session ID: 72368 | Audit Session ID: 0a90076b11ab00005ef1974a | Security Group Tag: none | EasyVPN: 0 ||
