sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.127 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:40 IST Mon Jun 1 2020 | Duration: 4d 7h:59m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 18069791266 | Bytes Rx: 1551369885 | IP Addr: 10.149.233.127 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:07:40 IST Mon Jun 1 2020 | Duration: 4d 7h:59m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 18069791266 | Bytes Rx: 1551369885 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 125799 | Audit Session ID: 0a95072a1eb670005ed45be4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 125799 | Audit Session ID: 0a95072a1eb670005ed45be4 | Security Group Tag: none | EasyVPN: 0 ||
Username: srigurus | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.174 | Public IP: 122.178.242.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:58:16 IST Fri Jun 5 2020 | Duration: 1h:08m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 10159508 | Bytes Rx: 12361852 | IP Addr: 10.149.233.174 | Public IP: 122.178.242.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:58:16 IST Fri Jun 5 2020 | Duration: 1h:08m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 10159508 | Bytes Rx: 12361852 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135909 | Audit Session ID: 0a95072a212e50005eda0220 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135909 | Audit Session ID: 0a95072a212e50005eda0220 | Security Group Tag: none | EasyVPN: 0 ||
Username: DeSanaka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.253 | Public IP: 49.206.210.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:58:20 IST Fri Jun 5 2020 | Duration: 1h:08m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 74556408 | Bytes Rx: 12906261 | IP Addr: 10.149.241.253 | Public IP: 49.206.210.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:58:20 IST Fri Jun 5 2020 | Duration: 1h:08m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 74556408 | Bytes Rx: 12906261 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135910 | Audit Session ID: 0a95072a212e60005eda0224 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135910 | Audit Session ID: 0a95072a212e60005eda0224 | Security Group Tag: none | EasyVPN: 0 ||
Username: prpancha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.228 | Public IP: 120.88.180.65 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:58:25 IST Fri Jun 5 2020 | Duration: 1h:08m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 188028351 | Bytes Rx: 29286472 | IP Addr: 10.149.232.228 | Public IP: 120.88.180.65 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:58:25 IST Fri Jun 5 2020 | Duration: 1h:08m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 188028351 | Bytes Rx: 29286472 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135911 | Audit Session ID: 0a95072a212e70005eda0229 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135911 | Audit Session ID: 0a95072a212e70005eda0229 | Security Group Tag: none | EasyVPN: 0 ||
Username: AimanM | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.234 | Public IP: 123.136.197.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:58:52 IST Fri Jun 5 2020 | Duration: 1h:08m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 140803799 | Bytes Rx: 31012285 | IP Addr: 10.149.232.234 | Public IP: 123.136.197.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:58:52 IST Fri Jun 5 2020 | Duration: 1h:08m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 140803799 | Bytes Rx: 31012285 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135912 | Audit Session ID: 0a95072a212e80005eda0244 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135912 | Audit Session ID: 0a95072a212e80005eda0244 | Security Group Tag: none | EasyVPN: 0 ||
Username: RahNaray | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.80 | Public IP: 49.33.139.249 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:59:14 IST Fri Jun 5 2020 | Duration: 1h:07m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 207107899 | Bytes Rx: 14413948 | IP Addr: 10.149.240.80 | Public IP: 49.33.139.249 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:59:14 IST Fri Jun 5 2020 | Duration: 1h:07m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 207107899 | Bytes Rx: 14413948 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135913 | Audit Session ID: 0a95072a212e90005eda025a | Security Group Tag: none | EasyVPN: 0 |Session ID: 135913 | Audit Session ID: 0a95072a212e90005eda025a | Security Group Tag: none | EasyVPN: 0 ||
Username: vivnaray | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.65 | Public IP: 117.249.243.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:00:55 IST Fri Jun 5 2020 | Duration: 1h:06m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 55135383 | Bytes Rx: 66597458 | IP Addr: 10.149.232.65 | Public IP: 117.249.243.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:00:55 IST Fri Jun 5 2020 | Duration: 1h:06m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 55135383 | Bytes Rx: 66597458 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135915 | Audit Session ID: 0a95072a212eb0005eda02bf | Security Group Tag: none | EasyVPN: 0 |Session ID: 135915 | Audit Session ID: 0a95072a212eb0005eda02bf | Security Group Tag: none | EasyVPN: 0 ||
Username: sumit.dahale | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.94 | Public IP: 117.211.157.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:00:59 IST Fri Jun 5 2020 | Duration: 1h:05m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 75716169 | Bytes Rx: 38138172 | IP Addr: 10.149.232.94 | Public IP: 117.211.157.11 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:00:59 IST Fri Jun 5 2020 | Duration: 1h:05m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 75716169 | Bytes Rx: 38138172 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135916 | Audit Session ID: 0a95072a212ec0005eda02c3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135916 | Audit Session ID: 0a95072a212ec0005eda02c3 | Security Group Tag: none | EasyVPN: 0 ||
Username: prangasa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.39 | Public IP: 157.50.89.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:01:41 IST Fri Jun 5 2020 | Duration: 1h:05m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 51980551 | Bytes Rx: 18606155 | IP Addr: 10.149.232.39 | Public IP: 157.50.89.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:01:41 IST Fri Jun 5 2020 | Duration: 1h:05m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 51980551 | Bytes Rx: 18606155 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135922 | Audit Session ID: 0a95072a212f20005eda02ed | Security Group Tag: none | EasyVPN: 0 |Session ID: 135922 | Audit Session ID: 0a95072a212f20005eda02ed | Security Group Tag: none | EasyVPN: 0 ||
Username: vinkum | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.37 | Public IP: 106.203.7.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:01:44 IST Fri Jun 5 2020 | Duration: 1h:05m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 47616058 | Bytes Rx: 10675887 | IP Addr: 10.149.232.37 | Public IP: 106.203.7.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:01:44 IST Fri Jun 5 2020 | Duration: 1h:05m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 47616058 | Bytes Rx: 10675887 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135923 | Audit Session ID: 0a95072a212f30005eda02f0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135923 | Audit Session ID: 0a95072a212f30005eda02f0 | Security Group Tag: none | EasyVPN: 0 ||
Username: DnyaKham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.20 | Public IP: 137.97.49.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:01:56 IST Fri Jun 5 2020 | Duration: 1h:04m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 390100904 | Bytes Rx: 26152342 | IP Addr: 10.149.233.20 | Public IP: 137.97.49.73 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:01:56 IST Fri Jun 5 2020 | Duration: 1h:04m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 390100904 | Bytes Rx: 26152342 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135925 | Audit Session ID: 0a95072a212f50005eda02fc | Security Group Tag: none | EasyVPN: 0 |Session ID: 135925 | Audit Session ID: 0a95072a212f50005eda02fc | Security Group Tag: none | EasyVPN: 0 ||
Username: PSriniva | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.252 | Public IP: 49.156.152.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:03:00 IST Fri Jun 5 2020 | Duration: 1h:03m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 241868698 | Bytes Rx: 46333161 | IP Addr: 10.149.232.252 | Public IP: 49.156.152.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:03:00 IST Fri Jun 5 2020 | Duration: 1h:03m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 241868698 | Bytes Rx: 46333161 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135926 | Audit Session ID: 0a95072a212f60005eda033c | Security Group Tag: none | EasyVPN: 0 |Session ID: 135926 | Audit Session ID: 0a95072a212f60005eda033c | Security Group Tag: none | EasyVPN: 0 ||
Username: ybrewart | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.90 | Public IP: 220.158.142.38 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 14:04:43 IST Fri Jun 5 2020 | Duration: 1h:02m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 157336475 | Bytes Rx: 55829396 | IP Addr: 10.149.232.90 | Public IP: 220.158.142.38 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 14:04:43 IST Fri Jun 5 2020 | Duration: 1h:02m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 157336475 | Bytes Rx: 55829396 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135928 | Audit Session ID: 0a95072a212f80005eda03a3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135928 | Audit Session ID: 0a95072a212f80005eda03a3 | Security Group Tag: none | EasyVPN: 0 ||
Username: deeptia | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.182 | Public IP: 122.169.54.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:05:54 IST Fri Jun 5 2020 | Duration: 1h:01m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 66371777 | Bytes Rx: 13936914 | IP Addr: 10.149.232.182 | Public IP: 122.169.54.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:05:54 IST Fri Jun 5 2020 | Duration: 1h:01m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 66371777 | Bytes Rx: 13936914 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135932 | Audit Session ID: 0a95072a212fc0005eda03ea | Security Group Tag: none | EasyVPN: 0 |Session ID: 135932 | Audit Session ID: 0a95072a212fc0005eda03ea | Security Group Tag: none | EasyVPN: 0 ||
Username: senthils | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.40 | Public IP: 122.174.33.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:06:03 IST Fri Jun 5 2020 | Duration: 1h:00m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 89924419 | Bytes Rx: 17509700 | IP Addr: 10.149.233.40 | Public IP: 122.174.33.212 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:06:03 IST Fri Jun 5 2020 | Duration: 1h:00m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 89924419 | Bytes Rx: 17509700 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135933 | Audit Session ID: 0a95072a212fd0005eda03f3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135933 | Audit Session ID: 0a95072a212fd0005eda03f3 | Security Group Tag: none | EasyVPN: 0 ||
Username: pbhoyar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.92 | Public IP: 106.220.187.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:07:37 IST Fri Jun 5 2020 | Duration: 0h:59m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 120612550 | Bytes Rx: 19678784 | IP Addr: 10.149.233.92 | Public IP: 106.220.187.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:07:37 IST Fri Jun 5 2020 | Duration: 0h:59m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 120612550 | Bytes Rx: 19678784 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135936 | Audit Session ID: 0a95072a213000005eda0451 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135936 | Audit Session ID: 0a95072a213000005eda0451 | Security Group Tag: none | EasyVPN: 0 ||
Username: dekarnik | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.175 | Public IP: 49.36.141.224 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 14:07:57 IST Fri Jun 5 2020 | Duration: 0h:58m:58s | Inactivity:  0h:03m:35s | Bytes Tx: 99306519 | Bytes Rx: 35680116 | IP Addr: 10.149.233.175 | Public IP: 49.36.141.224 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 14:07:57 IST Fri Jun 5 2020 | Duration: 0h:58m:58s | Inactivity:  0h:03m:35s | Bytes Tx: 99306519 | Bytes Rx: 35680116 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135937 | Audit Session ID: 0a95072a213010005eda0465 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135937 | Audit Session ID: 0a95072a213010005eda0465 | Security Group Tag: none | EasyVPN: 0 ||
Username: VRathore | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.151 | Public IP: 49.36.26.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:08:53 IST Fri Jun 5 2020 | Duration: 0h:58m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 316358100 | Bytes Rx: 53541603 | IP Addr: 10.149.232.151 | Public IP: 49.36.26.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:08:53 IST Fri Jun 5 2020 | Duration: 0h:58m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 316358100 | Bytes Rx: 53541603 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135939 | Audit Session ID: 0a95072a213030005eda049d | Security Group Tag: none | EasyVPN: 0 |Session ID: 135939 | Audit Session ID: 0a95072a213030005eda049d | Security Group Tag: none | EasyVPN: 0 ||
Username: archchan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.254 | Public IP: 157.46.70.240 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:10:37 IST Fri Jun 5 2020 | Duration: 0h:56m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 75833396 | Bytes Rx: 20542590 | IP Addr: 10.149.232.254 | Public IP: 157.46.70.240 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:10:37 IST Fri Jun 5 2020 | Duration: 0h:56m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 75833396 | Bytes Rx: 20542590 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135943 | Audit Session ID: 0a95072a213070005eda0505 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135943 | Audit Session ID: 0a95072a213070005eda0505 | Security Group Tag: none | EasyVPN: 0 ||
Username: unnikms | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.79 | Public IP: 43.229.88.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:11:04 IST Fri Jun 5 2020 | Duration: 0h:55m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 221121747 | Bytes Rx: 71995897 | IP Addr: 10.149.232.79 | Public IP: 43.229.88.37 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:11:04 IST Fri Jun 5 2020 | Duration: 0h:55m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 221121747 | Bytes Rx: 71995897 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135944 | Audit Session ID: 0a95072a213080005eda0520 | Security Group Tag: none | EasyVPN: 0 |Session ID: 135944 | Audit Session ID: 0a95072a213080005eda0520 | Security Group Tag: none | EasyVPN: 0 ||
Username: VVispute | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.236 | Public IP: 103.26.225.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:11:17 IST Fri Jun 5 2020 | Duration: 0h:55m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 8680631 | Bytes Rx: 5790760 | IP Addr: 10.149.232.236 | Public IP: 103.26.225.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:11:17 IST Fri Jun 5 2020 | Duration: 0h:55m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 8680631 | Bytes Rx: 5790760 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135946 | Audit Session ID: 0a95072a2130a0005eda052d | Security Group Tag: none | EasyVPN: 0 |Session ID: 135946 | Audit Session ID: 0a95072a2130a0005eda052d | Security Group Tag: none | EasyVPN: 0 ||
