sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: jsathyam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.154 | Public IP: 106.208.24.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:29:41 IST Tue Jun 16 2020 | Duration: 3d 15h:00m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 55926688231 | Bytes Rx: 3159854350 | IP Addr: 10.149.232.154 | Public IP: 106.208.24.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 21:29:41 IST Tue Jun 16 2020 | Duration: 3d 15h:00m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 55926688231 | Bytes Rx: 3159854350 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 156097 | Audit Session ID: 0a95072a261c10005ee8ec6d | Security Group Tag: none | EasyVPN: 0 |Session ID: 156097 | Audit Session ID: 0a95072a261c10005ee8ec6d | Security Group Tag: none | EasyVPN: 0 ||
Username: TejasS | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.167 | Public IP: 106.210.253.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:21 IST Sat Jun 20 2020 | Duration: 2h:02m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 57611740 | Bytes Rx: 20524019 | IP Addr: 10.149.232.167 | Public IP: 106.210.253.122 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:27:21 IST Sat Jun 20 2020 | Duration: 2h:02m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 57611740 | Bytes Rx: 20524019 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163684 | Audit Session ID: 0a95072a27f640005eed9731 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163684 | Audit Session ID: 0a95072a27f640005eed9731 | Security Group Tag: none | EasyVPN: 0 ||
Username: hariragh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.105 | Public IP: 103.98.63.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:24 IST Sat Jun 20 2020 | Duration: 1h:59m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 75643549 | Bytes Rx: 24871179 | IP Addr: 10.149.232.105 | Public IP: 103.98.63.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:24 IST Sat Jun 20 2020 | Duration: 1h:59m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 75643549 | Bytes Rx: 24871179 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163692 | Audit Session ID: 0a95072a27f6c0005eed97e8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163692 | Audit Session ID: 0a95072a27f6c0005eed97e8 | Security Group Tag: none | EasyVPN: 0 ||
Username: saravana.d | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.112 | Public IP: 157.50.171.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:03 IST Sat Jun 20 2020 | Duration: 1h:59m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 49522926 | Bytes Rx: 17311850 | IP Addr: 10.149.232.112 | Public IP: 157.50.171.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:03 IST Sat Jun 20 2020 | Duration: 1h:59m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 49522926 | Bytes Rx: 17311850 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163693 | Audit Session ID: 0a95072a27f6d0005eed980f | Security Group Tag: none | EasyVPN: 0 |Session ID: 163693 | Audit Session ID: 0a95072a27f6d0005eed980f | Security Group Tag: none | EasyVPN: 0 ||
Username: AkshaPS | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.62 | Public IP: 157.50.147.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:43 IST Sat Jun 20 2020 | Duration: 1h:58m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 43240855 | Bytes Rx: 17354595 | IP Addr: 10.149.233.62 | Public IP: 157.50.147.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:43 IST Sat Jun 20 2020 | Duration: 1h:58m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 43240855 | Bytes Rx: 17354595 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163694 | Audit Session ID: 0a95072a27f6e0005eed9837 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163694 | Audit Session ID: 0a95072a27f6e0005eed9837 | Security Group Tag: none | EasyVPN: 0 ||
Username: JAravint | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.64 | Public IP: 36.255.87.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:15 IST Sat Jun 20 2020 | Duration: 1h:58m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 53661646 | Bytes Rx: 10840487 | IP Addr: 10.149.233.64 | Public IP: 36.255.87.195 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:15 IST Sat Jun 20 2020 | Duration: 1h:58m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 53661646 | Bytes Rx: 10840487 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163696 | Audit Session ID: 0a95072a27f700005eed9857 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163696 | Audit Session ID: 0a95072a27f700005eed9857 | Security Group Tag: none | EasyVPN: 0 ||
Username: sumbaric | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.65 | Public IP: 103.217.231.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:38 IST Sat Jun 20 2020 | Duration: 1h:57m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 3644476533 | Bytes Rx: 159695062 | IP Addr: 10.149.233.65 | Public IP: 103.217.231.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:38 IST Sat Jun 20 2020 | Duration: 1h:57m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 3644476533 | Bytes Rx: 159695062 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163697 | Audit Session ID: 0a95072a27f710005eed986e | Security Group Tag: none | EasyVPN: 0 |Session ID: 163697 | Audit Session ID: 0a95072a27f710005eed986e | Security Group Tag: none | EasyVPN: 0 ||
Username: ArunPawa | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.68 | Public IP: 157.50.53.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:46 IST Sat Jun 20 2020 | Duration: 1h:57m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 88004768 | Bytes Rx: 28867469 | IP Addr: 10.149.233.68 | Public IP: 157.50.53.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:46 IST Sat Jun 20 2020 | Duration: 1h:57m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 88004768 | Bytes Rx: 28867469 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163698 | Audit Session ID: 0a95072a27f720005eed9876 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163698 | Audit Session ID: 0a95072a27f720005eed9876 | Security Group Tag: none | EasyVPN: 0 ||
Username: Aritram | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.67 | Public IP: 42.110.164.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:33:19 IST Sat Jun 20 2020 | Duration: 1h:56m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 168188712 | Bytes Rx: 97243011 | IP Addr: 10.149.233.67 | Public IP: 42.110.164.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:33:19 IST Sat Jun 20 2020 | Duration: 1h:56m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 168188712 | Bytes Rx: 97243011 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163699 | Audit Session ID: 0a95072a27f730005eed9897 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163699 | Audit Session ID: 0a95072a27f730005eed9897 | Security Group Tag: none | EasyVPN: 0 ||
Username: ankushgu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.175 | Public IP: 103.83.213.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:34:17 IST Sat Jun 20 2020 | Duration: 1h:56m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 35844551 | Bytes Rx: 11897393 | IP Addr: 10.149.232.175 | Public IP: 103.83.213.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:34:17 IST Sat Jun 20 2020 | Duration: 1h:56m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 35844551 | Bytes Rx: 11897393 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163703 | Audit Session ID: 0a95072a27f770005eed98d1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163703 | Audit Session ID: 0a95072a27f770005eed98d1 | Security Group Tag: none | EasyVPN: 0 ||
Username: hmuruges | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.178 | Public IP: 103.231.216.134 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:35:21 IST Sat Jun 20 2020 | Duration: 1h:54m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 53774318 | Bytes Rx: 23392004 | IP Addr: 10.149.232.178 | Public IP: 103.231.216.134 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:35:21 IST Sat Jun 20 2020 | Duration: 1h:54m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 53774318 | Bytes Rx: 23392004 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163706 | Audit Session ID: 0a95072a27f7a0005eed9911 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163706 | Audit Session ID: 0a95072a27f7a0005eed9911 | Security Group Tag: none | EasyVPN: 0 ||
Username: ssaple | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.179 | Public IP: 1.38.222.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:35:31 IST Sat Jun 20 2020 | Duration: 1h:54m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 676244995 | Bytes Rx: 40931431 | IP Addr: 10.149.232.179 | Public IP: 1.38.222.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:35:31 IST Sat Jun 20 2020 | Duration: 1h:54m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 676244995 | Bytes Rx: 40931431 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163707 | Audit Session ID: 0a95072a27f7b0005eed991b | Security Group Tag: none | EasyVPN: 0 |Session ID: 163707 | Audit Session ID: 0a95072a27f7b0005eed991b | Security Group Tag: none | EasyVPN: 0 ||
Username: VThatiko | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.95 | Public IP: 124.123.168.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:06 IST Sat Jun 20 2020 | Duration: 1h:52m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 267935228 | Bytes Rx: 48455979 | IP Addr: 10.149.232.95 | Public IP: 124.123.168.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:38:06 IST Sat Jun 20 2020 | Duration: 1h:52m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 267935228 | Bytes Rx: 48455979 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163709 | Audit Session ID: 0a95072a27f7d0005eed99b6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163709 | Audit Session ID: 0a95072a27f7d0005eed99b6 | Security Group Tag: none | EasyVPN: 0 ||
Username: RamaAnba | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.127 | Public IP: 122.174.67.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:49:44 IST Sat Jun 20 2020 | Duration: 1h:40m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 8412495 | Bytes Rx: 4627661 | IP Addr: 10.149.232.127 | Public IP: 122.174.67.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:49:44 IST Sat Jun 20 2020 | Duration: 1h:40m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 8412495 | Bytes Rx: 4627661 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163719 | Audit Session ID: 0a95072a27f870005eed9c70 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163719 | Audit Session ID: 0a95072a27f870005eed9c70 | Security Group Tag: none | EasyVPN: 0 ||
Username: hramired | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.128 | Public IP: 157.48.143.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:51:51 IST Sat Jun 20 2020 | Duration: 1h:38m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 22488350 | Bytes Rx: 6436949 | IP Addr: 10.149.232.128 | Public IP: 157.48.143.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:51:51 IST Sat Jun 20 2020 | Duration: 1h:38m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 22488350 | Bytes Rx: 6436949 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163720 | Audit Session ID: 0a95072a27f880005eed9cef | Security Group Tag: none | EasyVPN: 0 |Session ID: 163720 | Audit Session ID: 0a95072a27f880005eed9cef | Security Group Tag: none | EasyVPN: 0 ||
Username: azadey | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.162 | Public IP: 42.106.122.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:55 IST Sat Jun 20 2020 | Duration: 1h:37m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 156998227 | Bytes Rx: 57741847 | IP Addr: 10.149.232.162 | Public IP: 42.106.122.38 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:52:55 IST Sat Jun 20 2020 | Duration: 1h:37m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 156998227 | Bytes Rx: 57741847 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163721 | Audit Session ID: 0a95072a27f890005eed9d2f | Security Group Tag: none | EasyVPN: 0 |Session ID: 163721 | Audit Session ID: 0a95072a27f890005eed9d2f | Security Group Tag: none | EasyVPN: 0 ||
Username: bm.bahuguna | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.147 | Public IP: 27.106.30.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:49 IST Sat Jun 20 2020 | Duration: 1h:35m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 167472839 | Bytes Rx: 46430956 | IP Addr: 10.149.232.147 | Public IP: 27.106.30.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:54:49 IST Sat Jun 20 2020 | Duration: 1h:35m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 167472839 | Bytes Rx: 46430956 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163724 | Audit Session ID: 0a95072a27f8c0005eed9da1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163724 | Audit Session ID: 0a95072a27f8c0005eed9da1 | Security Group Tag: none | EasyVPN: 0 ||
Username: vaishdev | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC2 | IP Addr: 10.149.248.98 | Public IP: 157.50.126.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:07 IST Sat Jun 20 2020 | Duration: 1h:35m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 126652008 | Bytes Rx: 68267719 | IP Addr: 10.149.248.98 | Public IP: 157.50.126.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:07 IST Sat Jun 20 2020 | Duration: 1h:35m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 126652008 | Bytes Rx: 68267719 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163725 | Audit Session ID: 0a95072a27f8d0005eed9db3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163725 | Audit Session ID: 0a95072a27f8d0005eed9db3 | Security Group Tag: none | EasyVPN: 0 ||
Username: sompraka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.121 | Public IP: 106.201.189.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:52 IST Sat Jun 20 2020 | Duration: 1h:34m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 255013112 | Bytes Rx: 477059508 | IP Addr: 10.149.232.121 | Public IP: 106.201.189.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:52 IST Sat Jun 20 2020 | Duration: 1h:34m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 255013112 | Bytes Rx: 477059508 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163726 | Audit Session ID: 0a95072a27f8e0005eed9de0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163726 | Audit Session ID: 0a95072a27f8e0005eed9de0 | Security Group Tag: none | EasyVPN: 0 ||
Username: bilu.koshy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.102 | Public IP: 117.230.149.174 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:55:53 IST Sat Jun 20 2020 | Duration: 1h:34m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 123153262 | Bytes Rx: 40927789 | IP Addr: 10.149.232.102 | Public IP: 117.230.149.174 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:55:53 IST Sat Jun 20 2020 | Duration: 1h:34m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 123153262 | Bytes Rx: 40927789 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163727 | Audit Session ID: 0a95072a27f8f0005eed9de1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163727 | Audit Session ID: 0a95072a27f8f0005eed9de1 | Security Group Tag: none | EasyVPN: 0 ||
Username: s.bhattacharyy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.180 | Public IP: 45.113.101.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:57 IST Sat Jun 20 2020 | Duration: 1h:34m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 38539291 | Bytes Rx: 14656576 | IP Addr: 10.149.232.180 | Public IP: 45.113.101.234 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:55:57 IST Sat Jun 20 2020 | Duration: 1h:34m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 38539291 | Bytes Rx: 14656576 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 163728 | Audit Session ID: 0a95072a27f900005eed9de5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 163728 | Audit Session ID: 0a95072a27f900005eed9de5 | Security Group Tag: none | EasyVPN: 0 ||
