sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sloganat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.13 | Public IP: 49.207.129.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:16 IST Fri May 29 2020 | Duration: 1d 1h:14m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 832003970 | Bytes Rx: 197369597 | IP Addr: 10.149.232.13 | Public IP: 49.207.129.150 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:15:16 IST Fri May 29 2020 | Duration: 1d 1h:14m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 832003970 | Bytes Rx: 197369597 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 122460 | Audit Session ID: 0a95072a1de5c0005ed0af7c | Security Group Tag: none | EasyVPN: 0 |Session ID: 122460 | Audit Session ID: 0a95072a1de5c0005ed0af7c | Security Group Tag: none | EasyVPN: 0 ||
Username: aveeraiy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.194 | Public IP: 106.198.49.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:42:26 IST Sat May 30 2020 | Duration: 0h:47m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 26535660 | Bytes Rx: 5902524 | IP Addr: 10.149.233.194 | Public IP: 106.198.49.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:42:26 IST Sat May 30 2020 | Duration: 0h:47m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 26535660 | Bytes Rx: 5902524 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124242 | Audit Session ID: 0a95072a1e5520005ed2075a | Security Group Tag: none | EasyVPN: 0 |Session ID: 124242 | Audit Session ID: 0a95072a1e5520005ed2075a | Security Group Tag: none | EasyVPN: 0 ||
Username: svemu | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.166 | Public IP: 27.59.243.209 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:43:33 IST Sat May 30 2020 | Duration: 0h:46m:42s | Inactivity:  0h:14m:36s | Bytes Tx: 54691190 | Bytes Rx: 10783629 | IP Addr: 10.149.232.166 | Public IP: 27.59.243.209 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:43:33 IST Sat May 30 2020 | Duration: 0h:46m:42s | Inactivity:  0h:14m:36s | Bytes Tx: 54691190 | Bytes Rx: 10783629 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124243 | Audit Session ID: 0a95072a1e5530005ed2079d | Security Group Tag: none | EasyVPN: 0 |Session ID: 124243 | Audit Session ID: 0a95072a1e5530005ed2079d | Security Group Tag: none | EasyVPN: 0 ||
Username: r.ashok | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.186 | Public IP: 1.39.150.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:43:49 IST Sat May 30 2020 | Duration: 0h:46m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 18893730 | Bytes Rx: 20204590 | IP Addr: 10.149.232.186 | Public IP: 1.39.150.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:43:49 IST Sat May 30 2020 | Duration: 0h:46m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 18893730 | Bytes Rx: 20204590 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124244 | Audit Session ID: 0a95072a1e5540005ed207ad | Security Group Tag: none | EasyVPN: 0 |Session ID: 124244 | Audit Session ID: 0a95072a1e5540005ed207ad | Security Group Tag: none | EasyVPN: 0 ||
Username: sreenees | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.9 | Public IP: 42.109.138.237 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:43:50 IST Sat May 30 2020 | Duration: 0h:46m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 23244761 | Bytes Rx: 24137173 | IP Addr: 10.149.233.9 | Public IP: 42.109.138.237 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:43:50 IST Sat May 30 2020 | Duration: 0h:46m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 23244761 | Bytes Rx: 24137173 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124245 | Audit Session ID: 0a95072a1e5550005ed207ae | Security Group Tag: none | EasyVPN: 0 |Session ID: 124245 | Audit Session ID: 0a95072a1e5550005ed207ae | Security Group Tag: none | EasyVPN: 0 ||
Username: sarvind | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.248 | Public IP: 106.208.130.203 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:25 IST Sat May 30 2020 | Duration: 0h:39m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 19317595 | Bytes Rx: 7629545 | IP Addr: 10.149.232.248 | Public IP: 106.208.130.203 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:50:25 IST Sat May 30 2020 | Duration: 0h:39m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 19317595 | Bytes Rx: 7629545 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124248 | Audit Session ID: 0a95072a1e5580005ed20939 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124248 | Audit Session ID: 0a95072a1e5580005ed20939 | Security Group Tag: none | EasyVPN: 0 ||
Username: hramired | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.185 | Public IP: 157.44.186.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:54:41 IST Sat May 30 2020 | Duration: 0h:35m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 31401275 | Bytes Rx: 3838508 | IP Addr: 10.149.233.185 | Public IP: 157.44.186.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:54:41 IST Sat May 30 2020 | Duration: 0h:35m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 31401275 | Bytes Rx: 3838508 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124249 | Audit Session ID: 0a95072a1e5590005ed20a39 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124249 | Audit Session ID: 0a95072a1e5590005ed20a39 | Security Group Tag: none | EasyVPN: 0 ||
Username: vimanoha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.208 | Public IP: 223.181.233.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:56:11 IST Sat May 30 2020 | Duration: 0h:34m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 17033747 | Bytes Rx: 13980875 | IP Addr: 10.149.233.208 | Public IP: 223.181.233.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:56:11 IST Sat May 30 2020 | Duration: 0h:34m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 17033747 | Bytes Rx: 13980875 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124252 | Audit Session ID: 0a95072a1e55c0005ed20a93 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124252 | Audit Session ID: 0a95072a1e55c0005ed20a93 | Security Group Tag: none | EasyVPN: 0 ||
Username: srrnarra | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.176 | Public IP: 112.133.236.65 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:56:59 IST Sat May 30 2020 | Duration: 0h:33m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 27133848 | Bytes Rx: 9306056 | IP Addr: 10.149.233.176 | Public IP: 112.133.236.65 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 12:56:59 IST Sat May 30 2020 | Duration: 0h:33m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 27133848 | Bytes Rx: 9306056 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124253 | Audit Session ID: 0a95072a1e55d0005ed20ac3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124253 | Audit Session ID: 0a95072a1e55d0005ed20ac3 | Security Group Tag: none | EasyVPN: 0 ||
Username: shylaja.v | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.177 | Public IP: 49.207.130.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:57:14 IST Sat May 30 2020 | Duration: 0h:33m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 39964967 | Bytes Rx: 7623316 | IP Addr: 10.149.233.177 | Public IP: 49.207.130.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:57:14 IST Sat May 30 2020 | Duration: 0h:33m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 39964967 | Bytes Rx: 7623316 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124254 | Audit Session ID: 0a95072a1e55e0005ed20ad2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124254 | Audit Session ID: 0a95072a1e55e0005ed20ad2 | Security Group Tag: none | EasyVPN: 0 ||
Username: DSIVALIN | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.178 | Public IP: 157.46.19.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:57:47 IST Sat May 30 2020 | Duration: 0h:32m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 9952861 | Bytes Rx: 3287191 | IP Addr: 10.149.233.178 | Public IP: 157.46.19.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:57:47 IST Sat May 30 2020 | Duration: 0h:32m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 9952861 | Bytes Rx: 3287191 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124255 | Audit Session ID: 0a95072a1e55f0005ed20af3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124255 | Audit Session ID: 0a95072a1e55f0005ed20af3 | Security Group Tag: none | EasyVPN: 0 ||
Username: senraja | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.42 | Public IP: 157.50.122.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:57:55 IST Sat May 30 2020 | Duration: 0h:32m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 24735867 | Bytes Rx: 10462601 | IP Addr: 10.149.233.42 | Public IP: 157.50.122.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:57:55 IST Sat May 30 2020 | Duration: 0h:32m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 24735867 | Bytes Rx: 10462601 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124256 | Audit Session ID: 0a95072a1e5600005ed20afb | Security Group Tag: none | EasyVPN: 0 |Session ID: 124256 | Audit Session ID: 0a95072a1e5600005ed20afb | Security Group Tag: none | EasyVPN: 0 ||
Username: SKomath | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.36 | Public IP: 137.97.66.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:58:05 IST Sat May 30 2020 | Duration: 0h:32m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 1513475477 | Bytes Rx: 41701511 | IP Addr: 10.149.233.36 | Public IP: 137.97.66.253 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:58:05 IST Sat May 30 2020 | Duration: 0h:32m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 1513475477 | Bytes Rx: 41701511 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124257 | Audit Session ID: 0a95072a1e5610005ed20b05 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124257 | Audit Session ID: 0a95072a1e5610005ed20b05 | Security Group Tag: none | EasyVPN: 0 ||
Username: tduraira | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.251 | Public IP: 115.97.90.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:02:45 IST Sat May 30 2020 | Duration: 0h:27m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 17674203 | Bytes Rx: 7905315 | IP Addr: 10.149.232.251 | Public IP: 115.97.90.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:02:45 IST Sat May 30 2020 | Duration: 0h:27m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 17674203 | Bytes Rx: 7905315 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124261 | Audit Session ID: 0a95072a1e5650005ed20c1d | Security Group Tag: none | EasyVPN: 0 |Session ID: 124261 | Audit Session ID: 0a95072a1e5650005ed20c1d | Security Group Tag: none | EasyVPN: 0 ||
Username: kuprem | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.43 | Public IP: 117.96.204.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:04:16 IST Sat May 30 2020 | Duration: 0h:26m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 89687316 | Bytes Rx: 12226026 | IP Addr: 10.149.233.43 | Public IP: 117.96.204.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:04:16 IST Sat May 30 2020 | Duration: 0h:26m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 89687316 | Bytes Rx: 12226026 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124262 | Audit Session ID: 0a95072a1e5660005ed20c78 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124262 | Audit Session ID: 0a95072a1e5660005ed20c78 | Security Group Tag: none | EasyVPN: 0 ||
Username: bharathi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.180 | Public IP: 157.50.201.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:05:36 IST Sat May 30 2020 | Duration: 0h:24m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 48185613 | Bytes Rx: 12643910 | IP Addr: 10.149.232.180 | Public IP: 157.50.201.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:05:36 IST Sat May 30 2020 | Duration: 0h:24m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 48185613 | Bytes Rx: 12643910 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124263 | Audit Session ID: 0a95072a1e5670005ed20cc8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124263 | Audit Session ID: 0a95072a1e5670005ed20cc8 | Security Group Tag: none | EasyVPN: 0 ||
Username: sharpati | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.200 | Public IP: 106.220.93.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:05:57 IST Sat May 30 2020 | Duration: 0h:24m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 120966819 | Bytes Rx: 14192309 | IP Addr: 10.149.232.200 | Public IP: 106.220.93.237 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:05:57 IST Sat May 30 2020 | Duration: 0h:24m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 120966819 | Bytes Rx: 14192309 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124265 | Audit Session ID: 0a95072a1e5690005ed20cdd | Security Group Tag: none | EasyVPN: 0 |Session ID: 124265 | Audit Session ID: 0a95072a1e5690005ed20cdd | Security Group Tag: none | EasyVPN: 0 ||
Username: nithenal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.217 | Public IP: 49.207.129.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:15 IST Sat May 30 2020 | Duration: 0h:23m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 211938508 | Bytes Rx: 9481681 | IP Addr: 10.149.232.217 | Public IP: 49.207.129.98 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:15 IST Sat May 30 2020 | Duration: 0h:23m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 211938508 | Bytes Rx: 9481681 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124267 | Audit Session ID: 0a95072a1e56b0005ed20d2b | Security Group Tag: none | EasyVPN: 0 |Session ID: 124267 | Audit Session ID: 0a95072a1e56b0005ed20d2b | Security Group Tag: none | EasyVPN: 0 ||
Username: FMOHAMMA | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.148 | Public IP: 157.38.215.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:08:33 IST Sat May 30 2020 | Duration: 0h:21m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 40993275 | Bytes Rx: 7259355 | IP Addr: 10.149.232.148 | Public IP: 157.38.215.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:08:33 IST Sat May 30 2020 | Duration: 0h:21m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 40993275 | Bytes Rx: 7259355 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124268 | Audit Session ID: 0a95072a1e56c0005ed20d79 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124268 | Audit Session ID: 0a95072a1e56c0005ed20d79 | Security Group Tag: none | EasyVPN: 0 ||
Username: DorisV | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.149 | Public IP: 122.164.151.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:08:41 IST Sat May 30 2020 | Duration: 0h:21m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 5930873 | Bytes Rx: 2014272 | IP Addr: 10.149.232.149 | Public IP: 122.164.151.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:08:41 IST Sat May 30 2020 | Duration: 0h:21m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 5930873 | Bytes Rx: 2014272 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124269 | Audit Session ID: 0a95072a1e56d0005ed20d81 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124269 | Audit Session ID: 0a95072a1e56d0005ed20d81 | Security Group Tag: none | EasyVPN: 0 ||
Username: pgopiset | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.170 | Public IP: 49.37.133.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:29 IST Sat May 30 2020 | Duration: 0h:20m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 3737775 | Bytes Rx: 2066992 | IP Addr: 10.149.232.170 | Public IP: 49.37.133.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:29 IST Sat May 30 2020 | Duration: 0h:20m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 3737775 | Bytes Rx: 2066992 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 124270 | Audit Session ID: 0a95072a1e56e0005ed20db1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 124270 | Audit Session ID: 0a95072a1e56e0005ed20db1 | Security Group Tag: none | EasyVPN: 0 ||
