sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: styagi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.151 | Public IP: 182.70.8.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:26:39 IST Thu Jun 4 2020 | Duration: 1d 14h:04m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 678807558 | Bytes Rx: 352188154 | IP Addr: 10.150.237.151 | Public IP: 182.70.8.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:26:39 IST Thu Jun 4 2020 | Duration: 1d 14h:04m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 678807558 | Bytes Rx: 352188154 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 282837 | Audit Session ID: 0a96cf69450d50005ed8d367 | Security Group Tag: none | EasyVPN: 0 |Session ID: 282837 | Audit Session ID: 0a96cf69450d50005ed8d367 | Security Group Tag: none | EasyVPN: 0 ||
Username: SKangane | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.44 | Public IP: 49.35.209.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:11:08 IST Fri Jun 5 2020 | Duration: 7h:20m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 539363869 | Bytes Rx: 90807413 | IP Addr: 10.150.236.44 | Public IP: 49.35.209.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 23:11:08 IST Fri Jun 5 2020 | Duration: 7h:20m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 539363869 | Bytes Rx: 90807413 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 287991 | Audit Session ID: 0a96cf69464f70005eda83b4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 287991 | Audit Session ID: 0a96cf69464f70005eda83b4 | Security Group Tag: none | EasyVPN: 0 ||
Username: ayeole | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.25 | Public IP: 103.252.53.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:33:26 IST Sat Jun 6 2020 | Duration: 5h:57m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 293129349 | Bytes Rx: 192678598 | IP Addr: 10.150.237.25 | Public IP: 103.252.53.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 00:33:26 IST Sat Jun 6 2020 | Duration: 5h:57m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 293129349 | Bytes Rx: 192678598 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288052 | Audit Session ID: 0a96cf69465340005eda96fe | Security Group Tag: none | EasyVPN: 0 |Session ID: 288052 | Audit Session ID: 0a96cf69465340005eda96fe | Security Group Tag: none | EasyVPN: 0 ||
Username: anthakar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.154 | Public IP: 47.247.26.250 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 00:38:35 IST Sat Jun 6 2020 | Duration: 5h:52m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 732357310 | Bytes Rx: 162784476 | IP Addr: 10.150.237.154 | Public IP: 47.247.26.250 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 00:38:35 IST Sat Jun 6 2020 | Duration: 5h:52m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 732357310 | Bytes Rx: 162784476 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288056 | Audit Session ID: 0a96cf69465380005eda9833 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288056 | Audit Session ID: 0a96cf69465380005eda9833 | Security Group Tag: none | EasyVPN: 0 ||
Username: ADe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.28 | Public IP: 223.191.61.148 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 01:47:47 IST Sat Jun 6 2020 | Duration: 4h:43m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 192320534 | Bytes Rx: 211361117 | IP Addr: 10.150.237.28 | Public IP: 223.191.61.148 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 01:47:47 IST Sat Jun 6 2020 | Duration: 4h:43m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 192320534 | Bytes Rx: 211361117 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288097 | Audit Session ID: 0a96cf69465610005edaa86b | Security Group Tag: none | EasyVPN: 0 |Session ID: 288097 | Audit Session ID: 0a96cf69465610005edaa86b | Security Group Tag: none | EasyVPN: 0 ||
Username: nikivaid | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.159 | Public IP: 223.229.226.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:47:02 IST Sat Jun 6 2020 | Duration: 2h:44m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 64749389 | Bytes Rx: 24947601 | IP Addr: 10.150.236.159 | Public IP: 223.229.226.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:47:02 IST Sat Jun 6 2020 | Duration: 2h:44m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 64749389 | Bytes Rx: 24947601 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288161 | Audit Session ID: 0a96cf69465a10005edac45e | Security Group Tag: none | EasyVPN: 0 |Session ID: 288161 | Audit Session ID: 0a96cf69465a10005edac45e | Security Group Tag: none | EasyVPN: 0 ||
Username: Smapari | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.160 | Public IP: 43.249.186.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:51:56 IST Sat Jun 6 2020 | Duration: 2h:39m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 52182229 | Bytes Rx: 26516510 | IP Addr: 10.150.236.160 | Public IP: 43.249.186.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:51:56 IST Sat Jun 6 2020 | Duration: 2h:39m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 52182229 | Bytes Rx: 26516510 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288164 | Audit Session ID: 0a96cf69465a40005edac584 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288164 | Audit Session ID: 0a96cf69465a40005edac584 | Security Group Tag: none | EasyVPN: 0 ||
Username: vjawalka | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.152 | Public IP: 103.110.253.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:55:42 IST Sat Jun 6 2020 | Duration: 2h:35m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 1105855314 | Bytes Rx: 38285482 | IP Addr: 10.150.236.152 | Public IP: 103.110.253.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 03:55:42 IST Sat Jun 6 2020 | Duration: 2h:35m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 1105855314 | Bytes Rx: 38285482 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288168 | Audit Session ID: 0a96cf69465a80005edac666 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288168 | Audit Session ID: 0a96cf69465a80005edac666 | Security Group Tag: none | EasyVPN: 0 ||
Username: kpardesh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.150 | Public IP: 106.79.214.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:40:08 IST Sat Jun 6 2020 | Duration: 1h:51m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 1487884146 | Bytes Rx: 46666873 | IP Addr: 10.150.236.150 | Public IP: 106.79.214.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 04:40:08 IST Sat Jun 6 2020 | Duration: 1h:51m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 1487884146 | Bytes Rx: 46666873 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288187 | Audit Session ID: 0a96cf69465bb0005edad0d0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288187 | Audit Session ID: 0a96cf69465bb0005edad0d0 | Security Group Tag: none | EasyVPN: 0 ||
Username: shazari | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.133 | Public IP: 49.35.44.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:33:50 IST Sat Jun 6 2020 | Duration: 0h:57m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 86366998 | Bytes Rx: 17533939 | IP Addr: 10.150.236.133 | Public IP: 49.35.44.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:33:50 IST Sat Jun 6 2020 | Duration: 0h:57m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 86366998 | Bytes Rx: 17533939 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288211 | Audit Session ID: 0a96cf69465d30005edadd66 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288211 | Audit Session ID: 0a96cf69465d30005edadd66 | Security Group Tag: none | EasyVPN: 0 ||
Username: rponnapa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.134 | Public IP: 171.79.86.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:35:07 IST Sat Jun 6 2020 | Duration: 0h:56m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 71213643 | Bytes Rx: 13475279 | IP Addr: 10.150.236.134 | Public IP: 171.79.86.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:35:07 IST Sat Jun 6 2020 | Duration: 0h:56m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 71213643 | Bytes Rx: 13475279 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288212 | Audit Session ID: 0a96cf69465d40005edaddb3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288212 | Audit Session ID: 0a96cf69465d40005edaddb3 | Security Group Tag: none | EasyVPN: 0 ||
Username: pratiksh | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.27 | Public IP: 106.210.138.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:46:22 IST Sat Jun 6 2020 | Duration: 0h:44m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 9965760 | Bytes Rx: 3802520 | IP Addr: 10.150.237.27 | Public IP: 106.210.138.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 05:46:22 IST Sat Jun 6 2020 | Duration: 0h:44m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 9965760 | Bytes Rx: 3802520 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288217 | Audit Session ID: 0a96cf69465d90005edae056 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288217 | Audit Session ID: 0a96cf69465d90005edae056 | Security Group Tag: none | EasyVPN: 0 ||
Username: aschaudh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.107 | Public IP: 157.33.161.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:06:41 IST Sat Jun 6 2020 | Duration: 0h:24m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 13948056 | Bytes Rx: 3518354 | IP Addr: 10.150.236.107 | Public IP: 157.33.161.90 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:06:41 IST Sat Jun 6 2020 | Duration: 0h:24m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 13948056 | Bytes Rx: 3518354 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288229 | Audit Session ID: 0a96cf69465e50005edae519 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288229 | Audit Session ID: 0a96cf69465e50005edae519 | Security Group Tag: none | EasyVPN: 0 ||
Username: Bkaldate | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.108 | Public IP: 157.33.165.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:08:48 IST Sat Jun 6 2020 | Duration: 0h:22m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 87250929 | Bytes Rx: 22614000 | IP Addr: 10.150.236.108 | Public IP: 157.33.165.160 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:08:48 IST Sat Jun 6 2020 | Duration: 0h:22m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 87250929 | Bytes Rx: 22614000 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288230 | Audit Session ID: 0a96cf69465e60005edae598 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288230 | Audit Session ID: 0a96cf69465e60005edae598 | Security Group Tag: none | EasyVPN: 0 ||
Username: PracKale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.109 | Public IP: 49.35.201.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:11:01 IST Sat Jun 6 2020 | Duration: 0h:20m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 12466546 | Bytes Rx: 3456692 | IP Addr: 10.150.236.109 | Public IP: 49.35.201.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:11:01 IST Sat Jun 6 2020 | Duration: 0h:20m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 12466546 | Bytes Rx: 3456692 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288232 | Audit Session ID: 0a96cf69465e80005edae61d | Security Group Tag: none | EasyVPN: 0 |Session ID: 288232 | Audit Session ID: 0a96cf69465e80005edae61d | Security Group Tag: none | EasyVPN: 0 ||
Username: PraSawan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.110 | Public IP: 106.220.196.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:14:04 IST Sat Jun 6 2020 | Duration: 0h:17m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 105842301 | Bytes Rx: 49444923 | IP Addr: 10.150.236.110 | Public IP: 106.220.196.232 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:14:04 IST Sat Jun 6 2020 | Duration: 0h:17m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 105842301 | Bytes Rx: 49444923 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288234 | Audit Session ID: 0a96cf69465ea0005edae6d4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288234 | Audit Session ID: 0a96cf69465ea0005edae6d4 | Security Group Tag: none | EasyVPN: 0 ||
Username: AGarai | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.111 | Public IP: 106.193.243.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:14:24 IST Sat Jun 6 2020 | Duration: 0h:16m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 77138127 | Bytes Rx: 5499421 | IP Addr: 10.150.236.111 | Public IP: 106.193.243.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:14:24 IST Sat Jun 6 2020 | Duration: 0h:16m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 77138127 | Bytes Rx: 5499421 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288235 | Audit Session ID: 0a96cf69465eb0005edae6e8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288235 | Audit Session ID: 0a96cf69465eb0005edae6e8 | Security Group Tag: none | EasyVPN: 0 ||
Username: smalvank | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.113 | Public IP: 116.74.155.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:18:51 IST Sat Jun 6 2020 | Duration: 0h:12m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 24704398 | Bytes Rx: 4307360 | IP Addr: 10.150.236.113 | Public IP: 116.74.155.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:18:51 IST Sat Jun 6 2020 | Duration: 0h:12m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 24704398 | Bytes Rx: 4307360 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288239 | Audit Session ID: 0a96cf69465ef0005edae7f3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288239 | Audit Session ID: 0a96cf69465ef0005edae7f3 | Security Group Tag: none | EasyVPN: 0 ||
Username: patsande | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.114 | Public IP: 42.107.68.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:19:37 IST Sat Jun 6 2020 | Duration: 0h:11m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 6369923 | Bytes Rx: 3331761 | IP Addr: 10.150.236.114 | Public IP: 42.107.68.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:19:37 IST Sat Jun 6 2020 | Duration: 0h:11m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 6369923 | Bytes Rx: 3331761 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288241 | Audit Session ID: 0a96cf69465f10005edae821 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288241 | Audit Session ID: 0a96cf69465f10005edae821 | Security Group Tag: none | EasyVPN: 0 ||
Username: vikasjai | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.115 | Public IP: 47.247.115.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:19:49 IST Sat Jun 6 2020 | Duration: 0h:11m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 4717390 | Bytes Rx: 1594044 | IP Addr: 10.150.236.115 | Public IP: 47.247.115.209 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:19:49 IST Sat Jun 6 2020 | Duration: 0h:11m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 4717390 | Bytes Rx: 1594044 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288242 | Audit Session ID: 0a96cf69465f20005edae82d | Security Group Tag: none | EasyVPN: 0 |Session ID: 288242 | Audit Session ID: 0a96cf69465f20005edae82d | Security Group Tag: none | EasyVPN: 0 ||
Username: AMulani | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.116 | Public IP: 106.200.102.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:23:25 IST Sat Jun 6 2020 | Duration: 0h:07m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 6284779 | Bytes Rx: 2262712 | IP Addr: 10.150.236.116 | Public IP: 106.200.102.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 06:23:25 IST Sat Jun 6 2020 | Duration: 0h:07m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 6284779 | Bytes Rx: 2262712 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 288244 | Audit Session ID: 0a96cf69465f40005edae905 | Security Group Tag: none | EasyVPN: 0 |Session ID: 288244 | Audit Session ID: 0a96cf69465f40005edae905 | Security Group Tag: none | EasyVPN: 0 ||
