sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: dvinnako | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.47 | Public IP: 108.51.146.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:29:46 GMT Tue Jun 2 2020 | Duration: 20d 13h:00m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 57284944568 | Bytes Rx: 8425132430 | IP Addr: 10.144.233.47 | Public IP: 108.51.146.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:29:46 GMT Tue Jun 2 2020 | Duration: 20d 13h:00m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 57284944568 | Bytes Rx: 8425132430 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 65492 | Audit Session ID: 0a90076b0ffd40005ed67e7a | Security Group Tag: none | EasyVPN: 0 |Session ID: 65492 | Audit Session ID: 0a90076b0ffd40005ed67e7a | Security Group Tag: none | EasyVPN: 0 ||
Username: ajithk | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.213 | Public IP: 103.197.35.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:04:32 GMT Tue Jun 23 2020 | Duration: 1h:25m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 69072728 | Bytes Rx: 15370367 | IP Addr: 10.144.230.213 | Public IP: 103.197.35.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:04:32 GMT Tue Jun 23 2020 | Duration: 1h:25m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 69072728 | Bytes Rx: 15370367 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72323 | Audit Session ID: 0a90076b11a830005ef17f50 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72323 | Audit Session ID: 0a90076b11a830005ef17f50 | Security Group Tag: none | EasyVPN: 0 ||
Username: saralas | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.95 | Public IP: 157.46.60.211 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:08:12 GMT Tue Jun 23 2020 | Duration: 1h:22m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 49645164 | Bytes Rx: 19025645 | IP Addr: 10.144.232.95 | Public IP: 157.46.60.211 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:08:12 GMT Tue Jun 23 2020 | Duration: 1h:22m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 49645164 | Bytes Rx: 19025645 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72324 | Audit Session ID: 0a90076b11a840005ef1802c | Security Group Tag: none | EasyVPN: 0 |Session ID: 72324 | Audit Session ID: 0a90076b11a840005ef1802c | Security Group Tag: none | EasyVPN: 0 ||
Username: shwsoma | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.96 | Public IP: 219.91.248.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:08:18 GMT Tue Jun 23 2020 | Duration: 1h:22m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 59894360 | Bytes Rx: 12424082 | IP Addr: 10.144.232.96 | Public IP: 219.91.248.20 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:08:18 GMT Tue Jun 23 2020 | Duration: 1h:22m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 59894360 | Bytes Rx: 12424082 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72325 | Audit Session ID: 0a90076b11a850005ef18032 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72325 | Audit Session ID: 0a90076b11a850005ef18032 | Security Group Tag: none | EasyVPN: 0 ||
Username: ankitaag | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.99 | Public IP: 49.35.48.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:15:59 GMT Tue Jun 23 2020 | Duration: 1h:14m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 52384072 | Bytes Rx: 18500856 | IP Addr: 10.144.232.99 | Public IP: 49.35.48.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:15:59 GMT Tue Jun 23 2020 | Duration: 1h:14m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 52384072 | Bytes Rx: 18500856 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72328 | Audit Session ID: 0a90076b11a880005ef181ff | Security Group Tag: none | EasyVPN: 0 |Session ID: 72328 | Audit Session ID: 0a90076b11a880005ef181ff | Security Group Tag: none | EasyVPN: 0 ||
Username: satygvdm | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.215 | Public IP: 103.46.232.157 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 04:19:26 GMT Tue Jun 23 2020 | Duration: 1h:10m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 366273729 | Bytes Rx: 27964520 | IP Addr: 10.144.230.215 | Public IP: 103.46.232.157 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 04:19:26 GMT Tue Jun 23 2020 | Duration: 1h:10m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 366273729 | Bytes Rx: 27964520 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72331 | Audit Session ID: 0a90076b11a8b0005ef182ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 72331 | Audit Session ID: 0a90076b11a8b0005ef182ce | Security Group Tag: none | EasyVPN: 0 ||
Username: AnirShin | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.214 | Public IP: 45.252.74.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:19:28 GMT Tue Jun 23 2020 | Duration: 1h:10m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 253672373 | Bytes Rx: 32495652 | IP Addr: 10.144.230.214 | Public IP: 45.252.74.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:19:28 GMT Tue Jun 23 2020 | Duration: 1h:10m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 253672373 | Bytes Rx: 32495652 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72332 | Audit Session ID: 0a90076b11a8c0005ef182d0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72332 | Audit Session ID: 0a90076b11a8c0005ef182d0 | Security Group Tag: none | EasyVPN: 0 ||
Username: jpei | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.100 | Public IP: 120.244.114.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:25:09 GMT Tue Jun 23 2020 | Duration: 1h:05m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 29798158 | Bytes Rx: 199536083 | IP Addr: 10.144.232.100 | Public IP: 120.244.114.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:25:09 GMT Tue Jun 23 2020 | Duration: 1h:05m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 29798158 | Bytes Rx: 199536083 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72333 | Audit Session ID: 0a90076b11a8d0005ef18425 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72333 | Audit Session ID: 0a90076b11a8d0005ef18425 | Security Group Tag: none | EasyVPN: 0 ||
Username: JVasantK | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.102 | Public IP: 27.62.136.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:30:16 GMT Tue Jun 23 2020 | Duration: 1h:00m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 43876813 | Bytes Rx: 21608408 | IP Addr: 10.144.232.102 | Public IP: 27.62.136.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:30:16 GMT Tue Jun 23 2020 | Duration: 1h:00m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 43876813 | Bytes Rx: 21608408 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72336 | Audit Session ID: 0a90076b11a900005ef18558 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72336 | Audit Session ID: 0a90076b11a900005ef18558 | Security Group Tag: none | EasyVPN: 0 ||
Username: amkashid | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.103 | Public IP: 103.48.103.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:30:21 GMT Tue Jun 23 2020 | Duration: 0h:59m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 39811318 | Bytes Rx: 13358377 | IP Addr: 10.144.232.103 | Public IP: 103.48.103.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:30:21 GMT Tue Jun 23 2020 | Duration: 0h:59m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 39811318 | Bytes Rx: 13358377 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72337 | Audit Session ID: 0a90076b11a910005ef1855d | Security Group Tag: none | EasyVPN: 0 |Session ID: 72337 | Audit Session ID: 0a90076b11a910005ef1855d | Security Group Tag: none | EasyVPN: 0 ||
Username: rasaini | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.105 | Public IP: 106.210.211.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:32:03 GMT Tue Jun 23 2020 | Duration: 0h:58m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 33594326 | Bytes Rx: 13928721 | IP Addr: 10.144.232.105 | Public IP: 106.210.211.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:32:03 GMT Tue Jun 23 2020 | Duration: 0h:58m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 33594326 | Bytes Rx: 13928721 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72338 | Audit Session ID: 0a90076b11a920005ef185c3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72338 | Audit Session ID: 0a90076b11a920005ef185c3 | Security Group Tag: none | EasyVPN: 0 ||
Username: PankajRP | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.219 | Public IP: 106.206.56.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:36:02 GMT Tue Jun 23 2020 | Duration: 0h:54m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 115858175 | Bytes Rx: 34474113 | IP Addr: 10.144.230.219 | Public IP: 106.206.56.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:36:02 GMT Tue Jun 23 2020 | Duration: 0h:54m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 115858175 | Bytes Rx: 34474113 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72340 | Audit Session ID: 0a90076b11a940005ef186b2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72340 | Audit Session ID: 0a90076b11a940005ef186b2 | Security Group Tag: none | EasyVPN: 0 ||
Username: kavibala | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.80 | Public IP: 157.50.154.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:43:04 GMT Tue Jun 23 2020 | Duration: 0h:47m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 47039419 | Bytes Rx: 22167616 | IP Addr: 10.144.232.80 | Public IP: 157.50.154.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:43:04 GMT Tue Jun 23 2020 | Duration: 0h:47m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 47039419 | Bytes Rx: 22167616 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72342 | Audit Session ID: 0a90076b11a960005ef18858 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72342 | Audit Session ID: 0a90076b11a960005ef18858 | Security Group Tag: none | EasyVPN: 0 ||
Username: obryanes | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.81 | Public IP: 108.28.249.5 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:45:30 GMT Tue Jun 23 2020 | Duration: 0h:44m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 29475362 | Bytes Rx: 6286039 | IP Addr: 10.144.232.81 | Public IP: 108.28.249.5 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:45:30 GMT Tue Jun 23 2020 | Duration: 0h:44m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 29475362 | Bytes Rx: 6286039 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72343 | Audit Session ID: 0a90076b11a970005ef188ea | Security Group Tag: none | EasyVPN: 0 |Session ID: 72343 | Audit Session ID: 0a90076b11a970005ef188ea | Security Group Tag: none | EasyVPN: 0 ||
Username: anand.adhikari | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.77 | Public IP: 45.127.44.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:56:44 GMT Tue Jun 23 2020 | Duration: 0h:33m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 10791867 | Bytes Rx: 10491171 | IP Addr: 10.144.232.77 | Public IP: 45.127.44.35 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:56:44 GMT Tue Jun 23 2020 | Duration: 0h:33m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 10791867 | Bytes Rx: 10491171 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72344 | Audit Session ID: 0a90076b11a980005ef18b8c | Security Group Tag: none | EasyVPN: 0 |Session ID: 72344 | Audit Session ID: 0a90076b11a980005ef18b8c | Security Group Tag: none | EasyVPN: 0 ||
Username: CKonduru | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.82 | Public IP: 157.46.224.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:57:08 GMT Tue Jun 23 2020 | Duration: 0h:33m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 9124387 | Bytes Rx: 4082002 | IP Addr: 10.144.232.82 | Public IP: 157.46.224.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 04:57:08 GMT Tue Jun 23 2020 | Duration: 0h:33m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 9124387 | Bytes Rx: 4082002 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72345 | Audit Session ID: 0a90076b11a990005ef18ba4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72345 | Audit Session ID: 0a90076b11a990005ef18ba4 | Security Group Tag: none | EasyVPN: 0 ||
Username: suprisin | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.83 | Public IP: 103.47.219.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:02:23 GMT Tue Jun 23 2020 | Duration: 0h:27m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 95296574 | Bytes Rx: 13649964 | IP Addr: 10.144.232.83 | Public IP: 103.47.219.72 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:02:23 GMT Tue Jun 23 2020 | Duration: 0h:27m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 95296574 | Bytes Rx: 13649964 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72346 | Audit Session ID: 0a90076b11a9a0005ef18cdf | Security Group Tag: none | EasyVPN: 0 |Session ID: 72346 | Audit Session ID: 0a90076b11a9a0005ef18cdf | Security Group Tag: none | EasyVPN: 0 ||
Username: ASivakal | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.122 | Public IP: 117.206.68.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:08:15 GMT Tue Jun 23 2020 | Duration: 0h:22m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 91948647 | Bytes Rx: 6598517 | IP Addr: 10.144.232.122 | Public IP: 117.206.68.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:08:15 GMT Tue Jun 23 2020 | Duration: 0h:22m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 91948647 | Bytes Rx: 6598517 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72350 | Audit Session ID: 0a90076b11a9e0005ef18e3f | Security Group Tag: none | EasyVPN: 0 |Session ID: 72350 | Audit Session ID: 0a90076b11a9e0005ef18e3f | Security Group Tag: none | EasyVPN: 0 ||
Username: GDaundka | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.220 | Public IP: 103.137.50.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:08:26 GMT Tue Jun 23 2020 | Duration: 0h:21m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 48393685 | Bytes Rx: 24783482 | IP Addr: 10.144.230.220 | Public IP: 103.137.50.178 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:08:26 GMT Tue Jun 23 2020 | Duration: 0h:21m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 48393685 | Bytes Rx: 24783482 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72351 | Audit Session ID: 0a90076b11a9f0005ef18e4a | Security Group Tag: none | EasyVPN: 0 |Session ID: 72351 | Audit Session ID: 0a90076b11a9f0005ef18e4a | Security Group Tag: none | EasyVPN: 0 ||
Username: ajindal | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.123 | Public IP: 107.220.149.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:09:09 GMT Tue Jun 23 2020 | Duration: 0h:21m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 12777350 | Bytes Rx: 9495881 | IP Addr: 10.144.232.123 | Public IP: 107.220.149.149 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:09:09 GMT Tue Jun 23 2020 | Duration: 0h:21m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 12777350 | Bytes Rx: 9495881 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72352 | Audit Session ID: 0a90076b11aa00005ef18e75 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72352 | Audit Session ID: 0a90076b11aa00005ef18e75 | Security Group Tag: none | EasyVPN: 0 ||
Username: prsuresh | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.101 | Public IP: 106.198.37.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:13:24 GMT Tue Jun 23 2020 | Duration: 0h:16m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 9581693 | Bytes Rx: 5143495 | IP Addr: 10.144.232.101 | Public IP: 106.198.37.119 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 05:13:24 GMT Tue Jun 23 2020 | Duration: 0h:16m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 9581693 | Bytes Rx: 5143495 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72353 | Audit Session ID: 0a90076b11aa10005ef18f74 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72353 | Audit Session ID: 0a90076b11aa10005ef18f74 | Security Group Tag: none | EasyVPN: 0 ||
