sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.43 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:49:17 IST Sun Jun 21 2020 | Duration: 4d 12h:13m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 9899795693 | Bytes Rx: 1761968721 | IP Addr: 10.149.235.43 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:49:17 IST Sun Jun 21 2020 | Duration: 4d 12h:13m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 9899795693 | Bytes Rx: 1761968721 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 183233 | Audit Session ID: 0a95072b2cbc10005eef9695 | Security Group Tag: none | EasyVPN: 0 |Session ID: 183233 | Audit Session ID: 0a95072b2cbc10005eef9695 | Security Group Tag: none | EasyVPN: 0 ||
Username: rpotla | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.82 | Public IP: 157.48.196.0 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:39:51 IST Fri Jun 26 2020 | Duration: 0h:22m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 7342471 | Bytes Rx: 2315693 | IP Addr: 10.149.234.82 | Public IP: 157.48.196.0 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:39:51 IST Fri Jun 26 2020 | Duration: 0h:22m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 7342471 | Bytes Rx: 2315693 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194003 | Audit Session ID: 0a95072b2f5d30005ef5831f | Security Group Tag: none | EasyVPN: 0 |Session ID: 194003 | Audit Session ID: 0a95072b2f5d30005ef5831f | Security Group Tag: none | EasyVPN: 0 ||
Username: DivPriya | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.234.83 | Public IP: 106.222.102.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:40:03 IST Fri Jun 26 2020 | Duration: 0h:22m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 14402123 | Bytes Rx: 3588949 | IP Addr: 10.149.234.83 | Public IP: 106.222.102.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:40:03 IST Fri Jun 26 2020 | Duration: 0h:22m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 14402123 | Bytes Rx: 3588949 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194004 | Audit Session ID: 0a95072b2f5d40005ef5832b | Security Group Tag: none | EasyVPN: 0 |Session ID: 194004 | Audit Session ID: 0a95072b2f5d40005ef5832b | Security Group Tag: none | EasyVPN: 0 ||
Username: shismail | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.92 | Public IP: 43.225.24.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:40:05 IST Fri Jun 26 2020 | Duration: 0h:22m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 40508823 | Bytes Rx: 8221334 | IP Addr: 10.149.234.92 | Public IP: 43.225.24.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:40:05 IST Fri Jun 26 2020 | Duration: 0h:22m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 40508823 | Bytes Rx: 8221334 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194005 | Audit Session ID: 0a95072b2f5d50005ef5832d | Security Group Tag: none | EasyVPN: 0 |Session ID: 194005 | Audit Session ID: 0a95072b2f5d50005ef5832d | Security Group Tag: none | EasyVPN: 0 ||
Username: parunach | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.234.84 | Public IP: 103.81.238.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:40:06 IST Fri Jun 26 2020 | Duration: 0h:22m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 126297446 | Bytes Rx: 11597974 | IP Addr: 10.149.234.84 | Public IP: 103.81.238.238 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:40:06 IST Fri Jun 26 2020 | Duration: 0h:22m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 126297446 | Bytes Rx: 11597974 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194007 | Audit Session ID: 0a95072b2f5d70005ef5832e | Security Group Tag: none | EasyVPN: 0 |Session ID: 194007 | Audit Session ID: 0a95072b2f5d70005ef5832e | Security Group Tag: none | EasyVPN: 0 ||
Username: perramu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.242 | Public IP: 223.181.219.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:40:22 IST Fri Jun 26 2020 | Duration: 0h:22m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 7183777 | Bytes Rx: 3300497 | IP Addr: 10.149.235.242 | Public IP: 223.181.219.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:40:22 IST Fri Jun 26 2020 | Duration: 0h:22m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 7183777 | Bytes Rx: 3300497 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194009 | Audit Session ID: 0a95072b2f5d90005ef5833e | Security Group Tag: none | EasyVPN: 0 |Session ID: 194009 | Audit Session ID: 0a95072b2f5d90005ef5833e | Security Group Tag: none | EasyVPN: 0 ||
Username: AkshaPS | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.79 | Public IP: 157.50.136.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:41:55 IST Fri Jun 26 2020 | Duration: 0h:20m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 55078647 | Bytes Rx: 13392680 | IP Addr: 10.149.234.79 | Public IP: 157.50.136.208 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:41:55 IST Fri Jun 26 2020 | Duration: 0h:20m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 55078647 | Bytes Rx: 13392680 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194010 | Audit Session ID: 0a95072b2f5da0005ef5839b | Security Group Tag: none | EasyVPN: 0 |Session ID: 194010 | Audit Session ID: 0a95072b2f5da0005ef5839b | Security Group Tag: none | EasyVPN: 0 ||
Username: pkurapat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.93 | Public IP: 49.37.143.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:43:02 IST Fri Jun 26 2020 | Duration: 0h:19m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 93654286 | Bytes Rx: 25127289 | IP Addr: 10.149.234.93 | Public IP: 49.37.143.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:43:02 IST Fri Jun 26 2020 | Duration: 0h:19m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 93654286 | Bytes Rx: 25127289 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194011 | Audit Session ID: 0a95072b2f5db0005ef583de | Security Group Tag: none | EasyVPN: 0 |Session ID: 194011 | Audit Session ID: 0a95072b2f5db0005ef583de | Security Group Tag: none | EasyVPN: 0 ||
Username: NirmalaM | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.19 | Public IP: 106.206.8.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:44:09 IST Fri Jun 26 2020 | Duration: 0h:18m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 18567678 | Bytes Rx: 6784976 | IP Addr: 10.149.234.19 | Public IP: 106.206.8.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:44:09 IST Fri Jun 26 2020 | Duration: 0h:18m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 18567678 | Bytes Rx: 6784976 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194012 | Audit Session ID: 0a95072b2f5dc0005ef58421 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194012 | Audit Session ID: 0a95072b2f5dc0005ef58421 | Security Group Tag: none | EasyVPN: 0 ||
Username: kdeevi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.71 | Public IP: 157.48.169.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:44:14 IST Fri Jun 26 2020 | Duration: 0h:18m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 52783901 | Bytes Rx: 11071931 | IP Addr: 10.149.234.71 | Public IP: 157.48.169.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:44:14 IST Fri Jun 26 2020 | Duration: 0h:18m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 52783901 | Bytes Rx: 11071931 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194013 | Audit Session ID: 0a95072b2f5dd0005ef58426 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194013 | Audit Session ID: 0a95072b2f5dd0005ef58426 | Security Group Tag: none | EasyVPN: 0 ||
Username: STMuliki | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.187 | Public IP: 27.59.187.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:44:31 IST Fri Jun 26 2020 | Duration: 0h:18m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 20359705 | Bytes Rx: 4288831 | IP Addr: 10.149.234.187 | Public IP: 27.59.187.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:44:31 IST Fri Jun 26 2020 | Duration: 0h:18m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 20359705 | Bytes Rx: 4288831 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194014 | Audit Session ID: 0a95072b2f5de0005ef58437 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194014 | Audit Session ID: 0a95072b2f5de0005ef58437 | Security Group Tag: none | EasyVPN: 0 ||
Username: ranusuya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.94 | Public IP: 157.50.58.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:44:54 IST Fri Jun 26 2020 | Duration: 0h:17m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 7182372 | Bytes Rx: 2410902 | IP Addr: 10.149.234.94 | Public IP: 157.50.58.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:44:54 IST Fri Jun 26 2020 | Duration: 0h:17m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 7182372 | Bytes Rx: 2410902 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194016 | Audit Session ID: 0a95072b2f5e00005ef5844e | Security Group Tag: none | EasyVPN: 0 |Session ID: 194016 | Audit Session ID: 0a95072b2f5e00005ef5844e | Security Group Tag: none | EasyVPN: 0 ||
Username: madhug | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.43 | Public IP: 137.97.104.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:45:09 IST Fri Jun 26 2020 | Duration: 0h:17m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 6018977 | Bytes Rx: 2545682 | IP Addr: 10.149.234.43 | Public IP: 137.97.104.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:45:09 IST Fri Jun 26 2020 | Duration: 0h:17m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 6018977 | Bytes Rx: 2545682 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194018 | Audit Session ID: 0a95072b2f5e20005ef5845d | Security Group Tag: none | EasyVPN: 0 |Session ID: 194018 | Audit Session ID: 0a95072b2f5e20005ef5845d | Security Group Tag: none | EasyVPN: 0 ||
Username: vikas.singh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.76 | Public IP: 103.217.242.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:45:23 IST Fri Jun 26 2020 | Duration: 0h:17m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 15378280 | Bytes Rx: 5225655 | IP Addr: 10.149.234.76 | Public IP: 103.217.242.172 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:45:23 IST Fri Jun 26 2020 | Duration: 0h:17m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 15378280 | Bytes Rx: 5225655 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194019 | Audit Session ID: 0a95072b2f5e30005ef5846b | Security Group Tag: none | EasyVPN: 0 |Session ID: 194019 | Audit Session ID: 0a95072b2f5e30005ef5846b | Security Group Tag: none | EasyVPN: 0 ||
Username: purnimam | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr:  | Public IP: 182.65.243.39 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:45:29 IST Fri Jun 26 2020 | Duration: 0h:17m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | IP Addr:  | Public IP: 182.65.243.39 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:45:29 IST Fri Jun 26 2020 | Duration: 0h:17m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 0 | Bytes Rx: 0 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194020 | Audit Session ID: 0a95072b2f5e40005ef58471 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194020 | Audit Session ID: 0a95072b2f5e40005ef58471 | Security Group Tag: none | EasyVPN: 0 ||
Username: Perumal.k | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.95 | Public IP: 183.83.153.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:45:47 IST Fri Jun 26 2020 | Duration: 0h:16m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 16082050 | Bytes Rx: 48946522 | IP Addr: 10.149.234.95 | Public IP: 183.83.153.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:45:47 IST Fri Jun 26 2020 | Duration: 0h:16m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 16082050 | Bytes Rx: 48946522 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194021 | Audit Session ID: 0a95072b2f5e50005ef58483 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194021 | Audit Session ID: 0a95072b2f5e50005ef58483 | Security Group Tag: none | EasyVPN: 0 ||
Username: pbehera | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.97 | Public IP: 183.82.157.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:15 IST Fri Jun 26 2020 | Duration: 0h:16m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 5446786 | Bytes Rx: 4512274 | IP Addr: 10.149.234.97 | Public IP: 183.82.157.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:15 IST Fri Jun 26 2020 | Duration: 0h:16m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 5446786 | Bytes Rx: 4512274 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194022 | Audit Session ID: 0a95072b2f5e60005ef5849f | Security Group Tag: none | EasyVPN: 0 |Session ID: 194022 | Audit Session ID: 0a95072b2f5e60005ef5849f | Security Group Tag: none | EasyVPN: 0 ||
Username: sdhargav | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.96 | Public IP: 106.209.235.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:18 IST Fri Jun 26 2020 | Duration: 0h:16m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 78312466 | Bytes Rx: 10929781 | IP Addr: 10.149.234.96 | Public IP: 106.209.235.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:18 IST Fri Jun 26 2020 | Duration: 0h:16m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 78312466 | Bytes Rx: 10929781 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194023 | Audit Session ID: 0a95072b2f5e70005ef584a2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194023 | Audit Session ID: 0a95072b2f5e70005ef584a2 | Security Group Tag: none | EasyVPN: 0 ||
Username: renuka.priya | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.98 | Public IP: 49.207.136.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:42 IST Fri Jun 26 2020 | Duration: 0h:15m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 4552922 | Bytes Rx: 5996906 | IP Addr: 10.149.234.98 | Public IP: 49.207.136.147 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:42 IST Fri Jun 26 2020 | Duration: 0h:15m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 4552922 | Bytes Rx: 5996906 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194024 | Audit Session ID: 0a95072b2f5e80005ef584ba | Security Group Tag: none | EasyVPN: 0 |Session ID: 194024 | Audit Session ID: 0a95072b2f5e80005ef584ba | Security Group Tag: none | EasyVPN: 0 ||
Username: prravish | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: GSMC20 | IP Addr: 10.149.248.234 | Public IP: 27.57.60.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:44 IST Fri Jun 26 2020 | Duration: 0h:15m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 559195604 | Bytes Rx: 30968404 | IP Addr: 10.149.248.234 | Public IP: 27.57.60.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:46:44 IST Fri Jun 26 2020 | Duration: 0h:15m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 559195604 | Bytes Rx: 30968404 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194025 | Audit Session ID: 0a95072b2f5e90005ef584bc | Security Group Tag: none | EasyVPN: 0 |Session ID: 194025 | Audit Session ID: 0a95072b2f5e90005ef584bc | Security Group Tag: none | EasyVPN: 0 ||
