sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.43 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:49:17 IST Sun Jun 21 2020 | Duration: 4d 16h:41m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 10797626245 | Bytes Rx: 1853073017 | IP Addr: 10.149.235.43 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:49:17 IST Sun Jun 21 2020 | Duration: 4d 16h:41m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 10797626245 | Bytes Rx: 1853073017 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 183233 | Audit Session ID: 0a95072b2cbc10005eef9695 | Security Group Tag: none | EasyVPN: 0 |Session ID: 183233 | Audit Session ID: 0a95072b2cbc10005eef9695 | Security Group Tag: none | EasyVPN: 0 ||
Username: sinmurug | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.105 | Public IP: 106.198.85.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:11:16 IST Fri Jun 26 2020 | Duration: 1h:19m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 15788597 | Bytes Rx: 24691403 | IP Addr: 10.149.243.105 | Public IP: 106.198.85.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:11:16 IST Fri Jun 26 2020 | Duration: 1h:19m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 15788597 | Bytes Rx: 24691403 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194830 | Audit Session ID: 0a95072b2f90e0005ef5b4ac | Security Group Tag: none | EasyVPN: 0 |Session ID: 194830 | Audit Session ID: 0a95072b2f90e0005ef5b4ac | Security Group Tag: none | EasyVPN: 0 ||
Username: ShubRaut | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.235.246 | Public IP: 42.108.231.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:13:04 IST Fri Jun 26 2020 | Duration: 1h:17m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 690556399 | Bytes Rx: 52403110 | IP Addr: 10.149.235.246 | Public IP: 42.108.231.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:13:04 IST Fri Jun 26 2020 | Duration: 1h:17m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 690556399 | Bytes Rx: 52403110 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194832 | Audit Session ID: 0a95072b2f9100005ef5b518 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194832 | Audit Session ID: 0a95072b2f9100005ef5b518 | Security Group Tag: none | EasyVPN: 0 ||
Username: vigdevar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.52 | Public IP: 157.50.43.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:14:13 IST Fri Jun 26 2020 | Duration: 1h:16m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 45790518 | Bytes Rx: 19093292 | IP Addr: 10.149.234.52 | Public IP: 157.50.43.49 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:14:13 IST Fri Jun 26 2020 | Duration: 1h:16m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 45790518 | Bytes Rx: 19093292 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194833 | Audit Session ID: 0a95072b2f9110005ef5b55d | Security Group Tag: none | EasyVPN: 0 |Session ID: 194833 | Audit Session ID: 0a95072b2f9110005ef5b55d | Security Group Tag: none | EasyVPN: 0 ||
Username: vkamatch | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.205 | Public IP: 49.207.132.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:14:42 IST Fri Jun 26 2020 | Duration: 1h:16m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 502975043 | Bytes Rx: 102643126 | IP Addr: 10.149.235.205 | Public IP: 49.207.132.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:14:42 IST Fri Jun 26 2020 | Duration: 1h:16m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 502975043 | Bytes Rx: 102643126 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194835 | Audit Session ID: 0a95072b2f9130005ef5b57a | Security Group Tag: none | EasyVPN: 0 |Session ID: 194835 | Audit Session ID: 0a95072b2f9130005ef5b57a | Security Group Tag: none | EasyVPN: 0 ||
Username: shivakrs | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.243.111 | Public IP: 103.41.90.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:15:02 IST Fri Jun 26 2020 | Duration: 1h:15m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 416742174 | Bytes Rx: 29226490 | IP Addr: 10.149.243.111 | Public IP: 103.41.90.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:15:02 IST Fri Jun 26 2020 | Duration: 1h:15m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 416742174 | Bytes Rx: 29226490 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194836 | Audit Session ID: 0a95072b2f9140005ef5b58e | Security Group Tag: none | EasyVPN: 0 |Session ID: 194836 | Audit Session ID: 0a95072b2f9140005ef5b58e | Security Group Tag: none | EasyVPN: 0 ||
Username: srinivasan.cr | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.175 | Public IP: 27.62.33.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:16:06 IST Fri Jun 26 2020 | Duration: 1h:14m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 664648337 | Bytes Rx: 59898794 | IP Addr: 10.149.234.175 | Public IP: 27.62.33.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:16:06 IST Fri Jun 26 2020 | Duration: 1h:14m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 664648337 | Bytes Rx: 59898794 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194845 | Audit Session ID: 0a95072b2f91d0005ef5b5ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 194845 | Audit Session ID: 0a95072b2f91d0005ef5b5ce | Security Group Tag: none | EasyVPN: 0 ||
Username: sramanuj | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.206 | Public IP: 182.65.87.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:16:25 IST Fri Jun 26 2020 | Duration: 1h:14m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 103368912 | Bytes Rx: 17068312 | IP Addr: 10.149.234.206 | Public IP: 182.65.87.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:16:25 IST Fri Jun 26 2020 | Duration: 1h:14m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 103368912 | Bytes Rx: 17068312 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194847 | Audit Session ID: 0a95072b2f91f0005ef5b5e1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194847 | Audit Session ID: 0a95072b2f91f0005ef5b5e1 | Security Group Tag: none | EasyVPN: 0 ||
Username: rg.malathy | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.166 | Public IP: 49.207.143.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:16:28 IST Fri Jun 26 2020 | Duration: 1h:14m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 28359801 | Bytes Rx: 13498610 | IP Addr: 10.149.235.166 | Public IP: 49.207.143.133 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:16:28 IST Fri Jun 26 2020 | Duration: 1h:14m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 28359801 | Bytes Rx: 13498610 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194848 | Audit Session ID: 0a95072b2f9200005ef5b5e4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194848 | Audit Session ID: 0a95072b2f9200005ef5b5e4 | Security Group Tag: none | EasyVPN: 0 ||
Username: STMuliki | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.229 | Public IP: 27.59.187.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:16:31 IST Fri Jun 26 2020 | Duration: 1h:14m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 95988868 | Bytes Rx: 44707369 | IP Addr: 10.149.235.229 | Public IP: 27.59.187.128 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:16:31 IST Fri Jun 26 2020 | Duration: 1h:14m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 95988868 | Bytes Rx: 44707369 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194849 | Audit Session ID: 0a95072b2f9210005ef5b5e7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194849 | Audit Session ID: 0a95072b2f9210005ef5b5e7 | Security Group Tag: none | EasyVPN: 0 ||
Username: gpujari | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.104 | Public IP: 27.59.162.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:16:50 IST Fri Jun 26 2020 | Duration: 1h:14m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 563504730 | Bytes Rx: 32684569 | IP Addr: 10.149.235.104 | Public IP: 27.59.162.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:16:50 IST Fri Jun 26 2020 | Duration: 1h:14m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 563504730 | Bytes Rx: 32684569 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194851 | Audit Session ID: 0a95072b2f9230005ef5b5fa | Security Group Tag: none | EasyVPN: 0 |Session ID: 194851 | Audit Session ID: 0a95072b2f9230005ef5b5fa | Security Group Tag: none | EasyVPN: 0 ||
Username: AGanapat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.231 | Public IP: 49.207.135.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES256 | Login Time: 14:17:44 IST Fri Jun 26 2020 | Duration: 1h:13m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 3722737 | Bytes Rx: 3132887 | IP Addr: 10.149.234.231 | Public IP: 49.207.135.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES256 | Login Time: 14:17:44 IST Fri Jun 26 2020 | Duration: 1h:13m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 3722737 | Bytes Rx: 3132887 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194852 | Audit Session ID: 0a95072b2f9240005ef5b630 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194852 | Audit Session ID: 0a95072b2f9240005ef5b630 | Security Group Tag: none | EasyVPN: 0 ||
Username: vadivazhagan.s | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.32 | Public IP: 223.228.188.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:18:07 IST Fri Jun 26 2020 | Duration: 1h:12m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 10446175 | Bytes Rx: 8601931 | IP Addr: 10.149.234.32 | Public IP: 223.228.188.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:18:07 IST Fri Jun 26 2020 | Duration: 1h:12m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 10446175 | Bytes Rx: 8601931 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194854 | Audit Session ID: 0a95072b2f9260005ef5b647 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194854 | Audit Session ID: 0a95072b2f9260005ef5b647 | Security Group Tag: none | EasyVPN: 0 ||
Username: rpotla | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.126 | Public IP: 103.125.161.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:20:16 IST Fri Jun 26 2020 | Duration: 1h:10m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 35337940 | Bytes Rx: 7879440 | IP Addr: 10.149.235.126 | Public IP: 103.125.161.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:20:16 IST Fri Jun 26 2020 | Duration: 1h:10m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 35337940 | Bytes Rx: 7879440 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194856 | Audit Session ID: 0a95072b2f9280005ef5b6c8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194856 | Audit Session ID: 0a95072b2f9280005ef5b6c8 | Security Group Tag: none | EasyVPN: 0 ||
Username: kbandaru | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.19 | Public IP: 192.140.154.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:21:18 IST Fri Jun 26 2020 | Duration: 1h:09m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 458203306 | Bytes Rx: 70093012 | IP Addr: 10.149.234.19 | Public IP: 192.140.154.141 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:21:18 IST Fri Jun 26 2020 | Duration: 1h:09m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 458203306 | Bytes Rx: 70093012 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194857 | Audit Session ID: 0a95072b2f9290005ef5b706 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194857 | Audit Session ID: 0a95072b2f9290005ef5b706 | Security Group Tag: none | EasyVPN: 0 ||
Username: vallim | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.247 | Public IP: 223.230.45.211 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:21:27 IST Fri Jun 26 2020 | Duration: 1h:09m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 84792799 | Bytes Rx: 12997037 | IP Addr: 10.149.235.247 | Public IP: 223.230.45.211 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:21:27 IST Fri Jun 26 2020 | Duration: 1h:09m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 84792799 | Bytes Rx: 12997037 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194858 | Audit Session ID: 0a95072b2f92a0005ef5b70f | Security Group Tag: none | EasyVPN: 0 |Session ID: 194858 | Audit Session ID: 0a95072b2f92a0005ef5b70f | Security Group Tag: none | EasyVPN: 0 ||
Username: SSASIDHA | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.234.184 | Public IP: 42.111.149.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:22:04 IST Fri Jun 26 2020 | Duration: 1h:08m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 66390366 | Bytes Rx: 18581130 | IP Addr: 10.149.234.184 | Public IP: 42.111.149.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:22:04 IST Fri Jun 26 2020 | Duration: 1h:08m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 66390366 | Bytes Rx: 18581130 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194860 | Audit Session ID: 0a95072b2f92c0005ef5b734 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194860 | Audit Session ID: 0a95072b2f92c0005ef5b734 | Security Group Tag: none | EasyVPN: 0 ||
Username: sangram.das | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.234.194 | Public IP: 106.220.158.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:22:10 IST Fri Jun 26 2020 | Duration: 1h:08m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 264984658 | Bytes Rx: 21754397 | IP Addr: 10.149.234.194 | Public IP: 106.220.158.54 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:22:10 IST Fri Jun 26 2020 | Duration: 1h:08m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 264984658 | Bytes Rx: 21754397 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194861 | Audit Session ID: 0a95072b2f92d0005ef5b73a | Security Group Tag: none | EasyVPN: 0 |Session ID: 194861 | Audit Session ID: 0a95072b2f92d0005ef5b73a | Security Group Tag: none | EasyVPN: 0 ||
Username: valchock | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.220 | Public IP: 27.62.57.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:22:38 IST Fri Jun 26 2020 | Duration: 1h:08m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 14450010 | Bytes Rx: 6149128 | IP Addr: 10.149.235.220 | Public IP: 27.62.57.9 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:22:38 IST Fri Jun 26 2020 | Duration: 1h:08m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 14450010 | Bytes Rx: 6149128 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194866 | Audit Session ID: 0a95072b2f9320005ef5b756 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194866 | Audit Session ID: 0a95072b2f9320005ef5b756 | Security Group Tag: none | EasyVPN: 0 ||
Username: MJaikuma | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.35 | Public IP: 106.208.135.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:23:12 IST Fri Jun 26 2020 | Duration: 1h:07m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 16200446 | Bytes Rx: 7701314 | IP Addr: 10.149.234.35 | Public IP: 106.208.135.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:23:12 IST Fri Jun 26 2020 | Duration: 1h:07m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 16200446 | Bytes Rx: 7701314 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194869 | Audit Session ID: 0a95072b2f9350005ef5b778 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194869 | Audit Session ID: 0a95072b2f9350005ef5b778 | Security Group Tag: none | EasyVPN: 0 ||
