sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: rsingams | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.232 | Public IP: 192.140.152.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:13 IST Fri Jun 5 2020 | Duration: 2d 6h:38m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 246196299 | Bytes Rx: 121011416 | IP Addr: 10.149.233.232 | Public IP: 192.140.152.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:22:13 IST Fri Jun 5 2020 | Duration: 2d 6h:38m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 246196299 | Bytes Rx: 121011416 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 135018 | Audit Session ID: 0a95072a20f6a0005ed9cf7d | Security Group Tag: none | EasyVPN: 0 |Session ID: 135018 | Audit Session ID: 0a95072a20f6a0005ed9cf7d | Security Group Tag: none | EasyVPN: 0 ||
Username: velmurugan.c | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.253 | Public IP: 182.65.45.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:34:26 IST Sun Jun 7 2020 | Duration: 2h:26m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 42957522 | Bytes Rx: 20040832 | IP Addr: 10.149.233.253 | Public IP: 182.65.45.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:34:26 IST Sun Jun 7 2020 | Duration: 2h:26m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 42957522 | Bytes Rx: 20040832 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138014 | Audit Session ID: 0a95072a21b1e0005edcad9a | Security Group Tag: none | EasyVPN: 0 |Session ID: 138014 | Audit Session ID: 0a95072a21b1e0005edcad9a | Security Group Tag: none | EasyVPN: 0 ||
Username: rajac | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.16 | Public IP: 42.111.130.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:34:57 IST Sun Jun 7 2020 | Duration: 2h:26m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 1023549583 | Bytes Rx: 79344813 | IP Addr: 10.149.232.16 | Public IP: 42.111.130.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:34:57 IST Sun Jun 7 2020 | Duration: 2h:26m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 1023549583 | Bytes Rx: 79344813 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138016 | Audit Session ID: 0a95072a21b200005edcadb9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 138016 | Audit Session ID: 0a95072a21b200005edcadb9 | Security Group Tag: none | EasyVPN: 0 ||
Username: anvarghe | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.200 | Public IP: 27.62.98.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:40:39 IST Sun Jun 7 2020 | Duration: 2h:20m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 30198408 | Bytes Rx: 22791542 | IP Addr: 10.149.233.200 | Public IP: 27.62.98.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:40:39 IST Sun Jun 7 2020 | Duration: 2h:20m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 30198408 | Bytes Rx: 22791542 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138021 | Audit Session ID: 0a95072a21b250005edcaf0f | Security Group Tag: none | EasyVPN: 0 |Session ID: 138021 | Audit Session ID: 0a95072a21b250005edcaf0f | Security Group Tag: none | EasyVPN: 0 ||
Username: sarmurug | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.4 | Public IP: 157.46.48.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:44:40 IST Sun Jun 7 2020 | Duration: 2h:16m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 16882057 | Bytes Rx: 15318074 | IP Addr: 10.149.232.4 | Public IP: 157.46.48.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:44:40 IST Sun Jun 7 2020 | Duration: 2h:16m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 16882057 | Bytes Rx: 15318074 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138023 | Audit Session ID: 0a95072a21b270005edcb000 | Security Group Tag: none | EasyVPN: 0 |Session ID: 138023 | Audit Session ID: 0a95072a21b270005edcb000 | Security Group Tag: none | EasyVPN: 0 ||
Username: bbalasur | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.60 | Public IP: 43.225.167.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:45:22 IST Sun Jun 7 2020 | Duration: 2h:15m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 10642871 | Bytes Rx: 11673120 | IP Addr: 10.149.232.60 | Public IP: 43.225.167.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:45:22 IST Sun Jun 7 2020 | Duration: 2h:15m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 10642871 | Bytes Rx: 11673120 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138025 | Audit Session ID: 0a95072a21b290005edcb02a | Security Group Tag: none | EasyVPN: 0 |Session ID: 138025 | Audit Session ID: 0a95072a21b290005edcb02a | Security Group Tag: none | EasyVPN: 0 ||
Username: dimples | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.216 | Public IP: 112.133.236.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:55:38 IST Sun Jun 7 2020 | Duration: 2h:05m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 546286670 | Bytes Rx: 348952766 | IP Addr: 10.149.233.216 | Public IP: 112.133.236.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:55:38 IST Sun Jun 7 2020 | Duration: 2h:05m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 546286670 | Bytes Rx: 348952766 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138032 | Audit Session ID: 0a95072a21b300005edcb292 | Security Group Tag: none | EasyVPN: 0 |Session ID: 138032 | Audit Session ID: 0a95072a21b300005edcb292 | Security Group Tag: none | EasyVPN: 0 ||
Username: yomagesh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.238 | Public IP: 60.243.76.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:58:30 IST Sun Jun 7 2020 | Duration: 2h:02m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 766361219 | Bytes Rx: 54600967 | IP Addr: 10.149.233.238 | Public IP: 60.243.76.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:58:30 IST Sun Jun 7 2020 | Duration: 2h:02m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 766361219 | Bytes Rx: 54600967 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138034 | Audit Session ID: 0a95072a21b320005edcb33e | Security Group Tag: none | EasyVPN: 0 |Session ID: 138034 | Audit Session ID: 0a95072a21b320005edcb33e | Security Group Tag: none | EasyVPN: 0 ||
Username: ankuyede | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.62 | Public IP: 49.35.40.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:06:10 IST Sun Jun 7 2020 | Duration: 1h:54m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 37003473 | Bytes Rx: 19497110 | IP Addr: 10.149.232.62 | Public IP: 49.35.40.79 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:06:10 IST Sun Jun 7 2020 | Duration: 1h:54m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 37003473 | Bytes Rx: 19497110 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138042 | Audit Session ID: 0a95072a21b3a0005edcb50a | Security Group Tag: none | EasyVPN: 0 |Session ID: 138042 | Audit Session ID: 0a95072a21b3a0005edcb50a | Security Group Tag: none | EasyVPN: 0 ||
Username: SanjGaik | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.242 | Public IP: 106.67.152.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:16:30 IST Sun Jun 7 2020 | Duration: 1h:44m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 33760191 | Bytes Rx: 23103919 | IP Addr: 10.149.233.242 | Public IP: 106.67.152.30 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:16:30 IST Sun Jun 7 2020 | Duration: 1h:44m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 33760191 | Bytes Rx: 23103919 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138049 | Audit Session ID: 0a95072a21b410005edcb776 | Security Group Tag: none | EasyVPN: 0 |Session ID: 138049 | Audit Session ID: 0a95072a21b410005edcb776 | Security Group Tag: none | EasyVPN: 0 ||
Username: manjubal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.66 | Public IP: 106.217.46.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:16:47 IST Sun Jun 7 2020 | Duration: 1h:44m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 15635580 | Bytes Rx: 11132677 | IP Addr: 10.149.232.66 | Public IP: 106.217.46.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:16:47 IST Sun Jun 7 2020 | Duration: 1h:44m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 15635580 | Bytes Rx: 11132677 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138051 | Audit Session ID: 0a95072a21b430005edcb787 | Security Group Tag: none | EasyVPN: 0 |Session ID: 138051 | Audit Session ID: 0a95072a21b430005edcb787 | Security Group Tag: none | EasyVPN: 0 ||
Username: r.rajeshkumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.69 | Public IP: 106.198.110.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:17:06 IST Sun Jun 7 2020 | Duration: 1h:43m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 135256001 | Bytes Rx: 58329181 | IP Addr: 10.149.232.69 | Public IP: 106.198.110.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:17:06 IST Sun Jun 7 2020 | Duration: 1h:43m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 135256001 | Bytes Rx: 58329181 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138054 | Audit Session ID: 0a95072a21b460005edcb79a | Security Group Tag: none | EasyVPN: 0 |Session ID: 138054 | Audit Session ID: 0a95072a21b460005edcb79a | Security Group Tag: none | EasyVPN: 0 ||
Username: SamJalig | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.33 | Public IP: 183.83.141.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:05:48 IST Sun Jun 7 2020 | Duration: 0h:55m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 119228060 | Bytes Rx: 42595673 | IP Addr: 10.149.232.33 | Public IP: 183.83.141.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:05:48 IST Sun Jun 7 2020 | Duration: 0h:55m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 119228060 | Bytes Rx: 42595673 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138064 | Audit Session ID: 0a95072a21b500005edcc304 | Security Group Tag: none | EasyVPN: 0 |Session ID: 138064 | Audit Session ID: 0a95072a21b500005edcc304 | Security Group Tag: none | EasyVPN: 0 ||
Username: DVenkatr | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.214 | Public IP: 115.97.26.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:09:44 IST Sun Jun 7 2020 | Duration: 0h:51m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 43626284 | Bytes Rx: 28341843 | IP Addr: 10.149.233.214 | Public IP: 115.97.26.206 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:09:44 IST Sun Jun 7 2020 | Duration: 0h:51m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 43626284 | Bytes Rx: 28341843 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138067 | Audit Session ID: 0a95072a21b530005edcc3f0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 138067 | Audit Session ID: 0a95072a21b530005edcc3f0 | Security Group Tag: none | EasyVPN: 0 ||
Username: nittoge | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.174 | Public IP: 106.193.184.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:10:12 IST Sun Jun 7 2020 | Duration: 0h:50m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 55387801 | Bytes Rx: 11524619 | IP Addr: 10.149.232.174 | Public IP: 106.193.184.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:10:12 IST Sun Jun 7 2020 | Duration: 0h:50m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 55387801 | Bytes Rx: 11524619 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138068 | Audit Session ID: 0a95072a21b540005edcc40c | Security Group Tag: none | EasyVPN: 0 |Session ID: 138068 | Audit Session ID: 0a95072a21b540005edcc40c | Security Group Tag: none | EasyVPN: 0 ||
Username: ritesha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.175 | Public IP: 157.47.48.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:11:20 IST Sun Jun 7 2020 | Duration: 0h:49m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 34251562 | Bytes Rx: 31033297 | IP Addr: 10.149.232.175 | Public IP: 157.47.48.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:11:20 IST Sun Jun 7 2020 | Duration: 0h:49m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 34251562 | Bytes Rx: 31033297 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138069 | Audit Session ID: 0a95072a21b550005edcc450 | Security Group Tag: none | EasyVPN: 0 |Session ID: 138069 | Audit Session ID: 0a95072a21b550005edcc450 | Security Group Tag: none | EasyVPN: 0 ||
Username: ck.subramanian | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.73 | Public IP: 42.111.148.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:17:35 IST Sun Jun 7 2020 | Duration: 0h:43m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 66299341 | Bytes Rx: 10154088 | IP Addr: 10.149.232.73 | Public IP: 42.111.148.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:17:35 IST Sun Jun 7 2020 | Duration: 0h:43m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 66299341 | Bytes Rx: 10154088 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138074 | Audit Session ID: 0a95072a21b5a0005edcc5c7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 138074 | Audit Session ID: 0a95072a21b5a0005edcc5c7 | Security Group Tag: none | EasyVPN: 0 ||
Username: sreeka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.74 | Public IP: 137.97.164.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:20:49 IST Sun Jun 7 2020 | Duration: 0h:40m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 57317917 | Bytes Rx: 6463082 | IP Addr: 10.149.232.74 | Public IP: 137.97.164.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:20:49 IST Sun Jun 7 2020 | Duration: 0h:40m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 57317917 | Bytes Rx: 6463082 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138076 | Audit Session ID: 0a95072a21b5c0005edcc689 | Security Group Tag: none | EasyVPN: 0 |Session ID: 138076 | Audit Session ID: 0a95072a21b5c0005edcc689 | Security Group Tag: none | EasyVPN: 0 ||
Username: avnavale | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.30 | Public IP: 1.23.238.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:21:50 IST Sun Jun 7 2020 | Duration: 0h:39m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 516503356 | Bytes Rx: 19465156 | IP Addr: 10.149.232.30 | Public IP: 1.23.238.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:21:50 IST Sun Jun 7 2020 | Duration: 0h:39m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 516503356 | Bytes Rx: 19465156 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138078 | Audit Session ID: 0a95072a21b5e0005edcc6c6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 138078 | Audit Session ID: 0a95072a21b5e0005edcc6c6 | Security Group Tag: none | EasyVPN: 0 ||
Username: r.ravikumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.15 | Public IP: 106.193.80.131 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 16:25:10 IST Sun Jun 7 2020 | Duration: 0h:35m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 35714228 | Bytes Rx: 10699608 | IP Addr: 10.149.232.15 | Public IP: 106.193.80.131 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 16:25:10 IST Sun Jun 7 2020 | Duration: 0h:35m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 35714228 | Bytes Rx: 10699608 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138079 | Audit Session ID: 0a95072a21b5f0005edcc78e | Security Group Tag: none | EasyVPN: 0 |Session ID: 138079 | Audit Session ID: 0a95072a21b5f0005edcc78e | Security Group Tag: none | EasyVPN: 0 ||
Username: n.mani | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.221 | Public IP: 27.57.63.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:26:57 IST Sun Jun 7 2020 | Duration: 0h:34m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 29978955 | Bytes Rx: 10526079 | IP Addr: 10.149.233.221 | Public IP: 27.57.63.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:26:57 IST Sun Jun 7 2020 | Duration: 0h:34m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 29978955 | Bytes Rx: 10526079 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 138081 | Audit Session ID: 0a95072a21b610005edcc7f9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 138081 | Audit Session ID: 0a95072a21b610005edcc7f9 | Security Group Tag: none | EasyVPN: 0 ||
