sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: gsomalal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.54 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:50 IST Thu Jun 18 2020 | Duration: 4d 3h:28m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 523702696 | Bytes Rx: 961105029 | IP Addr: 10.149.233.54 | Public IP: 49.207.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:50 IST Thu Jun 18 2020 | Duration: 4d 3h:28m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 523702696 | Bytes Rx: 961105029 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 158927 | Audit Session ID: 0a95072a26ccf0005eeaf53e | Security Group Tag: none | EasyVPN: 0 |Session ID: 158927 | Audit Session ID: 0a95072a26ccf0005eeaf53e | Security Group Tag: none | EasyVPN: 0 ||
Username: AbinNata | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.239 | Public IP: 157.50.188.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:08 IST Mon Jun 22 2020 | Duration: 0h:48m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 36175391 | Bytes Rx: 9434373 | IP Addr: 10.149.240.239 | Public IP: 157.50.188.230 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:08 IST Mon Jun 22 2020 | Duration: 0h:48m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 36175391 | Bytes Rx: 9434373 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 166398 | Audit Session ID: 0a95072a289fe0005ef060d0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 166398 | Audit Session ID: 0a95072a289fe0005ef060d0 | Security Group Tag: none | EasyVPN: 0 ||
Username: sydhic.mp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.23 | Public IP: 137.97.104.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:35 IST Mon Jun 22 2020 | Duration: 0h:47m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 28937654 | Bytes Rx: 17033254 | IP Addr: 10.149.233.23 | Public IP: 137.97.104.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:35 IST Mon Jun 22 2020 | Duration: 0h:47m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 28937654 | Bytes Rx: 17033254 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 166399 | Audit Session ID: 0a95072a289ff0005ef060eb | Security Group Tag: none | EasyVPN: 0 |Session ID: 166399 | Audit Session ID: 0a95072a289ff0005ef060eb | Security Group Tag: none | EasyVPN: 0 ||
Username: skramach | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.240 | Public IP: 182.65.251.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:58 IST Mon Jun 22 2020 | Duration: 0h:47m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 41390425 | Bytes Rx: 8429894 | IP Addr: 10.149.240.240 | Public IP: 182.65.251.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:58 IST Mon Jun 22 2020 | Duration: 0h:47m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 41390425 | Bytes Rx: 8429894 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 166401 | Audit Session ID: 0a95072a28a010005ef06102 | Security Group Tag: none | EasyVPN: 0 |Session ID: 166401 | Audit Session ID: 0a95072a28a010005ef06102 | Security Group Tag: none | EasyVPN: 0 ||
Username: dkolak | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.241 | Public IP: 49.207.139.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:13:21 IST Mon Jun 22 2020 | Duration: 0h:46m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 28444664 | Bytes Rx: 16473222 | IP Addr: 10.149.240.241 | Public IP: 49.207.139.68 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:13:21 IST Mon Jun 22 2020 | Duration: 0h:46m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 28444664 | Bytes Rx: 16473222 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 166402 | Audit Session ID: 0a95072a28a020005ef06119 | Security Group Tag: none | EasyVPN: 0 |Session ID: 166402 | Audit Session ID: 0a95072a28a020005ef06119 | Security Group Tag: none | EasyVPN: 0 ||
Username: ap.meenakshi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.179 | Public IP: 122.182.244.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:15:15 IST Mon Jun 22 2020 | Duration: 0h:45m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 60628388 | Bytes Rx: 52310328 | IP Addr: 10.149.233.179 | Public IP: 122.182.244.22 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:15:15 IST Mon Jun 22 2020 | Duration: 0h:45m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 60628388 | Bytes Rx: 52310328 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 166403 | Audit Session ID: 0a95072a28a030005ef0618b | Security Group Tag: none | EasyVPN: 0 |Session ID: 166403 | Audit Session ID: 0a95072a28a030005ef0618b | Security Group Tag: none | EasyVPN: 0 ||
Username: nbalacho | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.63 | Public IP: 157.50.146.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:15:52 IST Mon Jun 22 2020 | Duration: 0h:44m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 102619071 | Bytes Rx: 22002678 | IP Addr: 10.149.233.63 | Public IP: 157.50.146.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:15:52 IST Mon Jun 22 2020 | Duration: 0h:44m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 102619071 | Bytes Rx: 22002678 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 166404 | Audit Session ID: 0a95072a28a040005ef061b0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 166404 | Audit Session ID: 0a95072a28a040005ef061b0 | Security Group Tag: none | EasyVPN: 0 ||
Username: ragusubr | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.254 | Public IP: 106.208.57.203 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:15:58 IST Mon Jun 22 2020 | Duration: 0h:44m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 17394802 | Bytes Rx: 6341006 | IP Addr: 10.149.233.254 | Public IP: 106.208.57.203 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:15:58 IST Mon Jun 22 2020 | Duration: 0h:44m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 17394802 | Bytes Rx: 6341006 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 166405 | Audit Session ID: 0a95072a28a050005ef061b6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 166405 | Audit Session ID: 0a95072a28a050005ef061b6 | Security Group Tag: none | EasyVPN: 0 ||
Username: durairam | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.16 | Public IP: 157.46.31.197 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 13:16:00 IST Mon Jun 22 2020 | Duration: 0h:44m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 47182817 | Bytes Rx: 11898126 | IP Addr: 10.149.232.16 | Public IP: 157.46.31.197 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 13:16:00 IST Mon Jun 22 2020 | Duration: 0h:44m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 47182817 | Bytes Rx: 11898126 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 166406 | Audit Session ID: 0a95072a28a060005ef061b8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 166406 | Audit Session ID: 0a95072a28a060005ef061b8 | Security Group Tag: none | EasyVPN: 0 ||
Username: sateeshbabu.tv | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.37 | Public IP: 157.48.191.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:16:05 IST Mon Jun 22 2020 | Duration: 0h:44m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 42582855 | Bytes Rx: 13642217 | IP Addr: 10.149.232.37 | Public IP: 157.48.191.229 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:16:05 IST Mon Jun 22 2020 | Duration: 0h:44m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 42582855 | Bytes Rx: 13642217 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 166407 | Audit Session ID: 0a95072a28a070005ef061bd | Security Group Tag: none | EasyVPN: 0 |Session ID: 166407 | Audit Session ID: 0a95072a28a070005ef061bd | Security Group Tag: none | EasyVPN: 0 ||
Username: muvenkat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.127 | Public IP: 106.208.59.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:16:08 IST Mon Jun 22 2020 | Duration: 0h:44m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 91434897 | Bytes Rx: 11567086 | IP Addr: 10.149.232.127 | Public IP: 106.208.59.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:16:08 IST Mon Jun 22 2020 | Duration: 0h:44m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 91434897 | Bytes Rx: 11567086 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 166408 | Audit Session ID: 0a95072a28a080005ef061c0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 166408 | Audit Session ID: 0a95072a28a080005ef061c0 | Security Group Tag: none | EasyVPN: 0 ||
Username: jvijayva | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.179 | Public IP: 106.193.137.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:16:20 IST Mon Jun 22 2020 | Duration: 0h:44m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 10196811 | Bytes Rx: 11943907 | IP Addr: 10.149.232.179 | Public IP: 106.193.137.102 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:16:20 IST Mon Jun 22 2020 | Duration: 0h:44m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 10196811 | Bytes Rx: 11943907 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 166409 | Audit Session ID: 0a95072a28a090005ef061cc | Security Group Tag: none | EasyVPN: 0 |Session ID: 166409 | Audit Session ID: 0a95072a28a090005ef061cc | Security Group Tag: none | EasyVPN: 0 ||
Username: lvenkate | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.41 | Public IP: 157.50.14.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:16:24 IST Mon Jun 22 2020 | Duration: 0h:43m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 184269039 | Bytes Rx: 12833742 | IP Addr: 10.149.233.41 | Public IP: 157.50.14.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:16:24 IST Mon Jun 22 2020 | Duration: 0h:43m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 184269039 | Bytes Rx: 12833742 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 166410 | Audit Session ID: 0a95072a28a0a0005ef061d0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 166410 | Audit Session ID: 0a95072a28a0a0005ef061d0 | Security Group Tag: none | EasyVPN: 0 ||
Username: nivsanka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.174 | Public IP: 106.208.88.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:16:31 IST Mon Jun 22 2020 | Duration: 0h:43m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 9294202 | Bytes Rx: 5313437 | IP Addr: 10.149.240.174 | Public IP: 106.208.88.142 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:16:31 IST Mon Jun 22 2020 | Duration: 0h:43m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 9294202 | Bytes Rx: 5313437 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 166412 | Audit Session ID: 0a95072a28a0c0005ef061d7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 166412 | Audit Session ID: 0a95072a28a0c0005ef061d7 | Security Group Tag: none | EasyVPN: 0 ||
Username: gudeanka | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.242 | Public IP: 27.59.141.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:16:47 IST Mon Jun 22 2020 | Duration: 0h:43m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 16312999 | Bytes Rx: 6520296 | IP Addr: 10.149.240.242 | Public IP: 27.59.141.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:16:47 IST Mon Jun 22 2020 | Duration: 0h:43m:33s | Inactivity:  0h:00m:00s | Bytes Tx: 16312999 | Bytes Rx: 6520296 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 166413 | Audit Session ID: 0a95072a28a0d0005ef061e7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 166413 | Audit Session ID: 0a95072a28a0d0005ef061e7 | Security Group Tag: none | EasyVPN: 0 ||
Username: Vpicahim | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.243 | Public IP: 157.50.126.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:17:21 IST Mon Jun 22 2020 | Duration: 0h:42m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 28230722 | Bytes Rx: 10050620 | IP Addr: 10.149.240.243 | Public IP: 157.50.126.140 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:17:21 IST Mon Jun 22 2020 | Duration: 0h:42m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 28230722 | Bytes Rx: 10050620 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 166414 | Audit Session ID: 0a95072a28a0e0005ef06209 | Security Group Tag: none | EasyVPN: 0 |Session ID: 166414 | Audit Session ID: 0a95072a28a0e0005ef06209 | Security Group Tag: none | EasyVPN: 0 ||
Username: nithenal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.78 | Public IP: 49.206.125.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:19:09 IST Mon Jun 22 2020 | Duration: 0h:41m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 21301840 | Bytes Rx: 7385708 | IP Addr: 10.149.240.78 | Public IP: 49.206.125.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:19:09 IST Mon Jun 22 2020 | Duration: 0h:41m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 21301840 | Bytes Rx: 7385708 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 166415 | Audit Session ID: 0a95072a28a0f0005ef06275 | Security Group Tag: none | EasyVPN: 0 |Session ID: 166415 | Audit Session ID: 0a95072a28a0f0005ef06275 | Security Group Tag: none | EasyVPN: 0 ||
Username: mohfazal | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.244 | Public IP: 27.62.99.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:19:11 IST Mon Jun 22 2020 | Duration: 0h:41m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 21036271 | Bytes Rx: 11212609 | IP Addr: 10.149.240.244 | Public IP: 27.62.99.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:19:11 IST Mon Jun 22 2020 | Duration: 0h:41m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 21036271 | Bytes Rx: 11212609 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 166417 | Audit Session ID: 0a95072a28a110005ef06277 | Security Group Tag: none | EasyVPN: 0 |Session ID: 166417 | Audit Session ID: 0a95072a28a110005ef06277 | Security Group Tag: none | EasyVPN: 0 ||
Username: ragkumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.117 | Public IP: 49.206.127.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:19:21 IST Mon Jun 22 2020 | Duration: 0h:40m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 24141222 | Bytes Rx: 6731923 | IP Addr: 10.149.232.117 | Public IP: 49.206.127.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:19:21 IST Mon Jun 22 2020 | Duration: 0h:40m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 24141222 | Bytes Rx: 6731923 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 166419 | Audit Session ID: 0a95072a28a130005ef06281 | Security Group Tag: none | EasyVPN: 0 |Session ID: 166419 | Audit Session ID: 0a95072a28a130005ef06281 | Security Group Tag: none | EasyVPN: 0 ||
Username: logeshwb | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.245 | Public IP: 157.50.221.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:19:26 IST Mon Jun 22 2020 | Duration: 0h:40m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 30006169 | Bytes Rx: 7798530 | IP Addr: 10.149.240.245 | Public IP: 157.50.221.248 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:19:26 IST Mon Jun 22 2020 | Duration: 0h:40m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 30006169 | Bytes Rx: 7798530 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 166420 | Audit Session ID: 0a95072a28a140005ef06286 | Security Group Tag: none | EasyVPN: 0 |Session ID: 166420 | Audit Session ID: 0a95072a28a140005ef06286 | Security Group Tag: none | EasyVPN: 0 ||
Username: RamRadha | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.246 | Public IP: 103.98.62.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:19:34 IST Mon Jun 22 2020 | Duration: 0h:40m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 10568944 | Bytes Rx: 5020360 | IP Addr: 10.149.240.246 | Public IP: 103.98.62.121 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:19:34 IST Mon Jun 22 2020 | Duration: 0h:40m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 10568944 | Bytes Rx: 5020360 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 166421 | Audit Session ID: 0a95072a28a150005ef0628e | Security Group Tag: none | EasyVPN: 0 |Session ID: 166421 | Audit Session ID: 0a95072a28a150005ef0628e | Security Group Tag: none | EasyVPN: 0 ||
