sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: waitham | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.235.43 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:49:17 IST Sun Jun 21 2020 | Duration: 4d 14h:42m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 10185142440 | Bytes Rx: 1804885165 | IP Addr: 10.149.235.43 | Public IP: 180.129.45.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 22:49:17 IST Sun Jun 21 2020 | Duration: 4d 14h:42m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 10185142440 | Bytes Rx: 1804885165 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 183233 | Audit Session ID: 0a95072b2cbc10005eef9695 | Security Group Tag: none | EasyVPN: 0 |Session ID: 183233 | Audit Session ID: 0a95072b2cbc10005eef9695 | Security Group Tag: none | EasyVPN: 0 ||
Username: aravikum | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.237 | Public IP: 106.198.38.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:05:37 IST Fri Jun 26 2020 | Duration: 0h:26m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 15021302 | Bytes Rx: 4074240 | IP Addr: 10.149.234.237 | Public IP: 106.198.38.168 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:05:37 IST Fri Jun 26 2020 | Duration: 0h:26m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 15021302 | Bytes Rx: 4074240 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194594 | Audit Session ID: 0a95072b2f8220005ef5a549 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194594 | Audit Session ID: 0a95072b2f8220005ef5a549 | Security Group Tag: none | EasyVPN: 0 ||
Username: AbinNata | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.108 | Public IP: 106.197.42.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:05:46 IST Fri Jun 26 2020 | Duration: 0h:26m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 16297117 | Bytes Rx: 5239373 | IP Addr: 10.149.243.108 | Public IP: 106.197.42.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:05:46 IST Fri Jun 26 2020 | Duration: 0h:26m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 16297117 | Bytes Rx: 5239373 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194596 | Audit Session ID: 0a95072b2f8240005ef5a552 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194596 | Audit Session ID: 0a95072b2f8240005ef5a552 | Security Group Tag: none | EasyVPN: 0 ||
Username: sveerapp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.36 | Public IP: 117.221.252.56 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 13:05:46 IST Fri Jun 26 2020 | Duration: 0h:26m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 11096850 | Bytes Rx: 4539556 | IP Addr: 10.149.234.36 | Public IP: 117.221.252.56 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256 | Login Time: 13:05:46 IST Fri Jun 26 2020 | Duration: 0h:26m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 11096850 | Bytes Rx: 4539556 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194597 | Audit Session ID: 0a95072b2f8250005ef5a552 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194597 | Audit Session ID: 0a95072b2f8250005ef5a552 | Security Group Tag: none | EasyVPN: 0 ||
Username: vravi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.109 | Public IP: 157.50.115.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:05:48 IST Fri Jun 26 2020 | Duration: 0h:26m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 976831152 | Bytes Rx: 27647846 | IP Addr: 10.149.243.109 | Public IP: 157.50.115.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:05:48 IST Fri Jun 26 2020 | Duration: 0h:26m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 976831152 | Bytes Rx: 27647846 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194598 | Audit Session ID: 0a95072b2f8260005ef5a554 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194598 | Audit Session ID: 0a95072b2f8260005ef5a554 | Security Group Tag: none | EasyVPN: 0 ||
Username: BhaktiK | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.110 | Public IP: 106.77.35.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:05:51 IST Fri Jun 26 2020 | Duration: 0h:26m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 156126153 | Bytes Rx: 29847525 | IP Addr: 10.149.243.110 | Public IP: 106.77.35.194 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:05:51 IST Fri Jun 26 2020 | Duration: 0h:26m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 156126153 | Bytes Rx: 29847525 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194599 | Audit Session ID: 0a95072b2f8270005ef5a557 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194599 | Audit Session ID: 0a95072b2f8270005ef5a557 | Security Group Tag: none | EasyVPN: 0 ||
Username: srraghav | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.111 | Public IP: 42.111.145.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:05:57 IST Fri Jun 26 2020 | Duration: 0h:26m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 126103870 | Bytes Rx: 21519100 | IP Addr: 10.149.243.111 | Public IP: 42.111.145.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:05:57 IST Fri Jun 26 2020 | Duration: 0h:26m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 126103870 | Bytes Rx: 21519100 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194600 | Audit Session ID: 0a95072b2f8280005ef5a55d | Security Group Tag: none | EasyVPN: 0 |Session ID: 194600 | Audit Session ID: 0a95072b2f8280005ef5a55d | Security Group Tag: none | EasyVPN: 0 ||
Username: sobnaran | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.112 | Public IP: 106.76.68.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:06:05 IST Fri Jun 26 2020 | Duration: 0h:26m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 11747558 | Bytes Rx: 7231684 | IP Addr: 10.149.243.112 | Public IP: 106.76.68.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:06:05 IST Fri Jun 26 2020 | Duration: 0h:26m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 11747558 | Bytes Rx: 7231684 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194601 | Audit Session ID: 0a95072b2f8290005ef5a565 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194601 | Audit Session ID: 0a95072b2f8290005ef5a565 | Security Group Tag: none | EasyVPN: 0 ||
Username: emozart | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.119 | Public IP: 171.61.227.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:06:10 IST Fri Jun 26 2020 | Duration: 0h:26m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 56529942 | Bytes Rx: 32759309 | IP Addr: 10.149.243.119 | Public IP: 171.61.227.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:06:10 IST Fri Jun 26 2020 | Duration: 0h:26m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 56529942 | Bytes Rx: 32759309 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194602 | Audit Session ID: 0a95072b2f82a0005ef5a56a | Security Group Tag: none | EasyVPN: 0 |Session ID: 194602 | Audit Session ID: 0a95072b2f82a0005ef5a56a | Security Group Tag: none | EasyVPN: 0 ||
Username: tkannan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.113 | Public IP: 106.208.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:06:13 IST Fri Jun 26 2020 | Duration: 0h:26m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 2688012 | Bytes Rx: 1086873 | IP Addr: 10.149.243.113 | Public IP: 106.208.138.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:06:13 IST Fri Jun 26 2020 | Duration: 0h:26m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 2688012 | Bytes Rx: 1086873 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194603 | Audit Session ID: 0a95072b2f82b0005ef5a56d | Security Group Tag: none | EasyVPN: 0 |Session ID: 194603 | Audit Session ID: 0a95072b2f82b0005ef5a56d | Security Group Tag: none | EasyVPN: 0 ||
Username: pavielum | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.114 | Public IP: 157.50.129.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:06:15 IST Fri Jun 26 2020 | Duration: 0h:25m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 4665513 | Bytes Rx: 2058263 | IP Addr: 10.149.243.114 | Public IP: 157.50.129.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:06:15 IST Fri Jun 26 2020 | Duration: 0h:25m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 4665513 | Bytes Rx: 2058263 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194604 | Audit Session ID: 0a95072b2f82c0005ef5a56f | Security Group Tag: none | EasyVPN: 0 |Session ID: 194604 | Audit Session ID: 0a95072b2f82c0005ef5a56f | Security Group Tag: none | EasyVPN: 0 ||
Username: HRamu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.115 | Public IP: 106.208.143.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:06:23 IST Fri Jun 26 2020 | Duration: 0h:25m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 19549559 | Bytes Rx: 4270535 | IP Addr: 10.149.243.115 | Public IP: 106.208.143.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:06:23 IST Fri Jun 26 2020 | Duration: 0h:25m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 19549559 | Bytes Rx: 4270535 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194605 | Audit Session ID: 0a95072b2f82d0005ef5a577 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194605 | Audit Session ID: 0a95072b2f82d0005ef5a577 | Security Group Tag: none | EasyVPN: 0 ||
Username: Saradsan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.116 | Public IP: 106.208.105.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:06:24 IST Fri Jun 26 2020 | Duration: 0h:25m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 10526588 | Bytes Rx: 1209930 | IP Addr: 10.149.243.116 | Public IP: 106.208.105.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:06:24 IST Fri Jun 26 2020 | Duration: 0h:25m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 10526588 | Bytes Rx: 1209930 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194606 | Audit Session ID: 0a95072b2f82e0005ef5a578 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194606 | Audit Session ID: 0a95072b2f82e0005ef5a578 | Security Group Tag: none | EasyVPN: 0 ||
Username: Binu | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.117 | Public IP: 137.97.136.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:06:35 IST Fri Jun 26 2020 | Duration: 0h:25m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 20840901 | Bytes Rx: 5299155 | IP Addr: 10.149.243.117 | Public IP: 137.97.136.61 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:06:35 IST Fri Jun 26 2020 | Duration: 0h:25m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 20840901 | Bytes Rx: 5299155 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194607 | Audit Session ID: 0a95072b2f82f0005ef5a583 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194607 | Audit Session ID: 0a95072b2f82f0005ef5a583 | Security Group Tag: none | EasyVPN: 0 ||
Username: ArulSRJ | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.234.227 | Public IP: 157.46.32.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:06:39 IST Fri Jun 26 2020 | Duration: 0h:25m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 30311400 | Bytes Rx: 4514229 | IP Addr: 10.149.234.227 | Public IP: 157.46.32.40 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:06:39 IST Fri Jun 26 2020 | Duration: 0h:25m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 30311400 | Bytes Rx: 4514229 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194608 | Audit Session ID: 0a95072b2f8300005ef5a587 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194608 | Audit Session ID: 0a95072b2f8300005ef5a587 | Security Group Tag: none | EasyVPN: 0 ||
Username: CSavekar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.118 | Public IP: 103.252.52.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:05 IST Fri Jun 26 2020 | Duration: 0h:25m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 63934033 | Bytes Rx: 11342103 | IP Addr: 10.149.243.118 | Public IP: 103.252.52.176 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:07:05 IST Fri Jun 26 2020 | Duration: 0h:25m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 63934033 | Bytes Rx: 11342103 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194610 | Audit Session ID: 0a95072b2f8320005ef5a5a1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194610 | Audit Session ID: 0a95072b2f8320005ef5a5a1 | Security Group Tag: none | EasyVPN: 0 ||
Username: asvenkat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.242.230 | Public IP: 157.50.85.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:11 IST Fri Jun 26 2020 | Duration: 0h:23m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 61252279 | Bytes Rx: 4123036 | IP Addr: 10.149.242.230 | Public IP: 157.50.85.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:11 IST Fri Jun 26 2020 | Duration: 0h:23m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 61252279 | Bytes Rx: 4123036 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194611 | Audit Session ID: 0a95072b2f8330005ef5a61f | Security Group Tag: none | EasyVPN: 0 |Session ID: 194611 | Audit Session ID: 0a95072b2f8330005ef5a61f | Security Group Tag: none | EasyVPN: 0 ||
Username: aduraiar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.120 | Public IP: 157.50.38.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:19 IST Fri Jun 26 2020 | Duration: 0h:22m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 57117007 | Bytes Rx: 13245612 | IP Addr: 10.149.243.120 | Public IP: 157.50.38.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:19 IST Fri Jun 26 2020 | Duration: 0h:22m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 57117007 | Bytes Rx: 13245612 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194612 | Audit Session ID: 0a95072b2f8340005ef5a627 | Security Group Tag: none | EasyVPN: 0 |Session ID: 194612 | Audit Session ID: 0a95072b2f8340005ef5a627 | Security Group Tag: none | EasyVPN: 0 ||
Username: chmuruga | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.121 | Public IP: 157.50.97.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:22 IST Fri Jun 26 2020 | Duration: 0h:22m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 5222922 | Bytes Rx: 4172335 | IP Addr: 10.149.243.121 | Public IP: 157.50.97.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:22 IST Fri Jun 26 2020 | Duration: 0h:22m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 5222922 | Bytes Rx: 4172335 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194613 | Audit Session ID: 0a95072b2f8350005ef5a62a | Security Group Tag: none | EasyVPN: 0 |Session ID: 194613 | Audit Session ID: 0a95072b2f8350005ef5a62a | Security Group Tag: none | EasyVPN: 0 ||
Username: amit.ghosh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.243.122 | Public IP: 106.193.134.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:39 IST Fri Jun 26 2020 | Duration: 0h:22m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 13222568 | Bytes Rx: 9361798 | IP Addr: 10.149.243.122 | Public IP: 106.193.134.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES-GCM-256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:09:39 IST Fri Jun 26 2020 | Duration: 0h:22m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 13222568 | Bytes Rx: 9361798 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 194614 | Audit Session ID: 0a95072b2f8360005ef5a63b | Security Group Tag: none | EasyVPN: 0 |Session ID: 194614 | Audit Session ID: 0a95072b2f8360005ef5a63b | Security Group Tag: none | EasyVPN: 0 ||
