sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: dvinnako | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.47 | Public IP: 108.51.146.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:29:46 GMT Tue Jun 2 2020 | Duration: 20d 8h:00m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 57049146784 | Bytes Rx: 8390925855 | IP Addr: 10.144.233.47 | Public IP: 108.51.146.108 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 16:29:46 GMT Tue Jun 2 2020 | Duration: 20d 8h:00m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 57049146784 | Bytes Rx: 8390925855 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 65492 | Audit Session ID: 0a90076b0ffd40005ed67e7a | Security Group Tag: none | EasyVPN: 0 |Session ID: 65492 | Audit Session ID: 0a90076b0ffd40005ed67e7a | Security Group Tag: none | EasyVPN: 0 ||
Username: trydzyns | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.79 | Public IP: 67.248.108.84 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 17:53:45 GMT Mon Jun 22 2020 | Duration: 6h:36m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 240217951 | Bytes Rx: 116759157 | IP Addr: 10.144.232.79 | Public IP: 67.248.108.84 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 17:53:45 GMT Mon Jun 22 2020 | Duration: 6h:36m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 240217951 | Bytes Rx: 116759157 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72236 | Audit Session ID: 0a90076b11a2c0005ef0f029 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72236 | Audit Session ID: 0a90076b11a2c0005ef0f029 | Security Group Tag: none | EasyVPN: 0 ||
Username: rmandava | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.129 | Public IP: 73.198.47.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 18:31:17 GMT Mon Jun 22 2020 | Duration: 5h:59m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 141290187 | Bytes Rx: 80750667 | IP Addr: 10.144.233.129 | Public IP: 73.198.47.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 18:31:17 GMT Mon Jun 22 2020 | Duration: 5h:59m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 141290187 | Bytes Rx: 80750667 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72246 | Audit Session ID: 0a90076b11a360005ef0f8f5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72246 | Audit Session ID: 0a90076b11a360005ef0f8f5 | Security Group Tag: none | EasyVPN: 0 ||
Username: nlewis | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.95 | Public IP: 100.8.121.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 18:39:02 GMT Mon Jun 22 2020 | Duration: 5h:51m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 101341012 | Bytes Rx: 39242490 | IP Addr: 10.144.232.95 | Public IP: 100.8.121.170 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 18:39:02 GMT Mon Jun 22 2020 | Duration: 5h:51m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 101341012 | Bytes Rx: 39242490 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72249 | Audit Session ID: 0a90076b11a390005ef0fac6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72249 | Audit Session ID: 0a90076b11a390005ef0fac6 | Security Group Tag: none | EasyVPN: 0 ||
Username: dgelly | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.59 | Public IP: 73.229.46.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 20:50:40 GMT Mon Jun 22 2020 | Duration: 3h:39m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 397346832 | Bytes Rx: 46166657 | IP Addr: 10.144.232.59 | Public IP: 73.229.46.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 20:50:40 GMT Mon Jun 22 2020 | Duration: 3h:39m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 397346832 | Bytes Rx: 46166657 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72262 | Audit Session ID: 0a90076b11a460005ef119a0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72262 | Audit Session ID: 0a90076b11a460005ef119a0 | Security Group Tag: none | EasyVPN: 0 ||
Username: dibiswas | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.82 | Public IP: 67.82.54.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 21:26:17 GMT Mon Jun 22 2020 | Duration: 3h:04m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 155993900 | Bytes Rx: 122762683 | IP Addr: 10.144.233.82 | Public IP: 67.82.54.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 21:26:17 GMT Mon Jun 22 2020 | Duration: 3h:04m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 155993900 | Bytes Rx: 122762683 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72264 | Audit Session ID: 0a90076b11a480005ef121f9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72264 | Audit Session ID: 0a90076b11a480005ef121f9 | Security Group Tag: none | EasyVPN: 0 ||
Username: jgold | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.34 | Public IP: 104.139.104.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 21:37:13 GMT Mon Jun 22 2020 | Duration: 2h:53m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 65994561 | Bytes Rx: 33772807 | IP Addr: 10.144.232.34 | Public IP: 104.139.104.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 21:37:13 GMT Mon Jun 22 2020 | Duration: 2h:53m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 65994561 | Bytes Rx: 33772807 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72266 | Audit Session ID: 0a90076b11a4a0005ef12489 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72266 | Audit Session ID: 0a90076b11a4a0005ef12489 | Security Group Tag: none | EasyVPN: 0 ||
Username: sbechtol | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.56 | Public IP: 209.163.162.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 21:54:48 GMT Mon Jun 22 2020 | Duration: 2h:35m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 78421360 | Bytes Rx: 33826133 | IP Addr: 10.144.232.56 | Public IP: 209.163.162.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 21:54:48 GMT Mon Jun 22 2020 | Duration: 2h:35m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 78421360 | Bytes Rx: 33826133 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72268 | Audit Session ID: 0a90076b11a4c0005ef128a8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72268 | Audit Session ID: 0a90076b11a4c0005ef128a8 | Security Group Tag: none | EasyVPN: 0 ||
Username: ashish.jain | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.111 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 22:33:00 GMT Mon Jun 22 2020 | Duration: 1h:57m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 298711873 | Bytes Rx: 29376871 | IP Addr: 10.144.232.111 | Public IP: 73.10.74.162 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 22:33:00 GMT Mon Jun 22 2020 | Duration: 1h:57m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 298711873 | Bytes Rx: 29376871 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72269 | Audit Session ID: 0a90076b11a4d0005ef1319c | Security Group Tag: none | EasyVPN: 0 |Session ID: 72269 | Audit Session ID: 0a90076b11a4d0005ef1319c | Security Group Tag: none | EasyVPN: 0 ||
Username: pramod.kumar | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.118 | Public IP: 73.70.188.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 22:54:28 GMT Mon Jun 22 2020 | Duration: 1h:35m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 38919773 | Bytes Rx: 18251792 | IP Addr: 10.144.232.118 | Public IP: 73.70.188.91 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 22:54:28 GMT Mon Jun 22 2020 | Duration: 1h:35m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 38919773 | Bytes Rx: 18251792 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72270 | Audit Session ID: 0a90076b11a4e0005ef136a4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72270 | Audit Session ID: 0a90076b11a4e0005ef136a4 | Security Group Tag: none | EasyVPN: 0 ||
Username: pteran | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.38 | Public IP: 71.178.225.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 23:13:39 GMT Mon Jun 22 2020 | Duration: 1h:16m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 399379293 | Bytes Rx: 69290945 | IP Addr: 10.144.232.38 | Public IP: 71.178.225.227 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 23:13:39 GMT Mon Jun 22 2020 | Duration: 1h:16m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 399379293 | Bytes Rx: 69290945 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72273 | Audit Session ID: 0a90076b11a510005ef13b23 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72273 | Audit Session ID: 0a90076b11a510005ef13b23 | Security Group Tag: none | EasyVPN: 0 ||
Username: pdailey | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.91 | Public IP: 96.242.125.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 23:28:04 GMT Mon Jun 22 2020 | Duration: 1h:02m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 6591220 | Bytes Rx: 4488788 | IP Addr: 10.144.232.91 | Public IP: 96.242.125.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 23:28:04 GMT Mon Jun 22 2020 | Duration: 1h:02m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 6591220 | Bytes Rx: 4488788 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72274 | Audit Session ID: 0a90076b11a520005ef13e84 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72274 | Audit Session ID: 0a90076b11a520005ef13e84 | Security Group Tag: none | EasyVPN: 0 ||
Username: JVasantK | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.101 | Public IP: 27.62.136.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 00:09:15 GMT Tue Jun 23 2020 | Duration: 0h:21m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 6629048 | Bytes Rx: 5836049 | IP Addr: 10.144.232.101 | Public IP: 27.62.136.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 00:09:15 GMT Tue Jun 23 2020 | Duration: 0h:21m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 6629048 | Bytes Rx: 5836049 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72279 | Audit Session ID: 0a90076b11a570005ef1482b | Security Group Tag: none | EasyVPN: 0 |Session ID: 72279 | Audit Session ID: 0a90076b11a570005ef1482b | Security Group Tag: none | EasyVPN: 0 ||
Username: trnguyen | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.141 | Public IP: 192.222.182.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 00:16:19 GMT Tue Jun 23 2020 | Duration: 0h:13m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 20848170 | Bytes Rx: 3186606 | IP Addr: 10.144.233.141 | Public IP: 192.222.182.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 00:16:19 GMT Tue Jun 23 2020 | Duration: 0h:13m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 20848170 | Bytes Rx: 3186606 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72280 | Audit Session ID: 0a90076b11a580005ef149d3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72280 | Audit Session ID: 0a90076b11a580005ef149d3 | Security Group Tag: none | EasyVPN: 0 ||
Username: hbastiam | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.233.142 | Public IP: 72.205.12.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 00:22:13 GMT Tue Jun 23 2020 | Duration: 0h:08m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 10893389 | Bytes Rx: 3462101 | IP Addr: 10.144.233.142 | Public IP: 72.205.12.2 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 00:22:13 GMT Tue Jun 23 2020 | Duration: 0h:08m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 10893389 | Bytes Rx: 3462101 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72281 | Audit Session ID: 0a90076b11a590005ef14b35 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72281 | Audit Session ID: 0a90076b11a590005ef14b35 | Security Group Tag: none | EasyVPN: 0 ||
Username: JMRONDAR | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.205 | Public IP: 180.87.49.38 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 00:27:03 GMT Tue Jun 23 2020 | Duration: 0h:03m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 3882507 | Bytes Rx: 1923314 | IP Addr: 10.144.230.205 | Public IP: 180.87.49.38 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 00:27:03 GMT Tue Jun 23 2020 | Duration: 0h:03m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 3882507 | Bytes Rx: 1923314 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 72282 | Audit Session ID: 0a90076b11a5a0005ef14c57 | Security Group Tag: none | EasyVPN: 0 |Session ID: 72282 | Audit Session ID: 0a90076b11a5a0005ef14c57 | Security Group Tag: none | EasyVPN: 0 ||
USWV1VPN02# 
