sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: p.wilkinson | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.100 | Public IP: 81.147.87.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:07:44 GMT Sun Apr 26 2020 | Duration: 33d 20h:52m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 48902904234 | Bytes Rx: 16808619349 | IP Addr: 10.144.230.100 | Public IP: 81.147.87.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 13:07:44 GMT Sun Apr 26 2020 | Duration: 33d 20h:52m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 48902904234 | Bytes Rx: 16808619349 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 52639 | Audit Session ID: 0a90076b0cd9f0005ea587a0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 52639 | Audit Session ID: 0a90076b0cd9f0005ea587a0 | Security Group Tag: none | EasyVPN: 0 ||
Username: suresing | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.139 | Public IP: 42.111.87.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:31:40 GMT Sat May 30 2020 | Duration: 3h:28m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 91700339 | Bytes Rx: 28728826 | IP Addr: 10.144.232.139 | Public IP: 42.111.87.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:31:40 GMT Sat May 30 2020 | Duration: 3h:28m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 91700339 | Bytes Rx: 28728826 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64499 | Audit Session ID: 0a90076b0fbf30005ed1fdcc | Security Group Tag: none | EasyVPN: 0 |Session ID: 64499 | Audit Session ID: 0a90076b0fbf30005ed1fdcc | Security Group Tag: none | EasyVPN: 0 ||
Username: sonaliab | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.125 | Public IP: 157.33.167.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:52:18 GMT Sat May 30 2020 | Duration: 3h:08m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 81603575 | Bytes Rx: 24637343 | IP Addr: 10.144.232.125 | Public IP: 157.33.167.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 06:52:18 GMT Sat May 30 2020 | Duration: 3h:08m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 81603575 | Bytes Rx: 24637343 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64501 | Audit Session ID: 0a90076b0fbf50005ed202a2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64501 | Audit Session ID: 0a90076b0fbf50005ed202a2 | Security Group Tag: none | EasyVPN: 0 ||
Username: RKharat | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.141 | Public IP: 103.127.164.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:15:14 GMT Sat May 30 2020 | Duration: 2h:45m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 212826519 | Bytes Rx: 66473189 | IP Addr: 10.144.230.141 | Public IP: 103.127.164.221 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:15:14 GMT Sat May 30 2020 | Duration: 2h:45m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 212826519 | Bytes Rx: 66473189 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64504 | Audit Session ID: 0a90076b0fbf80005ed20802 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64504 | Audit Session ID: 0a90076b0fbf80005ed20802 | Security Group Tag: none | EasyVPN: 0 ||
Username: SurajMah | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.126 | Public IP: 183.87.238.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:17:36 GMT Sat May 30 2020 | Duration: 2h:42m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 136780311 | Bytes Rx: 40427025 | IP Addr: 10.144.232.126 | Public IP: 183.87.238.204 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:17:36 GMT Sat May 30 2020 | Duration: 2h:42m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 136780311 | Bytes Rx: 40427025 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64505 | Audit Session ID: 0a90076b0fbf90005ed20890 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64505 | Audit Session ID: 0a90076b0fbf90005ed20890 | Security Group Tag: none | EasyVPN: 0 ||
Username: bbaskara | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.48 | Public IP: 27.5.173.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:35:34 GMT Sat May 30 2020 | Duration: 2h:24m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 239459950 | Bytes Rx: 15583770 | IP Addr: 10.144.232.48 | Public IP: 27.5.173.10 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 07:35:34 GMT Sat May 30 2020 | Duration: 2h:24m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 239459950 | Bytes Rx: 15583770 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64507 | Audit Session ID: 0a90076b0fbfb0005ed20cc6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64507 | Audit Session ID: 0a90076b0fbfb0005ed20cc6 | Security Group Tag: none | EasyVPN: 0 ||
Username: ppahari | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.49 | Public IP: 183.83.147.250 | Protocol: AnyConnect-Parent | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:41:27 GMT Sat May 30 2020 | Duration: 2h:18m:54s | Inactivity:  0h:10m:17s | Bytes Tx: 41871257 | Bytes Rx: 181770204 | IP Addr: 10.144.232.49 | Public IP: 183.83.147.250 | Protocol: AnyConnect-Parent | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 07:41:27 GMT Sat May 30 2020 | Duration: 2h:18m:54s | Inactivity:  0h:10m:17s | Bytes Tx: 41871257 | Bytes Rx: 181770204 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64508 | Audit Session ID: 0a90076b0fbfc0005ed20e27 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64508 | Audit Session ID: 0a90076b0fbfc0005ed20e27 | Security Group Tag: none | EasyVPN: 0 ||
Username: navrajan | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.178 | Public IP: 106.210.248.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 08:00:16 GMT Sat May 30 2020 | Duration: 2h:00m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 390125571 | Bytes Rx: 20159098 | IP Addr: 10.144.232.178 | Public IP: 106.210.248.43 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 08:00:16 GMT Sat May 30 2020 | Duration: 2h:00m:05s | Inactivity:  0h:00m:00s | Bytes Tx: 390125571 | Bytes Rx: 20159098 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64509 | Audit Session ID: 0a90076b0fbfd0005ed21290 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64509 | Audit Session ID: 0a90076b0fbfd0005ed21290 | Security Group Tag: none | EasyVPN: 0 ||
Username: redwards | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.181 | Public IP: 86.180.151.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 08:07:09 GMT Sat May 30 2020 | Duration: 1h:53m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 365968834 | Bytes Rx: 148053388 | IP Addr: 10.144.232.181 | Public IP: 86.180.151.63 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 08:07:09 GMT Sat May 30 2020 | Duration: 1h:53m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 365968834 | Bytes Rx: 148053388 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64510 | Audit Session ID: 0a90076b0fbfe0005ed2142d | Security Group Tag: none | EasyVPN: 0 |Session ID: 64510 | Audit Session ID: 0a90076b0fbfe0005ed2142d | Security Group Tag: none | EasyVPN: 0 ||
Username: prsomase | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.138 | Public IP: 157.47.49.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 08:30:14 GMT Sat May 30 2020 | Duration: 1h:30m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 89655934 | Bytes Rx: 25364157 | IP Addr: 10.144.230.138 | Public IP: 157.47.49.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 08:30:14 GMT Sat May 30 2020 | Duration: 1h:30m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 89655934 | Bytes Rx: 25364157 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64512 | Audit Session ID: 0a90076b0fc000005ed21996 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64512 | Audit Session ID: 0a90076b0fc000005ed21996 | Security Group Tag: none | EasyVPN: 0 ||
Username: amit.deogaonkar | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.142 | Public IP: 42.108.231.197 | Protocol: AnyConnect-Parent | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 08:58:03 GMT Sat May 30 2020 | Duration: 1h:02m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 34757219 | Bytes Rx: 31350922 | IP Addr: 10.144.230.142 | Public IP: 42.108.231.197 | Protocol: AnyConnect-Parent | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 08:58:03 GMT Sat May 30 2020 | Duration: 1h:02m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 34757219 | Bytes Rx: 31350922 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64513 | Audit Session ID: 0a90076b0fc010005ed2201b | Security Group Tag: none | EasyVPN: 0 |Session ID: 64513 | Audit Session ID: 0a90076b0fc010005ed2201b | Security Group Tag: none | EasyVPN: 0 ||
Username: gayatdev | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.47 | Public IP: 49.206.124.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:28:19 GMT Sat May 30 2020 | Duration: 0h:32m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 381282364 | Bytes Rx: 14196513 | IP Addr: 10.144.232.47 | Public IP: 49.206.124.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:28:19 GMT Sat May 30 2020 | Duration: 0h:32m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 381282364 | Bytes Rx: 14196513 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64514 | Audit Session ID: 0a90076b0fc020005ed22733 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64514 | Audit Session ID: 0a90076b0fc020005ed22733 | Security Group Tag: none | EasyVPN: 0 ||
Username: DKhandag | Group: TCL_US_OPS_Zone_Grp | Tunnel Group: TCL_OPS_Zone | IP Addr: 10.144.230.125 | Public IP: 42.108.232.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:39:17 GMT Sat May 30 2020 | Duration: 0h:21m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 5678516 | Bytes Rx: 3254032 | IP Addr: 10.144.230.125 | Public IP: 42.108.232.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:39:17 GMT Sat May 30 2020 | Duration: 0h:21m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 5678516 | Bytes Rx: 3254032 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64518 | Audit Session ID: 0a90076b0fc060005ed229c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64518 | Audit Session ID: 0a90076b0fc060005ed229c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: NParesh | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.50 | Public IP: 103.132.245.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:48:52 GMT Sat May 30 2020 | Duration: 0h:11m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 6976053 | Bytes Rx: 4184283 | IP Addr: 10.144.232.50 | Public IP: 103.132.245.64 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES256 | Login Time: 09:48:52 GMT Sat May 30 2020 | Duration: 0h:11m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 6976053 | Bytes Rx: 4184283 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64523 | Audit Session ID: 0a90076b0fc0b0005ed22c04 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64523 | Audit Session ID: 0a90076b0fc0b0005ed22c04 | Security Group Tag: none | EasyVPN: 0 ||
Username: KNandan | Group: TCL_US_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.144.232.51 | Public IP: 42.106.195.50 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 09:54:15 GMT Sat May 30 2020 | Duration: 0h:06m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1587277 | Bytes Rx: 1255687 | IP Addr: 10.144.232.51 | Public IP: 42.106.195.50 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Essentials | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 09:54:15 GMT Sat May 30 2020 | Duration: 0h:06m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 1587277 | Bytes Rx: 1255687 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 64524 | Audit Session ID: 0a90076b0fc0c0005ed22d47 | Security Group Tag: none | EasyVPN: 0 |Session ID: 64524 | Audit Session ID: 0a90076b0fc0c0005ed22d47 | Security Group Tag: none | EasyVPN: 0 ||
USWV1VPN02# 
