sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: ganemuth | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.200 | Public IP: 14.140.224.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:14:50 IST Sat Jul 18 2020 | Duration: 1d 15h:45m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 43127526 | Bytes Rx: 26805670 | IP Addr: 10.149.232.200 | Public IP: 14.140.224.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 18:14:50 IST Sat Jul 18 2020 | Duration: 1d 15h:45m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 43127526 | Bytes Rx: 26805670 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 13968 | Audit Session ID: 0a95072a036900005f12eec2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 13968 | Audit Session ID: 0a95072a036900005f12eec2 | Security Group Tag: none | EasyVPN: 0 ||
Username: ssalma | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.56 | Public IP: 117.216.12.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:58 IST Mon Jul 20 2020 | Duration: 0h:18m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 32920052 | Bytes Rx: 5221739 | IP Addr: 10.149.233.56 | Public IP: 117.216.12.53 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:41:58 IST Mon Jul 20 2020 | Duration: 0h:18m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 32920052 | Bytes Rx: 5221739 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15433 | Audit Session ID: 0a95072a03c490005f15198e | Security Group Tag: none | EasyVPN: 0 |Session ID: 15433 | Audit Session ID: 0a95072a03c490005f15198e | Security Group Tag: none | EasyVPN: 0 ||
Username: shsampat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.57 | Public IP: 157.50.144.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:09 IST Mon Jul 20 2020 | Duration: 0h:17m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 7192964 | Bytes Rx: 2472667 | IP Addr: 10.149.233.57 | Public IP: 157.50.144.25 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:09 IST Mon Jul 20 2020 | Duration: 0h:17m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 7192964 | Bytes Rx: 2472667 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15434 | Audit Session ID: 0a95072a03c4a0005f151999 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15434 | Audit Session ID: 0a95072a03c4a0005f151999 | Security Group Tag: none | EasyVPN: 0 ||
Username: ramamurthy.s | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.58 | Public IP: 183.83.152.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:23 IST Mon Jul 20 2020 | Duration: 0h:17m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 80994069 | Bytes Rx: 11293098 | IP Addr: 10.149.233.58 | Public IP: 183.83.152.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:23 IST Mon Jul 20 2020 | Duration: 0h:17m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 80994069 | Bytes Rx: 11293098 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15435 | Audit Session ID: 0a95072a03c4b0005f1519a7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15435 | Audit Session ID: 0a95072a03c4b0005f1519a7 | Security Group Tag: none | EasyVPN: 0 ||
Username: gurkumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.60 | Public IP: 106.220.119.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:24 IST Mon Jul 20 2020 | Duration: 0h:17m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 45038396 | Bytes Rx: 6525732 | IP Addr: 10.149.233.60 | Public IP: 106.220.119.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:24 IST Mon Jul 20 2020 | Duration: 0h:17m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 45038396 | Bytes Rx: 6525732 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15436 | Audit Session ID: 0a95072a03c4c0005f1519a8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15436 | Audit Session ID: 0a95072a03c4c0005f1519a8 | Security Group Tag: none | EasyVPN: 0 ||
Username: summohan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.59 | Public IP: 223.235.129.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:28 IST Mon Jul 20 2020 | Duration: 0h:17m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 161406303 | Bytes Rx: 87779974 | IP Addr: 10.149.233.59 | Public IP: 223.235.129.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:28 IST Mon Jul 20 2020 | Duration: 0h:17m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 161406303 | Bytes Rx: 87779974 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15437 | Audit Session ID: 0a95072a03c4d0005f1519ac | Security Group Tag: none | EasyVPN: 0 |Session ID: 15437 | Audit Session ID: 0a95072a03c4d0005f1519ac | Security Group Tag: none | EasyVPN: 0 ||
Username: sschavan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.21 | Public IP: 103.79.254.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:53 IST Mon Jul 20 2020 | Duration: 0h:17m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 6289076 | Bytes Rx: 3170690 | IP Addr: 10.149.233.21 | Public IP: 103.79.254.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:42:53 IST Mon Jul 20 2020 | Duration: 0h:17m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 6289076 | Bytes Rx: 3170690 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15438 | Audit Session ID: 0a95072a03c4e0005f1519c5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15438 | Audit Session ID: 0a95072a03c4e0005f1519c5 | Security Group Tag: none | EasyVPN: 0 ||
Username: renganas | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.48 | Public IP: 110.172.187.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:24 IST Mon Jul 20 2020 | Duration: 0h:15m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 1752363 | Bytes Rx: 526722 | IP Addr: 10.149.233.48 | Public IP: 110.172.187.190 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:24 IST Mon Jul 20 2020 | Duration: 0h:15m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 1752363 | Bytes Rx: 526722 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15441 | Audit Session ID: 0a95072a03c510005f151a20 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15441 | Audit Session ID: 0a95072a03c510005f151a20 | Security Group Tag: none | EasyVPN: 0 ||
Username: ssighako | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.61 | Public IP: 183.82.155.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:27 IST Mon Jul 20 2020 | Duration: 0h:15m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 42373742 | Bytes Rx: 7394013 | IP Addr: 10.149.233.61 | Public IP: 183.82.155.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:27 IST Mon Jul 20 2020 | Duration: 0h:15m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 42373742 | Bytes Rx: 7394013 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15442 | Audit Session ID: 0a95072a03c520005f151a23 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15442 | Audit Session ID: 0a95072a03c520005f151a23 | Security Group Tag: none | EasyVPN: 0 ||
Username: adesh.kumar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.232.155 | Public IP: 106.193.208.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:42 IST Mon Jul 20 2020 | Duration: 0h:15m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 85465253 | Bytes Rx: 11051034 | IP Addr: 10.149.232.155 | Public IP: 106.193.208.244 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:42 IST Mon Jul 20 2020 | Duration: 0h:15m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 85465253 | Bytes Rx: 11051034 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15443 | Audit Session ID: 0a95072a03c530005f151a32 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15443 | Audit Session ID: 0a95072a03c530005f151a32 | Security Group Tag: none | EasyVPN: 0 ||
Username: gkaliyap | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.62 | Public IP: 106.197.37.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:43 IST Mon Jul 20 2020 | Duration: 0h:15m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 34079264 | Bytes Rx: 5722027 | IP Addr: 10.149.233.62 | Public IP: 106.197.37.83 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:43 IST Mon Jul 20 2020 | Duration: 0h:15m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 34079264 | Bytes Rx: 5722027 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15444 | Audit Session ID: 0a95072a03c540005f151a33 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15444 | Audit Session ID: 0a95072a03c540005f151a33 | Security Group Tag: none | EasyVPN: 0 ||
Username: kkumarv | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.233.63 | Public IP: 157.46.32.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:55 IST Mon Jul 20 2020 | Duration: 0h:15m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 23961661 | Bytes Rx: 6364219 | IP Addr: 10.149.233.63 | Public IP: 157.46.32.46 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:55 IST Mon Jul 20 2020 | Duration: 0h:15m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 23961661 | Bytes Rx: 6364219 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15445 | Audit Session ID: 0a95072a03c550005f151a3f | Security Group Tag: none | EasyVPN: 0 |Session ID: 15445 | Audit Session ID: 0a95072a03c550005f151a3f | Security Group Tag: none | EasyVPN: 0 ||
Username: VivekE | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.64 | Public IP: 60.243.44.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:58 IST Mon Jul 20 2020 | Duration: 0h:15m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 40631202 | Bytes Rx: 4284140 | IP Addr: 10.149.233.64 | Public IP: 60.243.44.159 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:44:58 IST Mon Jul 20 2020 | Duration: 0h:15m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 40631202 | Bytes Rx: 4284140 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15447 | Audit Session ID: 0a95072a03c570005f151a42 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15447 | Audit Session ID: 0a95072a03c570005f151a42 | Security Group Tag: none | EasyVPN: 0 ||
Username: vlokhand | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.65 | Public IP: 157.33.135.144 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:38 IST Mon Jul 20 2020 | Duration: 0h:14m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 23447163 | Bytes Rx: 7551644 | IP Addr: 10.149.233.65 | Public IP: 157.33.135.144 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:38 IST Mon Jul 20 2020 | Duration: 0h:14m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 23447163 | Bytes Rx: 7551644 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15449 | Audit Session ID: 0a95072a03c590005f151a6a | Security Group Tag: none | EasyVPN: 0 |Session ID: 15449 | Audit Session ID: 0a95072a03c590005f151a6a | Security Group Tag: none | EasyVPN: 0 ||
Username: prachi | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.54 | Public IP: 223.179.132.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:40 IST Mon Jul 20 2020 | Duration: 0h:14m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 7539302 | Bytes Rx: 5653335 | IP Addr: 10.149.233.54 | Public IP: 223.179.132.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:45:40 IST Mon Jul 20 2020 | Duration: 0h:14m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 7539302 | Bytes Rx: 5653335 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15450 | Audit Session ID: 0a95072a03c5a0005f151a6c | Security Group Tag: none | EasyVPN: 0 |Session ID: 15450 | Audit Session ID: 0a95072a03c5a0005f151a6c | Security Group Tag: none | EasyVPN: 0 ||
Username: murukaly | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.66 | Public IP: 103.220.38.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:18 IST Mon Jul 20 2020 | Duration: 0h:13m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 10220818 | Bytes Rx: 9378093 | IP Addr: 10.149.233.66 | Public IP: 103.220.38.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:18 IST Mon Jul 20 2020 | Duration: 0h:13m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 10220818 | Bytes Rx: 9378093 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15451 | Audit Session ID: 0a95072a03c5b0005f151a92 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15451 | Audit Session ID: 0a95072a03c5b0005f151a92 | Security Group Tag: none | EasyVPN: 0 ||
Username: MoKodali | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.70 | Public IP: 175.101.67.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:25 IST Mon Jul 20 2020 | Duration: 0h:13m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 16404280 | Bytes Rx: 3208685 | IP Addr: 10.149.233.70 | Public IP: 175.101.67.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:25 IST Mon Jul 20 2020 | Duration: 0h:13m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 16404280 | Bytes Rx: 3208685 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15452 | Audit Session ID: 0a95072a03c5c0005f151a99 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15452 | Audit Session ID: 0a95072a03c5c0005f151a99 | Security Group Tag: none | EasyVPN: 0 ||
Username: ARRaut | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.69 | Public IP: 103.110.254.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:26 IST Mon Jul 20 2020 | Duration: 0h:13m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 27420702 | Bytes Rx: 8166229 | IP Addr: 10.149.233.69 | Public IP: 103.110.254.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:26 IST Mon Jul 20 2020 | Duration: 0h:13m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 27420702 | Bytes Rx: 8166229 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15453 | Audit Session ID: 0a95072a03c5d0005f151a9a | Security Group Tag: none | EasyVPN: 0 |Session ID: 15453 | Audit Session ID: 0a95072a03c5d0005f151a9a | Security Group Tag: none | EasyVPN: 0 ||
Username: gmeenaks | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.68 | Public IP: 49.37.204.177 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:26 IST Mon Jul 20 2020 | Duration: 0h:13m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 187924407 | Bytes Rx: 5963418 | IP Addr: 10.149.233.68 | Public IP: 49.37.204.177 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:26 IST Mon Jul 20 2020 | Duration: 0h:13m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 187924407 | Bytes Rx: 5963418 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15454 | Audit Session ID: 0a95072a03c5e0005f151a9a | Security Group Tag: none | EasyVPN: 0 |Session ID: 15454 | Audit Session ID: 0a95072a03c5e0005f151a9a | Security Group Tag: none | EasyVPN: 0 ||
Username: ganekuma | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.67 | Public IP: 49.207.138.14 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:46:27 IST Mon Jul 20 2020 | Duration: 0h:13m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 293249573 | Bytes Rx: 7878770 | IP Addr: 10.149.233.67 | Public IP: 49.207.138.14 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 09:46:27 IST Mon Jul 20 2020 | Duration: 0h:13m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 293249573 | Bytes Rx: 7878770 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15455 | Audit Session ID: 0a95072a03c5f0005f151a9b | Security Group Tag: none | EasyVPN: 0 |Session ID: 15455 | Audit Session ID: 0a95072a03c5f0005f151a9b | Security Group Tag: none | EasyVPN: 0 ||
Username: RajeshGC | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.71 | Public IP: 122.182.240.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:40 IST Mon Jul 20 2020 | Duration: 0h:13m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 77624416 | Bytes Rx: 5316568 | IP Addr: 10.149.233.71 | Public IP: 122.182.240.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:46:40 IST Mon Jul 20 2020 | Duration: 0h:13m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 77624416 | Bytes Rx: 5316568 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 15456 | Audit Session ID: 0a95072a03c600005f151aa8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 15456 | Audit Session ID: 0a95072a03c600005f151aa8 | Security Group Tag: none | EasyVPN: 0 ||
