sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: santhosh.am | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.14 | Public IP: 27.5.155.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:25:30 IST Thu Jun 11 2020 | Duration: 1d 0h:06m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 687725623 | Bytes Rx: 311036064 | IP Addr: 10.149.233.14 | Public IP: 27.5.155.71 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:25:30 IST Thu Jun 11 2020 | Duration: 1d 0h:06m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 687725623 | Bytes Rx: 311036064 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 146746 | Audit Session ID: 0a95072a23d3a0005ee1e372 | Security Group Tag: none | EasyVPN: 0 |Session ID: 146746 | Audit Session ID: 0a95072a23d3a0005ee1e372 | Security Group Tag: none | EasyVPN: 0 ||
Username: Athilaks | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.149.241.46 | Public IP: 157.51.99.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:11:41 IST Fri Jun 12 2020 | Duration: 0h:20m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 12845765 | Bytes Rx: 3995482 | IP Addr: 10.149.241.46 | Public IP: 157.51.99.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:11:41 IST Fri Jun 12 2020 | Duration: 0h:20m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 12845765 | Bytes Rx: 3995482 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148881 | Audit Session ID: 0a95072a245910005ee331b5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148881 | Audit Session ID: 0a95072a245910005ee331b5 | Security Group Tag: none | EasyVPN: 0 ||
Username: psengama | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.240.180 | Public IP: 157.51.148.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:14 IST Fri Jun 12 2020 | Duration: 0h:19m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 13042024 | Bytes Rx: 4117225 | IP Addr: 10.149.240.180 | Public IP: 157.51.148.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:14 IST Fri Jun 12 2020 | Duration: 0h:19m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 13042024 | Bytes Rx: 4117225 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148882 | Audit Session ID: 0a95072a245920005ee331d6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148882 | Audit Session ID: 0a95072a245920005ee331d6 | Security Group Tag: none | EasyVPN: 0 ||
Username: VijaySR | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.48 | Public IP: 182.65.248.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:14 IST Fri Jun 12 2020 | Duration: 0h:19m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 38364023 | Bytes Rx: 6472492 | IP Addr: 10.149.241.48 | Public IP: 182.65.248.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:14 IST Fri Jun 12 2020 | Duration: 0h:19m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 38364023 | Bytes Rx: 6472492 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148883 | Audit Session ID: 0a95072a245930005ee331d6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148883 | Audit Session ID: 0a95072a245930005ee331d6 | Security Group Tag: none | EasyVPN: 0 ||
Username: gjayak | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.47 | Public IP: 49.205.79.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:25 IST Fri Jun 12 2020 | Duration: 0h:19m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 83023657 | Bytes Rx: 5667467 | IP Addr: 10.149.241.47 | Public IP: 49.205.79.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:25 IST Fri Jun 12 2020 | Duration: 0h:19m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 83023657 | Bytes Rx: 5667467 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148884 | Audit Session ID: 0a95072a245940005ee331e1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148884 | Audit Session ID: 0a95072a245940005ee331e1 | Security Group Tag: none | EasyVPN: 0 ||
Username: PRESWARA | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.209 | Public IP: 106.198.38.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:33 IST Fri Jun 12 2020 | Duration: 0h:19m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 25604582 | Bytes Rx: 16761485 | IP Addr: 10.149.232.209 | Public IP: 106.198.38.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:33 IST Fri Jun 12 2020 | Duration: 0h:19m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 25604582 | Bytes Rx: 16761485 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148885 | Audit Session ID: 0a95072a245950005ee331e9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148885 | Audit Session ID: 0a95072a245950005ee331e9 | Security Group Tag: none | EasyVPN: 0 ||
Username: sujitcho | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.49 | Public IP: 106.193.187.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:46 IST Fri Jun 12 2020 | Duration: 0h:19m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 17406210 | Bytes Rx: 4074167 | IP Addr: 10.149.241.49 | Public IP: 106.193.187.129 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:46 IST Fri Jun 12 2020 | Duration: 0h:19m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 17406210 | Bytes Rx: 4074167 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148886 | Audit Session ID: 0a95072a245960005ee331f6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148886 | Audit Session ID: 0a95072a245960005ee331f6 | Security Group Tag: none | EasyVPN: 0 ||
Username: satheesh | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.233.32 | Public IP: 157.49.140.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:49 IST Fri Jun 12 2020 | Duration: 0h:19m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 13214213 | Bytes Rx: 2495345 | IP Addr: 10.149.233.32 | Public IP: 157.49.140.47 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:49 IST Fri Jun 12 2020 | Duration: 0h:19m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 13214213 | Bytes Rx: 2495345 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148887 | Audit Session ID: 0a95072a245970005ee331f9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148887 | Audit Session ID: 0a95072a245970005ee331f9 | Security Group Tag: none | EasyVPN: 0 ||
Username: swatikan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.50 | Public IP: 106.208.67.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:53 IST Fri Jun 12 2020 | Duration: 0h:19m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 6271239 | Bytes Rx: 2714058 | IP Addr: 10.149.241.50 | Public IP: 106.208.67.13 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:12:53 IST Fri Jun 12 2020 | Duration: 0h:19m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 6271239 | Bytes Rx: 2714058 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148888 | Audit Session ID: 0a95072a245980005ee331fd | Security Group Tag: none | EasyVPN: 0 |Session ID: 148888 | Audit Session ID: 0a95072a245980005ee331fd | Security Group Tag: none | EasyVPN: 0 ||
Username: ragkumar | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.54 | Public IP: 49.207.139.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:13:46 IST Fri Jun 12 2020 | Duration: 0h:18m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 17833966 | Bytes Rx: 5462997 | IP Addr: 10.149.241.54 | Public IP: 49.207.139.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:13:46 IST Fri Jun 12 2020 | Duration: 0h:18m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 17833966 | Bytes Rx: 5462997 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148889 | Audit Session ID: 0a95072a245990005ee33232 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148889 | Audit Session ID: 0a95072a245990005ee33232 | Security Group Tag: none | EasyVPN: 0 ||
Username: elandura | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.52 | Public IP: 157.51.247.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:13:53 IST Fri Jun 12 2020 | Duration: 0h:18m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 16150662 | Bytes Rx: 5078502 | IP Addr: 10.149.241.52 | Public IP: 157.51.247.175 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:13:53 IST Fri Jun 12 2020 | Duration: 0h:18m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 16150662 | Bytes Rx: 5078502 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148891 | Audit Session ID: 0a95072a2459b0005ee33239 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148891 | Audit Session ID: 0a95072a2459b0005ee33239 | Security Group Tag: none | EasyVPN: 0 ||
Username: v.balaji | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.53 | Public IP: 42.111.129.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:13:54 IST Fri Jun 12 2020 | Duration: 0h:18m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 11693438 | Bytes Rx: 4178410 | IP Addr: 10.149.241.53 | Public IP: 42.111.129.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:13:54 IST Fri Jun 12 2020 | Duration: 0h:18m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 11693438 | Bytes Rx: 4178410 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148892 | Audit Session ID: 0a95072a2459c0005ee3323a | Security Group Tag: none | EasyVPN: 0 |Session ID: 148892 | Audit Session ID: 0a95072a2459c0005ee3323a | Security Group Tag: none | EasyVPN: 0 ||
Username: AarthiB | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.55 | Public IP: 157.46.12.141 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 13:14:00 IST Fri Jun 12 2020 | Duration: 0h:18m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 11499617 | Bytes Rx: 4267532 | IP Addr: 10.149.241.55 | Public IP: 157.46.12.141 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 13:14:00 IST Fri Jun 12 2020 | Duration: 0h:18m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 11499617 | Bytes Rx: 4267532 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148893 | Audit Session ID: 0a95072a2459d0005ee33240 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148893 | Audit Session ID: 0a95072a2459d0005ee33240 | Security Group Tag: none | EasyVPN: 0 ||
Username: hthaniga | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.56 | Public IP: 157.51.172.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:14:20 IST Fri Jun 12 2020 | Duration: 0h:17m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 15528135 | Bytes Rx: 5359128 | IP Addr: 10.149.241.56 | Public IP: 157.51.172.8 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:14:20 IST Fri Jun 12 2020 | Duration: 0h:17m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 15528135 | Bytes Rx: 5359128 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148894 | Audit Session ID: 0a95072a2459e0005ee33254 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148894 | Audit Session ID: 0a95072a2459e0005ee33254 | Security Group Tag: none | EasyVPN: 0 ||
Username: rosratho | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.211 | Public IP: 49.205.78.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:14:22 IST Fri Jun 12 2020 | Duration: 0h:17m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 32811803 | Bytes Rx: 8395707 | IP Addr: 10.149.232.211 | Public IP: 49.205.78.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:14:22 IST Fri Jun 12 2020 | Duration: 0h:17m:46s | Inactivity:  0h:00m:00s | Bytes Tx: 32811803 | Bytes Rx: 8395707 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148895 | Audit Session ID: 0a95072a2459f0005ee33256 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148895 | Audit Session ID: 0a95072a2459f0005ee33256 | Security Group Tag: none | EasyVPN: 0 ||
Username: sharanya.ci | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.241.57 | Public IP: 157.50.195.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:14:30 IST Fri Jun 12 2020 | Duration: 0h:17m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 20517727 | Bytes Rx: 4710804 | IP Addr: 10.149.241.57 | Public IP: 157.50.195.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:14:30 IST Fri Jun 12 2020 | Duration: 0h:17m:38s | Inactivity:  0h:00m:00s | Bytes Tx: 20517727 | Bytes Rx: 4710804 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148896 | Audit Session ID: 0a95072a245a00005ee3325e | Security Group Tag: none | EasyVPN: 0 |Session ID: 148896 | Audit Session ID: 0a95072a245a00005ee3325e | Security Group Tag: none | EasyVPN: 0 ||
Username: sveerapp | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.244 | Public IP: 117.221.252.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:16:25 IST Fri Jun 12 2020 | Duration: 0h:15m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 10071086 | Bytes Rx: 2496110 | IP Addr: 10.149.232.244 | Public IP: 117.221.252.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:16:25 IST Fri Jun 12 2020 | Duration: 0h:15m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 10071086 | Bytes Rx: 2496110 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148898 | Audit Session ID: 0a95072a245a20005ee332d1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148898 | Audit Session ID: 0a95072a245a20005ee332d1 | Security Group Tag: none | EasyVPN: 0 ||
Username: anuchand | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.143 | Public IP: 157.50.88.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:16:48 IST Fri Jun 12 2020 | Duration: 0h:15m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 11215433 | Bytes Rx: 2522429 | IP Addr: 10.149.232.143 | Public IP: 157.50.88.166 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:16:48 IST Fri Jun 12 2020 | Duration: 0h:15m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 11215433 | Bytes Rx: 2522429 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148899 | Audit Session ID: 0a95072a245a30005ee332e8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148899 | Audit Session ID: 0a95072a245a30005ee332e8 | Security Group Tag: none | EasyVPN: 0 ||
Username: gangadhararao.k | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.92 | Public IP: 2.120.158.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:18:37 IST Fri Jun 12 2020 | Duration: 0h:13m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 37373979 | Bytes Rx: 7382643 | IP Addr: 10.149.232.92 | Public IP: 2.120.158.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:18:37 IST Fri Jun 12 2020 | Duration: 0h:13m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 37373979 | Bytes Rx: 7382643 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148900 | Audit Session ID: 0a95072a245a40005ee33355 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148900 | Audit Session ID: 0a95072a245a40005ee33355 | Security Group Tag: none | EasyVPN: 0 ||
Username: avijayan | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.75 | Public IP: 49.37.192.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:18:48 IST Fri Jun 12 2020 | Duration: 0h:13m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 7878309 | Bytes Rx: 15537036 | IP Addr: 10.149.232.75 | Public IP: 49.37.192.99 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:18:48 IST Fri Jun 12 2020 | Duration: 0h:13m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 7878309 | Bytes Rx: 15537036 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148901 | Audit Session ID: 0a95072a245a50005ee33360 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148901 | Audit Session ID: 0a95072a245a50005ee33360 | Security Group Tag: none | EasyVPN: 0 ||
Username: TSabapat | Group: TCL_Chn_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth_OTP_Profile | IP Addr: 10.149.232.118 | Public IP: 49.205.78.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:18:50 IST Fri Jun 12 2020 | Duration: 0h:13m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 372584567 | Bytes Rx: 10362019 | IP Addr: 10.149.232.118 | Public IP: 49.205.78.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 13:18:50 IST Fri Jun 12 2020 | Duration: 0h:13m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 372584567 | Bytes Rx: 10362019 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 148902 | Audit Session ID: 0a95072a245a60005ee33362 | Security Group Tag: none | EasyVPN: 0 |Session ID: 148902 | Audit Session ID: 0a95072a245a60005ee33362 | Security Group Tag: none | EasyVPN: 0 ||
