sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: umaboga | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.14 | Public IP: 49.204.178.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:05:21 IST Sun Jun 7 2020 | Duration: 3h:24m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 83853649 | Bytes Rx: 130297727 | IP Addr: 10.150.238.14 | Public IP: 49.204.178.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 09:05:21 IST Sun Jun 7 2020 | Duration: 3h:24m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 83853649 | Bytes Rx: 130297727 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265322 | Audit Session ID: 0a96cf6a40c6a0005edc6079 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265322 | Audit Session ID: 0a96cf6a40c6a0005edc6079 | Security Group Tag: none | EasyVPN: 0 ||
Username: SRajput | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.108 | Public IP: 49.35.102.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:35 IST Sun Jun 7 2020 | Duration: 2h:10m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 52551788 | Bytes Rx: 25128473 | IP Addr: 10.150.238.108 | Public IP: 49.35.102.223 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:19:35 IST Sun Jun 7 2020 | Duration: 2h:10m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 52551788 | Bytes Rx: 25128473 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265447 | Audit Session ID: 0a96cf6a40ce70005edc71df | Security Group Tag: none | EasyVPN: 0 |Session ID: 265447 | Audit Session ID: 0a96cf6a40ce70005edc71df | Security Group Tag: none | EasyVPN: 0 ||
Username: RaJadhav | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.111 | Public IP: 106.210.189.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:06 IST Sun Jun 7 2020 | Duration: 2h:09m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 88787195 | Bytes Rx: 35407700 | IP Addr: 10.150.238.111 | Public IP: 106.210.189.250 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:21:06 IST Sun Jun 7 2020 | Duration: 2h:09m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 88787195 | Bytes Rx: 35407700 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265452 | Audit Session ID: 0a96cf6a40cec0005edc723a | Security Group Tag: none | EasyVPN: 0 |Session ID: 265452 | Audit Session ID: 0a96cf6a40cec0005edc723a | Security Group Tag: none | EasyVPN: 0 ||
Username: fited | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.113 | Public IP: 106.193.187.46 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:21:50 IST Sun Jun 7 2020 | Duration: 2h:08m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 180407608 | Bytes Rx: 45480538 | IP Addr: 10.150.238.113 | Public IP: 106.193.187.46 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:21:50 IST Sun Jun 7 2020 | Duration: 2h:08m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 180407608 | Bytes Rx: 45480538 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265455 | Audit Session ID: 0a96cf6a40cef0005edc7266 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265455 | Audit Session ID: 0a96cf6a40cef0005edc7266 | Security Group Tag: none | EasyVPN: 0 ||
Username: achattop | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.88 | Public IP: 157.41.8.22 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:25:36 IST Sun Jun 7 2020 | Duration: 2h:04m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 188719305 | Bytes Rx: 30853997 | IP Addr: 10.150.238.88 | Public IP: 157.41.8.22 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:25:36 IST Sun Jun 7 2020 | Duration: 2h:04m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 188719305 | Bytes Rx: 30853997 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265460 | Audit Session ID: 0a96cf6a40cf40005edc7348 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265460 | Audit Session ID: 0a96cf6a40cf40005edc7348 | Security Group Tag: none | EasyVPN: 0 ||
Username: rpborhad | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.118 | Public IP: 223.189.9.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:28:49 IST Sun Jun 7 2020 | Duration: 2h:01m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 362261495 | Bytes Rx: 16761230 | IP Addr: 10.150.238.118 | Public IP: 223.189.9.86 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:28:49 IST Sun Jun 7 2020 | Duration: 2h:01m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 362261495 | Bytes Rx: 16761230 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265465 | Audit Session ID: 0a96cf6a40cf90005edc7409 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265465 | Audit Session ID: 0a96cf6a40cf90005edc7409 | Security Group Tag: none | EasyVPN: 0 ||
Username: DeepakG | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.119 | Public IP: 103.137.50.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:29:33 IST Sun Jun 7 2020 | Duration: 2h:00m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 107459590 | Bytes Rx: 30206852 | IP Addr: 10.150.238.119 | Public IP: 103.137.50.148 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:29:33 IST Sun Jun 7 2020 | Duration: 2h:00m:43s | Inactivity:  0h:00m:00s | Bytes Tx: 107459590 | Bytes Rx: 30206852 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265467 | Audit Session ID: 0a96cf6a40cfb0005edc7435 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265467 | Audit Session ID: 0a96cf6a40cfb0005edc7435 | Security Group Tag: none | EasyVPN: 0 ||
Username: bikram.barik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.123 | Public IP: 45.127.44.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:13 IST Sun Jun 7 2020 | Duration: 2h:00m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 65813594 | Bytes Rx: 28922798 | IP Addr: 10.150.238.123 | Public IP: 45.127.44.117 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:13 IST Sun Jun 7 2020 | Duration: 2h:00m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 65813594 | Bytes Rx: 28922798 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265468 | Audit Session ID: 0a96cf6a40cfc0005edc745d | Security Group Tag: none | EasyVPN: 0 |Session ID: 265468 | Audit Session ID: 0a96cf6a40cfc0005edc745d | Security Group Tag: none | EasyVPN: 0 ||
Username: brajawat | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.121 | Public IP: 171.79.161.1 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:30:29 IST Sun Jun 7 2020 | Duration: 1h:59m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 26463637 | Bytes Rx: 11024267 | IP Addr: 10.150.238.121 | Public IP: 171.79.161.1 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:30:29 IST Sun Jun 7 2020 | Duration: 1h:59m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 26463637 | Bytes Rx: 11024267 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265471 | Audit Session ID: 0a96cf6a40cff0005edc746d | Security Group Tag: none | EasyVPN: 0 |Session ID: 265471 | Audit Session ID: 0a96cf6a40cff0005edc746d | Security Group Tag: none | EasyVPN: 0 ||
Username: shpotdar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.68 | Public IP: 103.102.145.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:29 IST Sun Jun 7 2020 | Duration: 1h:59m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 77422144 | Bytes Rx: 33697652 | IP Addr: 10.150.238.68 | Public IP: 103.102.145.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:29 IST Sun Jun 7 2020 | Duration: 1h:59m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 77422144 | Bytes Rx: 33697652 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265472 | Audit Session ID: 0a96cf6a40d000005edc746d | Security Group Tag: none | EasyVPN: 0 |Session ID: 265472 | Audit Session ID: 0a96cf6a40d000005edc746d | Security Group Tag: none | EasyVPN: 0 ||
Username: AGoel | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.109 | Public IP: 49.36.129.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:33:48 IST Sun Jun 7 2020 | Duration: 1h:56m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 316153586 | Bytes Rx: 17415791 | IP Addr: 10.150.238.109 | Public IP: 49.36.129.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:33:48 IST Sun Jun 7 2020 | Duration: 1h:56m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 316153586 | Bytes Rx: 17415791 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265477 | Audit Session ID: 0a96cf6a40d050005edc7534 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265477 | Audit Session ID: 0a96cf6a40d050005edc7534 | Security Group Tag: none | EasyVPN: 0 ||
Username: amankaus | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.56 | Public IP: 45.117.50.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:35:12 IST Sun Jun 7 2020 | Duration: 1h:55m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 157262210 | Bytes Rx: 28472839 | IP Addr: 10.150.238.56 | Public IP: 45.117.50.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:35:12 IST Sun Jun 7 2020 | Duration: 1h:55m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 157262210 | Bytes Rx: 28472839 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265479 | Audit Session ID: 0a96cf6a40d070005edc7588 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265479 | Audit Session ID: 0a96cf6a40d070005edc7588 | Security Group Tag: none | EasyVPN: 0 ||
Username: NandUlag | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.75 | Public IP: 61.3.234.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:41:24 IST Sun Jun 7 2020 | Duration: 1h:48m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 172088538 | Bytes Rx: 51897443 | IP Addr: 10.150.238.75 | Public IP: 61.3.234.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:41:24 IST Sun Jun 7 2020 | Duration: 1h:48m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 172088538 | Bytes Rx: 51897443 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265482 | Audit Session ID: 0a96cf6a40d0a0005edc76fc | Security Group Tag: none | EasyVPN: 0 |Session ID: 265482 | Audit Session ID: 0a96cf6a40d0a0005edc76fc | Security Group Tag: none | EasyVPN: 0 ||
Username: ershita.sen | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.74 | Public IP: 103.101.68.2 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:42:18 IST Sun Jun 7 2020 | Duration: 1h:47m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 31178968 | Bytes Rx: 19460236 | IP Addr: 10.150.238.74 | Public IP: 103.101.68.2 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:42:18 IST Sun Jun 7 2020 | Duration: 1h:47m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 31178968 | Bytes Rx: 19460236 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265483 | Audit Session ID: 0a96cf6a40d0b0005edc7732 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265483 | Audit Session ID: 0a96cf6a40d0b0005edc7732 | Security Group Tag: none | EasyVPN: 0 ||
Username: AkashGup | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC77 | IP Addr: 10.150.247.45 | Public IP: 103.110.242.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:43:29 IST Sun Jun 7 2020 | Duration: 1h:46m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 38668614 | Bytes Rx: 31143142 | IP Addr: 10.150.247.45 | Public IP: 103.110.242.198 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:43:29 IST Sun Jun 7 2020 | Duration: 1h:46m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 38668614 | Bytes Rx: 31143142 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265484 | Audit Session ID: 0a96cf6a40d0c0005edc7779 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265484 | Audit Session ID: 0a96cf6a40d0c0005edc7779 | Security Group Tag: none | EasyVPN: 0 ||
Username: vijaymar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.27 | Public IP: 180.151.140.218 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:46:25 IST Sun Jun 7 2020 | Duration: 1h:43m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 237176843 | Bytes Rx: 38532959 | IP Addr: 10.150.238.27 | Public IP: 180.151.140.218 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 10:46:25 IST Sun Jun 7 2020 | Duration: 1h:43m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 237176843 | Bytes Rx: 38532959 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265485 | Audit Session ID: 0a96cf6a40d0d0005edc7829 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265485 | Audit Session ID: 0a96cf6a40d0d0005edc7829 | Security Group Tag: none | EasyVPN: 0 ||
Username: rkundu | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.41 | Public IP: 157.36.154.212 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:46:25 IST Sun Jun 7 2020 | Duration: 1h:43m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 93397078 | Bytes Rx: 27468989 | IP Addr: 10.150.238.41 | Public IP: 157.36.154.212 | Protocol: AnyConnect-Parent SSL-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256 | Login Time: 10:46:25 IST Sun Jun 7 2020 | Duration: 1h:43m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 93397078 | Bytes Rx: 27468989 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265486 | Audit Session ID: 0a96cf6a40d0e0005edc7829 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265486 | Audit Session ID: 0a96cf6a40d0e0005edc7829 | Security Group Tag: none | EasyVPN: 0 ||
Username: AmalJana | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.238.63 | Public IP: 202.142.113.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:06 IST Sun Jun 7 2020 | Duration: 1h:43m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 1528915729 | Bytes Rx: 45403016 | IP Addr: 10.150.238.63 | Public IP: 202.142.113.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:06 IST Sun Jun 7 2020 | Duration: 1h:43m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 1528915729 | Bytes Rx: 45403016 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265487 | Audit Session ID: 0a96cf6a40d0f0005edc7852 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265487 | Audit Session ID: 0a96cf6a40d0f0005edc7852 | Security Group Tag: none | EasyVPN: 0 ||
Username: Sridhar.Y | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.124 | Public IP: 1.23.252.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:10 IST Sun Jun 7 2020 | Duration: 1h:43m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 196671103 | Bytes Rx: 29483946 | IP Addr: 10.150.238.124 | Public IP: 1.23.252.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:10 IST Sun Jun 7 2020 | Duration: 1h:43m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 196671103 | Bytes Rx: 29483946 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265488 | Audit Session ID: 0a96cf6a40d100005edc7856 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265488 | Audit Session ID: 0a96cf6a40d100005edc7856 | Security Group Tag: none | EasyVPN: 0 ||
Username: radpatra | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.29 | Public IP: 106.207.82.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:54 IST Sun Jun 7 2020 | Duration: 1h:42m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 14337950 | Bytes Rx: 6742582 | IP Addr: 10.150.238.29 | Public IP: 106.207.82.180 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:47:54 IST Sun Jun 7 2020 | Duration: 1h:42m:22s | Inactivity:  0h:00m:00s | Bytes Tx: 14337950 | Bytes Rx: 6742582 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265489 | Audit Session ID: 0a96cf6a40d110005edc7882 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265489 | Audit Session ID: 0a96cf6a40d110005edc7882 | Security Group Tag: none | EasyVPN: 0 ||
Username: manishas | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.126 | Public IP: 49.35.25.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:48:27 IST Sun Jun 7 2020 | Duration: 1h:41m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 6190603 | Bytes Rx: 2076194 | IP Addr: 10.150.238.126 | Public IP: 49.35.25.236 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:48:27 IST Sun Jun 7 2020 | Duration: 1h:41m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 6190603 | Bytes Rx: 2076194 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265493 | Audit Session ID: 0a96cf6a40d150005edc78a3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265493 | Audit Session ID: 0a96cf6a40d150005edc78a3 | Security Group Tag: none | EasyVPN: 0 ||
Username: RajibRoy | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.83 | Public IP: 103.110.255.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:48:42 IST Sun Jun 7 2020 | Duration: 1h:41m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 665647102 | Bytes Rx: 27176415 | IP Addr: 10.150.238.83 | Public IP: 103.110.255.18 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:48:42 IST Sun Jun 7 2020 | Duration: 1h:41m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 665647102 | Bytes Rx: 27176415 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 265496 | Audit Session ID: 0a96cf6a40d180005edc78b2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 265496 | Audit Session ID: 0a96cf6a40d180005edc78b2 | Security Group Tag: none | EasyVPN: 0 ||
