sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: rupameht | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.159 | Public IP: 223.225.65.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:40:01 IST Mon Jun 15 2020 | Duration: 1d 7h:20m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 2241754264 | Bytes Rx: 703810387 | IP Addr: 10.150.244.159 | Public IP: 223.225.65.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:40:01 IST Mon Jun 15 2020 | Duration: 1d 7h:20m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 2241754264 | Bytes Rx: 703810387 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 23817 | Audit Session ID: 0a96cf6905d090005ee702a9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 23817 | Audit Session ID: 0a96cf6905d090005ee702a9 | Security Group Tag: none | EasyVPN: 0 ||
Username: priyasi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.217 | Public IP: 103.240.11.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:19:58 IST Tue Jun 16 2020 | Duration: 0h:40m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 26028667 | Bytes Rx: 5934730 | IP Addr: 10.150.237.217 | Public IP: 103.240.11.27 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:19:58 IST Tue Jun 16 2020 | Duration: 0h:40m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 26028667 | Bytes Rx: 5934730 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 29193 | Audit Session ID: 0a96cf69072090005ee8b1e6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 29193 | Audit Session ID: 0a96cf69072090005ee8b1e6 | Security Group Tag: none | EasyVPN: 0 ||
Username: shilwagh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.46 | Public IP: 103.249.250.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:19:58 IST Tue Jun 16 2020 | Duration: 0h:40m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 23232485 | Bytes Rx: 7219992 | IP Addr: 10.150.237.46 | Public IP: 103.249.250.183 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:19:58 IST Tue Jun 16 2020 | Duration: 0h:40m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 23232485 | Bytes Rx: 7219992 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 29194 | Audit Session ID: 0a96cf690720a0005ee8b1e6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 29194 | Audit Session ID: 0a96cf690720a0005ee8b1e6 | Security Group Tag: none | EasyVPN: 0 ||
Username: vsupekar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.253 | Public IP: 49.35.116.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:20:03 IST Tue Jun 16 2020 | Duration: 0h:40m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 27274650 | Bytes Rx: 9669038 | IP Addr: 10.150.237.253 | Public IP: 49.35.116.220 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:20:03 IST Tue Jun 16 2020 | Duration: 0h:40m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 27274650 | Bytes Rx: 9669038 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 29195 | Audit Session ID: 0a96cf690720b0005ee8b1eb | Security Group Tag: none | EasyVPN: 0 |Session ID: 29195 | Audit Session ID: 0a96cf690720b0005ee8b1eb | Security Group Tag: none | EasyVPN: 0 ||
Username: mahesh.pandit | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.57 | Public IP: 45.119.57.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:20:21 IST Tue Jun 16 2020 | Duration: 0h:40m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 75704888 | Bytes Rx: 19241895 | IP Addr: 10.150.236.57 | Public IP: 45.119.57.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:20:21 IST Tue Jun 16 2020 | Duration: 0h:40m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 75704888 | Bytes Rx: 19241895 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 29199 | Audit Session ID: 0a96cf690720f0005ee8b1fd | Security Group Tag: none | EasyVPN: 0 |Session ID: 29199 | Audit Session ID: 0a96cf690720f0005ee8b1fd | Security Group Tag: none | EasyVPN: 0 ||
Username: avenue.koul | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.142 | Public IP: 106.193.195.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:20:28 IST Tue Jun 16 2020 | Duration: 0h:40m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 2578011776 | Bytes Rx: 87882389 | IP Addr: 10.150.236.142 | Public IP: 106.193.195.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:20:28 IST Tue Jun 16 2020 | Duration: 0h:40m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 2578011776 | Bytes Rx: 87882389 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 29200 | Audit Session ID: 0a96cf69072100005ee8b204 | Security Group Tag: none | EasyVPN: 0 |Session ID: 29200 | Audit Session ID: 0a96cf69072100005ee8b204 | Security Group Tag: none | EasyVPN: 0 ||
Username: pradeepkumar.g | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.173 | Public IP: 106.193.229.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:20:31 IST Tue Jun 16 2020 | Duration: 0h:39m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 93920407 | Bytes Rx: 12722469 | IP Addr: 10.150.236.173 | Public IP: 106.193.229.92 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:20:31 IST Tue Jun 16 2020 | Duration: 0h:39m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 93920407 | Bytes Rx: 12722469 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 29201 | Audit Session ID: 0a96cf69072110005ee8b207 | Security Group Tag: none | EasyVPN: 0 |Session ID: 29201 | Audit Session ID: 0a96cf69072110005ee8b207 | Security Group Tag: none | EasyVPN: 0 ||
Username: PRAVING | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.223 | Public IP: 59.163.75.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:22:01 IST Tue Jun 16 2020 | Duration: 0h:38m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 49936098 | Bytes Rx: 7014671 | IP Addr: 10.150.236.223 | Public IP: 59.163.75.19 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:22:01 IST Tue Jun 16 2020 | Duration: 0h:38m:29s | Inactivity:  0h:00m:00s | Bytes Tx: 49936098 | Bytes Rx: 7014671 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 29202 | Audit Session ID: 0a96cf69072120005ee8b261 | Security Group Tag: none | EasyVPN: 0 |Session ID: 29202 | Audit Session ID: 0a96cf69072120005ee8b261 | Security Group Tag: none | EasyVPN: 0 ||
Username: Pilamkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.40 | Public IP: 106.193.240.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:22:12 IST Tue Jun 16 2020 | Duration: 0h:38m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 7754734 | Bytes Rx: 7189631 | IP Addr: 10.150.236.40 | Public IP: 106.193.240.76 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:22:12 IST Tue Jun 16 2020 | Duration: 0h:38m:18s | Inactivity:  0h:00m:00s | Bytes Tx: 7754734 | Bytes Rx: 7189631 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 29203 | Audit Session ID: 0a96cf69072130005ee8b26c | Security Group Tag: none | EasyVPN: 0 |Session ID: 29203 | Audit Session ID: 0a96cf69072130005ee8b26c | Security Group Tag: none | EasyVPN: 0 ||
Username: sachin.bidaye | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.132 | Public IP: 42.106.199.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:22:59 IST Tue Jun 16 2020 | Duration: 0h:37m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 8168188 | Bytes Rx: 5074395 | IP Addr: 10.150.236.132 | Public IP: 42.106.199.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:22:59 IST Tue Jun 16 2020 | Duration: 0h:37m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 8168188 | Bytes Rx: 5074395 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 29206 | Audit Session ID: 0a96cf69072160005ee8b29b | Security Group Tag: none | EasyVPN: 0 |Session ID: 29206 | Audit Session ID: 0a96cf69072160005ee8b29b | Security Group Tag: none | EasyVPN: 0 ||
Username: ditrived | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.183 | Public IP: 157.32.37.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:23:22 IST Tue Jun 16 2020 | Duration: 0h:37m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 11895549 | Bytes Rx: 7183465 | IP Addr: 10.150.236.183 | Public IP: 157.32.37.81 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:23:22 IST Tue Jun 16 2020 | Duration: 0h:37m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 11895549 | Bytes Rx: 7183465 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 29208 | Audit Session ID: 0a96cf69072180005ee8b2b2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 29208 | Audit Session ID: 0a96cf69072180005ee8b2b2 | Security Group Tag: none | EasyVPN: 0 ||
Username: apurvkri | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.152 | Public IP: 27.97.143.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:23:48 IST Tue Jun 16 2020 | Duration: 0h:36m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 36340771 | Bytes Rx: 93751886 | IP Addr: 10.150.236.152 | Public IP: 27.97.143.139 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:23:48 IST Tue Jun 16 2020 | Duration: 0h:36m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 36340771 | Bytes Rx: 93751886 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 29210 | Audit Session ID: 0a96cf690721a0005ee8b2cc | Security Group Tag: none | EasyVPN: 0 |Session ID: 29210 | Audit Session ID: 0a96cf690721a0005ee8b2cc | Security Group Tag: none | EasyVPN: 0 ||
Username: DNagasum | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.71 | Public IP: 157.44.206.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:24:06 IST Tue Jun 16 2020 | Duration: 0h:36m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 30539129 | Bytes Rx: 3837876 | IP Addr: 10.150.244.71 | Public IP: 157.44.206.134 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:24:06 IST Tue Jun 16 2020 | Duration: 0h:36m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 30539129 | Bytes Rx: 3837876 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 29213 | Audit Session ID: 0a96cf690721d0005ee8b2de | Security Group Tag: none | EasyVPN: 0 |Session ID: 29213 | Audit Session ID: 0a96cf690721d0005ee8b2de | Security Group Tag: none | EasyVPN: 0 ||
Username: smimani | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.114 | Public IP: 150.107.215.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:24:26 IST Tue Jun 16 2020 | Duration: 0h:36m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 237039326 | Bytes Rx: 27861312 | IP Addr: 10.150.236.114 | Public IP: 150.107.215.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:24:26 IST Tue Jun 16 2020 | Duration: 0h:36m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 237039326 | Bytes Rx: 27861312 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 29214 | Audit Session ID: 0a96cf690721e0005ee8b2f2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 29214 | Audit Session ID: 0a96cf690721e0005ee8b2f2 | Security Group Tag: none | EasyVPN: 0 ||
Username: sitalaxmi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.57 | Public IP: 106.193.219.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:25:07 IST Tue Jun 16 2020 | Duration: 0h:35m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 5110332 | Bytes Rx: 7480722 | IP Addr: 10.150.237.57 | Public IP: 106.193.219.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:25:07 IST Tue Jun 16 2020 | Duration: 0h:35m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 5110332 | Bytes Rx: 7480722 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 29215 | Audit Session ID: 0a96cf690721f0005ee8b31b | Security Group Tag: none | EasyVPN: 0 |Session ID: 29215 | Audit Session ID: 0a96cf690721f0005ee8b31b | Security Group Tag: none | EasyVPN: 0 ||
Username: kinnbhuv | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.89 | Public IP: 114.31.164.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:25:17 IST Tue Jun 16 2020 | Duration: 0h:35m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 51056449 | Bytes Rx: 9204873 | IP Addr: 10.150.244.89 | Public IP: 114.31.164.243 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:25:17 IST Tue Jun 16 2020 | Duration: 0h:35m:13s | Inactivity:  0h:00m:00s | Bytes Tx: 51056449 | Bytes Rx: 9204873 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 29216 | Audit Session ID: 0a96cf69072200005ee8b325 | Security Group Tag: none | EasyVPN: 0 |Session ID: 29216 | Audit Session ID: 0a96cf69072200005ee8b325 | Security Group Tag: none | EasyVPN: 0 ||
Username: Gurrajs | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.103 | Public IP: 223.185.8.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:26:32 IST Tue Jun 16 2020 | Duration: 0h:33m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 6370815 | Bytes Rx: 2425915 | IP Addr: 10.150.237.103 | Public IP: 223.185.8.33 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:26:32 IST Tue Jun 16 2020 | Duration: 0h:33m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 6370815 | Bytes Rx: 2425915 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 29220 | Audit Session ID: 0a96cf69072240005ee8b370 | Security Group Tag: none | EasyVPN: 0 |Session ID: 29220 | Audit Session ID: 0a96cf69072240005ee8b370 | Security Group Tag: none | EasyVPN: 0 ||
Username: Tjohn | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.203 | Public IP: 137.97.244.213 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:26:39 IST Tue Jun 16 2020 | Duration: 0h:33m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 76478606 | Bytes Rx: 10537333 | IP Addr: 10.150.237.203 | Public IP: 137.97.244.213 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:26:39 IST Tue Jun 16 2020 | Duration: 0h:33m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 76478606 | Bytes Rx: 10537333 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 29221 | Audit Session ID: 0a96cf69072250005ee8b377 | Security Group Tag: none | EasyVPN: 0 |Session ID: 29221 | Audit Session ID: 0a96cf69072250005ee8b377 | Security Group Tag: none | EasyVPN: 0 ||
Username: rlal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.247 | Public IP: 47.31.18.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:28:34 IST Tue Jun 16 2020 | Duration: 0h:31m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 33912379 | Bytes Rx: 9987615 | IP Addr: 10.150.236.247 | Public IP: 47.31.18.161 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:28:34 IST Tue Jun 16 2020 | Duration: 0h:31m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 33912379 | Bytes Rx: 9987615 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 29224 | Audit Session ID: 0a96cf69072280005ee8b3ea | Security Group Tag: none | EasyVPN: 0 |Session ID: 29224 | Audit Session ID: 0a96cf69072280005ee8b3ea | Security Group Tag: none | EasyVPN: 0 ||
Username: rabhardw | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.77 | Public IP: 59.89.30.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:29:02 IST Tue Jun 16 2020 | Duration: 0h:31m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 13272371 | Bytes Rx: 5388148 | IP Addr: 10.150.236.77 | Public IP: 59.89.30.192 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:29:02 IST Tue Jun 16 2020 | Duration: 0h:31m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 13272371 | Bytes Rx: 5388148 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 29226 | Audit Session ID: 0a96cf690722a0005ee8b406 | Security Group Tag: none | EasyVPN: 0 |Session ID: 29226 | Audit Session ID: 0a96cf690722a0005ee8b406 | Security Group Tag: none | EasyVPN: 0 ||
