sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: mdzialow | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.104 | Public IP: 90.248.242.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:14 UTC Thu Jun 25 2020 | Duration: 1d 1h:32m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 2055784440 | Bytes Rx: 565451159 | IP Addr: 10.145.232.104 | Public IP: 90.248.242.80 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 08:28:14 UTC Thu Jun 25 2020 | Duration: 1d 1h:32m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 2055784440 | Bytes Rx: 565451159 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 161 | Audit Session ID: 0a910728000a10005ef4601e | Security Group Tag: none | EasyVPN: 0 |Session ID: 161 | Audit Session ID: 0a910728000a10005ef4601e | Security Group Tag: none | EasyVPN: 0 ||
Username: victort | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.182 | Public IP: 80.231.105.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:31:42 UTC Fri Jun 26 2020 | Duration: 2h:29m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 444513454 | Bytes Rx: 128428128 | IP Addr: 10.145.232.182 | Public IP: 80.231.105.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:31:42 UTC Fri Jun 26 2020 | Duration: 2h:29m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 444513454 | Bytes Rx: 128428128 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 500 | Audit Session ID: 0a910728001f40005ef5a45e | Security Group Tag: none | EasyVPN: 0 |Session ID: 500 | Audit Session ID: 0a910728001f40005ef5a45e | Security Group Tag: none | EasyVPN: 0 ||
Username: jitesh.patil | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.110 | Public IP: 2.123.41.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:34:34 UTC Fri Jun 26 2020 | Duration: 2h:26m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 303613599 | Bytes Rx: 53952269 | IP Addr: 10.145.232.110 | Public IP: 2.123.41.34 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:34:34 UTC Fri Jun 26 2020 | Duration: 2h:26m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 303613599 | Bytes Rx: 53952269 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 503 | Audit Session ID: 0a910728001f70005ef5a50a | Security Group Tag: none | EasyVPN: 0 |Session ID: 503 | Audit Session ID: 0a910728001f70005ef5a50a | Security Group Tag: none | EasyVPN: 0 ||
Username: PFahy | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.224 | Public IP: 88.109.200.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:38:23 UTC Fri Jun 26 2020 | Duration: 2h:22m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 102675047 | Bytes Rx: 30004664 | IP Addr: 10.145.232.224 | Public IP: 88.109.200.228 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:38:23 UTC Fri Jun 26 2020 | Duration: 2h:22m:35s | Inactivity:  0h:00m:00s | Bytes Tx: 102675047 | Bytes Rx: 30004664 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 508 | Audit Session ID: 0a910728001fc0005ef5a5ef | Security Group Tag: none | EasyVPN: 0 |Session ID: 508 | Audit Session ID: 0a910728001fc0005ef5a5ef | Security Group Tag: none | EasyVPN: 0 ||
Username: vtrikic | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.223 | Public IP: 95.91.218.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:38:28 UTC Fri Jun 26 2020 | Duration: 2h:22m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 59698737 | Bytes Rx: 74042716 | IP Addr: 10.145.232.223 | Public IP: 95.91.218.155 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:38:28 UTC Fri Jun 26 2020 | Duration: 2h:22m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 59698737 | Bytes Rx: 74042716 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 509 | Audit Session ID: 0a910728001fd0005ef5a5f4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 509 | Audit Session ID: 0a910728001fd0005ef5a5f4 | Security Group Tag: none | EasyVPN: 0 ||
Username: nferreir | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.38 | Public IP: 80.231.4.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:39:10 UTC Fri Jun 26 2020 | Duration: 2h:21m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 34491900 | Bytes Rx: 12030260 | IP Addr: 10.145.232.38 | Public IP: 80.231.4.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:39:10 UTC Fri Jun 26 2020 | Duration: 2h:21m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 34491900 | Bytes Rx: 12030260 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 510 | Audit Session ID: 0a910728001fe0005ef5a61e | Security Group Tag: none | EasyVPN: 0 |Session ID: 510 | Audit Session ID: 0a910728001fe0005ef5a61e | Security Group Tag: none | EasyVPN: 0 ||
Username: cslopez | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.105 | Public IP: 90.46.125.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:16 UTC Fri Jun 26 2020 | Duration: 2h:18m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 121482717 | Bytes Rx: 53582175 | IP Addr: 10.145.232.105 | Public IP: 90.46.125.233 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:16 UTC Fri Jun 26 2020 | Duration: 2h:18m:42s | Inactivity:  0h:00m:00s | Bytes Tx: 121482717 | Bytes Rx: 53582175 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 512 | Audit Session ID: 0a910728002000005ef5a6d8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 512 | Audit Session ID: 0a910728002000005ef5a6d8 | Security Group Tag: none | EasyVPN: 0 ||
Username: ghewitt | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.111 | Public IP: 80.6.28.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:24 UTC Fri Jun 26 2020 | Duration: 2h:18m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 41470893 | Bytes Rx: 21251904 | IP Addr: 10.145.232.111 | Public IP: 80.6.28.173 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:42:24 UTC Fri Jun 26 2020 | Duration: 2h:18m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 41470893 | Bytes Rx: 21251904 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 513 | Audit Session ID: 0a910728002010005ef5a6e0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 513 | Audit Session ID: 0a910728002010005ef5a6e0 | Security Group Tag: none | EasyVPN: 0 ||
Username: bvenkate | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.112 | Public IP: 223.182.240.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:43:07 UTC Fri Jun 26 2020 | Duration: 2h:17m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 20925051 | Bytes Rx: 13599011 | IP Addr: 10.145.232.112 | Public IP: 223.182.240.67 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:43:07 UTC Fri Jun 26 2020 | Duration: 2h:17m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 20925051 | Bytes Rx: 13599011 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 514 | Audit Session ID: 0a910728002020005ef5a70b | Security Group Tag: none | EasyVPN: 0 |Session ID: 514 | Audit Session ID: 0a910728002020005ef5a70b | Security Group Tag: none | EasyVPN: 0 ||
Username: drini | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: Jabber | IP Addr: 10.145.248.127 | Public IP: 188.211.163.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:44:38 UTC Fri Jun 26 2020 | Duration: 2h:16m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 273037867 | Bytes Rx: 69550860 | IP Addr: 10.145.248.127 | Public IP: 188.211.163.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:44:38 UTC Fri Jun 26 2020 | Duration: 2h:16m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 273037867 | Bytes Rx: 69550860 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 516 | Audit Session ID: 0a910728002040005ef5a766 | Security Group Tag: none | EasyVPN: 0 |Session ID: 516 | Audit Session ID: 0a910728002040005ef5a766 | Security Group Tag: none | EasyVPN: 0 ||
Username: s.bennett | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.114 | Public IP: 90.251.45.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:45:01 UTC Fri Jun 26 2020 | Duration: 2h:15m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 641224040 | Bytes Rx: 54663681 | IP Addr: 10.145.232.114 | Public IP: 90.251.45.189 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:45:01 UTC Fri Jun 26 2020 | Duration: 2h:15m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 641224040 | Bytes Rx: 54663681 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 517 | Audit Session ID: 0a910728002050005ef5a77d | Security Group Tag: none | EasyVPN: 0 |Session ID: 517 | Audit Session ID: 0a910728002050005ef5a77d | Security Group Tag: none | EasyVPN: 0 ||
Username: anupabra | Group: Mac_Test | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.145.232.116 | Public IP: 157.50.89.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:45:33 UTC Fri Jun 26 2020 | Duration: 2h:15m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 71688808 | Bytes Rx: 14325976 | IP Addr: 10.145.232.116 | Public IP: 157.50.89.217 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:45:33 UTC Fri Jun 26 2020 | Duration: 2h:15m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 71688808 | Bytes Rx: 14325976 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 518 | Audit Session ID: 0a910728002060005ef5a79d | Security Group Tag: none | EasyVPN: 0 |Session ID: 518 | Audit Session ID: 0a910728002060005ef5a79d | Security Group Tag: none | EasyVPN: 0 ||
Username: ChanGane | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.115 | Public IP: 106.208.25.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:45:33 UTC Fri Jun 26 2020 | Duration: 2h:15m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 12477936 | Bytes Rx: 6512937 | IP Addr: 10.145.232.115 | Public IP: 106.208.25.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:45:33 UTC Fri Jun 26 2020 | Duration: 2h:15m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 12477936 | Bytes Rx: 6512937 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 519 | Audit Session ID: 0a910728002070005ef5a79d | Security Group Tag: none | EasyVPN: 0 |Session ID: 519 | Audit Session ID: 0a910728002070005ef5a79d | Security Group Tag: none | EasyVPN: 0 ||
Username: feiler | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.117 | Public IP: 77.12.195.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:47:19 UTC Fri Jun 26 2020 | Duration: 2h:13m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 1032997713 | Bytes Rx: 228388685 | IP Addr: 10.145.232.117 | Public IP: 77.12.195.247 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:47:19 UTC Fri Jun 26 2020 | Duration: 2h:13m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 1032997713 | Bytes Rx: 228388685 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 520 | Audit Session ID: 0a910728002080005ef5a807 | Security Group Tag: none | EasyVPN: 0 |Session ID: 520 | Audit Session ID: 0a910728002080005ef5a807 | Security Group Tag: none | EasyVPN: 0 ||
Username: marmanzo | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.96 | Public IP: 151.60.253.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:48:24 UTC Fri Jun 26 2020 | Duration: 2h:12m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 55175985 | Bytes Rx: 34411653 | IP Addr: 10.145.232.96 | Public IP: 151.60.253.118 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:48:24 UTC Fri Jun 26 2020 | Duration: 2h:12m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 55175985 | Bytes Rx: 34411653 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 521 | Audit Session ID: 0a910728002090005ef5a848 | Security Group Tag: none | EasyVPN: 0 |Session ID: 521 | Audit Session ID: 0a910728002090005ef5a848 | Security Group Tag: none | EasyVPN: 0 ||
Username: apuente | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.118 | Public IP: 89.36.67.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:37 UTC Fri Jun 26 2020 | Duration: 2h:10m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 48157548 | Bytes Rx: 31688868 | IP Addr: 10.145.232.118 | Public IP: 89.36.67.181 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:37 UTC Fri Jun 26 2020 | Duration: 2h:10m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 48157548 | Bytes Rx: 31688868 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 522 | Audit Session ID: 0a9107280020a0005ef5a8cd | Security Group Tag: none | EasyVPN: 0 |Session ID: 522 | Audit Session ID: 0a9107280020a0005ef5a8cd | Security Group Tag: none | EasyVPN: 0 ||
Username: rpawar | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.119 | Public IP: 182.70.145.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:41 UTC Fri Jun 26 2020 | Duration: 2h:10m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 623191709 | Bytes Rx: 85647460 | IP Addr: 10.145.232.119 | Public IP: 182.70.145.3 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:50:41 UTC Fri Jun 26 2020 | Duration: 2h:10m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 623191709 | Bytes Rx: 85647460 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 523 | Audit Session ID: 0a9107280020b0005ef5a8d1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 523 | Audit Session ID: 0a9107280020b0005ef5a8d1 | Security Group Tag: none | EasyVPN: 0 ||
Username: Hdavies | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.198 | Public IP: 90.203.124.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:52:10 UTC Fri Jun 26 2020 | Duration: 2h:08m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 140590831 | Bytes Rx: 18217966 | IP Addr: 10.145.232.198 | Public IP: 90.203.124.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:52:10 UTC Fri Jun 26 2020 | Duration: 2h:08m:48s | Inactivity:  0h:00m:00s | Bytes Tx: 140590831 | Bytes Rx: 18217966 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 524 | Audit Session ID: 0a9107280020c0005ef5a92a | Security Group Tag: none | EasyVPN: 0 |Session ID: 524 | Audit Session ID: 0a9107280020c0005ef5a92a | Security Group Tag: none | EasyVPN: 0 ||
Username: lcharles | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.222 | Public IP: 86.139.82.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:03 UTC Fri Jun 26 2020 | Duration: 2h:05m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 27157875 | Bytes Rx: 17871004 | IP Addr: 10.145.232.222 | Public IP: 86.139.82.36 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:03 UTC Fri Jun 26 2020 | Duration: 2h:05m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 27157875 | Bytes Rx: 17871004 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 526 | Audit Session ID: 0a9107280020e0005ef5a9d7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 526 | Audit Session ID: 0a9107280020e0005ef5a9d7 | Security Group Tag: none | EasyVPN: 0 ||
Username: quanwei | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.215 | Public IP: 80.3.167.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:32 UTC Fri Jun 26 2020 | Duration: 2h:05m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 112332001 | Bytes Rx: 32398951 | IP Addr: 10.145.232.215 | Public IP: 80.3.167.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:55:32 UTC Fri Jun 26 2020 | Duration: 2h:05m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 112332001 | Bytes Rx: 32398951 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 527 | Audit Session ID: 0a9107280020f0005ef5a9f4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 527 | Audit Session ID: 0a9107280020f0005ef5a9f4 | Security Group Tag: none | EasyVPN: 0 ||
Username: dfuller | Group: TCL_UK_Normal_Grp_Policy | Tunnel Group: TCL-SecureAuth-OTP-Profile | IP Addr: 10.145.232.181 | Public IP: 51.19.122.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:57:37 UTC Fri Jun 26 2020 | Duration: 2h:03m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 567239447 | Bytes Rx: 65971835 | IP Addr: 10.145.232.181 | Public IP: 51.19.122.202 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 07:57:37 UTC Fri Jun 26 2020 | Duration: 2h:03m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 567239447 | Bytes Rx: 65971835 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 529 | Audit Session ID: 0a910728002110005ef5aa71 | Security Group Tag: none | EasyVPN: 0 |Session ID: 529 | Audit Session ID: 0a910728002110005ef5aa71 | Security Group Tag: none | EasyVPN: 0 ||
