sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: rupameht | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.159 | Public IP: 223.225.65.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:40:01 IST Mon Jun 15 2020 | Duration: 1d 5h:50m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 2065329786 | Bytes Rx: 635464827 | IP Addr: 10.150.244.159 | Public IP: 223.225.65.52 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:40:01 IST Mon Jun 15 2020 | Duration: 1d 5h:50m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 2065329786 | Bytes Rx: 635464827 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 23817 | Audit Session ID: 0a96cf6905d090005ee702a9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 23817 | Audit Session ID: 0a96cf6905d090005ee702a9 | Security Group Tag: none | EasyVPN: 0 ||
Username: sabapathi.s | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.158 | Public IP: 27.62.83.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:01:46 IST Tue Jun 16 2020 | Duration: 0h:28m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 14848724 | Bytes Rx: 9628732 | IP Addr: 10.150.237.158 | Public IP: 27.62.83.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:01:46 IST Tue Jun 16 2020 | Duration: 0h:28m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 14848724 | Bytes Rx: 9628732 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28954 | Audit Session ID: 0a96cf690711a0005ee89f92 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28954 | Audit Session ID: 0a96cf690711a0005ee89f92 | Security Group Tag: none | EasyVPN: 0 ||
Username: Dkhatari | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.206 | Public IP: 223.238.224.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:03:28 IST Tue Jun 16 2020 | Duration: 0h:27m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 8051771 | Bytes Rx: 3629594 | IP Addr: 10.150.236.206 | Public IP: 223.238.224.55 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:03:28 IST Tue Jun 16 2020 | Duration: 0h:27m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 8051771 | Bytes Rx: 3629594 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28956 | Audit Session ID: 0a96cf690711c0005ee89ff8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28956 | Audit Session ID: 0a96cf690711c0005ee89ff8 | Security Group Tag: none | EasyVPN: 0 ||
Username: mahesh.tuniki | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.82 | Public IP: 124.123.30.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:03:49 IST Tue Jun 16 2020 | Duration: 0h:26m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 87990489 | Bytes Rx: 5716714 | IP Addr: 10.150.237.82 | Public IP: 124.123.30.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:03:49 IST Tue Jun 16 2020 | Duration: 0h:26m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 87990489 | Bytes Rx: 5716714 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28957 | Audit Session ID: 0a96cf690711d0005ee8a00d | Security Group Tag: none | EasyVPN: 0 |Session ID: 28957 | Audit Session ID: 0a96cf690711d0005ee8a00d | Security Group Tag: none | EasyVPN: 0 ||
Username: alim.sayyed | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.223 | Public IP: 103.195.83.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:04:20 IST Tue Jun 16 2020 | Duration: 0h:26m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 9940981 | Bytes Rx: 12264681 | IP Addr: 10.150.236.223 | Public IP: 103.195.83.112 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:04:20 IST Tue Jun 16 2020 | Duration: 0h:26m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 9940981 | Bytes Rx: 12264681 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28958 | Audit Session ID: 0a96cf690711e0005ee8a02c | Security Group Tag: none | EasyVPN: 0 |Session ID: 28958 | Audit Session ID: 0a96cf690711e0005ee8a02c | Security Group Tag: none | EasyVPN: 0 ||
Username: rchousal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.74 | Public IP: 157.33.159.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:04:32 IST Tue Jun 16 2020 | Duration: 0h:25m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 15735574 | Bytes Rx: 6494699 | IP Addr: 10.150.237.74 | Public IP: 157.33.159.130 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:04:32 IST Tue Jun 16 2020 | Duration: 0h:25m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 15735574 | Bytes Rx: 6494699 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28960 | Audit Session ID: 0a96cf69071200005ee8a038 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28960 | Audit Session ID: 0a96cf69071200005ee8a038 | Security Group Tag: none | EasyVPN: 0 ||
Username: Ptupe | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.10 | Public IP: 49.35.121.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:05:06 IST Tue Jun 16 2020 | Duration: 0h:25m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 40377848 | Bytes Rx: 24245947 | IP Addr: 10.150.236.10 | Public IP: 49.35.121.251 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:05:06 IST Tue Jun 16 2020 | Duration: 0h:25m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 40377848 | Bytes Rx: 24245947 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28962 | Audit Session ID: 0a96cf69071220005ee8a05a | Security Group Tag: none | EasyVPN: 0 |Session ID: 28962 | Audit Session ID: 0a96cf69071220005ee8a05a | Security Group Tag: none | EasyVPN: 0 ||
Username: rashriva | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.119 | Public IP: 223.179.132.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:05:24 IST Tue Jun 16 2020 | Duration: 0h:25m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 35864263 | Bytes Rx: 152926947 | IP Addr: 10.150.237.119 | Public IP: 223.179.132.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:05:24 IST Tue Jun 16 2020 | Duration: 0h:25m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 35864263 | Bytes Rx: 152926947 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28963 | Audit Session ID: 0a96cf69071230005ee8a06c | Security Group Tag: none | EasyVPN: 0 |Session ID: 28963 | Audit Session ID: 0a96cf69071230005ee8a06c | Security Group Tag: none | EasyVPN: 0 ||
Username: AjinkyaS | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.101 | Public IP: 49.35.221.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:06:00 IST Tue Jun 16 2020 | Duration: 0h:24m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 17886458 | Bytes Rx: 5836982 | IP Addr: 10.150.244.101 | Public IP: 49.35.221.50 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:06:00 IST Tue Jun 16 2020 | Duration: 0h:24m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 17886458 | Bytes Rx: 5836982 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28965 | Audit Session ID: 0a96cf69071250005ee8a090 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28965 | Audit Session ID: 0a96cf69071250005ee8a090 | Security Group Tag: none | EasyVPN: 0 ||
Username: kumarahu | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.37 | Public IP: 106.223.114.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:06:46 IST Tue Jun 16 2020 | Duration: 0h:23m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 10897081 | Bytes Rx: 7217061 | IP Addr: 10.150.244.37 | Public IP: 106.223.114.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:06:46 IST Tue Jun 16 2020 | Duration: 0h:23m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 10897081 | Bytes Rx: 7217061 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28966 | Audit Session ID: 0a96cf69071260005ee8a0be | Security Group Tag: none | EasyVPN: 0 |Session ID: 28966 | Audit Session ID: 0a96cf69071260005ee8a0be | Security Group Tag: none | EasyVPN: 0 ||
Username: kumsumit | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.30 | Public IP: 47.8.115.240 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:07:30 IST Tue Jun 16 2020 | Duration: 0h:23m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 37033319 | Bytes Rx: 6251576 | IP Addr: 10.150.236.30 | Public IP: 47.8.115.240 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:07:30 IST Tue Jun 16 2020 | Duration: 0h:23m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 37033319 | Bytes Rx: 6251576 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28968 | Audit Session ID: 0a96cf69071280005ee8a0ea | Security Group Tag: none | EasyVPN: 0 |Session ID: 28968 | Audit Session ID: 0a96cf69071280005ee8a0ea | Security Group Tag: none | EasyVPN: 0 ||
Username: MayurSA | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.88 | Public IP: 106.210.221.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:08:56 IST Tue Jun 16 2020 | Duration: 0h:21m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 9588613 | Bytes Rx: 4125630 | IP Addr: 10.150.237.88 | Public IP: 106.210.221.158 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:08:56 IST Tue Jun 16 2020 | Duration: 0h:21m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 9588613 | Bytes Rx: 4125630 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28971 | Audit Session ID: 0a96cf690712b0005ee8a140 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28971 | Audit Session ID: 0a96cf690712b0005ee8a140 | Security Group Tag: none | EasyVPN: 0 ||
Username: SGANGULY | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.100 | Public IP: 47.15.236.65 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:09:09 IST Tue Jun 16 2020 | Duration: 0h:21m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 8396507 | Bytes Rx: 7955030 | IP Addr: 10.150.244.100 | Public IP: 47.15.236.65 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:09:09 IST Tue Jun 16 2020 | Duration: 0h:21m:21s | Inactivity:  0h:00m:00s | Bytes Tx: 8396507 | Bytes Rx: 7955030 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28972 | Audit Session ID: 0a96cf690712c0005ee8a14d | Security Group Tag: none | EasyVPN: 0 |Session ID: 28972 | Audit Session ID: 0a96cf690712c0005ee8a14d | Security Group Tag: none | EasyVPN: 0 ||
Username: trupdesh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.190 | Public IP: 150.107.25.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:09:13 IST Tue Jun 16 2020 | Duration: 0h:21m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 1340526847 | Bytes Rx: 34395730 | IP Addr: 10.150.244.190 | Public IP: 150.107.25.114 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:09:13 IST Tue Jun 16 2020 | Duration: 0h:21m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 1340526847 | Bytes Rx: 34395730 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28973 | Audit Session ID: 0a96cf690712d0005ee8a151 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28973 | Audit Session ID: 0a96cf690712d0005ee8a151 | Security Group Tag: none | EasyVPN: 0 ||
Username: kamlesh.khetwal | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.147.96.141 | Public IP: 106.193.251.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:09:19 IST Tue Jun 16 2020 | Duration: 0h:21m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 50341148 | Bytes Rx: 6716535 | IP Addr: 10.147.96.141 | Public IP: 106.193.251.205 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:09:19 IST Tue Jun 16 2020 | Duration: 0h:21m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 50341148 | Bytes Rx: 6716535 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28974 | Audit Session ID: 0a96cf690712e0005ee8a157 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28974 | Audit Session ID: 0a96cf690712e0005ee8a157 | Security Group Tag: none | EasyVPN: 0 ||
Username: AChate | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.140 | Public IP: 103.133.64.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:09:29 IST Tue Jun 16 2020 | Duration: 0h:21m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 3974263 | Bytes Rx: 1795917 | IP Addr: 10.150.236.140 | Public IP: 103.133.64.88 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:09:29 IST Tue Jun 16 2020 | Duration: 0h:21m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 3974263 | Bytes Rx: 1795917 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28975 | Audit Session ID: 0a96cf690712f0005ee8a161 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28975 | Audit Session ID: 0a96cf690712f0005ee8a161 | Security Group Tag: none | EasyVPN: 0 ||
Username: SuvratT | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.100 | Public IP: 103.110.242.169 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 16:10:16 IST Tue Jun 16 2020 | Duration: 0h:20m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 84844067 | Bytes Rx: 12267170 | IP Addr: 10.150.237.100 | Public IP: 103.110.242.169 | Protocol: AnyConnect-Parent | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none | Login Time: 16:10:16 IST Tue Jun 16 2020 | Duration: 0h:20m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 84844067 | Bytes Rx: 12267170 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28976 | Audit Session ID: 0a96cf69071300005ee8a190 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28976 | Audit Session ID: 0a96cf69071300005ee8a190 | Security Group Tag: none | EasyVPN: 0 ||
Username: Svardeka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.125 | Public IP: 49.35.216.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:10:38 IST Tue Jun 16 2020 | Duration: 0h:19m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 25720521 | Bytes Rx: 2266044 | IP Addr: 10.150.236.125 | Public IP: 49.35.216.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:10:38 IST Tue Jun 16 2020 | Duration: 0h:19m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 25720521 | Bytes Rx: 2266044 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28979 | Audit Session ID: 0a96cf69071330005ee8a1a6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28979 | Audit Session ID: 0a96cf69071330005ee8a1a6 | Security Group Tag: none | EasyVPN: 0 ||
Username: kraghwan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.14 | Public IP: 157.33.209.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:11:41 IST Tue Jun 16 2020 | Duration: 0h:18m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 1366928 | Bytes Rx: 261231 | IP Addr: 10.150.236.14 | Public IP: 157.33.209.56 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:11:41 IST Tue Jun 16 2020 | Duration: 0h:18m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 1366928 | Bytes Rx: 261231 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28980 | Audit Session ID: 0a96cf69071340005ee8a1e5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28980 | Audit Session ID: 0a96cf69071340005ee8a1e5 | Security Group Tag: none | EasyVPN: 0 ||
Username: rakesraj | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.115 | Public IP: 42.106.181.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:11:46 IST Tue Jun 16 2020 | Duration: 0h:18m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 1879652 | Bytes Rx: 1210347 | IP Addr: 10.150.236.115 | Public IP: 42.106.181.105 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:11:46 IST Tue Jun 16 2020 | Duration: 0h:18m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 1879652 | Bytes Rx: 1210347 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28981 | Audit Session ID: 0a96cf69071350005ee8a1ea | Security Group Tag: none | EasyVPN: 0 |Session ID: 28981 | Audit Session ID: 0a96cf69071350005ee8a1ea | Security Group Tag: none | EasyVPN: 0 ||
Username: PDHAYGUD | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.192 | Public IP: 106.220.158.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:11:59 IST Tue Jun 16 2020 | Duration: 0h:18m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 9113710 | Bytes Rx: 13577879 | IP Addr: 10.150.237.192 | Public IP: 106.220.158.164 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 16:11:59 IST Tue Jun 16 2020 | Duration: 0h:18m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 9113710 | Bytes Rx: 13577879 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 28983 | Audit Session ID: 0a96cf69071370005ee8a1f7 | Security Group Tag: none | EasyVPN: 0 |Session ID: 28983 | Audit Session ID: 0a96cf69071370005ee8a1f7 | Security Group Tag: none | EasyVPN: 0 ||
