sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: sunaredi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.152 | Public IP: 182.70.34.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:45:28 IST Wed Jun 17 2020 | Duration: 1d 21h:48m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 4696131399 | Bytes Rx: 1439914155 | IP Addr: 10.150.236.152 | Public IP: 182.70.34.85 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 19:45:28 IST Wed Jun 17 2020 | Duration: 1d 21h:48m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 4696131399 | Bytes Rx: 1439914155 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 33317 | Audit Session ID: 0a96cf69082250005eea2580 | Security Group Tag: none | EasyVPN: 0 |Session ID: 33317 | Audit Session ID: 0a96cf69082250005eea2580 | Security Group Tag: none | EasyVPN: 0 ||
Username: jyotnuka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.125 | Public IP: 157.44.48.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:26:45 IST Fri Jun 19 2020 | Duration: 2h:07m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 134364146 | Bytes Rx: 46830054 | IP Addr: 10.150.236.125 | Public IP: 157.44.48.14 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:26:45 IST Fri Jun 19 2020 | Duration: 2h:07m:24s | Inactivity:  0h:00m:00s | Bytes Tx: 134364146 | Bytes Rx: 46830054 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39893 | Audit Session ID: 0a96cf6909bd50005eec8bdd | Security Group Tag: none | EasyVPN: 0 |Session ID: 39893 | Audit Session ID: 0a96cf6909bd50005eec8bdd | Security Group Tag: none | EasyVPN: 0 ||
Username: joshi.pravin | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.152 | Public IP: 106.210.146.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:26:46 IST Fri Jun 19 2020 | Duration: 2h:07m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 222951504 | Bytes Rx: 15160325 | IP Addr: 10.150.237.152 | Public IP: 106.210.146.154 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:26:46 IST Fri Jun 19 2020 | Duration: 2h:07m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 222951504 | Bytes Rx: 15160325 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39894 | Audit Session ID: 0a96cf6909bd60005eec8bde | Security Group Tag: none | EasyVPN: 0 |Session ID: 39894 | Audit Session ID: 0a96cf6909bd60005eec8bde | Security Group Tag: none | EasyVPN: 0 ||
Username: kumarsun | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.215 | Public IP: 42.106.211.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:27:13 IST Fri Jun 19 2020 | Duration: 2h:06m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 83582117 | Bytes Rx: 380479883 | IP Addr: 10.150.236.215 | Public IP: 42.106.211.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:27:13 IST Fri Jun 19 2020 | Duration: 2h:06m:56s | Inactivity:  0h:00m:00s | Bytes Tx: 83582117 | Bytes Rx: 380479883 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39898 | Audit Session ID: 0a96cf6909bda0005eec8bf9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39898 | Audit Session ID: 0a96cf6909bda0005eec8bf9 | Security Group Tag: none | EasyVPN: 0 ||
Username: rupesh.dhiwar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.227 | Public IP: 103.97.104.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:27:58 IST Fri Jun 19 2020 | Duration: 2h:06m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 68605522 | Bytes Rx: 50840286 | IP Addr: 10.150.244.227 | Public IP: 103.97.104.24 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:27:58 IST Fri Jun 19 2020 | Duration: 2h:06m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 68605522 | Bytes Rx: 50840286 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39905 | Audit Session ID: 0a96cf6909be10005eec8c26 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39905 | Audit Session ID: 0a96cf6909be10005eec8c26 | Security Group Tag: none | EasyVPN: 0 ||
Username: suruchia | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.228 | Public IP: 59.91.95.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:28:06 IST Fri Jun 19 2020 | Duration: 2h:06m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 224699446 | Bytes Rx: 16380075 | IP Addr: 10.150.237.228 | Public IP: 59.91.95.95 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:28:06 IST Fri Jun 19 2020 | Duration: 2h:06m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 224699446 | Bytes Rx: 16380075 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39907 | Audit Session ID: 0a96cf6909be30005eec8c2e | Security Group Tag: none | EasyVPN: 0 |Session ID: 39907 | Audit Session ID: 0a96cf6909be30005eec8c2e | Security Group Tag: none | EasyVPN: 0 ||
Username: ashisaga | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.132 | Public IP: 103.110.254.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:28:07 IST Fri Jun 19 2020 | Duration: 2h:06m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 66679723 | Bytes Rx: 65963419 | IP Addr: 10.150.244.132 | Public IP: 103.110.254.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:28:07 IST Fri Jun 19 2020 | Duration: 2h:06m:02s | Inactivity:  0h:00m:00s | Bytes Tx: 66679723 | Bytes Rx: 65963419 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39908 | Audit Session ID: 0a96cf6909be40005eec8c2f | Security Group Tag: none | EasyVPN: 0 |Session ID: 39908 | Audit Session ID: 0a96cf6909be40005eec8c2f | Security Group Tag: none | EasyVPN: 0 ||
Username: NikSomas | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.159 | Public IP: 182.73.130.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:28:19 IST Fri Jun 19 2020 | Duration: 2h:05m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 34815042 | Bytes Rx: 4741751 | IP Addr: 10.150.244.159 | Public IP: 182.73.130.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:28:19 IST Fri Jun 19 2020 | Duration: 2h:05m:50s | Inactivity:  0h:00m:00s | Bytes Tx: 34815042 | Bytes Rx: 4741751 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39909 | Audit Session ID: 0a96cf6909be50005eec8c3b | Security Group Tag: none | EasyVPN: 0 |Session ID: 39909 | Audit Session ID: 0a96cf6909be50005eec8c3b | Security Group Tag: none | EasyVPN: 0 ||
Username: sudhkuma | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.209 | Public IP: 1.187.130.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:29:29 IST Fri Jun 19 2020 | Duration: 2h:04m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 64834644 | Bytes Rx: 29004067 | IP Addr: 10.150.237.209 | Public IP: 1.187.130.186 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:29:29 IST Fri Jun 19 2020 | Duration: 2h:04m:40s | Inactivity:  0h:00m:00s | Bytes Tx: 64834644 | Bytes Rx: 29004067 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39915 | Audit Session ID: 0a96cf6909beb0005eec8c81 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39915 | Audit Session ID: 0a96cf6909beb0005eec8c81 | Security Group Tag: none | EasyVPN: 0 ||
Username: pratibha.tulsi | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.225 | Public IP: 157.47.3.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:29:59 IST Fri Jun 19 2020 | Duration: 2h:04m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 5261194279 | Bytes Rx: 155573172 | IP Addr: 10.150.244.225 | Public IP: 157.47.3.132 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:29:59 IST Fri Jun 19 2020 | Duration: 2h:04m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 5261194279 | Bytes Rx: 155573172 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39916 | Audit Session ID: 0a96cf6909bec0005eec8c9f | Security Group Tag: none | EasyVPN: 0 |Session ID: 39916 | Audit Session ID: 0a96cf6909bec0005eec8c9f | Security Group Tag: none | EasyVPN: 0 ||
Username: dpatkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.109 | Public IP: 49.35.45.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:30:05 IST Fri Jun 19 2020 | Duration: 2h:04m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 21050048 | Bytes Rx: 5569797 | IP Addr: 10.150.244.109 | Public IP: 49.35.45.42 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:30:05 IST Fri Jun 19 2020 | Duration: 2h:04m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 21050048 | Bytes Rx: 5569797 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39917 | Audit Session ID: 0a96cf6909bed0005eec8ca5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39917 | Audit Session ID: 0a96cf6909bed0005eec8ca5 | Security Group Tag: none | EasyVPN: 0 ||
Username: PShriwas | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.210 | Public IP: 106.210.141.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:31:24 IST Fri Jun 19 2020 | Duration: 2h:02m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 272581944 | Bytes Rx: 68684859 | IP Addr: 10.150.236.210 | Public IP: 106.210.141.136 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:31:24 IST Fri Jun 19 2020 | Duration: 2h:02m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 272581944 | Bytes Rx: 68684859 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39919 | Audit Session ID: 0a96cf6909bef0005eec8cf4 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39919 | Audit Session ID: 0a96cf6909bef0005eec8cf4 | Security Group Tag: none | EasyVPN: 0 ||
Username: kabind | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.219 | Public IP: 49.32.23.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:31:28 IST Fri Jun 19 2020 | Duration: 2h:02m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 15673257 | Bytes Rx: 7697972 | IP Addr: 10.150.237.219 | Public IP: 49.32.23.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:31:28 IST Fri Jun 19 2020 | Duration: 2h:02m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 15673257 | Bytes Rx: 7697972 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39920 | Audit Session ID: 0a96cf6909bf00005eec8cf8 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39920 | Audit Session ID: 0a96cf6909bf00005eec8cf8 | Security Group Tag: none | EasyVPN: 0 ||
Username: marane | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.240 | Public IP: 49.32.23.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:32:49 IST Fri Jun 19 2020 | Duration: 2h:01m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 24340712 | Bytes Rx: 17423442 | IP Addr: 10.150.237.240 | Public IP: 49.32.23.120 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:32:49 IST Fri Jun 19 2020 | Duration: 2h:01m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 24340712 | Bytes Rx: 17423442 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39927 | Audit Session ID: 0a96cf6909bf70005eec8d49 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39927 | Audit Session ID: 0a96cf6909bf70005eec8d49 | Security Group Tag: none | EasyVPN: 0 ||
Username: guptasan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.123 | Public IP: 106.202.8.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:33:20 IST Fri Jun 19 2020 | Duration: 2h:00m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 296998187 | Bytes Rx: 39335934 | IP Addr: 10.150.236.123 | Public IP: 106.202.8.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:33:20 IST Fri Jun 19 2020 | Duration: 2h:00m:49s | Inactivity:  0h:00m:00s | Bytes Tx: 296998187 | Bytes Rx: 39335934 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39929 | Audit Session ID: 0a96cf6909bf90005eec8d68 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39929 | Audit Session ID: 0a96cf6909bf90005eec8d68 | Security Group Tag: none | EasyVPN: 0 ||
Username: RSitapat | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.162 | Public IP: 106.220.157.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:33:53 IST Fri Jun 19 2020 | Duration: 2h:00m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 271084518 | Bytes Rx: 48042036 | IP Addr: 10.150.244.162 | Public IP: 106.220.157.87 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:33:53 IST Fri Jun 19 2020 | Duration: 2h:00m:16s | Inactivity:  0h:00m:00s | Bytes Tx: 271084518 | Bytes Rx: 48042036 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39930 | Audit Session ID: 0a96cf6909bfa0005eec8d89 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39930 | Audit Session ID: 0a96cf6909bfa0005eec8d89 | Security Group Tag: none | EasyVPN: 0 ||
Username: BRajegha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.127 | Public IP: 106.210.204.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:34:38 IST Fri Jun 19 2020 | Duration: 1h:59m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 186073668 | Bytes Rx: 28057147 | IP Addr: 10.150.244.127 | Public IP: 106.210.204.184 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:34:38 IST Fri Jun 19 2020 | Duration: 1h:59m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 186073668 | Bytes Rx: 28057147 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39938 | Audit Session ID: 0a96cf6909c020005eec8db6 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39938 | Audit Session ID: 0a96cf6909c020005eec8db6 | Security Group Tag: none | EasyVPN: 0 ||
Username: Ziyakhan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.96 | Public IP: 49.35.97.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:35:01 IST Fri Jun 19 2020 | Duration: 1h:59m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 237887204 | Bytes Rx: 76186891 | IP Addr: 10.150.236.96 | Public IP: 49.35.97.107 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:35:01 IST Fri Jun 19 2020 | Duration: 1h:59m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 237887204 | Bytes Rx: 76186891 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39942 | Audit Session ID: 0a96cf6909c060005eec8dcd | Security Group Tag: none | EasyVPN: 0 |Session ID: 39942 | Audit Session ID: 0a96cf6909c060005eec8dcd | Security Group Tag: none | EasyVPN: 0 ||
Username: m.thamilselvan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.139 | Public IP: 106.200.103.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:37:59 IST Fri Jun 19 2020 | Duration: 1h:56m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 194696634 | Bytes Rx: 152379731 | IP Addr: 10.150.236.139 | Public IP: 106.200.103.245 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:37:59 IST Fri Jun 19 2020 | Duration: 1h:56m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 194696634 | Bytes Rx: 152379731 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39952 | Audit Session ID: 0a96cf6909c100005eec8e7f | Security Group Tag: none | EasyVPN: 0 |Session ID: 39952 | Audit Session ID: 0a96cf6909c100005eec8e7f | Security Group Tag: none | EasyVPN: 0 ||
Username: MriSinha | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.160 | Public IP: 103.50.148.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:40:09 IST Fri Jun 19 2020 | Duration: 1h:54m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 181191777 | Bytes Rx: 23097392 | IP Addr: 10.150.237.160 | Public IP: 103.50.148.126 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 15:40:09 IST Fri Jun 19 2020 | Duration: 1h:54m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 181191777 | Bytes Rx: 23097392 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 39959 | Audit Session ID: 0a96cf6909c170005eec8f01 | Security Group Tag: none | EasyVPN: 0 |Session ID: 39959 | Audit Session ID: 0a96cf6909c170005eec8f01 | Security Group Tag: none | EasyVPN: 0 ||
