sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: umaboga | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.102 | Public IP: 124.123.182.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:24:25 IST Thu Jun 18 2020 | Duration: 1d 22h:05m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 2700259116 | Bytes Rx: 1744941865 | IP Addr: 10.150.236.102 | Public IP: 124.123.182.110 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 17:24:25 IST Thu Jun 18 2020 | Duration: 1d 22h:05m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 2700259116 | Bytes Rx: 1744941865 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 36537 | Audit Session ID: 0a96cf6908eb90005eeb55f1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 36537 | Audit Session ID: 0a96cf6908eb90005eeb55f1 | Security Group Tag: none | EasyVPN: 0 ||
Username: amsharm | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TSC22 | IP Addr: 10.150.245.31 | Public IP: 103.110.241.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:41:22 IST Sat Jun 20 2020 | Duration: 0h:48m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 170823421 | Bytes Rx: 123864128 | IP Addr: 10.150.245.31 | Public IP: 103.110.241.44 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:41:22 IST Sat Jun 20 2020 | Duration: 0h:48m:55s | Inactivity:  0h:00m:00s | Bytes Tx: 170823421 | Bytes Rx: 123864128 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43853 | Audit Session ID: 0a96cf690ab4d0005eedd2ba | Security Group Tag: none | EasyVPN: 0 |Session ID: 43853 | Audit Session ID: 0a96cf690ab4d0005eedd2ba | Security Group Tag: none | EasyVPN: 0 ||
Username: NLahamge | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.159 | Public IP: 157.33.188.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:43:23 IST Sat Jun 20 2020 | Duration: 0h:46m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 222505234 | Bytes Rx: 20789402 | IP Addr: 10.150.236.159 | Public IP: 157.33.188.145 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:43:23 IST Sat Jun 20 2020 | Duration: 0h:46m:54s | Inactivity:  0h:00m:00s | Bytes Tx: 222505234 | Bytes Rx: 20789402 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43856 | Audit Session ID: 0a96cf690ab500005eedd333 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43856 | Audit Session ID: 0a96cf690ab500005eedd333 | Security Group Tag: none | EasyVPN: 0 ||
Username: cholkar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.238 | Public IP: 103.57.143.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:43:54 IST Sat Jun 20 2020 | Duration: 0h:46m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 262170304 | Bytes Rx: 21550331 | IP Addr: 10.150.237.238 | Public IP: 103.57.143.165 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:43:54 IST Sat Jun 20 2020 | Duration: 0h:46m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 262170304 | Bytes Rx: 21550331 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43858 | Audit Session ID: 0a96cf690ab520005eedd352 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43858 | Audit Session ID: 0a96cf690ab520005eedd352 | Security Group Tag: none | EasyVPN: 0 ||
Username: atanpure | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.58 | Public IP: 106.66.240.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:44:16 IST Sat Jun 20 2020 | Duration: 0h:46m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 109667639 | Bytes Rx: 10729959 | IP Addr: 10.150.237.58 | Public IP: 106.66.240.78 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:44:16 IST Sat Jun 20 2020 | Duration: 0h:46m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 109667639 | Bytes Rx: 10729959 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43860 | Audit Session ID: 0a96cf690ab540005eedd368 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43860 | Audit Session ID: 0a96cf690ab540005eedd368 | Security Group Tag: none | EasyVPN: 0 ||
Username: NShikhar | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.236.44 | Public IP: 103.110.254.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:44:33 IST Sat Jun 20 2020 | Duration: 0h:45m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 11542846 | Bytes Rx: 6385157 | IP Addr: 10.150.236.44 | Public IP: 103.110.254.151 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:44:33 IST Sat Jun 20 2020 | Duration: 0h:45m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 11542846 | Bytes Rx: 6385157 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43862 | Audit Session ID: 0a96cf690ab560005eedd379 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43862 | Audit Session ID: 0a96cf690ab560005eedd379 | Security Group Tag: none | EasyVPN: 0 ||
Username: venkatre | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.31 | Public IP: 223.228.107.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:44:43 IST Sat Jun 20 2020 | Duration: 0h:45m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 17253072 | Bytes Rx: 5415819 | IP Addr: 10.150.236.31 | Public IP: 223.228.107.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:44:43 IST Sat Jun 20 2020 | Duration: 0h:45m:34s | Inactivity:  0h:00m:00s | Bytes Tx: 17253072 | Bytes Rx: 5415819 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43863 | Audit Session ID: 0a96cf690ab570005eedd383 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43863 | Audit Session ID: 0a96cf690ab570005eedd383 | Security Group Tag: none | EasyVPN: 0 ||
Username: AnanShin | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.10 | Public IP: 163.53.201.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:45:30 IST Sat Jun 20 2020 | Duration: 0h:44m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 432904475 | Bytes Rx: 18387449 | IP Addr: 10.150.236.10 | Public IP: 163.53.201.70 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:45:30 IST Sat Jun 20 2020 | Duration: 0h:44m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 432904475 | Bytes Rx: 18387449 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43865 | Audit Session ID: 0a96cf690ab590005eedd3b2 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43865 | Audit Session ID: 0a96cf690ab590005eedd3b2 | Security Group Tag: none | EasyVPN: 0 ||
Username: rbormale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.149 | Public IP: 103.97.104.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:46:03 IST Sat Jun 20 2020 | Duration: 0h:44m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 1497126451 | Bytes Rx: 60539390 | IP Addr: 10.150.237.149 | Public IP: 103.97.104.7 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:46:03 IST Sat Jun 20 2020 | Duration: 0h:44m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 1497126451 | Bytes Rx: 60539390 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43866 | Audit Session ID: 0a96cf690ab5a0005eedd3d3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43866 | Audit Session ID: 0a96cf690ab5a0005eedd3d3 | Security Group Tag: none | EasyVPN: 0 ||
Username: kumsumit | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.77 | Public IP: 47.8.130.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:47:30 IST Sat Jun 20 2020 | Duration: 0h:42m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 6407233 | Bytes Rx: 3502324 | IP Addr: 10.150.236.77 | Public IP: 47.8.130.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:47:30 IST Sat Jun 20 2020 | Duration: 0h:42m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 6407233 | Bytes Rx: 3502324 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43867 | Audit Session ID: 0a96cf690ab5b0005eedd42a | Security Group Tag: none | EasyVPN: 0 |Session ID: 43867 | Audit Session ID: 0a96cf690ab5b0005eedd42a | Security Group Tag: none | EasyVPN: 0 ||
Username: VSONAWAN | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.95 | Public IP: 157.47.49.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:48:45 IST Sat Jun 20 2020 | Duration: 0h:41m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 511138572 | Bytes Rx: 22786083 | IP Addr: 10.150.236.95 | Public IP: 157.47.49.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:48:45 IST Sat Jun 20 2020 | Duration: 0h:41m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 511138572 | Bytes Rx: 22786083 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43869 | Audit Session ID: 0a96cf690ab5d0005eedd475 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43869 | Audit Session ID: 0a96cf690ab5d0005eedd475 | Security Group Tag: none | EasyVPN: 0 ||
Username: Sonamw | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.100 | Public IP: 106.220.152.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:49:00 IST Sat Jun 20 2020 | Duration: 0h:41m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 33248716 | Bytes Rx: 7210886 | IP Addr: 10.150.236.100 | Public IP: 106.220.152.197 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:49:00 IST Sat Jun 20 2020 | Duration: 0h:41m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 33248716 | Bytes Rx: 7210886 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43870 | Audit Session ID: 0a96cf690ab5e0005eedd484 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43870 | Audit Session ID: 0a96cf690ab5e0005eedd484 | Security Group Tag: none | EasyVPN: 0 ||
Username: PraGunja | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.72 | Public IP: 42.106.199.213 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:49:33 IST Sat Jun 20 2020 | Duration: 0h:40m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 32275298 | Bytes Rx: 6707569 | IP Addr: 10.150.237.72 | Public IP: 42.106.199.213 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:49:33 IST Sat Jun 20 2020 | Duration: 0h:40m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 32275298 | Bytes Rx: 6707569 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43871 | Audit Session ID: 0a96cf690ab5f0005eedd4a5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43871 | Audit Session ID: 0a96cf690ab5f0005eedd4a5 | Security Group Tag: none | EasyVPN: 0 ||
Username: garav | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.48 | Public IP: 223.225.2.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:49:41 IST Sat Jun 20 2020 | Duration: 0h:40m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 15069221 | Bytes Rx: 13788010 | IP Addr: 10.150.237.48 | Public IP: 223.225.2.196 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:49:41 IST Sat Jun 20 2020 | Duration: 0h:40m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 15069221 | Bytes Rx: 13788010 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43872 | Audit Session ID: 0a96cf690ab600005eedd4ad | Security Group Tag: none | EasyVPN: 0 |Session ID: 43872 | Audit Session ID: 0a96cf690ab600005eedd4ad | Security Group Tag: none | EasyVPN: 0 ||
Username: mukesh.motwani | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.68 | Public IP: 183.87.42.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:49:54 IST Sat Jun 20 2020 | Duration: 0h:40m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 116242875 | Bytes Rx: 33448272 | IP Addr: 10.150.237.68 | Public IP: 183.87.42.153 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:49:54 IST Sat Jun 20 2020 | Duration: 0h:40m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 116242875 | Bytes Rx: 33448272 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43873 | Audit Session ID: 0a96cf690ab610005eedd4ba | Security Group Tag: none | EasyVPN: 0 |Session ID: 43873 | Audit Session ID: 0a96cf690ab610005eedd4ba | Security Group Tag: none | EasyVPN: 0 ||
Username: PRARODGE | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.70 | Public IP: 45.127.45.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:50:10 IST Sat Jun 20 2020 | Duration: 0h:40m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 68405178 | Bytes Rx: 15349962 | IP Addr: 10.150.237.70 | Public IP: 45.127.45.48 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:50:10 IST Sat Jun 20 2020 | Duration: 0h:40m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 68405178 | Bytes Rx: 15349962 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43875 | Audit Session ID: 0a96cf690ab630005eedd4ca | Security Group Tag: none | EasyVPN: 0 |Session ID: 43875 | Audit Session ID: 0a96cf690ab630005eedd4ca | Security Group Tag: none | EasyVPN: 0 ||
Username: kinnbhuv | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.107 | Public IP: 114.31.160.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:51:06 IST Sat Jun 20 2020 | Duration: 0h:39m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 40787972 | Bytes Rx: 107920923 | IP Addr: 10.150.237.107 | Public IP: 114.31.160.89 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:51:06 IST Sat Jun 20 2020 | Duration: 0h:39m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 40787972 | Bytes Rx: 107920923 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43878 | Audit Session ID: 0a96cf690ab660005eedd502 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43878 | Audit Session ID: 0a96cf690ab660005eedd502 | Security Group Tag: none | EasyVPN: 0 ||
Username: Pareshnath.swain | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.110 | Public IP: 175.101.9.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:51:24 IST Sat Jun 20 2020 | Duration: 0h:38m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 1045817657 | Bytes Rx: 27808907 | IP Addr: 10.150.237.110 | Public IP: 175.101.9.26 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:51:24 IST Sat Jun 20 2020 | Duration: 0h:38m:53s | Inactivity:  0h:00m:00s | Bytes Tx: 1045817657 | Bytes Rx: 27808907 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43879 | Audit Session ID: 0a96cf690ab670005eedd514 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43879 | Audit Session ID: 0a96cf690ab670005eedd514 | Security Group Tag: none | EasyVPN: 0 ||
Username: TNonnaga | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.237.179 | Public IP: 106.78.85.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:54:25 IST Sat Jun 20 2020 | Duration: 0h:35m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 8292924 | Bytes Rx: 2749038 | IP Addr: 10.150.237.179 | Public IP: 106.78.85.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:54:25 IST Sat Jun 20 2020 | Duration: 0h:35m:52s | Inactivity:  0h:00m:00s | Bytes Tx: 8292924 | Bytes Rx: 2749038 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43881 | Audit Session ID: 0a96cf690ab690005eedd5c9 | Security Group Tag: none | EasyVPN: 0 |Session ID: 43881 | Audit Session ID: 0a96cf690ab690005eedd5c9 | Security Group Tag: none | EasyVPN: 0 ||
Username: ShriomS | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.206 | Public IP: 103.252.52.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:55:16 IST Sat Jun 20 2020 | Duration: 0h:35m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 24971138 | Bytes Rx: 8075536 | IP Addr: 10.150.237.206 | Public IP: 103.252.52.224 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 14:55:16 IST Sat Jun 20 2020 | Duration: 0h:35m:01s | Inactivity:  0h:00m:00s | Bytes Tx: 24971138 | Bytes Rx: 8075536 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 43883 | Audit Session ID: 0a96cf690ab6b0005eedd5fc | Security Group Tag: none | EasyVPN: 0 |Session ID: 43883 | Audit Session ID: 0a96cf690ab6b0005eedd5fc | Security Group Tag: none | EasyVPN: 0 ||
