sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: PratKamb | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.172 | Public IP: 49.35.83.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:09:09 IST Sat Jul 18 2020 | Duration: 1d 22h:20m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 2424107426 | Bytes Rx: 529072457 | IP Addr: 10.150.238.172 | Public IP: 49.35.83.115 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 12:09:09 IST Sat Jul 18 2020 | Duration: 1d 22h:20m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 2424107426 | Bytes Rx: 529072457 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 128137 | Audit Session ID: 0a96cf6a1f4890005f12990d | Security Group Tag: none | EasyVPN: 0 |Session ID: 128137 | Audit Session ID: 0a96cf6a1f4890005f12990d | Security Group Tag: none | EasyVPN: 0 ||
Username: rizwan.sheikh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.90 | Public IP: 106.220.207.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:57 IST Mon Jul 20 2020 | Duration: 0h:18m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 16085736 | Bytes Rx: 10351153 | IP Addr: 10.150.249.90 | Public IP: 106.220.207.174 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:11:57 IST Mon Jul 20 2020 | Duration: 0h:18m:11s | Inactivity:  0h:00m:00s | Bytes Tx: 16085736 | Bytes Rx: 10351153 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131964 | Audit Session ID: 0a96cf6a2037c0005f152095 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131964 | Audit Session ID: 0a96cf6a2037c0005f152095 | Security Group Tag: none | EasyVPN: 0 ||
Username: pwasu | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.92 | Public IP: 112.133.251.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:00 IST Mon Jul 20 2020 | Duration: 0h:18m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 15182199 | Bytes Rx: 5651087 | IP Addr: 10.150.249.92 | Public IP: 112.133.251.60 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:00 IST Mon Jul 20 2020 | Duration: 0h:18m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 15182199 | Bytes Rx: 5651087 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131966 | Audit Session ID: 0a96cf6a2037e0005f152098 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131966 | Audit Session ID: 0a96cf6a2037e0005f152098 | Security Group Tag: none | EasyVPN: 0 ||
Username: divnath | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.91 | Public IP: 103.208.71.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:01 IST Mon Jul 20 2020 | Duration: 0h:18m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 27200552 | Bytes Rx: 19244753 | IP Addr: 10.150.249.91 | Public IP: 103.208.71.123 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:01 IST Mon Jul 20 2020 | Duration: 0h:18m:07s | Inactivity:  0h:00m:00s | Bytes Tx: 27200552 | Bytes Rx: 19244753 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131967 | Audit Session ID: 0a96cf6a2037f0005f152099 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131967 | Audit Session ID: 0a96cf6a2037f0005f152099 | Security Group Tag: none | EasyVPN: 0 ||
Username: npingale | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.94 | Public IP: 106.79.81.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:09 IST Mon Jul 20 2020 | Duration: 0h:17m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 41504137 | Bytes Rx: 4841435 | IP Addr: 10.150.249.94 | Public IP: 106.79.81.4 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:09 IST Mon Jul 20 2020 | Duration: 0h:17m:59s | Inactivity:  0h:00m:00s | Bytes Tx: 41504137 | Bytes Rx: 4841435 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131968 | Audit Session ID: 0a96cf6a203800005f1520a1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131968 | Audit Session ID: 0a96cf6a203800005f1520a1 | Security Group Tag: none | EasyVPN: 0 ||
Username: RR.KHANNA | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.93 | Public IP: 171.78.208.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:11 IST Mon Jul 20 2020 | Duration: 0h:17m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 38563766 | Bytes Rx: 10258432 | IP Addr: 10.150.249.93 | Public IP: 171.78.208.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:11 IST Mon Jul 20 2020 | Duration: 0h:17m:57s | Inactivity:  0h:00m:00s | Bytes Tx: 38563766 | Bytes Rx: 10258432 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131969 | Audit Session ID: 0a96cf6a203810005f1520a3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131969 | Audit Session ID: 0a96cf6a203810005f1520a3 | Security Group Tag: none | EasyVPN: 0 ||
Username: EAshteka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.95 | Public IP: 157.33.249.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:21 IST Mon Jul 20 2020 | Duration: 0h:17m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 40669104 | Bytes Rx: 5400928 | IP Addr: 10.150.249.95 | Public IP: 157.33.249.6 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:21 IST Mon Jul 20 2020 | Duration: 0h:17m:47s | Inactivity:  0h:00m:00s | Bytes Tx: 40669104 | Bytes Rx: 5400928 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131970 | Audit Session ID: 0a96cf6a203820005f1520ad | Security Group Tag: none | EasyVPN: 0 |Session ID: 131970 | Audit Session ID: 0a96cf6a203820005f1520ad | Security Group Tag: none | EasyVPN: 0 ||
Username: RKHATOD | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.96 | Public IP: 106.210.189.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:27 IST Mon Jul 20 2020 | Duration: 0h:17m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 26911753 | Bytes Rx: 2426990 | IP Addr: 10.150.249.96 | Public IP: 106.210.189.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:27 IST Mon Jul 20 2020 | Duration: 0h:17m:41s | Inactivity:  0h:00m:00s | Bytes Tx: 26911753 | Bytes Rx: 2426990 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131971 | Audit Session ID: 0a96cf6a203830005f1520b3 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131971 | Audit Session ID: 0a96cf6a203830005f1520b3 | Security Group Tag: none | EasyVPN: 0 ||
Username: pankajk | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.97 | Public IP: 157.42.19.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:29 IST Mon Jul 20 2020 | Duration: 0h:17m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 40320607 | Bytes Rx: 37902261 | IP Addr: 10.150.249.97 | Public IP: 157.42.19.45 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:29 IST Mon Jul 20 2020 | Duration: 0h:17m:39s | Inactivity:  0h:00m:00s | Bytes Tx: 40320607 | Bytes Rx: 37902261 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131972 | Audit Session ID: 0a96cf6a203840005f1520b5 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131972 | Audit Session ID: 0a96cf6a203840005f1520b5 | Security Group Tag: none | EasyVPN: 0 ||
Username: rimondal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.238.75 | Public IP: 47.15.19.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:54 IST Mon Jul 20 2020 | Duration: 0h:17m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 6166650 | Bytes Rx: 1839343 | IP Addr: 10.150.238.75 | Public IP: 47.15.19.225 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:12:54 IST Mon Jul 20 2020 | Duration: 0h:17m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 6166650 | Bytes Rx: 1839343 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131973 | Audit Session ID: 0a96cf6a203850005f1520ce | Security Group Tag: none | EasyVPN: 0 |Session ID: 131973 | Audit Session ID: 0a96cf6a203850005f1520ce | Security Group Tag: none | EasyVPN: 0 ||
Username: vgunjal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.33 | Public IP: 223.229.168.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:45 IST Mon Jul 20 2020 | Duration: 0h:15m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 13111968 | Bytes Rx: 7342363 | IP Addr: 10.150.239.33 | Public IP: 223.229.168.58 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:45 IST Mon Jul 20 2020 | Duration: 0h:15m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 13111968 | Bytes Rx: 7342363 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131974 | Audit Session ID: 0a96cf6a203860005f15213d | Security Group Tag: none | EasyVPN: 0 |Session ID: 131974 | Audit Session ID: 0a96cf6a203860005f15213d | Security Group Tag: none | EasyVPN: 0 ||
Username: VKini | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.239.145 | Public IP: 106.217.72.203 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:48 IST Mon Jul 20 2020 | Duration: 0h:15m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 40360445 | Bytes Rx: 3310977 | IP Addr: 10.150.239.145 | Public IP: 106.217.72.203 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:48 IST Mon Jul 20 2020 | Duration: 0h:15m:20s | Inactivity:  0h:00m:00s | Bytes Tx: 40360445 | Bytes Rx: 3310977 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131975 | Audit Session ID: 0a96cf6a203870005f152140 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131975 | Audit Session ID: 0a96cf6a203870005f152140 | Security Group Tag: none | EasyVPN: 0 ||
Username: losingh | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.239.98 | Public IP: 49.36.135.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:54 IST Mon Jul 20 2020 | Duration: 0h:15m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 62784081 | Bytes Rx: 10324249 | IP Addr: 10.150.239.98 | Public IP: 49.36.135.185 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:54 IST Mon Jul 20 2020 | Duration: 0h:15m:14s | Inactivity:  0h:00m:00s | Bytes Tx: 62784081 | Bytes Rx: 10324249 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131976 | Audit Session ID: 0a96cf6a203880005f152146 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131976 | Audit Session ID: 0a96cf6a203880005f152146 | Security Group Tag: none | EasyVPN: 0 ||
Username: manish.kumar | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.98 | Public IP: 103.121.153.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:58 IST Mon Jul 20 2020 | Duration: 0h:15m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 255229949 | Bytes Rx: 15337268 | IP Addr: 10.150.249.98 | Public IP: 103.121.153.51 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:14:58 IST Mon Jul 20 2020 | Duration: 0h:15m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 255229949 | Bytes Rx: 15337268 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131977 | Audit Session ID: 0a96cf6a203890005f15214a | Security Group Tag: none | EasyVPN: 0 |Session ID: 131977 | Audit Session ID: 0a96cf6a203890005f15214a | Security Group Tag: none | EasyVPN: 0 ||
Username: jignesh.gohil | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.99 | Public IP: 103.249.233.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:15:02 IST Mon Jul 20 2020 | Duration: 0h:15m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 3888213 | Bytes Rx: 3551971 | IP Addr: 10.150.249.99 | Public IP: 103.249.233.252 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:15:02 IST Mon Jul 20 2020 | Duration: 0h:15m:06s | Inactivity:  0h:00m:00s | Bytes Tx: 3888213 | Bytes Rx: 3551971 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131978 | Audit Session ID: 0a96cf6a2038a0005f15214e | Security Group Tag: none | EasyVPN: 0 |Session ID: 131978 | Audit Session ID: 0a96cf6a2038a0005f15214e | Security Group Tag: none | EasyVPN: 0 ||
Username: tswamy | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.101 | Public IP: 106.193.178.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:15:05 IST Mon Jul 20 2020 | Duration: 0h:15m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 45166348 | Bytes Rx: 5866269 | IP Addr: 10.150.249.101 | Public IP: 106.193.178.28 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:15:05 IST Mon Jul 20 2020 | Duration: 0h:15m:03s | Inactivity:  0h:00m:00s | Bytes Tx: 45166348 | Bytes Rx: 5866269 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131981 | Audit Session ID: 0a96cf6a2038d0005f152151 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131981 | Audit Session ID: 0a96cf6a2038d0005f152151 | Security Group Tag: none | EasyVPN: 0 ||
Username: kabind | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.100 | Public IP: 49.32.63.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:15:08 IST Mon Jul 20 2020 | Duration: 0h:15m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 6071788 | Bytes Rx: 2903347 | IP Addr: 10.150.249.100 | Public IP: 49.32.63.106 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:15:08 IST Mon Jul 20 2020 | Duration: 0h:15m:00s | Inactivity:  0h:00m:00s | Bytes Tx: 6071788 | Bytes Rx: 2903347 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131982 | Audit Session ID: 0a96cf6a2038e0005f152154 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131982 | Audit Session ID: 0a96cf6a2038e0005f152154 | Security Group Tag: none | EasyVPN: 0 ||
Username: VaibKum | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.105 | Public IP: 42.111.1.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:15:23 IST Mon Jul 20 2020 | Duration: 0h:14m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 12011011 | Bytes Rx: 26199482 | IP Addr: 10.150.249.105 | Public IP: 42.111.1.210 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:15:23 IST Mon Jul 20 2020 | Duration: 0h:14m:45s | Inactivity:  0h:00m:00s | Bytes Tx: 12011011 | Bytes Rx: 26199482 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131985 | Audit Session ID: 0a96cf6a203910005f152163 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131985 | Audit Session ID: 0a96cf6a203910005f152163 | Security Group Tag: none | EasyVPN: 0 ||
Username: jyotnuka | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.103 | Public IP: 157.47.64.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:15:24 IST Mon Jul 20 2020 | Duration: 0h:14m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 11218454 | Bytes Rx: 4800316 | IP Addr: 10.150.249.103 | Public IP: 157.47.64.239 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:15:24 IST Mon Jul 20 2020 | Duration: 0h:14m:44s | Inactivity:  0h:00m:00s | Bytes Tx: 11218454 | Bytes Rx: 4800316 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131986 | Audit Session ID: 0a96cf6a203920005f152164 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131986 | Audit Session ID: 0a96cf6a203920005f152164 | Security Group Tag: none | EasyVPN: 0 ||
Username: patipooj | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.249.106 | Public IP: 42.108.227.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:15:36 IST Mon Jul 20 2020 | Duration: 0h:14m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 11573543 | Bytes Rx: 2993385 | IP Addr: 10.150.249.106 | Public IP: 42.108.227.191 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:15:36 IST Mon Jul 20 2020 | Duration: 0h:14m:32s | Inactivity:  0h:00m:00s | Bytes Tx: 11573543 | Bytes Rx: 2993385 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 131989 | Audit Session ID: 0a96cf6a203950005f152170 | Security Group Tag: none | EasyVPN: 0 |Session ID: 131989 | Audit Session ID: 0a96cf6a203950005f152170 | Security Group Tag: none | EasyVPN: 0 ||
