sh vpn-session full anyconnect

Session Type: AnyConnect ||

Username: NikSomas | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.171 | Public IP: 182.73.130.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:53 IST Thu Jul 2 2020 | Duration: 18d 0h:51m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 2603312717 | Bytes Rx: 2723426080 | IP Addr: 10.150.236.171 | Public IP: 182.73.130.235 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:08:53 IST Thu Jul 2 2020 | Duration: 18d 0h:51m:15s | Inactivity:  0h:00m:00s | Bytes Tx: 2603312717 | Bytes Rx: 2723426080 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 84317 | Audit Session ID: 0a96cf691495d0005efd64dd | Security Group Tag: none | EasyVPN: 0 |Session ID: 84317 | Audit Session ID: 0a96cf691495d0005efd64dd | Security Group Tag: none | EasyVPN: 0 ||
Username: ajibhosa | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.112 | Public IP: 103.110.252.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:28:40 IST Mon Jul 20 2020 | Duration: 0h:31m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 50177552 | Bytes Rx: 5538999 | IP Addr: 10.150.244.112 | Public IP: 103.110.252.29 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:28:40 IST Mon Jul 20 2020 | Duration: 0h:31m:30s | Inactivity:  0h:00m:00s | Bytes Tx: 50177552 | Bytes Rx: 5538999 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143251 | Audit Session ID: 0a96cf6922f930005f152480 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143251 | Audit Session ID: 0a96cf6922f930005f152480 | Security Group Tag: none | EasyVPN: 0 ||
Username: AnanShin | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.168 | Public IP: 163.53.201.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:28:53 IST Mon Jul 20 2020 | Duration: 0h:31m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 1013639705 | Bytes Rx: 45257927 | IP Addr: 10.150.236.168 | Public IP: 163.53.201.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:28:53 IST Mon Jul 20 2020 | Duration: 0h:31m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 1013639705 | Bytes Rx: 45257927 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143252 | Audit Session ID: 0a96cf6922f940005f15248d | Security Group Tag: none | EasyVPN: 0 |Session ID: 143252 | Audit Session ID: 0a96cf6922f940005f15248d | Security Group Tag: none | EasyVPN: 0 ||
Username: ruchis | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.159 | Public IP: 47.8.133.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:29:44 IST Mon Jul 20 2020 | Duration: 0h:30m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 424923335 | Bytes Rx: 87421643 | IP Addr: 10.150.236.159 | Public IP: 47.8.133.188 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:29:44 IST Mon Jul 20 2020 | Duration: 0h:30m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 424923335 | Bytes Rx: 87421643 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143253 | Audit Session ID: 0a96cf6922f950005f1524c0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143253 | Audit Session ID: 0a96cf6922f950005f1524c0 | Security Group Tag: none | EasyVPN: 0 ||
Username: PZende | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.11 | Public IP: 157.33.136.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:00 IST Mon Jul 20 2020 | Duration: 0h:30m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 85595317 | Bytes Rx: 19182150 | IP Addr: 10.150.244.11 | Public IP: 157.33.136.17 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:00 IST Mon Jul 20 2020 | Duration: 0h:30m:10s | Inactivity:  0h:00m:00s | Bytes Tx: 85595317 | Bytes Rx: 19182150 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143255 | Audit Session ID: 0a96cf6922f970005f1524d0 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143255 | Audit Session ID: 0a96cf6922f970005f1524d0 | Security Group Tag: none | EasyVPN: 0 ||
Username: neeraj.k | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.236.72 | Public IP: 42.107.68.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:01 IST Mon Jul 20 2020 | Duration: 0h:30m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 45766628 | Bytes Rx: 15462750 | IP Addr: 10.150.236.72 | Public IP: 42.107.68.66 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:01 IST Mon Jul 20 2020 | Duration: 0h:30m:09s | Inactivity:  0h:00m:00s | Bytes Tx: 45766628 | Bytes Rx: 15462750 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143256 | Audit Session ID: 0a96cf6922f980005f1524d1 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143256 | Audit Session ID: 0a96cf6922f980005f1524d1 | Security Group Tag: none | EasyVPN: 0 ||
Username: Asapkale | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.237.211 | Public IP: 42.106.213.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:12 IST Mon Jul 20 2020 | Duration: 0h:29m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 35815673 | Bytes Rx: 13985169 | IP Addr: 10.150.237.211 | Public IP: 42.106.213.137 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:12 IST Mon Jul 20 2020 | Duration: 0h:29m:58s | Inactivity:  0h:00m:00s | Bytes Tx: 35815673 | Bytes Rx: 13985169 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143258 | Audit Session ID: 0a96cf6922f9a0005f1524dc | Security Group Tag: none | EasyVPN: 0 |Session ID: 143258 | Audit Session ID: 0a96cf6922f9a0005f1524dc | Security Group Tag: none | EasyVPN: 0 ||
Username: pratiksh | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.113 | Public IP: 106.210.149.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:43 IST Mon Jul 20 2020 | Duration: 0h:29m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 79747145 | Bytes Rx: 8753757 | IP Addr: 10.150.244.113 | Public IP: 106.210.149.152 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:30:43 IST Mon Jul 20 2020 | Duration: 0h:29m:27s | Inactivity:  0h:00m:00s | Bytes Tx: 79747145 | Bytes Rx: 8753757 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143260 | Audit Session ID: 0a96cf6922f9c0005f1524fb | Security Group Tag: none | EasyVPN: 0 |Session ID: 143260 | Audit Session ID: 0a96cf6922f9c0005f1524fb | Security Group Tag: none | EasyVPN: 0 ||
Username: srohit | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.114 | Public IP: 106.198.143.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:02 IST Mon Jul 20 2020 | Duration: 0h:29m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 20164593 | Bytes Rx: 14876571 | IP Addr: 10.150.244.114 | Public IP: 106.198.143.16 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:02 IST Mon Jul 20 2020 | Duration: 0h:29m:08s | Inactivity:  0h:00m:00s | Bytes Tx: 20164593 | Bytes Rx: 14876571 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143261 | Audit Session ID: 0a96cf6922f9d0005f15250e | Security Group Tag: none | EasyVPN: 0 |Session ID: 143261 | Audit Session ID: 0a96cf6922f9d0005f15250e | Security Group Tag: none | EasyVPN: 0 ||
Username: vijgaik | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.115 | Public IP: 103.117.219.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:34 IST Mon Jul 20 2020 | Duration: 0h:28m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 72604909 | Bytes Rx: 12665797 | IP Addr: 10.150.244.115 | Public IP: 103.117.219.167 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:34 IST Mon Jul 20 2020 | Duration: 0h:28m:36s | Inactivity:  0h:00m:00s | Bytes Tx: 72604909 | Bytes Rx: 12665797 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143262 | Audit Session ID: 0a96cf6922f9e0005f15252e | Security Group Tag: none | EasyVPN: 0 |Session ID: 143262 | Audit Session ID: 0a96cf6922f9e0005f15252e | Security Group Tag: none | EasyVPN: 0 ||
Username: VLande | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.116 | Public IP: 157.47.12.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:45 IST Mon Jul 20 2020 | Duration: 0h:28m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 28542085 | Bytes Rx: 12890608 | IP Addr: 10.150.244.116 | Public IP: 157.47.12.135 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:45 IST Mon Jul 20 2020 | Duration: 0h:28m:25s | Inactivity:  0h:00m:00s | Bytes Tx: 28542085 | Bytes Rx: 12890608 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143263 | Audit Session ID: 0a96cf6922f9f0005f152539 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143263 | Audit Session ID: 0a96cf6922f9f0005f152539 | Security Group Tag: none | EasyVPN: 0 ||
Username: SinghDh | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.117 | Public IP: 103.132.151.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:47 IST Mon Jul 20 2020 | Duration: 0h:28m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 371906634 | Bytes Rx: 16455203 | IP Addr: 10.150.244.117 | Public IP: 103.132.151.15 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:47 IST Mon Jul 20 2020 | Duration: 0h:28m:23s | Inactivity:  0h:00m:00s | Bytes Tx: 371906634 | Bytes Rx: 16455203 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143264 | Audit Session ID: 0a96cf6922fa00005f15253b | Security Group Tag: none | EasyVPN: 0 |Session ID: 143264 | Audit Session ID: 0a96cf6922fa00005f15253b | Security Group Tag: none | EasyVPN: 0 ||
Username: bs.satpute | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.119 | Public IP: 117.195.1.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:51 IST Mon Jul 20 2020 | Duration: 0h:28m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 22581786 | Bytes Rx: 13602334 | IP Addr: 10.150.244.119 | Public IP: 117.195.1.41 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:51 IST Mon Jul 20 2020 | Duration: 0h:28m:19s | Inactivity:  0h:00m:00s | Bytes Tx: 22581786 | Bytes Rx: 13602334 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143265 | Audit Session ID: 0a96cf6922fa10005f15253f | Security Group Tag: none | EasyVPN: 0 |Session ID: 143265 | Audit Session ID: 0a96cf6922fa10005f15253f | Security Group Tag: none | EasyVPN: 0 ||
Username: gsanghi | Group: Normal_MacAuth | Tunnel Group: TCL_Normal_Mac | IP Addr: 10.150.244.118 | Public IP: 106.207.187.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:53 IST Mon Jul 20 2020 | Duration: 0h:28m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 6082890 | Bytes Rx: 4942691 | IP Addr: 10.150.244.118 | Public IP: 106.207.187.125 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:53 IST Mon Jul 20 2020 | Duration: 0h:28m:17s | Inactivity:  0h:00m:00s | Bytes Tx: 6082890 | Bytes Rx: 4942691 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143266 | Audit Session ID: 0a96cf6922fa20005f152541 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143266 | Audit Session ID: 0a96cf6922fa20005f152541 | Security Group Tag: none | EasyVPN: 0 ||
Username: ShrivasA | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.120 | Public IP: 223.187.177.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:58 IST Mon Jul 20 2020 | Duration: 0h:28m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 8842123 | Bytes Rx: 5003052 | IP Addr: 10.150.244.120 | Public IP: 223.187.177.74 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:31:58 IST Mon Jul 20 2020 | Duration: 0h:28m:12s | Inactivity:  0h:00m:00s | Bytes Tx: 8842123 | Bytes Rx: 5003052 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143267 | Audit Session ID: 0a96cf6922fa30005f152546 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143267 | Audit Session ID: 0a96cf6922fa30005f152546 | Security Group Tag: none | EasyVPN: 0 ||
Username: vmarbhal | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.121 | Public IP: 103.226.241.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:06 IST Mon Jul 20 2020 | Duration: 0h:28m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 12345297 | Bytes Rx: 3659391 | IP Addr: 10.150.244.121 | Public IP: 103.226.241.94 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:06 IST Mon Jul 20 2020 | Duration: 0h:28m:04s | Inactivity:  0h:00m:00s | Bytes Tx: 12345297 | Bytes Rx: 3659391 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143268 | Audit Session ID: 0a96cf6922fa40005f15254e | Security Group Tag: none | EasyVPN: 0 |Session ID: 143268 | Audit Session ID: 0a96cf6922fa40005f15254e | Security Group Tag: none | EasyVPN: 0 ||
Username: rpradhan | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.122 | Public IP: 157.49.115.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:19 IST Mon Jul 20 2020 | Duration: 0h:27m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 2484995 | Bytes Rx: 1351498 | IP Addr: 10.150.244.122 | Public IP: 157.49.115.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:19 IST Mon Jul 20 2020 | Duration: 0h:27m:51s | Inactivity:  0h:00m:00s | Bytes Tx: 2484995 | Bytes Rx: 1351498 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143269 | Audit Session ID: 0a96cf6922fa50005f15255b | Security Group Tag: none | EasyVPN: 0 |Session ID: 143269 | Audit Session ID: 0a96cf6922fa50005f15255b | Security Group Tag: none | EasyVPN: 0 ||
Username: pratheesh.k | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.245 | Public IP: 122.164.125.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:33 IST Mon Jul 20 2020 | Duration: 0h:27m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 7906260 | Bytes Rx: 8973071 | IP Addr: 10.150.244.245 | Public IP: 122.164.125.103 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:33 IST Mon Jul 20 2020 | Duration: 0h:27m:37s | Inactivity:  0h:00m:00s | Bytes Tx: 7906260 | Bytes Rx: 8973071 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143270 | Audit Session ID: 0a96cf6922fa60005f152569 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143270 | Audit Session ID: 0a96cf6922fa60005f152569 | Security Group Tag: none | EasyVPN: 0 ||
Username: saiallur | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.124 | Public IP: 124.123.163.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:39 IST Mon Jul 20 2020 | Duration: 0h:27m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 106845276 | Bytes Rx: 15303431 | IP Addr: 10.150.244.124 | Public IP: 124.123.163.169 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:39 IST Mon Jul 20 2020 | Duration: 0h:27m:31s | Inactivity:  0h:00m:00s | Bytes Tx: 106845276 | Bytes Rx: 15303431 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143271 | Audit Session ID: 0a96cf6922fa70005f15256f | Security Group Tag: none | EasyVPN: 0 |Session ID: 143271 | Audit Session ID: 0a96cf6922fa70005f15256f | Security Group Tag: none | EasyVPN: 0 ||
Username: sanmore | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.123 | Public IP: 49.35.25.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:42 IST Mon Jul 20 2020 | Duration: 0h:27m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 54497854 | Bytes Rx: 10564545 | IP Addr: 10.150.244.123 | Public IP: 49.35.25.31 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:42 IST Mon Jul 20 2020 | Duration: 0h:27m:28s | Inactivity:  0h:00m:00s | Bytes Tx: 54497854 | Bytes Rx: 10564545 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143272 | Audit Session ID: 0a96cf6922fa80005f152572 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143272 | Audit Session ID: 0a96cf6922fa80005f152572 | Security Group Tag: none | EasyVPN: 0 ||
Username: AbRazzak | Group: TCL_Pun_Normal_Grp_Policy | Tunnel Group: TCL_SecureAuth-OTP_Profile | IP Addr: 10.150.244.125 | Public IP: 106.207.132.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:44 IST Mon Jul 20 2020 | Duration: 0h:27m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 40067027 | Bytes Rx: 9998207 | IP Addr: 10.150.244.125 | Public IP: 106.207.132.100 | Protocol: AnyConnect-Parent SSL-Tunnel DTLS-Tunnel | License: AnyConnect Premium | Session Subtype: Client only | Encryption: AnyConnect-Parent: (1)none  SSL-Tunnel: (1)AES256  DTLS-Tunnel: (1)AES-GCM-256 | Login Time: 10:32:44 IST Mon Jul 20 2020 | Duration: 0h:27m:26s | Inactivity:  0h:00m:00s | Bytes Tx: 40067027 | Bytes Rx: 9998207 | VLAN Mapping: N/A | VLAN:  0 | Session ID: 143273 | Audit Session ID: 0a96cf6922fa90005f152574 | Security Group Tag: none | EasyVPN: 0 |Session ID: 143273 | Audit Session ID: 0a96cf6922fa90005f152574 | Security Group Tag: none | EasyVPN: 0 ||
